date,issue_hour,issue_time,slot_id,interval_start,interval_end,grid_original_kwh,grid_kwh,reserve_original_kwh,reserve_threshold_kwh,load_forecast_kwh,pv_forecast_kwh,pv_raw_forecast_kwh,price_forecast_yuan_per_kwh,selected_index
2025-03-20,0,2025-03-20 00:00:00,41,2025-03-20 06:40:00,2025-03-20 06:50:00,0.0,0.0,5504.584237386853,5504.584237386853,779.4284161387284,218.05741249999997,218.05741249999997,0.8442,7
2025-03-20,0,2025-03-20 00:00:00,42,2025-03-20 06:50:00,2025-03-20 07:00:00,0.008914134730898212,0.008914134730898212,4932.694472318424,4932.694472318424,785.8759216710522,266.51461527777775,266.51461527777775,0.8334,7
2025-03-20,0,2025-03-20 00:00:00,43,2025-03-20 07:00:00,2025-03-20 07:10:00,67.81504868446201,67.81504868446201,4503.882775882196,4503.882775882196,781.8467836703625,319.28887777777777,319.28887777777777,0.8092,7
2025-03-20,0,2025-03-20 00:00:00,44,2025-03-20 07:10:00,2025-03-20 07:20:00,335.08882051317585,335.08882051317585,4374.3030596436565,4374.3030596436565,806.9522345008436,376.3802,376.3802,0.7972,7
2025-03-20,0,2025-03-20 00:00:00,45,2025-03-20 07:20:00,2025-03-20 07:30:00,382.2223424154279,382.2223424154279,4381.276650945786,4381.276650945786,821.8544153293124,433.4715222222222,433.4715222222222,0.7644,7
2025-03-20,0,2025-03-20 00:00:00,46,2025-03-20 07:30:00,2025-03-20 07:40:00,296.4948159451557,296.4948159451557,4419.136499507846,4419.136499507846,769.2327595360191,490.5628444444444,490.5628444444444,0.6899,7
2025-03-20,0,2025-03-20 00:00:00,47,2025-03-20 07:40:00,2025-03-20 07:50:00,0.0,0.0,4063.3961584415833,4063.3961584415833,889.9482754292046,547.6541666666666,547.6541666666666,0.86,7
2025-03-20,0,2025-03-20 00:00:00,48,2025-03-20 07:50:00,2025-03-20 08:00:00,0.0,0.0,3553.0471222291785,3553.0471222291785,1103.3278164755502,604.7454888888889,604.7454888888889,1.1617,7
2025-03-20,0,2025-03-20 00:00:00,49,2025-03-20 08:00:00,2025-03-20 08:10:00,0.0,0.0,3018.7273763896383,3018.7273763896383,1074.1666133610602,657.5027138888889,657.5027138888889,1.1683,7
2025-03-20,0,2025-03-20 00:00:00,50,2025-03-20 08:10:00,2025-03-20 08:20:00,0.0,0.0,2654.556657883048,2654.556657883048,1026.1359268453969,705.9258416666667,705.9258416666667,1.0956,7
2025-03-20,0,2025-03-20 00:00:00,51,2025-03-20 08:20:00,2025-03-20 08:30:00,0.0,0.0,2224.382745584983,2224.382745584983,1063.6578851506144,754.3489694444444,754.3489694444444,1.0849,7
2025-03-20,0,2025-03-20 00:00:00,52,2025-03-20 08:30:00,2025-03-20 08:40:00,0.0,0.0,1987.0944876987214,1987.0944876987214,1067.3728631325378,802.7720972222223,802.7720972222223,1.061,7
2025-03-20,0,2025-03-20 00:00:00,53,2025-03-20 08:40:00,2025-03-20 08:50:00,0.0,0.0,1836.7176427602967,1836.7176427602967,1073.1547508666379,851.195225,851.195225,1.043,7
2025-03-20,0,2025-03-20 00:00:00,54,2025-03-20 08:50:00,2025-03-20 09:00:00,0.0,0.0,1530.1776117431755,1530.1776117431755,1091.035568252453,899.6183527777779,899.6183527777779,1.036,7
2025-03-20,0,2025-03-20 00:00:00,55,2025-03-20 09:00:00,2025-03-20 09:10:00,0.0,0.0,1277.7588187869978,1277.7588187869978,1082.071490035864,948.7369375000002,948.7369375000002,1.0147,7
2025-03-20,0,2025-03-20 00:00:00,56,2025-03-20 09:10:00,2025-03-20 09:20:00,0.0,0.0,1200.0,1200.0,1079.4962542139626,998.5509791666667,998.5509791666667,0.9922,7
2025-03-20,0,2025-03-20 00:00:00,57,2025-03-20 09:20:00,2025-03-20 09:30:00,0.0,0.0,1200.0,1200.0,1087.6620232924852,1048.3650208333333,1048.3650208333333,0.97,7
2025-03-20,0,2025-03-20 00:00:00,58,2025-03-20 09:30:00,2025-03-20 09:40:00,0.0,0.0,1200.0,1200.0,1078.299152356892,1098.1790625,1098.1790625,0.9422,7
2025-03-20,0,2025-03-20 00:00:00,59,2025-03-20 09:40:00,2025-03-20 09:50:00,0.0,0.0,1209.8442729272776,1209.8442729272776,1081.3044243291793,1147.9931041666666,1147.9931041666666,0.9569,7
2025-03-20,0,2025-03-20 00:00:00,60,2025-03-20 09:50:00,2025-03-20 10:00:00,0.0,0.0,1271.951263520248,1271.951263520248,1095.6988532165467,1197.8071458333334,1197.8071458333334,0.9977,7
2025-03-20,0,2025-03-20 00:00:00,61,2025-03-20 10:00:00,2025-03-20 10:10:00,0.0,0.0,1344.7150986027605,1344.7150986027605,1087.820254885192,1235.4045194444445,1235.4045194444445,0.9919,7
2025-03-20,0,2025-03-20 00:00:00,62,2025-03-20 10:10:00,2025-03-20 10:20:00,0.0,0.0,1451.0325711466787,1451.0325711466787,1075.9191410391854,1260.7852249999999,1260.7852249999999,0.9588,7
2025-03-20,0,2025-03-20 00:00:00,63,2025-03-20 10:20:00,2025-03-20 10:30:00,0.0,0.0,1588.8778206772633,1588.8778206772633,1066.268983276223,1286.1659305555556,1286.1659305555556,0.9549,7
2025-03-20,0,2025-03-20 00:00:00,64,2025-03-20 10:30:00,2025-03-20 10:40:00,0.0,0.0,1764.230518597168,1764.230518597168,1049.9747461769787,1311.5466361111112,1311.5466361111112,0.9839,7
2025-03-20,0,2025-03-20 00:00:00,65,2025-03-20 10:40:00,2025-03-20 10:50:00,0.0,0.0,1955.8731077511602,1955.8731077511602,1057.2555725835477,1336.9273416666667,1336.9273416666667,0.799,7
2025-03-20,0,2025-03-20 00:00:00,66,2025-03-20 10:50:00,2025-03-20 11:00:00,304.29964785439506,304.29964785439506,2705.87310775116,2705.87310775116,1081.7048589777048,1362.3080472222223,1362.3080472222223,0.5025,7
2025-03-20,0,2025-03-20 00:00:00,67,2025-03-20 11:00:00,2025-03-20 11:10:00,535.7736308702209,535.7736308702209,3455.87310775116,3455.87310775116,1080.5913972481883,1369.4004750000001,1369.4004750000001,0.4662,7
2025-03-20,0,2025-03-20 00:00:00,68,2025-03-20 11:10:00,2025-03-20 11:20:00,320.53575073824567,320.53575073824567,4205.87310775116,4205.87310775116,1053.6247482345966,1358.204625,1358.204625,0.5007,7
2025-03-20,0,2025-03-20 00:00:00,69,2025-03-20 11:20:00,2025-03-20 11:30:00,471.6218793656136,471.6218793656136,4955.87310775116,4955.87310775116,1034.4431646058285,1347.008775,1347.008775,0.4827,7
2025-03-20,0,2025-03-20 00:00:00,70,2025-03-20 11:30:00,2025-03-20 11:40:00,533.727434696049,533.727434696049,5705.87310775116,5705.87310775116,1054.3599060788574,1335.812925,1335.812925,0.4785,7
2025-03-20,0,2025-03-20 00:00:00,71,2025-03-20 11:40:00,2025-03-20 11:50:00,595.9604787178831,595.9604787178831,6455.87310775116,6455.87310775116,1047.7774438638846,1324.617075,1324.617075,0.4662,7
2025-03-20,0,2025-03-20 00:00:00,72,2025-03-20 11:50:00,2025-03-20 12:00:00,575.88215535817,575.88215535817,7205.87310775116,7205.87310775116,1006.7831300474571,1313.421225,1313.421225,0.4432,7
2025-03-20,0,2025-03-20 00:00:00,73,2025-03-20 12:00:00,2025-03-20 12:10:00,559.5954518500574,559.5954518500574,7955.87310775116,7955.87310775116,990.4076364196217,1286.9307097222222,1286.9307097222222,0.4411,7
2025-03-20,0,2025-03-20 00:00:00,74,2025-03-20 12:10:00,2025-03-20 12:20:00,600.135903684908,600.135903684908,8705.87310775116,8705.87310775116,996.6372812513645,1245.1455291666668,1245.1455291666668,0.4551,7
2025-03-20,0,2025-03-20 00:00:00,75,2025-03-20 12:20:00,2025-03-20 12:30:00,689.7786732895256,689.7786732895256,9455.87310775116,9455.87310775116,1003.539601637798,1203.3603486111112,1203.3603486111112,0.4463,7
2025-03-20,0,2025-03-20 00:00:00,76,2025-03-20 12:30:00,2025-03-20 12:40:00,747.0641686974421,747.0641686974421,10205.87310775116,10205.87310775116,996.6709858620831,1161.5751680555557,1161.5751680555557,0.4113,7
2025-03-20,0,2025-03-20 00:00:00,77,2025-03-20 12:40:00,2025-03-20 12:50:00,0.0,0.0,10800.0,10800.0,1005.1475691695919,1119.7899875,1119.7899875,0.5682,7
2025-03-20,0,2025-03-20 00:00:00,78,2025-03-20 12:50:00,2025-03-20 13:00:00,18.91966948352152,18.91966948352152,10227.325704530469,10227.325704530469,1036.8281240761144,1078.0048069444445,1078.0048069444445,0.8279,7
2025-03-20,0,2025-03-20 00:00:00,79,2025-03-20 13:00:00,2025-03-20 13:10:00,103.62789078377519,103.62789078377519,9971.832474581059,9971.832474581059,1065.9480323955067,1050.7866444444446,1050.7866444444446,0.8636,7
2025-03-20,0,2025-03-20 00:00:00,80,2025-03-20 13:10:00,2025-03-20 13:20:00,136.13351791618786,136.13351791618786,10503.669899640905,10503.669899640905,1063.153711389808,1038.1355,1038.1355,0.8416,7
2025-03-20,0,2025-03-20 00:00:00,81,2025-03-20 13:20:00,2025-03-20 13:30:00,112.47552106011297,112.47552106011297,10441.73531374118,10441.73531374118,1047.4753623594008,1025.4843555555556,1025.4843555555556,0.8618,7
2025-03-20,0,2025-03-20 00:00:00,82,2025-03-20 13:30:00,2025-03-20 13:40:00,174.62340167820764,174.62340167820764,10599.50773033714,10599.50773033714,1060.883750120316,1012.8332111111112,1012.8332111111112,0.8623,7
2025-03-20,0,2025-03-20 00:00:00,83,2025-03-20 13:40:00,2025-03-20 13:50:00,11.177597694891501,11.177597694891501,9987.48396701132,9987.48396701132,1045.606152511255,1000.1820666666667,1000.1820666666667,0.9026,7
2025-03-20,0,2025-03-20 00:00:00,84,2025-03-20 13:50:00,2025-03-20 14:00:00,0.0,0.0,9733.600445788736,9733.600445788736,1014.0174231679301,987.5309222222222,987.5309222222222,0.9754,7
2025-03-20,0,2025-03-20 00:00:00,85,2025-03-20 14:00:00,2025-03-20 14:10:00,0.0,0.0,9646.165411727987,9646.165411727987,1036.743301345186,953.60705,953.60705,1.0002,7
2025-03-20,0,2025-03-20 00:00:00,86,2025-03-20 14:10:00,2025-03-20 14:20:00,0.0,0.0,9429.772414837675,9429.772414837675,1039.5791927416178,898.41045,898.41045,0.9978,7
2025-03-20,0,2025-03-20 00:00:00,87,2025-03-20 14:20:00,2025-03-20 14:30:00,0.0,0.0,9067.133131467233,9067.133131467233,1016.865502964137,843.2138500000001,843.2138500000001,1.0271,7
2025-03-20,0,2025-03-20 00:00:00,88,2025-03-20 14:30:00,2025-03-20 14:40:00,0.0,0.0,8542.785853560417,8542.785853560417,1039.2483045720944,788.01725,788.01725,1.0906,7
2025-03-20,0,2025-03-20 00:00:00,89,2025-03-20 14:40:00,2025-03-20 14:50:00,0.0,0.0,8245.415586414263,8245.415586414263,1061.463506360353,732.82065,732.82065,0.9376,7
2025-03-20,0,2025-03-20 00:00:00,90,2025-03-20 14:50:00,2025-03-20 15:00:00,1265.2929274189141,1265.2929274189141,10050.0,10050.0,1055.4308752196514,677.62405,677.62405,0.6694,7
2025-03-20,0,2025-03-20 00:00:00,91,2025-03-20 15:00:00,2025-03-20 15:10:00,1280.6901057481987,1280.6901057481987,10800.0,10800.0,1039.1888291860998,628.5429333333333,628.5429333333333,0.66,7
2025-03-20,0,2025-03-20 00:00:00,92,2025-03-20 15:10:00,2025-03-20 15:20:00,765.9827556343898,765.9827556343898,10682.863250631806,10682.863250631806,1025.932789402387,585.5773,585.5773,0.7217,7
2025-03-20,0,2025-03-20 00:00:00,93,2025-03-20 15:20:00,2025-03-20 15:30:00,595.526720795185,595.526720795185,10741.788700497089,10741.788700497089,1026.6474956332588,542.6116666666667,542.6116666666667,0.7308,7
2025-03-20,0,2025-03-20 00:00:00,94,2025-03-20 15:30:00,2025-03-20 15:40:00,638.5563761199103,638.5563761199103,10694.508290387574,10694.508290387574,1039.737859721638,499.64603333333326,499.64603333333326,0.7534,7
2025-03-20,0,2025-03-20 00:00:00,95,2025-03-20 15:40:00,2025-03-20 15:50:00,612.1836392909795,612.1836392909795,10479.000843199947,10479.000843199947,1018.5864707219037,456.6804,456.6804,0.7823,7
2025-03-20,0,2025-03-20 00:00:00,96,2025-03-20 15:50:00,2025-03-20 16:00:00,688.9254582918073,688.9254582918073,10752.041678067711,10752.041678067711,982.1685031432592,413.71476666666666,413.71476666666666,0.8055,7
2025-03-20,0,2025-03-20 00:00:00,97,2025-03-20 16:00:00,2025-03-20 16:10:00,740.4468138329119,740.4468138329119,10684.32210521037,10684.32210521037,997.1322952305377,376.9006430555556,376.9006430555556,0.8271,7
2025-03-20,0,2025-03-20 00:00:00,98,2025-03-20 16:10:00,2025-03-20 16:20:00,726.8221189928558,726.8221189928558,10494.384722323875,10494.384722323875,1015.6908742698067,346.23802916666665,346.23802916666665,0.8519,7
2025-03-20,0,2025-03-20 00:00:00,99,2025-03-20 16:20:00,2025-03-20 16:30:00,755.8464492718492,755.8464492718492,10331.613103872805,10331.613103872805,1011.6343906531529,315.57541527777784,315.57541527777784,0.8791,7
2025-03-20,0,2025-03-20 00:00:00,100,2025-03-20 16:30:00,2025-03-20 16:40:00,757.9357108163973,757.9357108163973,10220.220232539772,10220.220232539772,1006.6450627307177,284.9128013888889,284.9128013888889,0.9024,7
2025-03-20,0,2025-03-20 00:00:00,101,2025-03-20 16:40:00,2025-03-20 16:50:00,787.5070396824838,787.5070396824838,10443.438870306476,10443.438870306476,1009.9118438147989,254.25018750000004,254.25018750000004,0.9163,7
2025-03-20,0,2025-03-20 00:00:00,102,2025-03-20 16:50:00,2025-03-20 17:00:00,838.4778268347587,838.4778268347587,10369.830067253064,10369.830067253064,1028.2995876293267,223.5875736111111,223.5875736111111,0.9264,7
2025-03-20,0,2025-03-20 00:00:00,103,2025-03-20 17:00:00,2025-03-20 17:10:00,878.0243332028862,878.0243332028862,10123.051496058653,10123.051496058653,1054.5518305044452,190.9015777777778,190.9015777777778,0.9462,7
2025-03-20,0,2025-03-20 00:00:00,104,2025-03-20 17:10:00,2025-03-20 17:20:00,891.834926086721,891.834926086721,10078.859012362609,10078.859012362609,1025.0996585695195,156.19219999999999,156.19219999999999,0.9742,7
2025-03-20,0,2025-03-20 00:00:00,105,2025-03-20 17:20:00,2025-03-20 17:30:00,923.7345205064921,923.7345205064921,10178.312083254925,10178.312083254925,989.9770699803444,121.48282222222224,121.48282222222224,0.9862,7
2025-03-20,0,2025-03-20 00:00:00,106,2025-03-20 17:30:00,2025-03-20 17:40:00,1011.7961088972462,1011.7961088972462,10348.142730036956,10348.142730036956,1040.5749875279337,86.77344444444445,86.77344444444445,0.976,7
2025-03-20,0,2025-03-20 00:00:00,107,2025-03-20 17:40:00,2025-03-20 17:50:00,913.3641939203109,913.3641939203109,9949.502893159068,9949.502893159068,938.9211835534213,52.06406666666667,52.06406666666667,1.0742,7
2025-03-20,0,2025-03-20 00:00:00,108,2025-03-20 17:50:00,2025-03-20 18:00:00,669.802000550876,669.802000550876,9909.28377889848,9909.28377889848,727.1457563042566,17.35468888888889,17.35468888888889,1.2313,7
2025-03-20,0,2025-03-20 00:00:00,109,2025-03-20 18:00:00,2025-03-20 18:10:00,690.5670849027963,690.5670849027963,10156.856395751667,10156.856395751667,701.8792937774591,0.0,0.0,1.2561,7
2025-03-20,0,2025-03-20 00:00:00,110,2025-03-20 18:10:00,2025-03-20 18:20:00,743.3495926880885,743.3495926880885,10454.609064770211,10454.609064770211,729.2942393688489,0.0,0.0,1.2447,7
2025-03-20,0,2025-03-20 00:00:00,111,2025-03-20 18:20:00,2025-03-20 18:30:00,702.9050769967051,702.9050769967051,10023.420787628454,10023.420787628454,721.5022981294178,0.0,0.0,1.2545,7
2025-03-20,0,2025-03-20 00:00:00,112,2025-03-20 18:30:00,2025-03-20 18:40:00,742.2362109515462,742.2362109515462,10365.276554178181,10365.276554178181,728.9145336937953,0.0,0.0,1.2522,7
2025-03-20,0,2025-03-20 00:00:00,113,2025-03-20 18:40:00,2025-03-20 18:50:00,720.3593385503286,720.3593385503286,10229.828106400793,10229.828106400793,727.0505180597081,0.0,0.0,1.2881,7
2025-03-20,0,2025-03-20 00:00:00,114,2025-03-20 18:50:00,2025-03-20 19:00:00,23.419197396956662,23.419197396956662,9205.151471514093,9205.151471514093,719.1927923782297,0.0,0.0,1.3466,7
2025-03-20,0,2025-03-20 00:00:00,115,2025-03-20 19:00:00,2025-03-20 19:10:00,30.050235362729847,30.050235362729847,8440.855256527004,8440.855256527004,737.7335269153341,0.0,0.0,1.3523,7
2025-03-20,0,2025-03-20 00:00:00,116,2025-03-20 19:10:00,2025-03-20 19:20:00,6.755051308034895,6.755051308034895,7607.062624021364,7607.062624021364,741.58026886971,0.0,0.0,1.3445,7
2025-03-20,0,2025-03-20 00:00:00,117,2025-03-20 19:20:00,2025-03-20 19:30:00,1.453545346998897,1.453545346998897,6799.186584290321,6799.186584290321,737.759758959681,0.0,0.0,1.3483,7
2025-03-20,0,2025-03-20 00:00:00,118,2025-03-20 19:30:00,2025-03-20 19:40:00,2.428963872861839,2.428963872861839,5956.770192668889,5956.770192668889,770.4005375784776,0.0,0.0,1.349,7
2025-03-20,0,2025-03-20 00:00:00,119,2025-03-20 19:40:00,2025-03-20 19:50:00,1.714974630184984,1.714974630184984,5156.848563174778,5156.848563174778,768.5193003056326,0.0,0.0,1.3473,7
2025-03-20,0,2025-03-20 00:00:00,120,2025-03-20 19:50:00,2025-03-20 20:00:00,1.720190743860464,1.720190743860464,4321.515144503731,4321.515144503731,735.3988567745278,0.0,0.0,1.3482,7
2025-03-20,0,2025-03-20 00:00:00,121,2025-03-20 20:00:00,2025-03-20 20:10:00,1.5043629089049564,1.5043629089049564,3484.4449427301,3484.4449427301,743.6281093779335,0.0,0.0,1.3513,7
2025-03-20,0,2025-03-20 00:00:00,122,2025-03-20 20:10:00,2025-03-20 20:20:00,3.13414387161897,3.13414387161897,2685.1535379217225,2685.1535379217225,732.1426956964058,0.0,0.0,1.34,7
2025-03-20,0,2025-03-20 00:00:00,123,2025-03-20 20:20:00,2025-03-20 20:30:00,1.7062588087986124,1.7062588087986124,1966.0370729704277,1966.0370729704277,701.8885938722632,0.0,0.0,1.3489,7
2025-03-20,0,2025-03-20 00:00:00,124,2025-03-20 20:30:00,2025-03-20 20:40:00,0.0,0.0,1200.0,1200.0,722.089073308746,0.0,0.0,1.3952,7
2025-03-20,0,2025-03-20 00:00:00,125,2025-03-20 20:40:00,2025-03-20 20:50:00,733.5823431328558,733.5823431328558,1200.0,1200.0,750.188279241814,0.0,0.0,1.2226,7
2025-03-20,0,2025-03-20 00:00:00,126,2025-03-20 20:50:00,2025-03-20 21:00:00,727.8739203264489,727.8739203264489,1201.7380000638482,1201.7380000638482,745.7602092803735,0.0,0.0,0.9332,7
2025-03-20,0,2025-03-20 00:00:00,127,2025-03-20 21:00:00,2025-03-20 21:10:00,716.6396583361599,716.6396583361599,1229.2080742362193,1229.2080742362193,713.0984879029229,0.0,0.0,0.9068,7
2025-03-20,0,2025-03-20 00:00:00,128,2025-03-20 21:10:00,2025-03-20 21:20:00,704.3018709845444,704.3018709845444,1211.8456233864165,1211.8456233864165,708.0021399837443,0.0,0.0,0.9371,7
