charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,reserve_threshold_kwh,date,slot_id,interval_start,interval_end,active_issue_hour,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,grid_original_kwh,grid_effective_kwh,reserve_original_kwh,price_yuan_per_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan
59.677567248443324,0.0,0.0,0.0,0.0,0.0,7873.1017961982,7926.811606721799,8307.993093260968,2025-03-20,11,2025-03-20 01:40:00,2025-03-20 01:50:00,0,590.99505,0.0,588.2676114808643,0.0,650.6726172484433,650.6726172484433,8307.993093260968,0.4333,281.9364450537505,0.0,-0.0,281.9364450537505,0.0,281.9364450537505
296.43848512475506,0.0,0.0,0.0,0.0,0.0,7926.811606721799,8193.606243334078,8550.0,2025-03-20,12,2025-03-20 01:50:00,2025-03-20 02:00:00,0,598.4433333333333,0.0,605.7743003520009,0.0,894.8818184580883,894.8818184580883,8550.0,0.4311,385.78355193728186,0.0,-0.0,385.78355193728186,0.0,385.78355193728186
717.9635675591519,0.0,0.0,0.0,0.0,0.0,8193.606243334078,8839.773454137314,9300.0,2025-03-20,13,2025-03-20 02:00:00,2025-03-20 02:10:00,0,565.9836166666666,0.0,579.812873446548,0.0,1283.9471842258185,1283.9471842258185,9300.0,0.4293,551.1985261881439,0.0,-0.0,551.1985261881439,0.0,551.1985261881439
76.52979148114196,0.0,0.0,0.0,0.0,0.0,8839.773454137314,8908.650266470342,9288.12898755322,2025-03-20,14,2025-03-20 02:10:00,2025-03-20 02:20:00,0,546.1207666666667,0.0,567.2884952341019,0.0,622.6505581478086,622.6505581478086,9288.12898755322,0.4324,269.23410134311246,0.0,-0.0,269.23410134311246,0.0,269.23410134311246
67.45227702643797,0.0,0.0,0.0,0.0,0.0,8908.650266470342,8969.357315794136,9295.291995204476,2025-03-20,15,2025-03-20 02:20:00,2025-03-20 02:30:00,0,565.7133333333334,0.0,582.4368955126206,0.0,633.1656103597713,633.1656103597713,9295.291995204476,0.4367,276.50342204411214,0.0,-0.0,276.50342204411214,0.0,276.50342204411214
38.554215200450926,0.0,0.0,0.0,0.0,0.0,8969.357315794136,9004.05610947454,9299.955172217862,2025-03-20,16,2025-03-20 02:30:00,2025-03-20 02:40:00,0,597.9265666666666,0.0,588.9575058896943,0.0,636.4807818671176,636.4807818671176,9299.955172217862,0.4348,276.74184395582273,0.0,-0.0,276.74184395582273,0.0,276.74184395582273
46.07411389317542,0.0,0.0,0.0,0.0,0.0,9004.05610947454,9045.522811978399,9235.942649077699,2025-03-20,17,2025-03-20 02:40:00,2025-03-20 02:50:00,0,600.9544666666667,0.0,605.0273060057,0.0,647.0285805598421,647.0285805598421,9235.942649077699,0.4335,280.4868896726916,0.0,-0.0,280.4868896726916,0.0,280.4868896726916
98.98540206038342,0.0,0.0,0.0,0.0,0.0,9045.522811978399,9134.609673832743,9244.92686708851,2025-03-20,18,2025-03-20 02:50:00,2025-03-20 03:00:00,0,587.1316666666667,0.0,617.8962883585447,0.0,686.1170687270501,686.1170687270501,9244.92686708851,0.4357,298.9412068443757,0.0,-0.0,298.9412068443757,0.0,298.9412068443757
24.261123247079922,0.0,0.0,0.0,0.0,0.0,9134.609673832743,9156.444684755115,9285.538859871842,2025-03-20,19,2025-03-20 03:00:00,2025-03-20 03:10:00,0,605.2103000000001,0.0,590.9784768140113,0.0,629.47142324708,629.47142324708,9285.538859871842,0.4374,275.3308005282728,0.0,-0.0,275.3308005282728,0.0,275.3308005282728
6.832143674735562,0.0,0.0,0.0,0.0,0.0,9156.444684755115,9162.593614062378,9271.868552769198,2025-03-20,20,2025-03-20 03:10:00,2025-03-20 03:20:00,0,621.8923833333333,0.0,571.3753669727259,0.0,628.7245270080689,628.7245270080689,9271.868552769198,0.4371,274.8154907552269,0.0,-0.0,274.8154907552269,0.0,274.8154907552269
28.878982728823303,0.0,0.0,0.0,0.0,0.0,9162.593614062378,9188.58469851832,9297.520472114062,2025-03-20,21,2025-03-20 03:20:00,2025-03-20 03:30:00,0,620.1683333333334,0.0,582.1965844906113,0.0,649.0473160621567,649.0473160621567,9297.520472114062,0.4356,282.72501087667547,0.0,-0.0,282.72501087667547,0.0,282.72501087667547
38.18535069461723,0.0,0.0,0.0,0.0,0.0,9188.58469851832,9222.951514143475,9300.168054898708,2025-03-20,22,2025-03-20 03:30:00,2025-03-20 03:40:00,0,616.6230833333333,0.0,598.5719226682493,0.0,654.8084340279505,654.8084340279505,9300.168054898708,0.4353,285.0381113323669,0.0,-0.0,285.0381113323669,0.0,285.0381113323669
19.69438486281706,0.0,0.0,0.0,0.0,0.0,9222.951514143475,9240.67646052001,9174.902177546071,2025-03-20,23,2025-03-20 03:40:00,2025-03-20 03:50:00,0,612.46375,0.0,587.7170802904814,0.0,632.1581348628171,632.1581348628171,9174.902177546071,0.436,275.6209468001882,0.0,-0.0,275.6209468001882,0.0,275.6209468001882
6.287107952577912,0.0,0.0,0.0,0.0,0.0,9240.67646052001,9246.33485767733,9214.82983590172,2025-03-20,24,2025-03-20 03:50:00,2025-03-20 04:00:00,0,603.93,0.0,569.081414200039,0.0,610.2171079525779,610.2171079525779,9214.82983590172,0.4378,267.1530498616386,0.0,-0.0,267.1530498616386,0.0,267.1530498616386
56.46711345000165,0.0,0.0,0.0,0.0,0.0,9246.33485767733,9297.155259782332,9171.638720685907,2025-03-20,25,2025-03-20 04:00:00,2025-03-20 04:10:00,0,589.79495,0.00031666666666666665,590.3901091987302,0.0,646.261746783335,646.261746783335,9171.638720685907,0.4401,284.41979475934573,0.0,-0.0,284.41979475934573,0.0,284.41979475934573
47.320119199159535,0.0,0.0,0.0,0.0,0.0,9297.155259782332,9339.743367061576,9227.979605038352,2025-03-20,26,2025-03-20 04:10:00,2025-03-20 04:20:00,0,581.4640499999999,0.0,600.5223649414061,0.0,628.7841691991595,628.7841691991595,9227.979605038352,0.4389,275.9733718615111,0.0,-0.0,275.9733718615111,0.0,275.9733718615111
38.005233282171275,0.0,0.0,0.0,0.0,0.0,9339.743367061576,9373.94807701553,9297.461351393276,2025-03-20,27,2025-03-20 04:20:00,2025-03-20 04:30:00,0,585.585,0.0,589.1130267412383,0.0,623.5902332821713,623.5902332821713,9297.461351393276,0.4364,272.1347778043396,0.0,-0.0,272.1347778043396,0.0,272.1347778043396
17.05801291168018,0.0,0.0,0.0,0.0,0.0,9373.94807701553,9389.300288636041,9289.307460848024,2025-03-20,28,2025-03-20 04:30:00,2025-03-20 04:40:00,0,599.72965,0.004516666666666666,597.6227134516096,0.0,616.7831462450135,616.7831462450135,9289.307460848024,0.4393,270.95283614543445,0.0,-0.0,270.95283614543445,0.0,270.95283614543445
4.425077007562322,0.0,0.0,0.0,0.0,0.0,9389.300288636041,9393.282857942848,9310.091654929412,2025-03-20,29,2025-03-20 04:40:00,2025-03-20 04:50:00,0,616.7393166666667,0.0,611.107323222797,0.0,621.164393674229,621.164393674229,9310.091654929412,0.4422,274.67889488274403,0.0,-0.0,274.67889488274403,0.0,274.67889488274403
9.28188860660157,0.0,0.0,0.0,0.0,0.0,9393.282857942848,9401.63655768879,9317.30012705702,2025-03-20,30,2025-03-20 04:50:00,2025-03-20 05:00:00,0,625.595,0.0,611.6607905722681,0.0,634.8768886066016,634.8768886066016,9317.30012705702,0.4395,279.0283925426014,0.0,-0.0,279.0283925426014,0.0,279.0283925426014
0.0,7.593326503052708,0.0,0.0,0.0,0.0,9401.63655768879,9393.199528240953,9381.747351785561,2025-03-20,31,2025-03-20 05:00:00,2025-03-20 05:10:00,0,619.49685,0.06293333333333333,599.1561161990837,0.0,611.8405901636139,611.8405901636139,9381.747351785561,0.4333,265.11052771789394,0.0,-0.0,265.11052771789394,0.0,265.11052771789394
0.0,17.105312466528403,0.0,0.0,0.0,0.0,9393.199528240953,9374.193625500366,9331.271192354156,2025-03-20,32,2025-03-20 05:10:00,2025-03-20 05:20:00,0,617.8444000000001,0.0,595.6880744112012,0.0,600.7390875334717,600.7390875334717,9331.271192354156,0.4439,266.6680809561081,0.0,-0.0,266.6680809561081,0.0,266.6680809561081
488.5574908667679,0.0,0.0,0.0,0.0,0.0,9374.193625500366,9813.895367280456,10050.0,2025-03-20,33,2025-03-20 05:20:00,2025-03-20 05:30:00,0,607.115,0.0,596.1520324756543,0.0,1095.672490866768,1095.672490866768,10050.0,0.4301,471.24873832179685,0.0,-0.0,471.24873832179685,0.0,471.24873832179685
831.7672885548538,0.0,0.0,0.0,0.0,0.0,9813.895367280456,10562.485926979825,10800.0,2025-03-20,34,2025-03-20 05:30:00,2025-03-20 05:40:00,0,576.3066333333334,0.8765666666666667,592.2762809978091,0.0,1407.1973552215206,1407.1973552215206,10800.0,0.3713,522.4923779937507,0.0,-0.0,522.4923779937507,0.0,522.4923779937507
21.15555044225175,0.0,0.0,0.0,0.0,0.0,10562.485926979825,10581.525922377852,10474.338698964646,2025-03-20,35,2025-03-20 05:40:00,2025-03-20 05:50:00,0,671.4631166666667,0.0,685.2995551461622,0.0,692.6186671089184,692.6186671089184,10474.338698964646,0.5708,395.3467351857706,0.0,-0.0,395.3467351857706,0.0,395.3467351857706
0.0,797.1465019182166,0.0,0.0,0.0,0.0,10581.525922377852,9695.807586913166,9305.488964623077,2025-03-20,36,2025-03-20 05:50:00,2025-03-20 06:00:00,0,827.015,0.0,814.9485983550097,0.0,29.868498081783425,29.868498081783425,9305.488964623077,0.9099,27.177346404614738,0.0,-0.0,27.177346404614738,0.0,27.177346404614738
0.0,774.1888168821603,0.0,0.0,0.0,0.0,9695.807586913166,8835.597790377433,8596.476091110477,2025-03-20,37,2025-03-20 06:00:00,2025-03-20 06:10:00,6,817.5199666666667,25.57003333333333,808.0845398807209,23.99289027777778,17.77298404661063,17.761116451173088,8400.873041555526,0.9368,16.64973145486484,0.0,-0.005558781702945302,16.644172673161894,0.0,16.644172673161894
0.0,709.9355256869624,0.0,0.0,0.0,0.0,8835.597790377433,8046.780539614141,7661.819994115331,2025-03-20,38,2025-03-20 06:10:00,2025-03-20 06:20:00,6,776.8039833333333,66.84066666666666,790.3286619102174,71.97867083333334,0.028155792950277755,0.027790979704355675,7622.873538501264,0.8758,0.02465884346585326,0.0,-0.00015975172038927877,0.02449909174546398,0.0,0.02449909174546398
0.0,671.3512043777752,0.0,0.0,0.0,0.0,8046.780539614141,7300.834756972169,6886.832104183109,2025-03-20,39,2025-03-20 06:20:00,2025-03-20 06:30:00,6,783.9583333333334,112.58749999999999,810.0582363572546,119.96445138888889,0.0200173685921869,0.019628955558237418,6864.7100851528185,0.8759,0.017533213149896507,0.0,-0.00017010548821817597,0.017363107661678333,0.0,0.017363107661678333
0.0,628.9910489645818,0.0,0.0,0.0,0.0,7300.834756972169,6601.95581367819,6060.63450952025,2025-03-20,40,2025-03-20 06:30:00,2025-03-20 06:40:00,6,787.8168000000001,158.77193333333335,791.9734799292931,167.95023194444445,0.0,0.05381770208489145,6169.249168216996,0.8601,0.0,0.0694329083448227,-0.0,0.0694329083448227,0.0,0.0694329083448227
0.0,586.1559166666666,0.0,0.0,0.0,0.0,6601.95581367819,5950.671461826338,5513.730450231178,2025-03-20,41,2025-03-20 06:40:00,2025-03-20 06:50:00,6,803.24555,217.08963333333335,779.4284161387284,215.93601249999998,0.0,0.0,5504.584237386853,0.8442,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,531.1479612695086,0.0,0.0,0.0,0.0,5950.671461826338,5360.507060415773,5069.75284229848,2025-03-20,42,2025-03-20 06:50:00,2025-03-20 07:00:00,6,813.3883333333333,282.20625,785.8759216710522,263.92179305555555,0.008914134730898212,0.03412206382462696,4932.694472318424,0.8334,0.00742903988473057,0.031512432160070304,-0.0,0.038941472044800876,0.0,0.038941472044800876
0.0,378.67770659054605,0.0,0.0,0.0,0.0,5360.507060415773,4939.754053092944,4371.3312456025105,2025-03-20,43,2025-03-20 07:00:00,2025-03-20 07:10:00,6,781.5626833333334,334.98718333333335,781.8467836703625,313.4290111111111,67.81504868446201,67.89779340945405,4503.882775882196,0.8092,54.875937395466664,0.10043554719533775,-0.0,54.976372942662,0.0,54.976372942662
0.0,66.00076953796167,0.0,0.0,0.0,0.0,4939.754053092944,4866.419864717431,3789.7475003811433,2025-03-20,44,2025-03-20 07:10:00,2025-03-20 07:20:00,6,785.5607666666666,384.31915000000004,806.9522345008436,364.4576666666667,335.08882051317585,335.24084712870484,4374.3030596436565,0.7972,267.1328077131038,0.1817934268495734,-0.0,267.31460113995337,0.0,267.31460113995337
12.640150963755218,0.0,0.0,0.0,0.0,0.0,4866.419864717431,4877.796000584811,4289.571562600507,2025-03-20,45,2025-03-20 07:20:00,2025-03-20 07:30:00,6,804.5333333333333,434.95625,821.8544153293124,415.4863222222222,382.2223424154279,382.2172342970885,4381.276650945786,0.7644,292.17075854235304,0.0,-0.001952322829305251,292.16880621952373,0.0,292.16880621952373
15.903333661150896,0.0,0.0,0.0,0.0,0.0,4877.796000584811,4892.1090008798465,4404.112382632717,2025-03-20,46,2025-03-20 07:30:00,2025-03-20 07:40:00,6,763.026,482.3358,769.2327595360191,466.5149777777777,296.4948159451557,296.5935336611509,4419.136499507846,0.6899,204.55177352056293,0.1021580283976104,-0.0,204.65393154896054,0.0,204.65393154896054
0.0,334.56840417246895,0.0,0.0,0.0,0.0,4892.1090008798465,4520.366329577103,3755.520204101762,2025-03-20,47,2025-03-20 07:40:00,2025-03-20 07:50:00,6,864.5061333333333,529.9280666666667,889.9482754292046,517.5436333333333,0.0,0.00966249419767234,4063.3961584415833,0.86,0.0,0.012464617514997318,-0.0,0.012464617514997318,0.0,0.012464617514997318
0.0,488.1795833333334,0.0,0.0,0.0,0.0,4520.366329577103,3977.9445703178435,3174.0236107310175,2025-03-20,48,2025-03-20 07:50:00,2025-03-20 08:00:00,6,1067.5983333333334,579.4187499999999,1103.3278164755502,568.5722888888889,0.0,0.0,3553.0471222291785,1.1617,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,482.8038500000001,0.0,0.0,0.0,0.0,3977.9445703178435,3441.495848095621,2858.0336113595113,2025-03-20,49,2025-03-20 08:00:00,2025-03-20 08:10:00,6,1109.6747666666668,626.8709166666666,1074.1666133610602,620.469951388889,0.0,0.0,3018.7273763896383,1.1683,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,438.3713999999999,0.0,0.0,0.0,0.0,3441.495848095621,2954.416514762288,2411.298769584776,2025-03-20,50,2025-03-20 08:10:00,2025-03-20 08:20:00,6,1101.1000166666665,662.7286166666667,1026.1359268453969,673.2366208333333,0.0,0.0,2654.556657883048,1.0956,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,411.15750000000014,0.0,0.0,0.0,0.0,2954.416514762288,2497.5748480956213,1982.3175229354429,2025-03-20,51,2025-03-20 08:20:00,2025-03-20 08:30:00,6,1114.545,703.3874999999999,1063.6578851506144,726.0032902777779,0.0,0.0,2224.382745584983,1.0849,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,332.67218333333335,0.0,0.0,0.0,0.0,2497.5748480956213,2127.939088836362,1912.8422711009525,2025-03-20,52,2025-03-20 08:30:00,2025-03-20 08:40:00,6,1108.296,775.6238166666667,1067.3728631325378,778.7699597222223,0.0,0.0,1987.0944876987214,1.061,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,278.0051333333332,0.0,0.0,0.0,0.0,2127.939088836362,1819.0444962437693,1639.6047597398006,2025-03-20,53,2025-03-20 08:40:00,2025-03-20 08:50:00,6,1117.5889166666666,839.5837833333334,1073.1547508666379,831.5366291666668,0.0,0.0,1836.7176427602967,1.043,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,262.8204166666668,0.0,0.0,0.0,0.0,1819.0444962437693,1527.021811058584,1439.4177990199346,2025-03-20,54,2025-03-20 08:50:00,2025-03-20 09:00:00,6,1126.3016666666667,863.4812499999999,1091.035568252453,884.3032986111111,0.0,0.0,1530.1776117431755,1.036,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,221.28376666666657,0.0,0.0,0.0,0.0,1527.021811058584,1281.1509592067323,1244.1343211034311,2025-03-20,55,2025-03-20 09:00:00,2025-03-20 09:10:00,6,1082.3667333333333,861.0829666666667,1082.071490035864,928.938088888889,0.0,0.0,1277.7588187869978,1.0147,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,57.12104614668076,93.39732051998581,0.0,0.0,0.0,1281.1509592067323,1217.6831301548648,1217.6831301548648,2025-03-20,56,2025-03-20 09:10:00,2025-03-20 09:20:00,6,1072.7398666666666,922.2215,1079.4962542139626,965.4410000000001,0.0,0.0,1200.0,0.9922,0.0,0.0,-0.0,0.0,463.34410709964965,463.34410709964965
0.0,15.914817139378306,61.270599527288276,0.0,0.0,0.0,1217.6831301548648,1200.0,1200.0,2025-03-20,57,2025-03-20 09:20:00,2025-03-20 09:30:00,6,1095.1416666666667,1017.9562500000001,1087.6620232924852,1001.9439111111111,0.0,0.0,1200.0,0.97,0.0,0.0,-0.0,0.0,297.1624077073481,297.1624077073481
0.0,0.0,36.094749999999976,0.0,0.0,0.0,1200.0,1200.0,1200.0,2025-03-20,58,2025-03-20 09:30:00,2025-03-20 09:40:00,6,1066.5605833333334,1030.4658333333334,1078.299152356892,1038.4468222222222,0.0,0.0,1200.0,0.9422,0.0,0.0,-0.0,0.0,170.0423672499999,170.0423672499999
0.0,0.0,41.25734999999986,0.0,0.0,0.0,1200.0,1200.0,1200.0,2025-03-20,59,2025-03-20 09:40:00,2025-03-20 09:50:00,6,1074.3216833333333,1033.0643333333335,1081.3044243291793,1074.9497333333331,0.0,0.0,1209.8442729272776,0.9569,0.0,0.0,-0.0,0.0,197.39579107499932,197.39579107499932
0.0,0.0,45.20708333333346,0.0,0.0,0.0,1200.0,1200.0,1200.0,2025-03-20,60,2025-03-20 09:50:00,2025-03-20 10:00:00,6,1116.2383333333335,1071.03125,1095.6988532165467,1111.4526444444443,0.0,0.0,1271.951263520248,0.9977,0.0,0.0,-0.0,0.0,225.51553520833397,225.51553520833397
16.20875000000001,0.0,0.0,0.0,0.0,0.0,1200.0,1214.587875,1200.0,2025-03-20,61,2025-03-20 10:00:00,2025-03-20 10:10:00,6,1096.3326,1112.54135,1087.820254885192,1143.7150875,0.0,0.0,1344.7150986027605,0.9919,0.0,0.0,-0.0,0.0,0.0,0.0
54.787799999999834,0.0,0.0,0.0,0.0,0.0,1214.587875,1263.8968949999999,1222.0897306899078,2025-03-20,62,2025-03-20 10:10:00,2025-03-20 10:20:00,6,1074.2128666666667,1129.0006666666666,1075.9191410391854,1171.7370625,0.0,0.0,1451.0325711466787,0.9588,0.0,0.0,-0.0,0.0,0.0,0.0
67.5775000000001,0.0,0.0,0.0,0.0,0.0,1263.8968949999999,1324.716645,1279.018836882986,2025-03-20,63,2025-03-20 10:20:00,2025-03-20 10:30:00,6,1078.935,1146.5125,1066.268983276223,1199.7590375,0.0,0.0,1588.8778206772633,0.9549,0.0,0.0,-0.0,0.0,0.0,0.0
135.7130666666667,0.0,0.0,0.0,0.0,0.0,1324.716645,1446.858405,1373.9636219323754,2025-03-20,64,2025-03-20 10:30:00,2025-03-20 10:40:00,6,1075.7058833333333,1211.41895,1049.9747461769787,1227.7810124999999,0.0,0.0,1764.230518597168,0.9839,0.0,0.0,-0.0,0.0,0.0,0.0
183.8365666666666,0.0,0.0,0.0,0.0,0.0,1446.858405,1612.311315,1488.509896732357,2025-03-20,65,2025-03-20 10:40:00,2025-03-20 10:50:00,6,1058.7226666666668,1242.5592333333334,1057.2555725835477,1255.8029875,0.0,0.0,1955.8731077511602,0.799,0.0,0.0,-0.0,0.0,0.0,0.0
197.40127652795286,0.0,0.0,0.0,0.0,0.0,1612.311315,1789.9724638751575,1606.2715912775975,2025-03-20,66,2025-03-20 10:50:00,2025-03-20 11:00:00,6,1046.6499999999999,1210.5,1081.7048589777048,1283.8249625,304.29964785439506,33.55127652795266,2705.87310775116,0.5025,152.9105730468335,0.0,-68.02552829576864,84.88504475106485,0.0,84.88504475106485
644.421110828011,0.0,0.0,0.0,0.0,0.0,1789.9724638751575,2369.9514636203676,2268.125892636735,2025-03-20,67,2025-03-20 11:00:00,2025-03-20 11:10:00,6,1060.3406,1170.2779833333334,1080.5913972481883,1306.7545236111112,535.7736308702209,534.4837274946776,3455.87310775116,0.4662,249.777666711697,0.0,-0.3006764768391441,249.47699023485785,0.0,249.47699023485785
144.09159570157294,0.0,0.0,0.0,0.0,0.0,2369.9514636203676,2499.6338997517832,2488.107342824906,2025-03-20,68,2025-03-20 11:10:00,2025-03-20 11:20:00,6,1065.63955,1175.4807,1053.6247482345966,1324.5916708333334,320.53575073824567,34.250445701572886,4205.87310775116,0.5007,160.49225039463963,0.0,-71.67152611593103,88.8207242787086,0.0,88.8207242787086
603.7131080521433,0.0,0.0,0.0,0.0,0.0,2499.6338997517832,3042.975696998712,3072.8864255533617,2025-03-20,69,2025-03-20 11:20:00,2025-03-20 11:30:00,6,1060.0166666666667,1219.59375,1034.4431646058285,1342.4288180555557,471.6218793656136,444.13602471881006,4955.87310775116,0.4827,227.6518811697817,0.0,-6.633711019006036,221.01817015077566,0.0,221.01817015077566
703.2528386660938,0.0,0.0,0.0,0.0,0.0,3042.975696998712,3675.9032517981964,3804.6677899081424,2025-03-20,70,2025-03-20 11:30:00,2025-03-20 11:40:00,6,1070.6712666666667,1250.9388833333335,1054.3599060788574,1360.2659652777777,533.727434696049,522.9852219994269,5705.87310775116,0.4785,255.38857750205946,0.0,-2.5700743876668417,252.81850311439263,0.0,252.81850311439263
731.870171424682,0.0,0.0,0.0,0.0,0.0,3675.9032517981964,4334.586406080411,4554.667789908142,2025-03-20,71,2025-03-20 11:40:00,2025-03-20 11:50:00,6,1063.2702666666667,1272.5053833333334,1047.7774438638846,1378.1031125000002,595.9604787178831,522.6350547580153,6455.87310775116,0.4662,277.8367751782771,0.0,-17.0921563250452,260.7446188532319,0.0,260.7446188532319
682.2503617320303,0.0,0.0,0.0,0.0,0.0,4334.586406080411,4948.611731639238,5304.667789908142,2025-03-20,72,2025-03-20 11:50:00,2025-03-20 12:00:00,6,1028.0533333333333,1303.075,1006.7831300474571,1395.9402597222222,575.88215535817,407.22869506536364,7205.87310775116,0.4432,255.23097125474095,0.0,-37.3736068008859,217.85736445385504,0.0,217.85736445385504
819.4818174369093,0.0,0.0,0.0,0.0,0.0,4948.611731639238,5686.145367332457,5698.611731639238,2025-03-20,73,2025-03-20 12:00:00,2025-03-20 12:10:00,12,993.1352666666667,1347.1565833333334,990.4076364196217,1393.646190277778,559.5954518500574,465.4605007702427,7955.87310775116,0.4411,246.83755381106033,0.0,-20.761463460653143,226.07609035040718,0.0,226.07609035040718
833.3333333333334,0.0,0.0,37.00288401178375,37.00288401178375,0.0,5686.145367332457,6436.145367332457,6448.611731639238,2025-03-20,74,2025-03-20 12:10:00,2025-03-20 12:20:00,12,975.87165,1348.42845,996.6372812513645,1371.2209041666665,600.135903684908,497.7794173451171,8705.87310775116,0.4551,273.12184976700166,0.0,-23.291218466619426,249.83063130038224,0.0,249.83063130038224
833.3333333333334,0.0,0.0,8.2654063814432,8.2654063814432,0.0,6436.145367332457,7186.145367332457,7198.611731639238,2025-03-20,75,2025-03-20 12:20:00,2025-03-20 12:30:00,12,980.61,1284.89375,1003.539601637798,1348.7956180555555,689.7786732895256,537.3149897147765,9455.87310775116,0.4463,307.8482218891153,0.0,-34.02227098970526,273.82595089941003,0.0,273.82595089941003
