date,issue_hour,alternative,slot_id,load_forecast_kwh,pv_forecast_kwh,price_yuan_per_kwh,grid_original_kwh,grid_kwh,charge_kwh,discharge_kwh,surplus_kwh,energy_start_kwh,energy_end_kwh,charge_mode,emergency_plan_kwh
2025-04-01,6,hold,68,1040.5778406881386,1146.5138708333334,0.5007,929.8739073548053,929.8739073548053,833.3333333333333,0.0,202.4766041666669,3161.462459765391,3911.462459765391,1.0,0.0
2025-04-01,6,hold,69,1046.6464652259024,1132.0936180555555,0.4827,937.0907874481246,937.0907874481246,833.3333333333333,0.0,189.20460694444444,3911.462459765391,4661.462459765391,1.0,0.0
2025-04-01,6,hold,70,1082.7693061827315,1117.6733652777777,0.4785,974.3618839605092,974.3618839605092,833.3333333333333,0.0,175.9326097222222,4661.462459765391,5411.462459765391,1.0,0.0
2025-04-01,6,hold,71,1046.1974398569967,1103.2531124999998,0.4662,938.9382731903298,938.9382731903298,833.3333333333333,0.0,162.66061249999973,5411.462459765391,6161.462459765391,1.0,0.0
2025-04-01,6,hold,72,964.5667260113628,1088.8328597222223,0.4432,858.4558149002517,858.4558149002517,833.3333333333333,0.0,149.38861527777794,6161.462459765391,6911.462459765391,1.0,0.0
2025-04-01,6,hold,73,972.9634124971827,1081.3833055555554,0.4411,866.0773249971826,866.0773249971826,833.3333333333333,0.0,141.16388472222195,6911.462459765391,7661.462459765391,1.0,0.0
2025-04-01,6,hold,74,1003.5824455660346,1080.90445,0.4551,893.9977497327012,893.9977497327012,833.3333333333333,0.0,137.98642083333334,7661.462459765391,8411.462459765391,1.0,0.0
2025-04-01,6,hold,75,1002.1293391480675,1080.4255944444444,0.4463,889.8460349814009,889.8460349814009,833.3333333333333,0.0,134.8089569444445,8411.462459765391,9161.462459765391,1.0,0.0
2025-04-01,6,hold,76,986.3476327781184,1079.9467388888888,0.4113,871.3657202781183,871.3657202781183,833.3333333333333,0.0,131.63149305555544,9161.462459765391,9911.462459765391,1.0,0.0
2025-04-01,6,hold,77,995.9346637277258,1079.4678833333335,0.5682,878.2541428943924,878.2541428943924,833.3333333333333,0.0,128.45402916666683,9911.462459765391,10661.462459765391,1.0,0.0
2025-04-01,6,hold,78,1023.4758860205878,1078.9890277777777,0.8279,0.0,0.0,55.51314175718983,0.0,0.0,10661.462459765391,10711.424287346861,1.0,0.0
2025-04-01,6,hold,79,1026.8376972502447,1072.9704583333332,0.8636,0.0,0.0,46.13276108308855,0.0,0.0,10711.424287346861,10752.943772321642,1.0,0.0
2025-04-01,6,hold,80,1030.6860077839306,1061.4121750000002,0.8416,0.0,0.0,30.726167216069594,0.0,3.552713678800501e-15,10752.943772321642,10780.597322816104,0.9999999999999999,0.0
2025-04-01,6,hold,81,1035.429338406888,1049.8538916666666,0.8618,0.0,0.0,0.0,0.0,14.424553259778577,10780.597322816104,10780.597322816104,0.0,0.0
2025-04-01,6,hold,82,1016.7370781290042,1038.2956083333331,0.8623,0.0,0.0,21.558530204328914,0.0,3.552713678800501e-15,10780.597322816104,10800.0,0.9999999999999999,0.0
2025-04-01,6,hold,83,1014.764697450054,1026.737325,0.9026,0.0,0.0,0.0,0.0,11.972627549946083,10800.0,10800.0,0.0,0.0
2025-04-01,6,hold,84,1025.581383701461,1015.1790416666666,0.9754,0.0,0.0,0.0,10.402342034794287,0.0,10800.0,10788.441842183562,0.0,0.0
2025-04-01,6,hold,85,1007.98177043203,997.3855472222222,1.0002,0.0,0.0,0.0,10.596223209807818,0.0,10788.441842183562,10776.668260839331,0.0,0.0
2025-04-01,6,hold,86,1011.1408069201716,973.3568416666667,0.9978,0.0,0.0,0.0,37.7839652535049,0.0,10776.668260839331,10734.686077224325,0.0,0.0
2025-04-01,6,hold,87,1035.2014854455174,949.3281361111112,1.0271,0.0,0.0,0.0,85.87334933440616,0.0,10734.686077224325,10639.271244630541,0.0,0.0
2025-04-01,6,hold,88,1027.5504189210167,925.2994305555554,1.0906,0.0,0.0,0.0,102.25098836546124,0.0,10639.271244630541,10525.659035335584,0.0,0.0
2025-04-01,6,hold,89,1012.8139098459234,901.270725,0.9376,0.0,0.0,0.0,111.5431848459234,0.0,10525.659035335584,10401.722163284558,0.0,0.0
2025-04-01,6,hold,90,1015.0340208470865,877.2420194444445,0.6694,29.778418069308714,29.778418069308714,0.0,0.0,0.0,10401.722163284558,10401.722163284558,0.0,108.01358333333326
2025-04-01,6,hold,91,1029.5222634367701,842.5355222222221,0.66,570.8851406182125,570.8851406182125,383.89839940366437,0.0,1.1368683772161603e-13,10401.722163284558,10747.230722747856,1.0,0.0
2025-04-01,6,hold,92,1021.7150339402481,797.1512333333334,0.7217,133.10809227358152,133.10809227358152,0.0,0.0,0.0,10747.230722747856,10747.230722747856,0.0,91.45570833333318
2025-04-01,6,hold,93,1001.9655191888176,751.7669444444446,0.7308,169.4448608554842,169.4448608554842,0.0,0.0,0.0,10747.230722747856,10747.230722747856,0.0,80.7537138888888
2025-04-01,6,hold,94,1014.0511362375996,706.3826555555555,0.7534,237.6167612375997,237.6167612375997,0.0,0.0,0.0,10747.230722747856,10747.230722747856,0.0,70.05171944444442
2025-04-01,6,hold,95,1028.3439886162232,660.9983666666667,0.7823,307.9958969495566,307.9958969495566,0.0,0.0,0.0,10747.230722747856,10747.230722747856,0.0,59.34972499999992
2025-04-01,6,hold,96,1031.1105580772526,615.6140777777778,0.8055,366.84874974391926,366.84874974391926,0.0,0.0,0.0,10747.230722747856,10747.230722747856,0.0,48.64773055555554
2025-04-01,6,hold,97,1034.684436671693,568.8288722222222,0.8271,426.98830611613744,426.98830611613744,0.0,0.0,0.0,10747.230722747856,10747.230722747856,0.0,38.867258333333325
2025-04-01,6,hold,98,1018.6575524251082,520.64275,0.8519,468.0064940917748,468.0064940917748,0.0,0.0,0.0,10747.230722747856,10747.230722747856,0.0,30.00830833333339
2025-04-01,6,hold,99,1005.5893985418525,472.4566277777778,0.8791,511.98341243074134,511.98341243074134,0.0,0.0,0.0,10747.230722747856,10747.230722747856,0.0,21.149358333333282
2025-04-01,6,hold,100,1039.389744290976,424.27050555555553,0.9024,602.8288304020871,602.8288304020871,0.0,0.3749256675157085,0.0,10747.230722747856,10746.814138672838,0.0,11.915482665817809
2025-04-01,6,hold,101,1047.23878088805,376.08438333333334,0.9163,667.7229392213835,667.7229392213835,0.0,3.4314583333332394,0.0,10746.814138672838,10743.001407191357,0.0,0.0
2025-04-01,6,hold,102,1017.8452882376769,327.89826111111114,0.9264,695.3745187932325,695.3745187932325,5.4274916666668105,0.0,0.0,10743.001407191357,10747.886149691358,1.0,0.0
2025-04-01,6,hold,103,1010.0220351420496,281.1008652777778,0.9462,738.3451795864942,738.3451795864942,9.424009722222308,0.0,0.0,10747.886149691358,10756.367758441358,1.0,0.0
2025-04-01,6,hold,104,1000.46668756077,235.69219583333333,0.9742,773.33258756077,773.33258756077,8.558095833333368,0.0,0.0,10756.367758441358,10764.070044691358,1.0,0.0
2025-04-01,6,hold,105,1002.9984049129127,190.28352638888887,0.9862,820.4070604684683,820.4070604684683,7.692181944444428,0.0,0.0,10764.070044691358,10770.993008441357,1.0,0.0
2025-04-01,6,hold,106,1035.72451912314,144.87485694444445,0.976,897.6759302342512,897.6759302342512,6.826268055555601,0.0,8.881784197001252e-16,10770.993008441357,10777.136649691358,1.0,0.0
2025-04-01,6,hold,107,912.7517966169983,99.46618749999999,1.0742,819.2459632836649,819.2459632836649,5.960354166666548,0.0,0.0,10777.136649691358,10782.500968441358,1.0,0.0
2025-04-01,6,hold,108,702.7598739657119,54.057518055555555,1.2313,653.7967961879341,653.7967961879341,5.09444027777772,0.0,1.7763568394002505e-15,10782.500968441358,10787.085964691358,0.9999999999999997,0.0
2025-04-01,6,hold,109,678.8793925634764,28.740418055555555,1.2561,654.4120008968097,654.4120008968097,4.273026388888866,0.0,0.0,10787.085964691358,10790.931688441358,1.0,0.0
2025-04-01,6,hold,110,713.2228005621308,23.5148875,1.2447,693.2040255621308,693.2040255621308,3.4961124999999793,0.0,1.7763568394002505e-15,10790.931688441358,10794.078189691358,0.9999999999999993,0.0
2025-04-01,6,hold,111,711.8679268577455,18.289356944444446,1.2545,696.2977685244122,696.2977685244122,2.7191986111110964,0.0,0.0,10794.078189691358,10796.525468441358,1.0,0.0
2025-04-01,6,hold,112,711.6003612656426,13.06382638888889,1.2522,700.478819598976,700.478819598976,1.9422847222222117,0.0,0.0,10796.525468441358,10798.273524691358,1.0,0.0
2025-04-01,6,hold,113,721.1127805573317,7.838295833333334,1.2881,70.71605906625041,70.71605906625041,0.0,642.558425657748,0.0,10798.273524691358,10084.319718404971,0.0,0.0
2025-04-01,6,hold,114,727.2767238936955,2.6127652777777786,1.3466,0.0,0.0,0.0,724.6639586159177,0.0,10084.319718404971,9279.137542165063,0.0,0.0
2025-04-01,6,hold,115,717.7055313483611,0.0,1.3523,0.0,0.0,0.0,717.7055313483601,0.0,9279.137542165063,8481.686951777996,0.0,0.0
2025-04-01,6,hold,116,733.0443862288562,0.0,1.3445,0.0,0.0,0.0,733.0443862288563,0.0,8481.686951777996,7667.193189301489,0.0,0.0
2025-04-01,6,hold,117,757.2945703905195,0.0,1.3483,0.0,0.0,0.0,757.2945703905195,0.0,7667.193189301489,6825.754777756466,0.0,0.0
2025-04-01,6,hold,118,732.9669158791057,0.0,1.349,0.0,0.0,0.0,732.9669158791057,0.0,6825.754777756466,6011.3470934463485,0.0,0.0
2025-04-01,6,hold,119,714.1208670109687,0.0,1.3473,0.0,0.0,0.0,714.1208670109686,0.0,6011.3470934463485,5217.879463434161,0.0,0.0
2025-04-01,6,hold,120,722.4804662427221,0.0,1.3482,0.0,0.0,0.0,722.4804662427221,0.0,5217.879463434161,4415.123389831137,0.0,0.0
2025-04-01,6,hold,121,727.6706481527483,0.0,1.3513,0.0,0.0,0.0,727.6706481527489,0.0,4415.123389831137,3606.6004474391934,0.0,0.0
2025-04-01,6,hold,122,733.8376116485535,0.0,1.34,0.0,0.0,0.0,733.8376116485538,0.0,3606.6004474391934,2791.225323385245,0.0,0.0
2025-04-01,6,hold,123,730.5074189542917,0.0,1.3489,0.0,0.0,0.0,730.5074189542917,0.0,2791.225323385245,1979.550413436032,0.0,0.0
2025-04-01,6,hold,124,701.5953720924285,0.0,1.3952,0.0,0.0,0.0,701.5953720924288,0.0,1979.550413436032,1200.0,0.0,0.0
2025-04-01,6,hold,125,701.2601759827111,0.0,1.2226,701.2601759827111,701.2601759827111,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-04-01,6,hold,126,733.3230472699762,0.0,0.9332,733.3230472699762,733.3230472699762,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-04-01,6,hold,127,746.4592132231691,0.0,0.9068,746.4592132231691,746.4592132231691,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-04-01,6,hold,128,741.4470165134402,0.0,0.9371,741.4470165134402,741.4470165134402,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-04-01,6,hold,129,733.7922656097287,0.0,0.9371,733.7922656097287,733.7922656097287,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-04-01,6,hold,130,723.4233989555388,0.0,0.9871,723.4233989555388,723.4233989555388,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-04-01,6,hold,131,649.4379690577791,0.0,0.7764,649.4379690577791,649.4379690577791,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-04-01,6,hold,132,556.0357557480169,0.0,0.4209,1389.36908908135,1389.36908908135,833.3333333333333,0.0,-1.1368683772161603e-13,1200.0,1950.0,1.0,0.0
2025-04-01,6,hold,133,555.5833590381313,0.0,0.3859,1388.9166923714647,1388.9166923714647,833.3333333333333,0.0,1.1368683772161603e-13,1950.0,2700.0,1.0,0.0
2025-04-01,6,hold,134,557.3583314894694,0.0,0.4368,557.3583314894694,557.3583314894694,0.0,0.0,0.0,2700.0,2700.0,0.0,0.0
2025-04-01,6,hold,135,544.2476931581328,0.0,0.4198,1377.5810264914662,1377.5810264914662,833.3333333333333,0.0,1.1368683772161603e-13,2700.0,3450.0,1.0,0.0
2025-04-01,6,hold,136,583.3546706215906,0.0,0.4186,1416.6880039549237,1416.6880039549237,833.3333333333333,0.0,-1.1368683772161603e-13,3450.0,4200.0,1.0,0.0
2025-04-01,6,hold,137,581.8270532012699,0.0,0.4241,876.7610229487667,876.7610229487667,294.9339697474968,0.0,0.0,4200.0,4465.440572772747,1.0,0.0
2025-04-01,6,hold,138,541.8417459713932,0.0,0.4237,1375.1750793047263,1375.1750793047263,833.3333333333333,0.0,-1.1368683772161603e-13,4465.440572772747,5215.440572772747,1.0,0.0
2025-04-01,6,hold,139,562.9017661534159,0.0,0.4248,562.9017661534159,562.9017661534159,-0.0,0.0,0.0,5215.440572772747,5215.440572772747,0.0,0.0
2025-04-01,6,hold,140,590.49417250965,0.0,0.424,1423.827505842983,1423.827505842983,833.3333333333333,0.0,-1.1368683772161603e-13,5215.440572772747,5965.440572772747,1.0,0.0
2025-04-01,6,hold,141,581.8911130539298,0.0,0.422,1415.224446387263,1415.224446387263,833.3333333333333,0.0,0.0,5965.440572772747,6715.440572772747,1.0,0.0
2025-04-01,6,hold,142,553.2306163518733,0.0,0.424,1386.5639496852066,1386.5639496852066,833.3333333333333,0.0,0.0,6715.440572772747,7465.440572772747,1.0,0.0
2025-04-01,6,hold,143,546.6807593909597,0.0,0.4271,546.6807593909597,546.6807593909597,0.0,0.0,0.0,7465.440572772747,7465.440572772747,0.0,0.0
2025-04-01,6,hold,144,558.4364388419642,0.0,0.4276,558.4364388419642,558.4364388419642,-0.0,0.0,0.0,7465.440572772747,7465.440572772747,0.0,0.0
2025-04-01,6,update,37,808.4052784412773,59.99271666666667,0.9368,0.0,-0.0,0.0,748.4125617746107,0.0,9240.329029946968,8408.759516864067,0.0,0.0
2025-04-01,6,update,38,803.19389985885,110.79868333333333,0.8758,0.0,-0.0,0.0,692.3952165255167,0.0,8408.759516864067,7639.431498502382,0.0,0.0
2025-04-01,6,update,39,825.3701587192178,161.60465000000002,0.8759,0.0,-0.0,0.0,663.7655087192178,0.0,7639.431498502382,6901.91426659214,0.0,0.0
2025-04-01,6,update,40,808.2800880486105,212.4106166666667,0.8601,0.0,-0.0,0.0,595.8694713819439,0.0,6901.91426659214,6239.837076167758,0.0,0.0
2025-04-01,6,update,41,804.7938835280962,263.21658333333335,0.8442,0.0,-0.0,0.0,541.5773001947629,0.0,6239.837076167758,5638.084520395799,0.0,0.0
2025-04-01,6,update,42,818.5941817769863,314.02255,0.8334,108.22297232796342,-0.0,0.0,504.57163177698624,0.0,5638.084520395799,5077.449373976925,0.0,0.0
2025-04-01,6,update,43,799.3991229268627,368.4504569444445,0.8092,433.65048820464045,47.347804952212584,0.0,383.6008610302056,0.0,5077.449373976925,4651.226195054474,0.0,0.0
2025-04-01,6,update,44,799.5835541595819,426.5003041666667,0.7972,379.4522499929152,373.0832499929152,0.0,0.0,0.0,4651.226195054474,4651.226195054474,0.0,0.0
2025-04-01,6,update,45,808.4953045897968,484.55015138888893,0.7644,333.98133097868566,323.94515320090784,0.0,0.0,0.0,4651.226195054474,4651.226195054474,0.0,0.0
2025-04-01,6,update,46,781.8739779725007,542.5999986111111,0.6899,252.9773349169451,239.2739793613896,0.0,0.0,0.0,4651.226195054474,4651.226195054474,-0.0,0.0
2025-04-01,6,update,47,887.1356271527125,600.6498458333334,0.86,0.0,-0.0,0.0,286.48578131937904,0.0,4651.226195054474,4332.908660255164,0.0,0.0
2025-04-01,6,update,48,1068.0755981170569,658.6996930555556,1.1617,0.0,-0.0,0.0,409.37590506150127,0.0,4332.908660255164,3878.0465435201627,0.0,0.0
2025-04-01,6,update,49,1085.4985902761289,710.9435041666667,1.1683,0.0,-0.0,0.0,374.5550861094622,0.0,3878.0465435201627,3461.87422562076,0.0,0.0
2025-04-01,6,update,50,1071.024042883757,757.3812791666668,1.0956,0.0,-0.0,0.0,313.64276371709013,0.0,3461.87422562076,3113.3822659351044,-0.0,0.0
2025-04-01,6,update,51,1085.5008333232086,803.8190541666667,1.0849,0.0,-0.0,0.0,281.6817791565419,0.0,3113.3822659351044,2800.4025113167245,0.0,0.0
2025-04-01,6,update,52,1060.5647107177642,850.2568291666666,1.061,0.0,-0.0,0.0,210.30788155109758,0.0,2800.4025113167245,2566.7270873710604,0.0,0.0
2025-04-01,6,update,53,1071.9858117878637,896.6946041666666,1.043,0.0,-0.0,0.0,175.29120762119703,0.0,2566.7270873710604,2371.9590789030635,0.0,0.0
2025-04-01,6,update,54,1117.164522442139,943.1323791666667,1.036,0.0,-0.0,0.0,174.03214327547232,0.0,2371.9590789030635,2178.5900308192054,0.0,0.0
2025-04-01,6,update,55,1106.7495574621037,972.4204097222223,1.0147,0.0,-0.0,0.0,134.32914773988136,0.0,2178.5900308192054,2029.335422219337,0.0,0.0
2025-04-01,6,update,56,1068.875225832534,984.5586958333333,0.9922,0.0,-0.0,0.0,84.31652999920061,0.0,2029.335422219337,1935.650388886892,0.0,0.0
2025-04-01,6,update,57,1052.3083932983322,996.6969819444445,0.97,0.0,-0.0,0.0,55.611411353887775,0.0,1935.650388886892,1873.8599318270167,0.0,0.0
2025-04-01,6,update,58,1077.9065524292664,1008.8352680555557,0.9422,0.0,-0.0,0.0,69.07128437371068,0.0,1873.8599318270167,1797.1140603006716,0.0,0.0
2025-04-01,6,update,59,1096.777530952011,1020.9735541666668,0.9569,0.0,-0.0,0.0,75.80397678534416,0.0,1797.1140603006716,1712.887419428067,0.0,0.0
2025-04-01,6,update,60,1084.1725295351391,1033.1118402777777,0.9977,0.0,-0.0,0.0,51.060689257361446,0.0,1712.887419428067,1656.153320253221,0.0,0.0
2025-04-01,6,update,61,1064.4340893792087,1049.9279222222222,0.9919,0.0,-0.0,0.0,14.506167156986521,0.0,1656.153320253221,1640.035356745458,0.0,0.0
2025-04-01,6,update,62,1088.6713133531596,1071.4218,0.9588,0.0,-0.0,0.0,17.2495133531595,0.0,1640.035356745458,1620.8692307975032,0.0,0.0
2025-04-01,6,update,63,1129.6992990060019,1092.9156777777778,0.9549,0.0,-0.0,0.0,36.78362122822409,0.0,1620.8692307975032,1579.9985405439209,0.0,0.0
2025-04-01,6,update,64,1108.8589689023472,1114.4095555555557,0.9839,0.0,-0.0,5.550586653208484,0.0,0.0,1579.9985405439209,1584.9940685318086,1.0,0.0
2025-04-01,6,update,65,1077.335734994633,1135.9034333333332,0.799,138.49675582796647,-0.0,58.56769833870021,0.0,0.0,1584.9940685318086,1637.7049970366388,1.0,0.0
2025-04-01,6,update,66,1065.592151988638,1157.397311111111,0.5025,955.4727255997491,741.5281742108602,833.3333333333333,0.0,0.0,1637.7049970366388,2387.704997036639,1.0,0.0
2025-04-01,6,update,67,1054.0907551780265,1160.934123611111,0.4662,942.2385662891376,726.4899649002487,833.3333333333333,0.0,0.0,2387.704997036639,3137.704997036639,1.0,0.0
2025-04-01,6,update,68,1040.5778406881386,1146.5138708333334,0.5007,929.8739073548053,727.3973031881385,833.3333333333333,0.0,0.0,3137.704997036639,3887.704997036639,1.0,0.0
2025-04-01,6,update,69,1046.6464652259024,1132.0936180555555,0.4827,937.0907874481246,747.8861805036802,833.3333333333333,0.0,0.0,3887.704997036639,4637.704997036639,1.0,0.0
2025-04-01,6,update,70,1082.7693061827315,1117.6733652777777,0.4785,974.3618839605092,798.429274238287,833.3333333333333,0.0,0.0,4637.704997036639,5387.704997036639,1.0,0.0
2025-04-01,6,update,71,1046.1974398569967,1103.2531124999998,0.4662,938.9382731903298,776.2776606903301,833.3333333333333,0.0,0.0,5387.704997036639,6137.704997036639,1.0,0.0
2025-04-01,6,update,72,964.5667260113628,1088.8328597222223,0.4432,858.4558149002517,709.0671996224737,833.3333333333333,0.0,0.0,6137.704997036639,6887.704997036639,1.0,0.0
2025-04-01,6,update,73,972.9634124971827,1081.3833055555554,0.4411,866.0773249971826,724.9134402749606,833.3333333333333,0.0,0.0,6887.704997036639,7637.704997036639,1.0,0.0
2025-04-01,6,update,74,1003.5824455660346,1080.90445,0.4551,893.9977497327012,756.0113288993679,833.3333333333333,0.0,0.0,7637.704997036639,8387.704997036639,1.0,0.0
2025-04-01,6,update,75,1002.1293391480675,1080.4255944444444,0.4463,889.8460349814009,755.0370780369564,833.3333333333333,0.0,0.0,8387.704997036639,9137.704997036639,1.0,0.0
2025-04-01,6,update,76,986.3476327781184,1079.9467388888888,0.4113,871.3657202781183,739.7342272225628,833.3333333333333,0.0,0.0,9137.704997036639,9887.704997036639,1.0,0.0
2025-04-01,6,update,77,995.9346637277258,1079.4678833333335,0.5682,878.2541428943924,749.8001137277256,833.3333333333333,0.0,0.0,9887.704997036639,10637.704997036639,1.0,0.0
2025-04-01,6,update,78,1023.4758860205878,1078.9890277777777,0.8279,0.0,-0.0,55.51314175718983,0.0,0.0,10637.704997036639,10687.666824618109,1.0,0.0
2025-04-01,6,update,79,1026.8376972502447,1072.9704583333332,0.8636,0.0,-0.0,46.13276108308855,0.0,0.0,10687.666824618109,10729.18630959289,1.0,0.0
2025-04-01,6,update,80,1030.6860077839306,1061.4121750000002,0.8416,0.0,-0.0,30.726167216069598,0.0,0.0,10729.18630959289,10756.839860087352,1.0,0.0
2025-04-01,6,update,81,1035.429338406888,1049.8538916666666,0.8618,0.0,-0.0,14.424553259778577,0.0,0.0,10756.839860087352,10769.821958021152,1.0,0.0
2025-04-01,6,update,82,1016.7370781290042,1038.2956083333331,0.8623,0.0,-0.0,21.558530204328918,0.0,0.0,10769.821958021152,10789.224635205048,1.0,0.0
2025-04-01,6,update,83,1014.764697450054,1026.737325,0.9026,0.0,-0.0,11.972627549946083,0.0,0.0,10789.224635205048,10800.0,1.0,0.0
2025-04-01,6,update,84,1025.581383701461,1015.1790416666666,0.9754,0.0,-0.0,0.0,10.402342034794287,0.0,10800.0,10788.441842183562,0.0,0.0
2025-04-01,6,update,85,1007.98177043203,997.3855472222222,1.0002,0.0,-0.0,0.0,10.596223209807818,0.0,10788.441842183562,10776.668260839331,0.0,0.0
