date,grid_plan_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-03-10,71131.4551048887,43854.76910686078,440.8879702733091,1967.4772245896413,45822.24633145042,21164.11883270434,17637.969624049125,4.12241650678277,4.12241650678277,0.0,1766.6597423568626,1216.6226650695226
2025-03-11,71616.73525719365,43768.84754374666,0.0,0.0,43768.84754374666,20923.024170555145,16597.275091662483,3352.067378300986,2273.518842054626,1078.54853624636,1216.6226650695226,1605.9276500552794
2025-03-12,70259.32130664452,43096.97955741638,135.9597659993667,288.8379123602082,43385.817469776586,19941.771847528038,16518.170081547465,4536.1446233299675,3105.3111000881363,1430.8335232418317,1605.9276500552794,1200.0
2025-03-13,69726.22897833832,42569.65656860556,1774.5310006798998,10756.589691209045,53326.24625981461,20748.09426347847,16792.952301126927,0.0,0.0,0.0,1200.0,1214.4489469895973
2025-03-14,29371.97347722262,15326.300712101056,459.5627019486261,1666.1921910366432,16992.4929031377,15223.4463437882,12343.99559075908,10922.65944280879,194.11597614212104,10728.54346666667,1214.4489469895973,1200.0
2025-03-15,30344.399149528257,15737.159598990627,472.41443508834715,1402.6039147843355,17139.76351377496,15468.54797391949,12529.523858874789,6953.664319571903,336.8206695719013,6616.843650000002,1200.0,1200.0
2025-03-16,69563.40222661864,42315.21857519099,1.6399999999999864,7.461179999999938,42322.679755191,21599.621589450497,17169.212115433656,1783.5858192684652,1603.3285359351316,180.2572833333336,1200.0,1562.7570800236072
2025-03-17,69430.32880133908,42238.13102649151,0.0,0.0,42238.13102649151,18927.85889377776,15265.937209165579,7910.275683393571,5577.390245649632,2332.8854377439393,1562.7570800236072,1635.6776297951742
2025-03-18,67440.17348934115,40991.17334611446,279.3796356447208,1336.90151184122,42328.07485795568,21374.834157218953,17705.725534163004,2924.486135263252,1901.1755572782795,1023.3105779849725,1635.6776297951742,1200.0
2025-03-19,68304.40938641636,41442.73055101322,0.0,0.0,41442.73055101322,21650.09135980154,17034.02921606957,4222.876792684396,2697.223450905009,1525.6533417793871,1200.0,1758.383094855202
2025-03-20,67486.4627661909,41203.79591074247,0.0,0.0,41203.79591074247,20644.96107299594,17011.322261389312,1643.8621379176127,802.6286879176132,841.2334499999995,1758.383094855202,1437.3788812300893
2025-03-21,28708.510650172033,14921.345439680234,787.6399455257801,2508.8053218918403,17430.150761572073,14567.85091085172,12013.600230896973,14908.4353990764,639.6166324097345,14268.818766666665,1437.3788812300893,1200.0
2025-03-22,30075.04770069848,15601.77926914637,0.0,0.0,15601.77926914637,15114.444849063302,11694.639259648482,10774.042377950327,63.7419941696139,10710.300383780714,1200.0,1808.9567423253256
2025-03-23,65145.81399648224,39380.18162005852,26.666041779681564,122.72456109391648,39502.90618115244,20693.244466194767,17099.988157186872,2809.5036125873557,1881.0389394832282,928.4646731041273,1808.9567423253256,1432.8899205818716
2025-03-24,64657.106283074565,39220.9434821339,0.0,0.0,39220.9434821339,21329.5643135328,17485.753851561814,2814.798737770252,771.2240622056753,2043.5746755645764,1432.8899205818716,1200.882412137153
2025-03-25,64381.447614199365,38890.441356717914,721.5661961770786,3289.054746292363,42179.49610301028,21395.896811519902,17331.470588254553,88.46287044442727,88.46287044442727,0.0,1200.882412137153,1200.0
2025-03-26,64265.05191238502,38752.54021103107,127.86689363529138,272.77687446588277,39025.31708549695,20756.950959134443,16813.1302768989,4856.543257118096,2631.6857220506363,2224.85753506746,1200.0,1200.0
2025-03-27,64250.68076648481,38868.91317440761,0.0,0.0,38868.91317440761,21056.3555866708,16947.771427232074,1425.1072070460832,1163.918063496004,261.1891435500794,1200.0,1319.8628866347467
2025-03-28,28632.956688879367,14718.441222027157,38.42139130128578,165.21198259552884,14883.653204622686,14833.208210200542,12048.276914182885,15064.56601749633,335.8925341629944,14728.673483333336,1319.8628866347467,1282.775926723142
2025-03-29,28657.624223709747,14549.681648300377,154.216387480187,471.9297320640997,15021.611380364477,14387.955261684645,11728.742096015389,18445.418262187344,0.0,18445.418262187344,1282.775926723142,1200.0
2025-03-30,62588.839951175534,37771.55449540553,0.0,0.0,37771.55449540553,21051.52376040111,16611.25035575072,2802.946846525141,858.27969948103,1944.667147044111,1200.0,1689.4265446379718
2025-03-31,61333.62998664004,37039.63483241386,396.68772202941227,2479.043837993471,39518.67867040733,19040.962703190533,15697.835376229217,1435.800898374804,489.6818817081373,946.1190166666668,1689.4265446379718,1384.253670588097
2025-04-01,62121.16546645847,37506.209961607914,1529.2991627256579,10323.473384101939,47829.68334570985,18457.14832273147,15015.535210214008,0.0,0.0,0.0,1384.253670588097,1311.7591496975253
2025-04-02,62119.757394393244,37327.08014094323,2111.907724875687,11168.547635591758,48495.62777653499,20510.06817893003,16713.738459661097,0.0,0.0,0.0,1311.7591496975253,1200.0
2025-04-03,63622.5149691432,38089.126318148985,4.1323828975306895,8.827946496801884,38097.95426464579,21326.388472017756,17274.37466233438,3711.103275690691,1750.7474095279686,1960.3558661627224,1200.0,1200.0
2025-04-04,27647.0132455675,13923.491267159048,61.63568727793478,131.74714132852432,14055.238408487574,14341.271539712201,11616.429947166884,18553.00509030012,221.3782100872481,18331.626880212872,1200.0,1200.0
2025-04-05,28608.926783637293,14446.976317809876,125.22910361318065,267.11601953320684,14714.092337343083,13971.275135873444,11316.732860057491,14035.498628101188,140.75824152660675,13894.74038657458,1200.0,1200.0
2025-04-06,63843.82652801833,38136.495711644915,0.0,0.0,38136.495711644915,20148.858723662823,16102.271769125733,5387.1633068145775,2202.109806814578,3185.0534999999995,1200.0,1442.5597744901634
2025-04-07,62418.71869711811,37290.110542351875,136.16418893180338,289.8811690030675,37579.99171135494,19268.238575825882,15825.577043460115,5869.502070350808,3306.5685036841405,2562.9335666666675,1442.5597744901634,1200.0
2025-04-08,63337.233438523785,37851.21426574233,295.5731133151624,724.1292160616482,38575.34348180398,21068.606735634217,17065.571455863723,5276.577655401789,2738.843739328417,2537.7339160733727,1200.0,1200.0
2025-04-09,62628.78842684,37551.51386908362,718.3941041391472,3917.965703135048,41469.47957221867,20104.76464808071,16284.859364945376,392.96623117714523,392.96623117714523,0.0,1200.0,1200.0
2025-04-10,62620.05469852194,37585.06018929316,0.0,0.0,37585.06018929316,20873.92912115387,16732.951581114063,4018.4392584821353,2198.604541734604,1819.8347167475313,1200.0,1394.367785578409
2025-04-11,27510.35194705302,13879.288407196176,111.38633481005562,238.0377943348454,14117.326201531021,13764.775012452681,11324.39876710724,19864.711869850966,300.2766217623162,19564.435248088652,1394.367785578409,1200.0
2025-04-12,28469.0887976317,14396.150009816074,0.0,0.0,14396.150009816074,13434.64881528796,10509.045744781786,16518.325177125527,187.13076989030623,16331.19440723522,1200.0,1614.4664395571758
2025-04-13,60536.506596673426,36241.70021321828,0.0,0.0,36241.70021321828,19952.723061008826,16416.835671881454,2724.2607242127183,1136.0073446958293,1588.2533795168893,1614.4664395571758,1330.9886701523913
2025-04-14,60506.50243235679,35970.62245985896,0.23084675164072888,0.8961470898693095,35971.51860694883,19966.93415286282,16263.576862443066,4275.344188688679,2104.7614767196533,2170.5827119690257,1330.9886701523913,1230.588449458852
2025-04-15,61339.39511131906,36737.759295292926,0.0,0.0,36737.759295292926,18890.6275808244,14894.887205680589,7204.225902841917,3508.802041140147,3695.423861701769,1230.588449458852,1682.278599222379
2025-04-16,60224.84505460846,36020.668933032575,0.0,0.0,36020.668933032575,19754.812884212843,16366.229591814108,1056.6698122097225,531.4623580250774,525.2074541846451,1682.278599222379,1276.9106485538127
2025-04-17,59989.43141108792,35854.16316277457,0.0,0.0,35854.16316277457,20043.6928259096,16143.141607845097,3220.537843023417,1285.5321254277446,1935.005717595672,1276.9106485538127,1379.410183155681
2025-04-18,26900.975179565896,13385.431281040921,0.0,0.0,13385.431281040921,13469.213080036514,10681.970095408167,17759.615011604215,328.15883989352506,17431.45617171069,1379.410183155681,1632.8462936239116
2025-04-19,25970.175753910047,12899.679126398458,0.0,0.0,12899.679126398458,12969.171456406995,10746.815375489228,16963.14042299228,277.7181481305397,16685.422274861743,1632.8462936239116,1364.1946316243925
2025-04-20,59341.88945124402,35283.47221529609,0.0,0.0,35283.47221529609,20531.513852549073,16438.746926049964,3291.3776414115737,1104.0022177288477,2187.3754236827263,1364.1946316243925,1577.2827366408235
2025-04-21,59520.20165749235,35425.85798061536,32.747623035280455,69.977293938278,35495.83527455363,18270.679930898572,15138.805207004594,7904.164173300316,3253.086776248941,4651.077397051376,1577.2827366408235,1200.0
2025-04-22,58578.642586906164,35039.01308127538,0.0,0.0,35039.01308127538,19589.329007255586,15864.80643246109,2701.190695444998,882.7640799806311,1818.426615464367,1200.0,1202.8334037954876
2025-04-23,59656.18054225143,35392.4672914305,0.0,0.0,35392.4672914305,19220.15462812942,15165.734381114451,4201.843578569797,1899.480602800657,2302.362975769139,1202.8334037954876,1650.1565900959108
2025-04-24,57980.8048565372,34608.13387485517,0.19530148023528682,0.4175545647430432,34608.55142941992,18184.74089522481,15134.781056218424,7840.933619011047,2536.299602344381,5304.634016666666,1650.1565900959108,1200.0
2025-04-25,25336.035744672376,12320.038423392056,329.3912021669281,699.8661633963538,13019.904586788409,12838.988167933754,10399.580416026343,21225.661544931892,44.23183315034719,21181.429711781544,1200.0,1200.0
2025-04-26,25750.189771517216,12483.056707708862,507.1088163956565,1696.2057156238536,14179.262423332715,12895.309419977131,10445.20063018148,23736.99616478389,0.0,23736.99616478389,1200.0,1200.0
2025-04-27,55614.09025071884,32834.26131034119,917.5131267189139,6120.052211457615,38954.31352179881,19817.49512898944,16039.330646592927,4179.967711707905,1135.5816950412382,3044.3860166666673,1200.0,1214.2671198761354
2025-04-28,56403.07705808845,33590.5322524556,3494.654822097692,23473.136846195855,57063.66909865146,16739.3010614683,13463.536497948828,0.0,0.0,0.0,1214.2671198761354,1320.1530774766843
2025-04-29,56719.398695464486,33694.79810207632,386.90142980245423,2642.270533805769,36337.06863588209,18275.557100667596,14704.593437921336,6102.122745854009,1684.144362435727,4417.978383418282,1320.1530774766843,1429.717314831596
2025-04-30,56259.73817372617,33598.618224857026,0.0,0.0,33598.618224857026,18328.268101892194,15027.40032457241,4702.015963073051,1561.979363177174,3140.0365998958773,1429.717314831596,1228.0471347874511
2025-05-01,55371.68427057818,33277.71817568931,2856.98051446849,13968.771405447538,47246.489581136855,20045.14249289565,16261.807840554184,3433.951332705205,896.6042214703712,2537.347111234834,1228.0471347874511,1200.0
2025-05-02,25565.193876743648,12745.055992521375,3039.752110477515,14526.157310222317,27271.21330274369,12944.087125725415,10484.710571837584,11855.24935,0.0,11855.24935,1200.0,1200.0
2025-05-03,26433.36056290628,13155.072569438358,1846.472214277962,8642.123097122982,21797.195666561336,12872.284621242747,10426.550543206627,16966.927049148122,0.0,16966.927049148122,1200.0,1200.0
2025-05-04,57870.09975655177,34693.368371314624,1783.5756439490403,8502.03573491016,43195.40410622478,17886.931473203418,14488.414493294773,4520.49108725883,1803.5623388946228,2716.9287483642065,1200.0,1200.0
2025-05-05,58478.84979377455,35055.835562126354,1864.9723010343791,9035.149162967538,44090.98472509389,20390.72124575078,16516.484209058133,1393.5782581162798,1393.5782581162798,0.0,1200.0,1200.0
2025-05-06,57296.74216054807,34485.805735263,2111.6609874794767,8825.484650177008,43311.29038544001,20455.84750613432,16569.2364799688,2651.709755195363,1857.4625062608382,794.2472489345245,1200.0,1200.0
2025-05-07,58003.03981582829,35069.90806943385,2058.628901295553,10434.815807157187,45504.72387659104,19474.456817503942,15774.310022178193,1293.6759717980958,352.68617118671284,940.9898006113831,1200.0,1200.0
2025-05-08,61726.28538138218,38655.483800275455,19.81525302895068,133.88175709010525,38789.36555736556,19520.916269630805,14942.811074378285,1341.4830391586067,1316.1477113697695,25.3353277888371,1200.0,2165.701226691855
2025-05-09,28158.585274102737,15227.974352218214,0.0,0.0,15227.974352218214,12663.698717974943,10378.774739729,17374.275445856794,589.9435137214799,16784.331932135316,2165.701226691855,2031.0581398370825
2025-05-10,28444.293182928974,15415.004656813957,0.0,0.0,15415.004656813957,12220.373861946375,10154.550033991569,14257.424071640831,416.8973812309082,13840.526690409924,2031.0581398370825,1746.561244487072
2025-05-11,61813.875277392784,38464.2856116027,6.078676071262976,40.91718653101352,38505.202798133716,18535.12906035914,14464.020311750297,2264.7661215218745,1265.904069396245,998.8620521256297,1746.561244487072,2357.0437190877415
2025-05-12,61678.61187225384,38412.393473314034,0.0,0.0,38412.393473314034,15584.08450041596,12455.057778482042,6618.389916986588,3608.7076169865877,3009.6823000000004,2357.0437190877415,2543.766682259837
2025-05-13,61125.935529686365,38082.93737297686,0.0,0.0,38082.93737297686,17576.318330679907,14293.670372022278,4714.074804362065,2395.5315076327615,2318.543296729303,2543.766682259837,2480.5972109581066
2025-05-14,61478.66334308825,38402.2545004092,0.0,0.0,38402.2545004092,17088.968207097776,13927.798539404981,5303.344892062124,2634.4467723355924,2668.8981197265316,2480.5972109581066,2385.3368868961243
2025-05-15,60529.110396435375,37779.700192659075,0.0,0.0,37779.700192659075,17965.049989428862,14258.226789089202,4057.228912762384,1731.8568460957172,2325.372066666667,2385.3368868961243,2711.407667282993
2025-05-16,25883.277910614066,14036.435495158026,161.92398653036702,346.06159810942773,14382.497093267455,11104.279589194437,10354.733367802186,22580.14914241885,787.1854758961618,21792.963666522686,2711.407667282993,1200.0
2025-05-17,28443.937777571507,15123.923377475685,0.0,0.0,15123.923377475685,12777.552683553256,9993.851825637434,15211.43783632235,180.0114793006447,15031.426357021704,1200.0,1595.5176089341205
2025-05-18,60171.36869804756,37544.20937134901,0.0,0.0,37544.20937134901,19174.61540644989,14481.474162142216,1802.0593537398831,1802.0593537398831,0.0,1595.5176089341205,2762.144627914337
2025-05-19,58142.774374516914,36306.81143198729,54.815627871490165,369.70400217926544,36676.515434166555,16348.350000121101,14080.250263560625,8414.273715827929,3618.9621978599994,4795.311517967929,2762.144627914337,1830.9371129559636
2025-05-20,58612.18826858311,36515.83783351835,0.0,0.0,36515.83783351835,17972.471824841552,14647.493064570639,759.8146916455246,759.8146916455246,0.0,1830.9371129559636,1731.1694613459888
2025-05-21,59125.5230767906,36755.28976042613,0.0,0.0,36755.28976042613,17468.16155226091,13936.443298451868,4231.18953964823,627.2150396482294,3603.9745,1731.1694613459888,1967.577860100955
2025-05-22,57690.17416052454,35880.59015015425,0.0,0.0,35880.59015015425,17884.23531811319,14210.840136427993,3200.1481621726757,907.2474825216495,2292.900679651026,1967.577860100955,2273.567272593948
2025-05-23,26043.840929288803,13995.039877054058,206.44547130925042,881.3612764655289,14876.401153519588,12100.132993769213,10228.834384398111,17958.03890789362,570.671374560286,17387.367533333334,2273.567272593948,1798.3154287661207
2025-05-24,27653.432972072915,14883.682993075414,0.0,0.0,14883.682993075414,11964.53893027752,9435.92144213275,21370.314100594813,902.3810392362974,20467.933061358515,1798.3154287661207,2082.043308090611
2025-05-25,58112.85499036757,36062.28787057834,0.0,0.0,36062.28787057834,17115.946850858858,13568.107970357218,6020.005926532592,2140.002108452952,3880.0038180796396,2082.043308090611,2410.719951244457
2025-05-26,56036.77521217267,35290.97303091282,654.8293632726705,4430.185566529935,39721.15859744276,16419.143473995493,14307.371848550145,0.0,0.0,0.0,2410.719951244457,1290.8692461180199
2025-05-27,59204.07641191512,36896.09011210819,0.0,0.0,36896.09011210819,18051.556774044675,13786.09035688965,5548.242694760098,2594.6538754226594,2953.5888193374385,1290.8692461180199,2219.392168436389
2025-05-28,57065.555113850605,35773.015310677,0.0,0.0,35773.015310677,18161.52531418371,14536.084438868733,1166.2901385356297,1166.2901385356297,0.0,2219.392168436389,2413.5600191253643
2025-05-29,56191.647793221586,35168.30671518801,427.4934739776424,2565.5699362577807,37733.87665144579,17557.042084164383,15179.319766844892,131.29544987973668,131.29544987973668,0.0,2413.5600191253643,1348.987042823422
2025-05-30,26807.360833907253,14279.078536663892,0.0,0.0,14279.078536663892,12740.254483672774,10021.549668098354,17492.422751666167,15.194028632542427,17477.228723033622,1348.987042823422,1680.1608913529672
2025-05-31,26997.816472196555,14365.190474407926,123.62095020816537,507.85655480075843,14873.047029208683,12510.54555888344,9947.950732417074,16169.661045938357,583.3795663818202,15586.281479556537,1680.1608913529672,1886.3733027735348
2025-06-01,58940.13689376978,36678.41848605295,13769.73624721267,78905.68894822088,115584.10743427383,11067.277965676996,9582.231124694548,0.0,0.0,0.0,1886.3733027735348,1200.0
2025-06-02,61581.54716208589,38075.338805965715,10322.965731845845,60460.75369303864,98536.09249900436,16761.386187418488,13576.722811808973,79.04206832222383,79.04206832222383,0.0,1200.0,1200.0
2025-06-03,63921.3005803226,39513.43424271487,7625.520401458338,42551.2934302202,82064.72767293507,17024.503870446406,13789.848135061595,119.79841306278513,119.79841306278513,0.0,1200.0,1200.0
2025-06-04,65688.42870784359,40472.98619503221,7045.695678136134,40682.39897720264,81155.38517223485,16257.176680595036,13168.31311128198,0.0,0.0,0.0,1200.0,1200.0
2025-06-05,69670.29264344675,43000.49856859809,5292.051560840533,26993.229708081708,69993.7282766798,19785.112192904857,16025.940876252933,53.85487096869247,53.85487096869247,0.0,1200.0,1200.0
2025-06-06,30613.80163063082,17266.543944593483,4845.177467197086,21423.568124500074,38690.11206909356,12829.2861289188,10391.72176442423,2166.419333333338,0.0,2166.419333333338,1200.0,1200.0
2025-06-07,32801.68907810475,18554.01169033704,1840.1507729475734,7186.733843531131,25740.745533868172,13436.80190302317,10883.809541448763,962.334322811249,0.0,962.334322811249,1200.0,1200.0
2025-06-08,88899.3663426962,56306.78184878967,0.0,0.0,56306.78184878967,18861.037896984883,12582.912992668547,17436.318171713196,16287.630688379862,1148.6874833333331,1200.0,4193.919670988004
2025-06-09,84024.58138178724,54134.1422669296,0.0,0.0,54134.1422669296,18136.1952676174,15297.606237317907,10253.279618154416,9717.339395267789,535.9402228866265,4193.919670988004,3519.155148157102
2025-06-10,85031.14018607793,54711.37508257228,0.0,0.0,54711.37508257228,18964.131478814863,15471.70510073426,9920.269574663998,9629.059891330664,291.2096833333335,3519.155148157102,3396.0900338301935
2025-06-11,86013.08006456654,55002.33746564577,682.9769815914635,3316.513547835683,58318.85101348145,22223.66181667147,17788.641775551587,6176.5906883714615,6176.5906883714615,0.0,3396.0900338301935,3632.228140443863
2025-06-12,87108.54838321141,56162.103961587636,0.0,0.0,56162.103961587636,19425.37918198009,15360.42256064374,10591.200328541723,10345.409278541722,245.79105000000038,3632.228140443863,4047.933225732901
2025-06-13,39421.44392973584,24341.123476468532,0.0,0.0,24341.123476468532,11226.967189260047,9767.583122714594,9616.746163190388,3275.19878156233,6341.547381628057,4047.933225732901,3299.333559717397
2025-06-14,40266.415030390344,24602.81712690067,0.0,0.0,24602.81712690067,11431.454521760334,9044.050429916837,11685.668188546844,3066.0757274387383,8619.592461108105,3299.333559717397,3538.697707171879
2025-06-15,86481.90213734878,55487.88423271716,0.0,0.0,55487.88423271716,20275.42805976548,15480.02934170781,11059.529085957774,11059.529085957774,0.0,3538.697707171879,4586.55035906325
2025-06-16,85750.8659195415,55627.90950752461,0.0,0.0,55627.90950752461,19235.29453625689,16193.602812382564,10015.121379000499,10015.121379000499,0.0,4586.55035906325,3905.4234279360403
2025-06-17,86229.28975239667,55547.83349878033,0.0,0.0,55547.83349878033,19492.146483381428,16236.863664935854,8336.995717284426,8325.14655061776,11.84916666666652,3905.4234279360403,3407.3956352728183
2025-06-18,87995.04032689451,56709.6156844508,0.0,0.0,56709.6156844508,17806.383999998132,14014.538196430067,13274.80362332645,13186.130723326449,88.67289999999946,3407.3956352728183,3861.4321281266148
2025-06-19,86144.51280052512,55658.755982710485,0.0,0.0,55658.755982710485,18181.574174410303,14986.432982525057,14689.867408639879,13350.406125306545,1339.4612833333342,3861.4321281266148,3573.2566822902645
2025-06-20,38306.570162343516,23568.574048668917,0.0,0.0,23568.574048668917,10445.890801274023,8884.885120138078,14344.983631207566,3382.2075944836542,10962.776036723912,3573.2566822902645,3102.463825505688
2025-06-21,38231.004875277504,23308.41659976018,0.0,0.0,23308.41659976018,12055.730858105993,8963.079095056688,15803.612712228203,3275.4840086371023,12528.128703591101,3102.463825505688,3993.6448255158716
