date,issue_hour,issue_time,slot_id,interval_start,interval_end,grid_original_kwh,grid_kwh,reserve_original_kwh,reserve_threshold_kwh,load_forecast_kwh,pv_forecast_kwh,pv_raw_forecast_kwh,price_forecast_yuan_per_kwh,selected_index
2025-03-20,0,2025-03-20 00:00:00,19,2025-03-20 03:00:00,2025-03-20 03:10:00,654.3263655702738,654.3263655702738,9255.306281062012,9255.306281062012,590.9784768140113,0.0,0.0,0.4374,7
2025-03-20,0,2025-03-20 00:00:00,20,2025-03-20 03:10:00,2025-03-20 03:20:00,622.3506023278147,622.3506023278147,9285.059598450676,9285.059598450676,571.3753669727259,0.0,0.0,0.4371,7
2025-03-20,0,2025-03-20 00:00:00,21,2025-03-20 03:20:00,2025-03-20 03:30:00,656.6026699532514,656.6026699532514,9287.321012674016,9287.321012674016,582.1965844906113,0.0,0.0,0.4356,7
2025-03-20,0,2025-03-20 00:00:00,22,2025-03-20 03:30:00,2025-03-20 03:40:00,646.4619582094356,646.4619582094356,9299.645671694798,9299.645671694798,598.5719226682493,0.0,0.0,0.4353,7
2025-03-20,0,2025-03-20 00:00:00,23,2025-03-20 03:40:00,2025-03-20 03:50:00,646.4995837523472,646.4995837523472,9192.00455775451,9192.00455775451,587.7170802904814,0.0,0.0,0.436,7
2025-03-20,0,2025-03-20 00:00:00,24,2025-03-20 03:50:00,2025-03-20 04:00:00,612.569250892678,612.569250892678,9174.98167976088,9174.98167976088,569.081414200039,0.0,0.0,0.4378,7
2025-03-20,0,2025-03-20 00:00:00,25,2025-03-20 04:00:00,2025-03-20 04:10:00,605.7644204455421,605.7644204455421,9204.40068113995,9204.40068113995,590.3901091987302,0.0,0.0,0.4401,7
2025-03-20,0,2025-03-20 00:00:00,26,2025-03-20 04:10:00,2025-03-20 04:20:00,627.8614944133868,627.8614944133868,9157.205840761126,9157.205840761126,600.5223649414061,0.0,0.0,0.4389,7
2025-03-20,0,2025-03-20 00:00:00,27,2025-03-20 04:20:00,2025-03-20 04:30:00,639.4715408047072,639.4715408047072,9246.243624303956,9246.243624303956,589.1130267412383,0.0,0.0,0.4364,7
2025-03-20,0,2025-03-20 00:00:00,28,2025-03-20 04:30:00,2025-03-20 04:40:00,609.5846730103456,609.5846730103456,9255.593579508462,9255.593579508462,597.6227134516096,0.0,0.0,0.4393,7
2025-03-20,0,2025-03-20 00:00:00,29,2025-03-20 04:40:00,2025-03-20 04:50:00,631.6231016002098,631.6231016002098,9257.170818547866,9257.170818547866,611.107323222797,0.0,0.0,0.4422,7
2025-03-20,0,2025-03-20 00:00:00,30,2025-03-20 04:50:00,2025-03-20 05:00:00,641.9020655668917,641.9020655668917,9173.794435086387,9173.794435086387,611.6607905722681,0.0,0.0,0.4395,7
2025-03-20,0,2025-03-20 00:00:00,31,2025-03-20 05:00:00,2025-03-20 05:10:00,640.9617064023302,640.9617064023302,9285.500183700016,9285.500183700016,599.1561161990837,0.0,0.0,0.4333,7
2025-03-20,0,2025-03-20 00:00:00,32,2025-03-20 05:10:00,2025-03-20 05:20:00,625.3178301088597,625.3178301088597,9273.88454100881,9273.88454100881,595.6880744112012,9.644241165202487,9.644241165202487,0.4439,7
2025-03-20,0,2025-03-20 00:00:00,33,2025-03-20 05:20:00,2025-03-20 05:30:00,707.1768615689327,707.1768615689327,10050.0,10050.0,596.1520324756543,26.00796567508641,26.00796567508641,0.4301,7
2025-03-20,0,2025-03-20 00:00:00,34,2025-03-20 05:30:00,2025-03-20 05:40:00,1373.8180540292967,1373.8180540292967,10800.0,10800.0,592.2762809978091,44.45465481276,44.45465481276,0.3713,7
2025-03-20,0,2025-03-20 00:00:00,35,2025-03-20 05:40:00,2025-03-20 05:50:00,656.767420507847,656.767420507847,10588.518260448958,10588.518260448958,685.2995551461622,65.02940614155527,65.02940614155527,0.5708,7
2025-03-20,0,2025-03-20 00:00:00,36,2025-03-20 05:50:00,2025-03-20 06:00:00,189.17619445405327,189.17619445405327,9440.645822142764,9440.645822142764,814.9485983550097,87.76278368085913,87.76278368085913,0.9099,7
2025-03-20,0,2025-03-20 00:00:00,37,2025-03-20 06:00:00,2025-03-20 06:10:00,8.321655896697575,8.321655896697575,8526.170426346329,8526.170426346329,808.0845398807209,112.66976366516711,112.66976366516711,0.9368,7
2025-03-20,0,2025-03-20 00:00:00,38,2025-03-20 06:10:00,2025-03-20 06:20:00,105.46893742836302,105.46893742836302,7829.6641944750945,7829.6641944750945,790.3286619102174,139.7487872116033,139.7487872116033,0.8758,7
2025-03-20,0,2025-03-20 00:00:00,39,2025-03-20 06:20:00,2025-03-20 06:30:00,5.029543815626582,5.029543815626582,7052.377982903615,7052.377982903615,810.0582363572546,168.98093698264913,168.98093698264913,0.8759,7
2025-03-20,0,2025-03-20 00:00:00,40,2025-03-20 06:30:00,2025-03-20 06:40:00,13.797887434521115,13.797887434521115,6324.967133643352,6324.967133643352,791.9734799292931,200.32925401669297,200.32925401669297,0.8601,7
2025-03-20,0,2025-03-20 00:00:00,41,2025-03-20 06:40:00,2025-03-20 06:50:00,28.95825923929797,28.95825923929797,5720.574386220631,5720.574386220631,779.4284161387284,233.73820970081255,233.73820970081255,0.8442,7
2025-03-20,0,2025-03-20 00:00:00,42,2025-03-20 06:50:00,2025-03-20 07:00:00,319.0283795656894,319.0283795656894,5476.781225616826,5476.781225616826,785.8759216710522,269.1333463892925,269.1333463892925,0.8334,7
2025-03-20,0,2025-03-20 00:00:00,43,2025-03-20 07:00:00,2025-03-20 07:10:00,386.68494899545277,386.68494899545277,5343.839489596721,5343.839489596721,781.8467836703625,306.42109844390535,306.42109844390535,0.8092,7
2025-03-20,0,2025-03-20 00:00:00,44,2025-03-20 07:10:00,2025-03-20 07:20:00,409.97197328935806,409.97197328935806,5165.156335384315,5165.156335384315,806.9522345008436,345.4888035085916,345.4888035085916,0.7972,7
2025-03-20,0,2025-03-20 00:00:00,45,2025-03-20 07:20:00,2025-03-20 07:30:00,463.55061102806025,463.55061102806025,5582.284225421829,5582.284225421829,821.8544153293124,386.2049116569023,386.2049116569023,0.7644,7
2025-03-20,0,2025-03-20 00:00:00,46,2025-03-20 07:30:00,2025-03-20 07:40:00,383.83126302365883,383.83126302365883,5522.543757607904,5522.543757607904,769.2327595360191,428.4193976942397,428.4193976942397,0.6899,7
2025-03-20,0,2025-03-20 00:00:00,47,2025-03-20 07:40:00,2025-03-20 07:50:00,0.0,0.0,4845.235083052575,4845.235083052575,889.9482754292046,471.96437939101486,471.96437939101486,0.86,7
2025-03-20,0,2025-03-20 00:00:00,48,2025-03-20 07:50:00,2025-03-20 08:00:00,0.0,0.0,4146.770747675878,4146.770747675878,1103.3278164755502,516.6549418026264,516.6549418026264,1.1617,7
2025-03-20,0,2025-03-20 00:00:00,49,2025-03-20 08:00:00,2025-03-20 08:10:00,0.0,0.0,3822.8152104933056,3822.8152104933056,1074.1666133610602,562.2901651355692,562.2901651355692,1.1683,7
2025-03-20,0,2025-03-20 00:00:00,50,2025-03-20 08:10:00,2025-03-20 08:20:00,0.0,0.0,3394.8280399152563,3394.8280399152563,1026.1359268453969,608.6543508856197,608.6543508856197,1.0956,7
2025-03-20,0,2025-03-20 00:00:00,51,2025-03-20 08:20:00,2025-03-20 08:30:00,0.0,0.0,2945.059463856509,2945.059463856509,1063.6578851506144,655.5184382448607,655.5184382448607,1.0849,7
2025-03-20,0,2025-03-20 00:00:00,52,2025-03-20 08:30:00,2025-03-20 08:40:00,0.0,0.0,2614.714619295175,2614.714619295175,1067.3728631325378,702.6416000907786,702.6416000907786,1.061,7
2025-03-20,0,2025-03-20 00:00:00,53,2025-03-20 08:40:00,2025-03-20 08:50:00,0.0,0.0,2313.9142380172284,2313.9142380172284,1073.1547508666379,749.7730052741236,749.7730052741236,1.043,7
2025-03-20,0,2025-03-20 00:00:00,54,2025-03-20 08:50:00,2025-03-20 09:00:00,0.0,0.0,2120.2730868499193,2120.2730868499193,1091.035568252453,796.653731453365,796.653731453365,1.036,7
2025-03-20,0,2025-03-20 00:00:00,55,2025-03-20 09:00:00,2025-03-20 09:10:00,0.0,0.0,1864.1544356951995,1864.1544356951995,1082.071490035864,843.0188104214316,843.0188104214316,1.0147,7
2025-03-20,0,2025-03-20 00:00:00,56,2025-03-20 09:10:00,2025-03-20 09:20:00,0.0,0.0,1669.868923528239,1669.868923528239,1079.4962542139626,888.599385772216,888.599385772216,0.9922,7
2025-03-20,0,2025-03-20 00:00:00,57,2025-03-20 09:20:00,2025-03-20 09:30:00,0.0,0.0,1562.9409775315776,1562.9409775315776,1087.6620232924852,933.1249608943216,933.1249608943216,0.97,7
2025-03-20,0,2025-03-20 00:00:00,58,2025-03-20 09:30:00,2025-03-20 09:40:00,0.0,0.0,1474.9415851271729,1474.9415851271729,1078.299152356892,976.3257136888898,976.3257136888898,0.9422,7
2025-03-20,0,2025-03-20 00:00:00,59,2025-03-20 09:40:00,2025-03-20 09:50:00,0.0,0.0,1344.3946814640735,1344.3946814640735,1081.3044243291793,1017.9348531143504,1017.9348531143504,0.9569,7
2025-03-20,0,2025-03-20 00:00:00,60,2025-03-20 09:50:00,2025-03-20 10:00:00,0.0,0.0,1200.0,1200.0,1095.6988532165467,1057.6909916866093,1057.6909916866093,0.9977,7
2025-03-20,0,2025-03-20 00:00:00,61,2025-03-20 10:00:00,2025-03-20 10:10:00,0.0,0.0,1406.7337118613214,1406.7337118613214,1087.820254885192,1095.340507426903,1095.340507426903,0.9919,7
2025-03-20,0,2025-03-20 00:00:00,62,2025-03-20 10:10:00,2025-03-20 10:20:00,0.0,0.0,1358.0599371874534,1358.0599371874534,1075.9191410391854,1130.6398684646065,1130.6398684646065,0.9588,7
2025-03-20,0,2025-03-20 00:00:00,63,2025-03-20 10:20:00,2025-03-20 10:30:00,0.0,0.0,1434.581277784002,1434.581277784002,1066.268983276223,1163.3578935769133,1163.3578935769133,0.9549,7
2025-03-20,0,2025-03-20 00:00:00,64,2025-03-20 10:30:00,2025-03-20 10:40:00,0.0,0.0,1439.2096230270427,1439.2096230270427,1049.9747461769787,1193.2779223840496,1193.2779223840496,0.9839,7
2025-03-20,0,2025-03-20 00:00:00,65,2025-03-20 10:40:00,2025-03-20 10:50:00,0.0,0.0,1486.9546321766957,1486.9546321766957,1057.2555725835477,1220.1998697149431,1220.1998697149431,0.799,7
2025-03-20,0,2025-03-20 00:00:00,66,2025-03-20 10:50:00,2025-03-20 11:00:00,680.9640159216365,680.9640159216365,2078.404700590022,2078.404700590022,1081.7048589777048,1243.9421398056525,1243.9421398056525,0.5025,7
2025-03-20,0,2025-03-20 00:00:00,67,2025-03-20 11:00:00,2025-03-20 11:10:00,681.8013708763161,681.8013708763161,2828.404700590022,2828.404700590022,1080.5913972481883,1264.343377477833,1264.343377477833,0.4662,7
2025-03-20,0,2025-03-20 00:00:00,68,2025-03-20 11:10:00,2025-03-20 11:20:00,604.6457451633822,604.6457451633822,3578.404700590022,3578.404700590022,1053.6247482345966,1281.2640352482579,1281.2640352482579,0.5007,7
2025-03-20,0,2025-03-20 00:00:00,69,2025-03-20 11:20:00,2025-03-20 11:30:00,663.3437050470421,663.3437050470421,4328.404700590022,4328.404700590022,1034.4431646058285,1294.587737419195,1294.587737419195,0.4827,7
2025-03-20,0,2025-03-20 00:00:00,70,2025-03-20 11:30:00,2025-03-20 11:40:00,714.2573967975922,714.2573967975922,5078.404700590022,5078.404700590022,1054.3599060788574,1304.222424565025,1304.222424565025,0.4785,7
2025-03-20,0,2025-03-20 00:00:00,71,2025-03-20 11:40:00,2025-03-20 11:50:00,674.882795113031,674.882795113031,5828.404700590022,5828.404700590022,1047.7774438638846,1310.1012644304506,1310.1012644304506,0.4662,7
2025-03-20,0,2025-03-20 00:00:00,72,2025-03-20 11:50:00,2025-03-20 12:00:00,604.2995328867147,604.2995328867147,6578.404700590022,6578.404700590022,1006.7831300474571,1312.183318053981,1312.183318053981,0.4432,7
2025-03-20,0,2025-03-20 00:00:00,73,2025-03-20 12:00:00,2025-03-20 12:10:00,619.5417016969741,619.5417016969741,7328.404700590022,7328.404700590022,990.4076364196217,1310.4539528879027,1310.4539528879027,0.4411,7
2025-03-20,0,2025-03-20 00:00:00,74,2025-03-20 12:10:00,2025-03-20 12:20:00,602.3253292645285,602.3253292645285,8078.404700590022,8078.404700590022,996.6372812513645,1304.9249977611337,1304.9249977611337,0.4551,7
2025-03-20,0,2025-03-20 00:00:00,75,2025-03-20 12:20:00,2025-03-20 12:30:00,608.298798074471,608.298798074471,8828.404700590021,8828.404700590021,1003.539601637798,1295.6346376807128,1295.6346376807128,0.4463,7
2025-03-20,0,2025-03-20 00:00:00,76,2025-03-20 12:30:00,2025-03-20 12:40:00,636.5178003527882,636.5178003527882,9578.404700590021,9578.404700590021,996.6709858620831,1282.6470496465745,1282.6470496465745,0.4113,7
2025-03-20,0,2025-03-20 00:00:00,77,2025-03-20 12:40:00,2025-03-20 12:50:00,0.0,0.0,10123.215489161543,10123.215489161543,1005.1475691695919,1266.051783817704,1266.051783817704,0.5682,7
2025-03-20,0,2025-03-20 00:00:00,78,2025-03-20 12:50:00,2025-03-20 13:00:00,0.0,0.0,10265.411511184426,10265.411511184426,1036.8281240761144,1245.9628974708082,1245.9628974708082,0.8279,7
2025-03-20,0,2025-03-20 00:00:00,79,2025-03-20 13:00:00,2025-03-20 13:10:00,0.0,0.0,10404.758545900124,10404.758545900124,1065.9480323955067,1222.5178521914436,1222.5178521914436,0.8636,7
2025-03-20,0,2025-03-20 00:00:00,80,2025-03-20 13:10:00,2025-03-20 13:20:00,0.0,0.0,10522.642971379431,10522.642971379431,1063.153711389808,1195.8761875897565,1195.8761875897565,0.8416,7
2025-03-20,0,2025-03-20 00:00:00,81,2025-03-20 13:20:00,2025-03-20 13:30:00,0.0,0.0,10627.94553090404,10627.94553090404,1047.4753623594008,1166.217987498573,1166.217987498573,0.8618,7
2025-03-20,0,2025-03-20 00:00:00,82,2025-03-20 13:30:00,2025-03-20 13:40:00,0.0,0.0,10310.197727479175,10310.197727479175,1060.883750120316,1133.7421570534048,1133.7421570534048,0.8623,7
2025-03-20,0,2025-03-20 00:00:00,83,2025-03-20 13:40:00,2025-03-20 13:50:00,0.0,0.0,10620.864630081689,10620.864630081689,1045.606152511255,1098.6645312382777,1098.6645312382777,0.9026,7
2025-03-20,0,2025-03-20 00:00:00,84,2025-03-20 13:50:00,2025-03-20 14:00:00,0.0,0.0,10479.922147893683,10479.922147893683,1014.0174231679301,1061.2158373784243,1061.2158373784243,0.9754,7
2025-03-20,0,2025-03-20 00:00:00,85,2025-03-20 14:00:00,2025-03-20 14:10:00,0.0,0.0,10369.261810992723,10369.261810992723,1036.743301345186,1021.6395356455337,1021.6395356455337,1.0002,7
2025-03-20,0,2025-03-20 00:00:00,86,2025-03-20 14:10:00,2025-03-20 14:20:00,0.0,0.0,10137.02480201165,10137.02480201165,1039.5791927416178,980.189562892904,980.189562892904,0.9978,7
2025-03-20,0,2025-03-20 00:00:00,87,2025-03-20 14:20:00,2025-03-20 14:30:00,0.0,0.0,10051.855879419225,10051.855879419225,1016.865502964137,937.1280060410921,937.1280060410921,1.0271,7
2025-03-20,0,2025-03-20 00:00:00,88,2025-03-20 14:30:00,2025-03-20 14:40:00,0.0,0.0,9457.904287151245,9457.904287151245,1039.2483045720944,892.7227317794712,892.7227317794712,1.0906,7
2025-03-20,0,2025-03-20 00:00:00,89,2025-03-20 14:40:00,2025-03-20 14:50:00,0.0,0.0,9610.898495238578,9610.898495238578,1061.463506360353,847.2449995308459,847.2449995308459,0.9376,7
2025-03-20,0,2025-03-20 00:00:00,90,2025-03-20 14:50:00,2025-03-20 15:00:00,230.50420218727382,230.50420218727382,9622.143554266579,9622.143554266579,1055.4308752196514,800.9670844458093,800.9670844458093,0.6694,7
2025-03-20,0,2025-03-20 00:00:00,91,2025-03-20 15:00:00,2025-03-20 15:10:00,715.5097446143635,715.5097446143635,10800.0,10800.0,1039.1888291860998,754.1599366572397,754.1599366572397,0.66,7
2025-03-20,0,2025-03-20 00:00:00,92,2025-03-20 15:10:00,2025-03-20 15:20:00,235.09869048696325,235.09869048696325,10317.325420835516,10317.325420835516,1025.932789402387,707.0909021448454,707.0909021448454,0.7217,7
2025-03-20,0,2025-03-20 00:00:00,93,2025-03-20 15:20:00,2025-03-20 15:30:00,358.5725803332185,358.5725803332185,10529.96951380814,10529.96951380814,1026.6474956332588,660.0215293517458,660.0215293517458,0.7308,7
2025-03-20,0,2025-03-20 00:00:00,94,2025-03-20 15:30:00,2025-03-20 15:40:00,428.8304031694116,428.8304031694116,10558.016921196986,10558.016921196986,1039.737859721638,613.2054841812936,613.2054841812936,0.7534,7
2025-03-20,0,2025-03-20 00:00:00,95,2025-03-20 15:40:00,2025-03-20 15:50:00,449.15306209828645,449.15306209828645,10489.544377969705,10489.544377969705,1018.5864707219037,566.8865942087047,566.8865942087047,0.7823,7
2025-03-20,0,2025-03-20 00:00:00,96,2025-03-20 15:50:00,2025-03-20 16:00:00,424.06969933955764,424.06969933955764,9955.804487927877,9955.804487927877,982.1685031432592,521.2970408985124,521.2970408985124,0.8055,7
2025-03-20,0,2025-03-20 00:00:00,97,2025-03-20 16:00:00,2025-03-20 16:10:00,496.47696959794166,496.47696959794166,10374.43367417049,10374.43367417049,997.1322952305377,476.6557163588939,476.6557163588939,0.8271,7
2025-03-20,0,2025-03-20 00:00:00,98,2025-03-20 16:10:00,2025-03-20 16:20:00,493.1157379350584,493.1157379350584,9966.423868985983,9966.423868985983,1015.6908742698067,433.1667587238666,433.1667587238666,0.8519,7
2025-03-20,0,2025-03-20 00:00:00,99,2025-03-20 16:20:00,2025-03-20 16:30:00,687.3070855561197,687.3070855561197,10624.478030959877,10624.478030959877,1011.6343906531529,391.0182776729373,391.0182776729373,0.8791,7
2025-03-20,0,2025-03-20 00:00:00,100,2025-03-20 16:30:00,2025-03-20 16:40:00,716.9027339284871,716.9027339284871,10519.792644554193,10519.792644554193,1006.6450627307177,350.3812789153077,350.3812789153077,0.9024,7
2025-03-20,0,2025-03-20 00:00:00,101,2025-03-20 16:40:00,2025-03-20 16:50:00,768.1480077516211,768.1480077516211,10435.729669055632,10435.729669055632,1009.9118438147989,311.40879372365526,311.40879372365526,0.9163,7
2025-03-20,0,2025-03-20 00:00:00,102,2025-03-20 16:50:00,2025-03-20 17:00:00,810.5787945675361,810.5787945675361,9689.402704710561,9689.402704710561,1028.2995876293267,274.2352168424208,274.2352168424208,0.9264,7
2025-03-20,0,2025-03-20 00:00:00,103,2025-03-20 17:00:00,2025-03-20 17:10:00,872.5953259526547,872.5953259526547,10188.545918886462,10188.545918886462,1054.5518305044452,238.97585335887877,238.97585335887877,0.9462,7
2025-03-20,0,2025-03-20 00:00:00,104,2025-03-20 17:10:00,2025-03-20 17:20:00,876.1074929317648,876.1074929317648,9864.862818866131,9864.862818866131,1025.0996585695195,205.7266724524441,205.7266724524441,0.9742,7
2025-03-20,0,2025-03-20 00:00:00,105,2025-03-20 17:20:00,2025-03-20 17:30:00,899.5581718285547,899.5581718285547,10242.662638094129,10242.662638094129,989.9770699803444,174.5642633673232,174.5642633673232,0.9862,7
2025-03-20,0,2025-03-20 00:00:00,106,2025-03-20 17:30:00,2025-03-20 17:40:00,1007.2612745603901,1007.2612745603901,10491.104867223292,10491.104867223292,1040.5749875279337,145.54598652235808,145.54598652235808,0.976,7
2025-03-20,0,2025-03-20 00:00:00,107,2025-03-20 17:40:00,2025-03-20 17:50:00,825.5730595957534,825.5730595957534,10059.94100952892,10059.94100952892,938.9211835534213,118.710310413298,118.710310413298,1.0742,7
2025-03-20,0,2025-03-20 00:00:00,108,2025-03-20 17:50:00,2025-03-20 18:00:00,728.5905389490042,728.5905389490042,10730.278106447524,10730.278106447524,727.1457563042566,94.07732290719906,94.07732290719906,1.2313,7
2025-03-20,0,2025-03-20 00:00:00,109,2025-03-20 18:00:00,2025-03-20 18:10:00,564.9012850088079,564.9012850088079,9673.351830035392,9673.351830035392,701.8792937774591,71.64940370270372,71.64940370270372,1.2561,7
2025-03-20,0,2025-03-20 00:00:00,110,2025-03-20 18:10:00,2025-03-20 18:20:00,734.8983468000628,734.8983468000628,10690.747482181103,10690.747482181103,729.2942393688489,51.41204315598476,51.41204315598476,1.2447,7
2025-03-20,0,2025-03-20 00:00:00,111,2025-03-20 18:20:00,2025-03-20 18:30:00,660.9695126865693,660.9695126865693,10043.360357397163,10043.360357397163,721.5022981294178,33.33479136804575,33.33479136804575,1.2545,7
2025-03-20,0,2025-03-20 00:00:00,112,2025-03-20 18:30:00,2025-03-20 18:40:00,681.3194723101243,681.3194723101243,10205.434314768932,10205.434314768932,728.9145336937953,17.372320408010893,17.372320408010893,1.2522,7
2025-03-20,0,2025-03-20 00:00:00,113,2025-03-20 18:40:00,2025-03-20 18:50:00,686.0935511679162,686.0935511679162,9846.364473507962,9846.364473507962,727.0505180597081,3.465581817292361,3.465581817292361,1.2881,7
2025-03-20,0,2025-03-20 00:00:00,114,2025-03-20 18:50:00,2025-03-20 19:00:00,39.293453598667455,39.293453598667455,9352.801234430619,9352.801234430619,719.1927923782297,0.0,0.0,1.3466,7
2025-03-20,0,2025-03-20 00:00:00,115,2025-03-20 19:00:00,2025-03-20 19:10:00,0.12094119560364926,0.12094119560364926,8497.150137184537,8497.150137184537,737.7335269153341,0.0,0.0,1.3523,7
2025-03-20,0,2025-03-20 00:00:00,116,2025-03-20 19:10:00,2025-03-20 19:20:00,0.22748689372968137,0.22748689372968137,7660.393398890551,7660.393398890551,741.58026886971,0.0,0.0,1.3445,7
2025-03-20,0,2025-03-20 00:00:00,117,2025-03-20 19:20:00,2025-03-20 19:30:00,0.0,0.0,6852.4128239323745,6852.4128239323745,737.759758959681,0.0,0.0,1.3483,7
2025-03-20,0,2025-03-20 00:00:00,118,2025-03-20 19:30:00,2025-03-20 19:40:00,5.193745754903062,5.193745754903062,6008.924464261426,6008.924464261426,770.4005375784776,0.0,0.0,1.349,7
2025-03-20,0,2025-03-20 00:00:00,119,2025-03-20 19:40:00,2025-03-20 19:50:00,0.00022476766515529658,0.00022476766515529658,5181.843527416186,5181.843527416186,768.5193003056326,0.0,0.0,1.3473,7
2025-03-20,0,2025-03-20 00:00:00,120,2025-03-20 19:50:00,2025-03-20 20:00:00,0.0,0.0,4382.765219257599,4382.765219257599,735.3988567745278,0.0,0.0,1.3482,7
2025-03-20,0,2025-03-20 00:00:00,121,2025-03-20 20:00:00,2025-03-20 20:10:00,0.01660284243348939,0.01660284243348939,3521.2269640989757,3521.2269640989757,743.6281093779335,0.0,0.0,1.3513,7
2025-03-20,0,2025-03-20 00:00:00,122,2025-03-20 20:10:00,2025-03-20 20:20:00,0.0674879817000742,0.0674879817000742,2758.055956028722,2758.055956028722,732.1426956964058,0.0,0.0,1.34,7
2025-03-20,0,2025-03-20 00:00:00,123,2025-03-20 20:20:00,2025-03-20 20:30:00,0.022401961036701886,0.022401961036701886,2028.2631208196385,2028.2631208196385,701.8885938722632,0.0,0.0,1.3489,7
2025-03-20,0,2025-03-20 00:00:00,124,2025-03-20 20:30:00,2025-03-20 20:40:00,0.0,0.0,1200.0,1200.0,722.089073308746,0.0,0.0,1.3952,7
2025-03-20,0,2025-03-20 00:00:00,125,2025-03-20 20:40:00,2025-03-20 20:50:00,685.9987167775694,685.9987167775694,1200.0,1200.0,750.188279241814,0.0,0.0,1.2226,7
2025-03-20,0,2025-03-20 00:00:00,126,2025-03-20 20:50:00,2025-03-20 21:00:00,764.4179288401045,764.4179288401045,1226.4244446213618,1226.4244446213618,745.7602092803735,0.0,0.0,0.9332,7
