charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,reserve_threshold_kwh,date,slot_id,interval_start,interval_end,active_issue_hour,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,grid_original_kwh,grid_effective_kwh,reserve_original_kwh,price_yuan_per_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan
56.243460868928196,0.0,0.0,0.0,0.0,0.0,7673.269077232954,7723.88819201499,7932.543883036082,2025-03-20,11,2025-03-20 01:40:00,2025-03-20 01:50:00,0,590.99505,0.0,588.2676114808643,0.0,647.2385108689282,647.2385108689282,7932.543883036082,0.4333,280.4484467595066,0.0,-0.0,280.4484467595066,0.0,280.4484467595066
702.615705248185,0.0,0.0,0.0,0.0,0.0,7723.88819201499,8356.242326738356,8550.0,2025-03-20,12,2025-03-20 01:50:00,2025-03-20 02:00:00,0,598.4433333333333,0.0,605.7743003520009,0.0,1301.0590385815183,1301.0590385815183,8550.0,0.4311,560.8865515324925,0.0,-0.0,560.8865515324925,0.0,560.8865515324925
717.8179959168526,0.0,0.0,0.0,0.0,0.0,8356.242326738356,9002.278523063524,9300.0,2025-03-20,13,2025-03-20 02:00:00,2025-03-20 02:10:00,0,565.9836166666666,0.0,579.812873446548,0.0,1283.8016125835193,1283.8016125835193,9300.0,0.4293,551.1360322821048,0.0,-0.0,551.1360322821048,0.0,551.1360322821048
78.70198867385773,0.0,0.0,0.0,0.0,0.0,9002.278523063524,9073.110312869996,9295.285853564943,2025-03-20,14,2025-03-20 02:10:00,2025-03-20 02:20:00,0,546.1207666666667,0.0,567.2884952341019,0.0,624.8227553405244,624.8227553405244,9295.285853564943,0.4324,270.1733594092428,0.0,-0.0,270.1733594092428,0.0,270.1733594092428
82.54824365096374,0.0,0.0,0.0,0.0,0.0,9073.110312869996,9147.403732155863,9284.481713202615,2025-03-20,15,2025-03-20 02:20:00,2025-03-20 02:30:00,0,565.7133333333334,0.0,582.4368955126206,0.0,648.2615769842971,648.2615769842971,9284.481713202615,0.4367,283.0958306690425,0.0,-0.0,283.0958306690425,0.0,283.0958306690425
53.038112104164725,0.0,0.0,0.0,0.0,0.0,9147.403732155863,9195.13803304961,9307.166335755284,2025-03-20,16,2025-03-20 02:30:00,2025-03-20 02:40:00,0,597.9265666666666,0.0,588.9575058896943,0.0,650.9646787708314,650.9646787708314,9307.166335755284,0.4348,283.0394423295575,0.0,-0.0,283.0394423295575,0.0,283.0394423295575
69.91352739607134,0.0,0.0,0.0,0.0,0.0,9195.13803304961,9258.060207706074,9263.90801226626,2025-03-20,17,2025-03-20 02:40:00,2025-03-20 02:50:00,0,600.9544666666667,0.0,605.0273060057,0.0,670.867994062738,670.867994062738,9263.90801226626,0.4335,290.82127542619696,0.0,-0.0,290.82127542619696,0.0,290.82127542619696
103.87951043777821,0.0,0.0,0.0,0.0,0.0,9258.060207706074,9351.551767100074,9300.279993629783,2025-03-20,18,2025-03-20 02:50:00,2025-03-20 03:00:00,0,587.1316666666667,0.0,617.8962883585447,0.0,691.0111771044449,691.0111771044449,9300.279993629783,0.4357,301.07356986440664,0.0,-0.0,301.07356986440664,0.0,301.07356986440664
49.11606557027369,0.0,0.0,0.0,0.0,0.0,9351.551767100074,9395.75622611332,9255.306281062012,2025-03-20,19,2025-03-20 03:00:00,2025-03-20 03:10:00,0,605.2103000000001,0.0,590.9784768140113,0.0,654.3263655702738,654.3263655702738,9255.306281062012,0.4374,286.2023523004377,0.0,-0.0,286.2023523004377,0.0,286.2023523004377
0.458218994481399,0.0,0.0,0.0,0.0,0.0,9395.75622611332,9396.168623208354,9285.059598450676,2025-03-20,20,2025-03-20 03:10:00,2025-03-20 03:20:00,0,621.8923833333333,0.0,571.3753669727259,0.0,622.3506023278147,622.3506023278147,9285.059598450676,0.4371,272.0294482774878,0.0,-0.0,272.0294482774878,0.0,272.0294482774878
36.434336619917985,0.0,0.0,0.0,0.0,0.0,9396.168623208354,9428.95952616628,9287.321012674016,2025-03-20,21,2025-03-20 03:20:00,2025-03-20 03:30:00,0,620.1683333333334,0.0,582.1965844906113,0.0,656.6026699532514,656.6026699532514,9287.321012674016,0.4356,286.0161230316363,0.0,-0.0,286.0161230316363,0.0,286.0161230316363
29.838874876102295,0.0,0.0,0.0,0.0,0.0,9428.95952616628,9455.814513554771,9299.645671694798,2025-03-20,22,2025-03-20 03:30:00,2025-03-20 03:40:00,0,616.6230833333333,0.0,598.5719226682493,0.0,646.4619582094356,646.4619582094356,9299.645671694798,0.4353,281.4048904085673,0.0,-0.0,281.4048904085673,0.0,281.4048904085673
34.03583375234723,0.0,0.0,0.0,0.0,0.0,9455.814513554771,9486.446763931883,9192.00455775451,2025-03-20,23,2025-03-20 03:40:00,2025-03-20 03:50:00,0,612.46375,0.0,587.7170802904814,0.0,646.4995837523472,646.4995837523472,9192.00455775451,0.436,281.8738185160234,0.0,-0.0,281.8738185160234,0.0,281.8738185160234
8.639250892678092,0.0,0.0,0.0,0.0,0.0,9486.446763931883,9494.222089735293,9174.98167976088,2025-03-20,24,2025-03-20 03:50:00,2025-03-20 04:00:00,0,603.93,0.0,569.081414200039,0.0,612.569250892678,612.569250892678,9174.98167976088,0.4378,268.1828180408145,0.0,-0.0,268.1828180408145,0.0,268.1828180408145
15.969787112208792,0.0,0.0,0.0,0.0,0.0,9494.222089735293,9508.59489813628,9204.40068113995,2025-03-20,25,2025-03-20 04:00:00,2025-03-20 04:10:00,0,589.79495,0.00031666666666666665,590.3901091987302,0.0,605.7644204455421,605.7644204455421,9204.40068113995,0.4401,266.5969214380831,0.0,-0.0,266.5969214380831,0.0,266.5969214380831
46.39744441338689,0.0,0.0,0.0,0.0,0.0,9508.59489813628,9550.352598108328,9157.205840761126,2025-03-20,26,2025-03-20 04:10:00,2025-03-20 04:20:00,0,581.4640499999999,0.0,600.5223649414061,0.0,627.8614944133868,627.8614944133868,9157.205840761126,0.4389,275.5684098980355,0.0,-0.0,275.5684098980355,0.0,275.5684098980355
53.886540804707124,0.0,0.0,0.0,0.0,0.0,9550.352598108328,9598.850484832565,9246.243624303956,2025-03-20,27,2025-03-20 04:20:00,2025-03-20 04:30:00,0,585.585,0.0,589.1130267412383,0.0,639.4715408047072,639.4715408047072,9246.243624303956,0.4364,279.0653804071742,0.0,-0.0,279.0653804071742,0.0,279.0653804071742
9.859539677012208,0.0,0.0,0.0,0.0,0.0,9598.850484832565,9607.724070541875,9255.593579508462,2025-03-20,28,2025-03-20 04:30:00,2025-03-20 04:40:00,0,599.72965,0.004516666666666666,597.6227134516096,0.0,609.5846730103456,609.5846730103456,9255.593579508462,0.4393,267.7905468534448,0.0,-0.0,267.7905468534448,0.0,267.7905468534448
14.883784933543097,0.0,0.0,0.0,0.0,0.0,9607.724070541875,9621.119476982065,9257.170818547866,2025-03-20,29,2025-03-20 04:40:00,2025-03-20 04:50:00,0,616.7393166666667,0.0,611.107323222797,0.0,631.6231016002098,631.6231016002098,9257.170818547866,0.4422,279.3037355276128,0.0,-0.0,279.3037355276128,0.0,279.3037355276128
16.30706556689165,0.0,0.0,0.0,0.0,0.0,9621.119476982065,9635.795835992267,9173.794435086387,2025-03-20,30,2025-03-20 04:50:00,2025-03-20 05:00:00,0,625.595,0.0,611.6607905722681,0.0,641.9020655668917,641.9020655668917,9173.794435086387,0.4395,282.1159578166489,0.0,-0.0,282.1159578166489,0.0,282.1159578166489
21.527789735663532,0.0,0.0,0.0,0.0,0.0,9635.795835992267,9655.170846754363,9285.500183700016,2025-03-20,31,2025-03-20 05:00:00,2025-03-20 05:10:00,0,619.49685,0.06293333333333333,599.1561161990837,0.0,640.9617064023302,640.9617064023302,9285.500183700016,0.4333,277.7287073841297,0.0,-0.0,277.7287073841297,0.0,277.7287073841297
7.4734301088595885,0.0,0.0,0.0,0.0,0.0,9655.170846754363,9661.896933852337,9273.88454100881,2025-03-20,32,2025-03-20 05:10:00,2025-03-20 05:20:00,0,617.8444000000001,0.0,595.6880744112012,9.644241165202487,625.3178301088597,625.3178301088597,9273.88454100881,0.4439,277.5785847853228,0.0,-0.0,277.5785847853228,0.0,277.5785847853228
100.06186156893273,0.0,0.0,0.0,0.0,0.0,9661.896933852337,9751.952609264375,10050.0,2025-03-20,33,2025-03-20 05:20:00,2025-03-20 05:30:00,0,607.115,0.0,596.1520324756543,26.00796567508641,707.1768615689327,707.1768615689327,10050.0,0.4301,304.156768160798,0.0,-0.0,304.156768160798,0.0,304.156768160798
798.3879873626299,0.0,0.0,0.0,0.0,0.0,9751.952609264375,10470.501797890742,10800.0,2025-03-20,34,2025-03-20 05:30:00,2025-03-20 05:40:00,0,576.3066333333334,0.8765666666666667,592.2762809978091,44.45465481276,1373.8180540292967,1373.8180540292967,10800.0,0.3713,510.09864346107787,0.0,-0.0,510.09864346107787,0.0,510.09864346107787
0.0,0.0,14.695696158819715,0.0,0.0,0.0,10470.501797890742,10470.501797890742,10588.518260448958,2025-03-20,35,2025-03-20 05:40:00,2025-03-20 05:50:00,0,671.4631166666667,0.0,685.2995551461622,65.02940614155527,656.767420507847,656.767420507847,10588.518260448958,0.5708,374.88284362587905,0.0,-0.0,374.88284362587905,41.941516837271465,416.8243604631505
0.0,637.8388055459467,0.0,0.0,0.0,0.0,10470.501797890742,9761.7920139508,9440.645822142764,2025-03-20,36,2025-03-20 05:50:00,2025-03-20 06:00:00,0,827.015,0.0,814.9485983550097,87.76278368085913,189.17619445405327,189.17619445405327,9440.645822142764,0.9099,172.13141933374308,0.0,-0.0,172.13141933374308,0.0,172.13141933374308
0.0,783.6282774366358,0.0,0.0,0.0,0.0,9761.7920139508,8891.093927910095,8526.170426346329,2025-03-20,37,2025-03-20 06:00:00,2025-03-20 06:10:00,0,817.5199666666667,25.57003333333333,808.0845398807209,112.66976366516711,8.321655896697575,8.321655896697575,8526.170426346329,0.9368,7.7957272440262875,0.0,-0.0,7.7957272440262875,0.0,7.7957272440262875
0.0,604.4943792383037,0.0,0.0,0.0,0.0,8891.093927910095,8219.433506534202,7829.6641944750945,2025-03-20,38,2025-03-20 06:10:00,2025-03-20 06:20:00,0,776.8039833333333,66.84066666666666,790.3286619102174,139.7487872116033,105.46893742836302,105.46893742836302,7829.6641944750945,0.8758,92.36969539976033,0.0,-0.0,92.36969539976033,0.0,92.36969539976033
0.0,666.3412895177069,0.0,0.0,0.0,0.0,8219.433506534202,7479.054295958972,7052.377982903615,2025-03-20,39,2025-03-20 06:20:00,2025-03-20 06:30:00,0,783.9583333333334,112.58749999999999,810.0582363572546,168.98093698264913,5.029543815626582,5.029543815626582,7052.377982903615,0.8759,4.405377428107323,0.0,-0.0,4.405377428107323,0.0,4.405377428107323
0.0,615.2469792321456,0.0,0.0,0.0,0.0,7479.054295958972,6795.446541256588,6324.967133643352,2025-03-20,40,2025-03-20 06:30:00,2025-03-20 06:40:00,0,787.8168000000001,158.77193333333335,791.9734799292931,200.32925401669297,13.797887434521115,13.797887434521115,6324.967133643352,0.8601,11.867562982431611,0.0,-0.0,11.867562982431611,0.0,11.867562982431611
0.0,557.1976574273687,0.0,0.0,0.0,0.0,6795.446541256588,6176.338033003956,5720.574386220631,2025-03-20,41,2025-03-20 06:40:00,2025-03-20 06:50:00,0,803.24555,217.08963333333335,779.4284161387284,233.73820970081255,28.95825923929797,28.95825923929797,5720.574386220631,0.8442,24.446562449815346,0.0,-0.0,24.446562449815346,0.0,24.446562449815346
0.0,212.15370376764395,0.0,0.0,0.0,0.0,6176.338033003956,5940.611695484352,5476.781225616826,2025-03-20,42,2025-03-20 06:50:00,2025-03-20 07:00:00,0,813.3883333333333,282.20625,785.8759216710522,269.1333463892925,319.0283795656894,319.0283795656894,5476.781225616826,0.8334,265.8782515300456,0.0,-0.0,265.8782515300456,0.0,265.8782515300456
0.0,59.89055100454732,0.0,0.0,0.0,0.0,5940.611695484352,5874.066638812633,5343.839489596721,2025-03-20,43,2025-03-20 07:00:00,2025-03-20 07:10:00,0,781.5626833333334,334.98718333333335,781.8467836703625,306.42109844390535,386.68494899545277,386.68494899545277,5343.839489596721,0.8092,312.9054607271204,0.0,-0.0,312.9054607271204,0.0,312.9054607271204
8.730356622691488,0.0,0.0,0.0,0.0,0.0,5874.066638812633,5881.923959773055,5165.156335384315,2025-03-20,44,2025-03-20 07:10:00,2025-03-20 07:20:00,0,785.5607666666666,384.31915000000004,806.9522345008436,345.4888035085916,409.97197328935806,409.97197328935806,5165.156335384315,0.7972,326.8296571062763,0.0,-0.0,326.8296571062763,0.0,326.8296571062763
93.97352769472695,0.0,0.0,0.0,0.0,0.0,5881.923959773055,5966.500134698309,5582.284225421829,2025-03-20,45,2025-03-20 07:20:00,2025-03-20 07:30:00,0,804.5333333333333,434.95625,821.8544153293124,386.2049116569023,463.55061102806025,463.55061102806025,5582.284225421829,0.7644,354.3380870698492,0.0,-0.0,354.3380870698492,0.0,354.3380870698492
103.14106302365883,0.0,0.0,0.0,0.0,0.0,5966.500134698309,6059.327091419602,5522.543757607904,2025-03-20,46,2025-03-20 07:30:00,2025-03-20 07:40:00,0,763.026,482.3358,769.2327595360191,428.4193976942397,383.83126302365883,383.83126302365883,5522.543757607904,0.6899,264.8051883600222,0.0,-0.0,264.8051883600222,0.0,264.8051883600222
0.0,334.5780666666666,0.0,0.0,0.0,0.0,6059.327091419602,5687.5736840121945,4845.235083052575,2025-03-20,47,2025-03-20 07:40:00,2025-03-20 07:50:00,0,864.5061333333333,529.9280666666667,889.9482754292046,471.96437939101486,0.0,0.0,4845.235083052575,0.86,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,488.1795833333334,0.0,0.0,0.0,0.0,5687.5736840121945,5145.151924752935,4146.770747675878,2025-03-20,48,2025-03-20 07:50:00,2025-03-20 08:00:00,0,1067.5983333333334,579.4187499999999,1103.3278164755502,516.6549418026264,0.0,0.0,4146.770747675878,1.1617,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,482.8038500000001,0.0,0.0,0.0,0.0,5145.151924752935,4608.703202530713,3822.8152104933056,2025-03-20,49,2025-03-20 08:00:00,2025-03-20 08:10:00,0,1109.6747666666668,626.8709166666666,1074.1666133610602,562.2901651355692,0.0,0.0,3822.8152104933056,1.1683,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,438.3713999999999,0.0,0.0,0.0,0.0,4608.703202530713,4121.6238691973795,3394.8280399152563,2025-03-20,50,2025-03-20 08:10:00,2025-03-20 08:20:00,0,1101.1000166666665,662.7286166666667,1026.1359268453969,608.6543508856197,0.0,0.0,3394.8280399152563,1.0956,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,411.15750000000014,0.0,0.0,0.0,0.0,4121.6238691973795,3664.7822025307128,2945.059463856509,2025-03-20,51,2025-03-20 08:20:00,2025-03-20 08:30:00,0,1114.545,703.3874999999999,1063.6578851506144,655.5184382448607,0.0,0.0,2945.059463856509,1.0849,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,332.67218333333335,0.0,0.0,0.0,0.0,3664.7822025307128,3295.1464432714533,2614.714619295175,2025-03-20,52,2025-03-20 08:30:00,2025-03-20 08:40:00,0,1108.296,775.6238166666667,1067.3728631325378,702.6416000907786,0.0,0.0,2614.714619295175,1.061,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,278.0051333333332,0.0,0.0,0.0,0.0,3295.1464432714533,2986.251850678861,2313.9142380172284,2025-03-20,53,2025-03-20 08:40:00,2025-03-20 08:50:00,0,1117.5889166666666,839.5837833333334,1073.1547508666379,749.7730052741236,0.0,0.0,2313.9142380172284,1.043,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,262.8204166666668,0.0,0.0,0.0,0.0,2986.251850678861,2694.2291654936757,2120.2730868499193,2025-03-20,54,2025-03-20 08:50:00,2025-03-20 09:00:00,0,1126.3016666666667,863.4812499999999,1091.035568252453,796.653731453365,0.0,0.0,2120.2730868499193,1.036,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,221.28376666666657,0.0,0.0,0.0,0.0,2694.2291654936757,2448.3583136418238,1864.1544356951995,2025-03-20,55,2025-03-20 09:00:00,2025-03-20 09:10:00,0,1082.3667333333333,861.0829666666667,1082.071490035864,843.0188104214316,0.0,0.0,1864.1544356951995,1.0147,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,150.51836666666657,0.0,0.0,0.0,0.0,2448.3583136418238,2281.1156840121944,1669.868923528239,2025-03-20,56,2025-03-20 09:10:00,2025-03-20 09:20:00,0,1072.7398666666666,922.2215,1079.4962542139626,888.599385772216,0.0,0.0,1669.868923528239,0.9922,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,77.18541666666658,0.0,0.0,0.0,0.0,2281.1156840121944,2195.3541099381205,1562.9409775315776,2025-03-20,57,2025-03-20 09:20:00,2025-03-20 09:30:00,0,1095.1416666666667,1017.9562500000001,1087.6620232924852,933.1249608943216,0.0,0.0,1562.9409775315776,0.97,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,36.094749999999976,0.0,0.0,0.0,0.0,2195.3541099381205,2155.2488321603428,1474.9415851271729,2025-03-20,58,2025-03-20 09:30:00,2025-03-20 09:40:00,0,1066.5605833333334,1030.4658333333334,1078.299152356892,976.3257136888898,0.0,0.0,1474.9415851271729,0.9422,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,41.25734999999986,0.0,0.0,0.0,0.0,2155.2488321603428,2109.407332160343,1344.3946814640735,2025-03-20,59,2025-03-20 09:40:00,2025-03-20 09:50:00,0,1074.3216833333333,1033.0643333333335,1081.3044243291793,1017.9348531143504,0.0,0.0,1344.3946814640735,0.9569,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,45.20708333333346,0.0,0.0,0.0,0.0,2109.407332160343,2059.17723956775,1200.0,2025-03-20,60,2025-03-20 09:50:00,2025-03-20 10:00:00,0,1116.2383333333335,1071.03125,1095.6988532165467,1057.6909916866093,0.0,0.0,1200.0,0.9977,0.0,0.0,-0.0,0.0,0.0,0.0
16.20875000000001,0.0,0.0,0.0,0.0,0.0,2059.17723956775,2073.76511456775,1406.7337118613214,2025-03-20,61,2025-03-20 10:00:00,2025-03-20 10:10:00,0,1096.3326,1112.54135,1087.820254885192,1095.340507426903,0.0,0.0,1406.7337118613214,0.9919,0.0,0.0,-0.0,0.0,0.0,0.0
54.787799999999834,0.0,0.0,0.0,0.0,0.0,2073.76511456775,2123.0741345677498,1358.0599371874534,2025-03-20,62,2025-03-20 10:10:00,2025-03-20 10:20:00,0,1074.2128666666667,1129.0006666666666,1075.9191410391854,1130.6398684646065,0.0,0.0,1358.0599371874534,0.9588,0.0,0.0,-0.0,0.0,0.0,0.0
67.5775000000001,0.0,0.0,0.0,0.0,0.0,2123.0741345677498,2183.89388456775,1434.581277784002,2025-03-20,63,2025-03-20 10:20:00,2025-03-20 10:30:00,0,1078.935,1146.5125,1066.268983276223,1163.3578935769133,0.0,0.0,1434.581277784002,0.9549,0.0,0.0,-0.0,0.0,0.0,0.0
135.7130666666667,0.0,0.0,0.0,0.0,0.0,2183.89388456775,2306.03564456775,1439.2096230270427,2025-03-20,64,2025-03-20 10:30:00,2025-03-20 10:40:00,0,1075.7058833333333,1211.41895,1049.9747461769787,1193.2779223840496,0.0,0.0,1439.2096230270427,0.9839,0.0,0.0,-0.0,0.0,0.0,0.0
183.8365666666666,0.0,0.0,0.0,0.0,0.0,2306.03564456775,2471.48855456775,1486.9546321766957,2025-03-20,65,2025-03-20 10:40:00,2025-03-20 10:50:00,0,1058.7226666666668,1242.5592333333334,1057.2555725835477,1220.1998697149431,0.0,0.0,1486.9546321766957,0.799,0.0,0.0,-0.0,0.0,0.0,0.0
833.3333333333334,0.0,0.0,11.480682588303239,11.480682588303239,0.0,2471.48855456775,3221.48855456775,2078.404700590022,2025-03-20,66,2025-03-20 10:50:00,2025-03-20 11:00:00,0,1046.6499999999999,1210.5,1081.7048589777048,1243.9421398056525,680.9640159216365,680.9640159216365,2078.404700590022,0.5025,342.1844180006223,0.0,-0.0,342.1844180006223,0.0,342.1844180006223
791.7387542096494,0.0,0.0,0.0,0.0,0.0,3221.48855456775,3934.053433356434,2828.404700590022,2025-03-20,67,2025-03-20 11:00:00,2025-03-20 11:10:00,0,1060.3406,1170.2779833333334,1080.5913972481883,1264.343377477833,681.8013708763161,681.8013708763161,2828.404700590022,0.4662,317.8557991025386,0.0,-0.0,317.8557991025386,0.0,317.8557991025386
714.4868951633823,0.0,0.0,0.0,0.0,0.0,3934.053433356434,4577.091639003478,3578.404700590022,2025-03-20,68,2025-03-20 11:10:00,2025-03-20 11:20:00,0,1065.63955,1175.4807,1053.6247482345966,1281.2640352482579,604.6457451633822,604.6457451633822,3578.404700590022,0.5007,302.7461246033055,0.0,-0.0,302.7461246033055,0.0,302.7461246033055
822.9207883803754,0.0,0.0,0.0,0.0,0.0,4577.091639003478,5317.720348545816,4328.404700590022,2025-03-20,69,2025-03-20 11:20:00,2025-03-20 11:30:00,0,1060.0166666666667,1219.59375,1034.4431646058285,1294.587737419195,663.3437050470421,663.3437050470421,4328.404700590022,0.4827,320.19600642620725,0.0,-0.0,320.19600642620725,0.0,320.19600642620725
833.3333333333334,0.0,0.0,61.19168013092542,61.19168013092542,0.0,5317.720348545816,6067.720348545816,5078.404700590022,2025-03-20,70,2025-03-20 11:30:00,2025-03-20 11:40:00,0,1070.6712666666667,1250.9388833333335,1054.3599060788574,1304.222424565025,714.2573967975922,714.2573967975922,5078.404700590022,0.4785,341.7721643676478,0.0,-0.0,341.7721643676478,0.0,341.7721643676478
833.3333333333334,0.0,0.0,50.78457844636421,50.78457844636421,0.0,6067.720348545816,6817.720348545816,5828.404700590022,2025-03-20,71,2025-03-20 11:40:00,2025-03-20 11:50:00,0,1063.2702666666667,1272.5053833333334,1047.7774438638846,1310.1012644304506,674.882795113031,674.882795113031,5828.404700590022,0.4662,314.630359081695,0.0,-0.0,314.630359081695,0.0,314.630359081695
833.3333333333334,0.0,0.0,45.987866220048204,45.987866220048204,0.0,6817.720348545816,7567.720348545816,6578.404700590022,2025-03-20,72,2025-03-20 11:50:00,2025-03-20 12:00:00,0,1028.0533333333333,1303.075,1006.7831300474571,1312.183318053981,604.2995328867147,604.2995328867147,6578.404700590022,0.4432,267.82555297539193,0.0,-0.0,267.82555297539193,0.0,267.82555297539193
833.3333333333334,0.0,0.0,140.22968503030745,140.22968503030745,0.0,7567.720348545816,8317.720348545816,7328.404700590022,2025-03-20,73,2025-03-20 12:00:00,2025-03-20 12:10:00,0,993.1352666666667,1347.1565833333334,990.4076364196217,1310.4539528879027,619.5417016969741,619.5417016969741,7328.404700590022,0.4411,273.27984461853526,0.0,-0.0,273.27984461853526,0.0,273.27984461853526
833.3333333333334,0.0,0.0,141.54879593119506,141.54879593119506,0.0,8317.720348545816,9067.720348545816,8078.404700590022,2025-03-20,74,2025-03-20 12:10:00,2025-03-20 12:20:00,0,975.87165,1348.42845,996.6372812513645,1304.9249977611337,602.3253292645285,602.3253292645285,8078.404700590022,0.4551,274.11825734828693,0.0,-0.0,274.11825734828693,0.0,274.11825734828693
833.3333333333334,0.0,0.0,79.24921474113762,79.24921474113762,0.0,9067.720348545816,9817.720348545816,8828.404700590021,2025-03-20,75,2025-03-20 12:20:00,2025-03-20 12:30:00,0,980.61,1284.89375,1003.539601637798,1295.6346376807128,608.298798074471,608.298798074471,8828.404700590021,0.4463,271.4837535806364,0.0,-0.0,271.4837535806364,0.0,271.4837535806364
