date,grid_plan_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-15,35269.614585108124,18368.449705206316,328.15167756287593,1233.8921061716833,19602.341811378,18489.797917515953,14990.681035182772,2818.5582803378175,0.0,2818.5582803378175,1215.4941355498322,1200.0
2025-02-16,80603.71298074764,50093.53314262395,0.0,0.0,50093.53314262395,23814.5460339544,18934.126791025352,345.9146378185928,345.9146378185928,0.0,1200.0,1595.172773864128
2025-02-17,79377.61548882208,49380.81529690456,0.0,0.0,49380.81529690456,20498.400640294036,16625.149155220497,4320.500837081877,3526.0196370818767,794.4812000000004,1595.172773864128,1571.3453998837604
2025-02-18,78900.98782716008,49150.90015798351,4.196783597105991,19.093266975033707,49169.99342495854,21379.328830462862,17156.033159166785,2590.5011561277693,2494.6648454281813,95.83631069958768,1571.3453998837604,1750.4822815594662
2025-02-19,78237.22574983667,48731.68670347168,0.0,0.0,48731.68670347168,22699.468530581624,18806.335697298735,1464.7655332204392,1464.7655332204392,0.0,1750.4822815594662,1284.0754065287792
2025-02-20,78314.02895245874,48565.554777650395,6.44223297586791,30.17541925896529,48595.73019690936,22029.6996214355,17630.248740892737,2927.8865715585202,2545.4294869467703,382.4570846117496,1284.0754065287792,1521.6397981621394
2025-02-21,34150.16574074146,17859.05368381228,90.804182831096,512.5656834661806,18371.619367278458,17670.656370679684,14462.76747712764,5472.818996687177,227.4966633538437,5245.3223333333335,1521.6397981621394,1355.4888905209227
2025-02-22,34441.02164435704,17930.199815088523,0.0,0.0,17930.199815088523,17950.792683000633,14512.486186690128,3157.9522647132026,0.0,3157.9522647132026,1355.4888905209227,1386.2176533435656
2025-02-23,77346.70341526197,47859.623265385024,0.0,0.0,47859.623265385024,22357.921671787935,17845.665951759456,1302.5940119001682,1274.4389992368667,28.15501266330135,1386.2176533435656,1679.8294337755292
2025-02-24,75993.34468513145,47024.153687428974,0.0,0.0,47024.153687428974,20628.8588676525,16884.396859319935,4045.849060132218,2957.8150359748456,1088.0340241573722,1679.8294337755292,1485.3614598628446
2025-02-25,76439.01689232627,47317.52539624661,0.0,0.0,47317.52539624661,20099.33785600611,16290.904759280591,6809.260562267411,5243.04505452931,1566.2155077381017,1485.3614598628446,1473.7602421787972
2025-02-26,75970.76312449566,47025.619060554825,0.0,0.0,47025.619060554825,21061.387105992464,16617.773922239387,2712.301907409245,1932.0494820843337,780.2524253249112,1473.7602421787972,1964.8153906393661
2025-02-27,74158.12363410763,45872.133680088155,0.0,0.0,45872.133680088155,22393.79121596124,18472.600035061463,3280.348253207853,2585.1119987832003,695.2362544246523,1964.8153906393661,1594.1163349361914
2025-02-28,33129.6766120308,17229.98575988444,19.530358827549843,114.0865910911324,17344.07235097557,17071.815581280887,13980.207119044846,6765.0049586223095,261.81460862230676,6503.190350000003,1594.1163349361914,1425.1868924836124
2025-03-01,33334.877559685396,17329.24699176946,0.0,0.0,17329.24699176946,16517.518849735447,13402.544937484405,6561.137714101023,0.0,6561.137714101023,1425.1868924836124,1399.2372600406168
2025-03-02,73757.04776475657,45376.91045010892,3512.5261426242664,23533.524953169603,68910.43540327852,20456.297157896177,16405.8008679899,860.7705508078905,860.7705508078905,0.0,1399.2372600406168,1581.2370710472865
2025-03-03,73810.23279310798,45691.90299816598,2233.6917744106954,14233.154292929852,59925.05729109583,21276.61421560843,17381.646803842894,131.81052241979796,131.81052241979796,0.0,1581.2370710472865,1417.248971936109
2025-03-04,75380.43977763432,46654.13122987802,0.0,0.0,46654.13122987802,21806.759007261633,17414.461803756974,1788.6846407963285,1338.5896907963281,450.0949500000004,1417.248971936109,1693.930074297158
2025-03-05,76170.77127873074,47168.040169822416,0.0,0.0,47168.040169822416,19884.700324931302,16123.009596945629,6278.608534078403,5652.610867411736,625.9976666666672,1693.930074297158,1675.7052590179592
2025-03-06,75528.94572418866,46919.850224465554,0.0,0.0,46919.850224465554,19438.76722004785,15915.949511884693,6065.473882692167,4828.917582692166,1236.5562999999997,1675.7052590179592,1486.2074105224758
2025-03-07,32548.979450604365,17017.022031345317,0.0,0.0,17017.022031345317,15802.881484027403,12744.411094634723,8568.223527878354,261.5923383439562,8306.631189534397,1486.2074105224758,1548.3439743307797
2025-03-08,31265.20056951789,16484.71815857943,116.010982355422,479.39363631836125,16964.11179489779,15615.62531032843,12460.109673474106,9162.556398352323,416.4489150189891,8746.107483333333,1548.3439743307797,1757.8404497662473
2025-03-09,72901.45218859898,44834.90780800805,0.0,0.0,44834.90780800805,21079.117108517108,16792.05338406099,5280.8634141428665,3949.1358320297177,1331.727582113149,1757.8404497662473,2071.208754030543
2025-03-10,71051.45777495147,43852.11570386733,294.41391517217403,1580.8069478285336,45432.92265169586,20801.315273237786,17503.494104965732,5.979071851596132,5.979071851596132,0.0,2071.208754030543,1344.0657166492936
2025-03-11,71709.80646666454,43838.9960102651,0.0,0.0,43838.9960102651,20911.464263679598,16495.92958217358,3355.352985158514,2225.8448851585135,1129.5081000000005,1344.0657166492936,1835.5729071014005
2025-03-12,70271.30808393321,43133.969835799115,0.0,0.0,43133.969835799115,19677.982489064863,16417.27646521816,4575.067376753176,3062.933573025079,1512.1338037280977,1835.5729071014005,1304.3388525729306
2025-03-13,69811.30409600215,42681.3519088283,1687.9488807030057,10484.037949069261,53165.389857897564,20690.568061341794,16736.933101303308,0.0,0.0,0.0,1304.3388525729306,1329.257772999095
2025-03-14,29512.203237156642,15436.796786165474,349.8257205772976,1345.735274512775,16782.532060678248,15264.880989709263,12347.825174039666,10915.547158731011,187.00369206434073,10728.54346666667,1329.257772999095,1347.8449148044697
2025-03-15,30390.746398476113,15791.793055282835,269.62976613520794,814.7093136699154,16606.50236895275,15440.672206566727,12640.004910643072,6935.583718687664,318.7400686876624,6616.843650000002,1347.8449148044697,1200.0
2025-03-16,69851.30982324753,42503.902669355666,1.6399999999999864,7.461179999999938,42511.363849355665,21639.305407469063,16962.177724861318,1824.7752073064582,1644.5179239731247,180.2572833333336,1200.0,1828.5107279873685
2025-03-17,69417.63284594785,42298.51148919854,0.0,0.0,42298.51148919854,18841.993719639628,15196.125430636974,7913.633123611862,5529.427346493496,2384.2057771183668,1828.5107279873685,1901.7212638441733
2025-03-18,67436.9853442701,41048.37317778463,230.5160406676344,1115.0795995546932,42163.45277733933,21264.85083864902,17617.26758985087,2893.959769472918,2197.6567809444955,696.3029885284225,1901.7212638441733,1465.3452521273275
2025-03-19,68306.77011344924,41495.598018998564,0.0,0.0,41495.598018998564,21586.498458170194,16996.088609216353,4250.8898144953955,2649.06849605588,1601.8213184395156,1465.3452521273275,2008.6509653512196
2025-03-20,67508.14779006674,41266.72580527713,0.0,0.0,41266.72580527713,20607.675780169866,16865.115270982387,1556.625464212586,871.6194644265378,685.0059997860483,2008.6509653512196,1816.542199745889
2025-03-21,28525.137567508464,14867.762647977363,513.2673418523467,1804.901239653173,16672.663887630533,14064.314994270588,11946.983125130473,14887.608523554029,618.789756887364,14268.818766666665,1816.542199745889,1200.0
2025-03-22,30407.63689149892,15751.663063546268,0.0,0.0,15751.663063546268,15366.253567652166,11612.705699169132,10772.889289682555,84.05449676892187,10688.834792913633,1200.0,2126.6218784768034
2025-03-23,65033.306590922366,39391.841837109365,20.597958289216464,95.49401602268432,39487.33585313205,20634.245589425147,17077.11002389627,2727.0488670160375,2009.2218569458014,717.827010070236,2126.6218784768034,1722.876215741356
2025-03-24,64549.09314903946,39214.80470484485,0.0,0.0,39214.80470484485,21126.93343845164,17270.17500734694,2693.8376346014256,818.8490390043222,1874.9885955971035,1722.876215741356,1548.0329688512297
2025-03-25,64225.0997318798,38867.868888502504,692.5521578428448,3437.7976571278923,42305.666545630396,20924.688593894996,17079.10111911386,121.93969827484432,121.93969827484432,0.0,1548.0329688512297,1403.4736821190977
2025-03-26,64249.09564219886,38807.26116319258,0.0,0.0,38807.26116319258,20685.17846917313,16688.5553811936,4659.917687552664,2564.49120421933,2095.426483333333,1403.4736821190977,1477.294991937585
2025-03-27,64158.53771276954,38854.463007547725,0.0,0.0,38854.463007547725,20861.43986260269,16729.723697141366,1309.8321473082126,1197.4412598285087,112.39088747970384,1477.294991937585,1664.0089825673776
2025-03-28,28472.92896967925,14654.004146968386,113.5586826558557,446.7971138463742,15100.80126081476,14556.866069285568,11832.072473507396,15039.813289890271,311.13980655693547,14728.673483333336,1664.0089825673776,1618.4412521383929
2025-03-29,28489.67599715131,14483.370126586778,54.94837807610194,243.72997641894173,14727.10010300572,14210.39808878818,11726.016336354745,18353.03343946064,0.0,18353.03343946064,1618.4412521383929,1378.8924916535993
2025-03-30,62514.06096051399,37779.522611215165,0.0,0.0,37779.522611215165,21009.044996582827,16457.914910968124,2617.311174899284,699.2989042933912,1918.0122706058928,1378.8924916535993,2000.4608652802265
2025-03-31,61123.823453775505,36981.11487034473,382.67144020542503,2370.454858259253,39351.56972860398,18939.488905737588,15613.149420430338,1228.7659253403467,282.64690867367983,946.1190166666668,2000.4608652802265,1698.057079965909
2025-04-01,61913.65592570695,37470.72275194443,1632.483503822869,10975.700165407756,48446.42291735218,17946.941477997916,14609.653565134762,0.0,0.0,0.0,1698.057079965909,1617.3560044587352
2025-04-02,61682.82180821597,37132.74815186482,2463.225502138003,13358.985933983671,50491.73408584849,20059.056705495314,16348.344795141344,0.0,0.0,0.0,1617.3560044587352,1505.679489247464
2025-04-03,62916.92174138828,37750.15012806936,57.19391836285445,280.3113952481209,38030.46152331748,21310.7435440275,17277.938704207325,3077.780553264289,1717.980197001701,1359.8003562625884,1505.679489247464,1487.6390075307452
2025-04-04,27513.531232067,13876.100540283385,0.0,0.0,13876.100540283385,14157.729140370548,11553.199220430768,18478.19906212722,219.67099354135345,18258.528068585867,1487.6390075307452,1392.7072111633836
2025-04-05,28557.851218611526,14428.197259941515,0.0,0.0,14428.197259941515,13908.149710624297,11316.792492000654,13922.379016654551,120.02361937638443,13802.355397278166,1392.7072111633836,1335.828070724525
2025-04-06,63343.52537988603,37849.77138861425,0.0,0.0,37849.77138861425,20586.39049701479,16285.197537695241,4632.256153899812,1912.7085038998116,2719.5476499999995,1335.828070724525,1768.9155872653503
2025-04-07,61649.109484138804,36930.167568674275,0.0,0.0,36930.167568674275,19205.934049596595,15901.935124049975,5102.391275258855,2884.123508592187,2218.2677666666673,1768.9155872653503,1385.439427402317
2025-04-08,62704.26637214508,37522.7508541889,31.30521857908559,146.68060165230554,37669.4314558412,21204.662940408107,17317.862521747786,4495.577555397182,2523.635884279781,1971.9416711174003,1385.439427402317,1227.566605160963
2025-04-09,62121.404118076214,37267.879442288584,1086.6070530541936,7443.675633201636,44711.55507549022,19816.344002121878,16006.301384088994,263.65753643085486,263.65753643085486,0.0,1227.566605160963,1277.4968914162225
2025-04-10,62001.02595265096,37185.270771949436,0.0,0.0,37185.270771949436,21255.835868081926,16846.166480894557,3130.7186654635925,1642.8647529254843,1487.8539125381083,1277.4968914162225,1689.7864161404482
2025-04-11,27385.119995532314,13813.512500127548,0.0,0.0,13813.512500127548,13516.88068302183,11280.384250233985,19831.973396077803,319.4969227704286,19512.476473307375,1689.7864161404482,1321.2187528223324
2025-04-12,28552.629123276653,14407.79696797246,0.0,0.0,14407.79696797246,13486.25052681186,10495.021220536186,16536.23926700098,281.3776147395706,16254.861652261408,1321.2187528223324,1797.7095374683524
2025-04-13,59776.681602707504,35827.12144790671,0.0,0.0,35827.12144790671,20079.012694190504,16392.567768631237,1813.8781938149034,816.482985105434,997.3952087094694,1797.7095374683524,1654.8567748717612
2025-04-14,59391.23020598393,35410.22715544744,1.976583215889491,7.673096044083003,35417.90025149153,20044.95434164228,16370.742079469816,3190.962727027352,1707.6457443749857,1483.3169826523658,1654.8567748717612,1505.6022607166794
2025-04-15,60192.13169222981,36145.72925850731,0.0,0.0,36145.72925850731,19035.451155004244,15026.177169234983,6043.428873127209,2867.5404231272096,3175.8884499999995,1505.6022607166794,1941.7558899594026
2025-04-16,59055.35707178962,35445.68309622069,0.0,0.0,35445.68309622069,19649.38083489532,16373.615713105699,0.0,0.0,0.0,1941.7558899594026,1433.292293469965
2025-04-17,59072.19048903797,35399.57122876355,0.0,0.0,35399.57122876355,20167.64448733985,16128.59608138352,2164.799733081638,884.6245870860638,1280.1751459955742,1433.292293469965,1663.5100194274708
2025-04-18,26764.851248819006,13340.453259754795,0.0,0.0,13340.453259754795,13276.939462317192,10583.065915578458,17716.860518746937,369.78823086230744,17347.07228788463,1663.5100194274708,1853.7934070924377
2025-04-19,25926.5722951691,12900.28947893839,0.0,0.0,12900.28947893839,12838.991272759189,10626.738754383872,16929.64052679378,312.8971377428979,16616.743389050884,1853.7934070924377,1601.3980477047369
2025-04-20,58019.653659685486,34647.74881333514,0.0,0.0,34647.74881333514,20421.97951487731,16347.455360331882,1987.384621806727,724.8017468449584,1262.5828749617685,1601.3980477047369,1817.340321836671
2025-04-21,58290.13035141002,34833.6053748135,0.0,0.0,34833.6053748135,18266.076552936287,15159.299355559184,6666.442770699581,2623.3207812144638,4043.121989485117,1817.340321836671,1413.1432688580187
2025-04-22,57272.24174056892,34433.832888734076,0.0,0.0,34433.832888734076,19528.4878594651,15796.795621920844,1387.6201863579952,729.0156958325375,658.6044905254577,1413.1432688580187,1436.787206909007
2025-04-23,58327.97439996423,34786.146185637364,0.0,0.0,34786.146185637364,19136.273145878025,15100.554967644504,2892.3395050640383,1210.1506502116717,1682.1888548523668,1436.787206909007,1881.0386297053394
2025-04-24,56640.148782853175,33972.93570675996,0.0,0.0,33972.93570675996,18126.184648029746,15086.49357128371,6510.351006107138,1672.0157727738053,4838.335233333333,1881.0386297053394,1431.8341781724369
2025-04-25,25306.03608625306,12333.12574855863,111.0545638147554,236.81837757001642,12569.944126128647,12702.274552010274,10497.49314748352,21211.95159554106,51.26608165414109,21160.68551388692,1431.8341781724369,1200.0
2025-04-26,26059.366020065714,12646.676486115897,219.010453110559,895.1543215939844,13541.83080770988,13057.372186902745,10576.471471391229,23727.282124331425,0.0,23727.282124331425,1200.0,1200.0
2025-04-27,54535.0926602626,32318.623951258625,931.0599080189495,6240.542070099913,38559.16602135854,20115.103379422555,16023.9965827915,2801.574588317156,579.0029994664585,2222.571588850698,1200.0,1499.1523939341926
2025-04-28,55225.22134707157,33093.73395487119,4374.697763234259,29437.31351709878,62531.04747196997,15405.191308759917,12427.239515120751,0.0,0.0,0.0,1499.1523939341926,1555.7806661283958
2025-04-29,55720.56779584844,33249.427978727894,426.63942799898865,2946.388206856298,36195.81618558419,18182.624792884773,14596.500223317717,5127.868937613702,1096.437442795835,4031.431494817867,1555.7806661283958,1701.8093982605658
2025-04-30,55273.461326289886,33120.609744018046,0.0,0.0,33120.609744018046,18196.3287015454,14953.831377205077,3774.1095686162253,1391.440348460828,2382.669220155397,1701.8093982605658,1463.137032756901
2025-05-01,54497.35387071306,32842.0602067543,2554.895030054621,13417.276437408435,46259.33664416274,19860.01268850583,16323.433607170933,2504.29101943278,474.0588596811964,2030.2321597515836,1463.137032756901,1200.0
2025-05-02,25830.459343715633,12843.997122126371,2797.667351066013,14088.53280027413,26932.5299224005,13066.090849727962,10583.53358827965,11855.24935,0.0,11855.24935,1200.0,1200.0
2025-05-03,26694.08897237888,13241.067803552718,1608.59467826476,8330.96706942755,21572.034872980268,13094.995229737291,10606.946136087208,16947.462906993554,0.0,16947.462906993554,1200.0,1200.0
2025-05-04,57090.16679646781,34187.99154692608,1491.8414635652425,8546.107586339069,42734.09913326515,18025.58907175212,14572.710079118748,3394.461934066348,828.1805843132157,2566.281349753132,1200.0,1231.1300766671943
2025-05-05,57888.08192018309,34563.94515368352,2175.6280374748508,12363.721734069948,46927.66688775347,20675.3331056415,16775.036884570094,1087.4069365865323,1087.4069365865323,0.0,1231.1300766671943,1200.0
2025-05-06,56607.74065869788,33996.80566290315,2171.1626201925005,11050.146677436405,45046.95234033956,19796.183305914037,16034.908477790375,2147.546084100052,1356.2633841000497,791.2827000000026,1200.0,1200.0
2025-05-07,57728.44068430572,34522.77805625627,1996.5672925769356,12835.664275317908,47358.44233157417,19813.432216749912,15921.48825036955,765.2180605022963,368.9678027648208,396.2502577374755,1200.0,1341.5464946643144
2025-05-08,61242.882938878014,38121.15372129695,35.99924999999996,243.22893262499974,38364.382653921944,20199.69424636748,14909.796196334835,162.471738845367,162.471738845367,0.0,1341.5464946643144,2954.8310982452344
2025-05-09,27737.631710784553,14918.496265411035,0.0,0.0,14918.496265411035,12632.192227811764,10613.848961820493,17219.902594793282,504.8479612353922,16715.05463355789,2954.8310982452344,2530.6385901419403
2025-05-10,28433.09184940285,15270.211110844297,0.0,0.0,15270.211110844297,12295.79241496625,10238.586348064142,14254.840499167405,362.4717719652124,13892.368727202193,2530.6385901419403,2220.6447102069587
2025-05-11,61421.6983114614,38199.693303054184,16.789017202300215,113.1831594693069,38312.87646252349,18684.62935988727,14178.007998169316,1447.786883612411,896.1247295424686,551.6621540699423,2220.6447102069587,3283.4689139173797
2025-05-12,60662.778579081954,37855.45953785398,0.0,0.0,37855.45953785398,15398.016409288684,12297.219483911575,5630.786420371509,2870.0684537048423,2760.717966666667,3283.4689139173797,3478.106477931001
2025-05-13,60477.23035196863,37740.42262091195,0.0,0.0,37740.42262091195,17321.923149810777,13895.679966723754,3921.774402214946,1661.9614883853635,2259.812913829582,3478.106477931001,3628.192905289868
2025-05-14,60552.419437544406,37934.549422954944,0.0,0.0,37934.549422954944,16473.432388869835,13616.892563052092,4681.730828393329,2267.1162783933287,2414.6145500000007,3628.192905289868,3324.401429659283
2025-05-15,59817.67773368827,37353.378048510705,0.0,0.0,37353.378048510705,17519.874813066013,14020.307043625546,3553.051680914476,1227.679614247809,2325.372066666667,3324.401429659283,3514.1698240569744
2025-05-16,25514.303602215186,13790.25630061649,0.0,0.0,13790.25630061649,10962.693437432908,10736.262578538943,22572.36620998789,757.5660657134531,21814.800144274435,3514.1698240569744,1451.4132749255432
2025-05-17,28846.982362766437,15190.585533766942,0.0,0.0,15190.585533766942,13125.312815996727,10036.833798393873,15309.704261830246,49.700646857525825,15260.00361497272,1451.4132749255432,2112.1572555516345
2025-05-18,59959.79546861865,37319.93223917532,0.0,0.0,37319.93223917532,19369.4516445174,14226.808154589598,1140.9838786908485,1140.9838786908485,0.0,2112.1572555516345,3737.099119406628
2025-05-19,57567.55340402835,35942.08020103547,43.09872754113326,290.6793679011733,36232.75956893664,16162.054744520028,13888.272554090563,7821.653391140023,3125.3612078066903,4696.292183333333,3737.099119406628,2851.5344404851403
2025-05-20,57761.179212931456,36042.6857400177,0.0,0.0,36042.6857400177,17251.302602856482,14378.936692853738,361.4184862620473,361.4184862620473,0.0,2851.5344404851403,2401.1104576629323
2025-05-21,58620.831961084,36426.34964163125,0.0,0.0,36426.34964163125,16874.26366187872,13479.60182394291,3863.554839814858,583.7259404949931,3279.828899319865,2401.1104576629323,2610.612393417211
2025-05-22,57363.935439871995,35579.652723364794,0.0,0.0,35579.652723364794,17842.905182914146,14140.818184945017,2845.2176252362,692.225617717233,2152.992007518967,2610.612393417211,2957.206852545477
2025-05-23,26067.669397252357,13893.114440113328,27.611329784560745,115.05641121226462,14008.170851325593,12348.278758767783,10557.060043508629,17883.11312844443,495.745595111097,17387.367533333334,2957.206852545477,2340.591020426897
2025-05-24,27779.440368645868,14827.152172836846,0.0,0.0,14827.152172836846,12018.991053819183,9485.447940281929,21491.39587177528,794.9859174976436,20696.409954277635,2340.591020426897,2618.2963685509076
2025-05-25,57956.64106472516,35844.57510820843,0.0,0.0,35844.57510820843,17389.383238929564,13478.754430240015,5501.002072702279,1709.6541893689455,3791.3478833333334,2618.2963685509076,3292.347472209719
2025-05-26,55429.95456218492,34768.88979011543,966.6202244953328,6555.0851462990395,41323.974936414466,15839.87732405035,14027.639547465611,4.50406009551034,4.50406009551034,0.0,3292.347472209719,1961.970900004354
2025-05-27,58710.63732781544,36573.86504228618,0.0,0.0,36573.86504228618,18026.355990542,13389.353608780433,4683.267646053877,2026.9033802059826,2656.364265847895,1961.970900004354,3308.6317261805625
2025-05-28,56299.648432384754,35348.80166924572,0.0,0.0,35348.80166924572,17661.99515369109,14255.718495916604,619.547674610267,619.547674610267,0.0,3308.6317261805625,3364.740146817431
2025-05-29,56001.10709371093,34973.08142734896,378.0784514600707,2333.6960831893703,37306.777510538326,16978.621252581936,14870.918021808531,161.35881439760033,161.35881439760033,0.0,3364.740146817431,2122.257027687247
2025-05-30,26811.633116761324,14185.358962569915,0.0,0.0,14185.358962569915,12516.879060276664,10118.385877396875,17816.906667214866,0.0,17816.906667214866,2122.257027687247,2144.797207050834
2025-05-31,27418.210119191568,14452.385506048979,0.0,0.0,14452.385506048979,12887.961708398832,10191.559462205843,16332.62632299858,525.2033374471636,15807.422985551417,2144.797207050834,2420.007786603288
2025-06-01,59238.746643974206,36768.664668940575,12954.779945344506,77024.09600594977,113792.76067489035,10877.406827693008,9908.706538374297,0.0,0.0,0.0,2420.007786603288,1200.0
2025-06-02,62592.742110022504,38450.82980296562,9538.083939294136,59163.99498630047,97614.8247892661,17052.087074821786,13812.190530605638,250.1220551004958,250.1220551004958,0.0,1200.0,1200.0
2025-06-03,64673.99761364329,39718.30437886699,6905.416149611517,41990.981072562055,81709.28545142905,17647.119959474723,14294.167167174528,34.094137621277696,34.094137621277696,0.0,1200.0,1200.0
2025-06-04,66327.23757099049,40654.29411599934,6484.08257359431,41084.33529144182,81738.62940744117,16663.470146937532,13497.410819019404,0.0,0.0,0.0,1200.0,1200.0
2025-06-05,67822.55830253277,41754.6587133632,6788.09528534599,40853.244060566496,82607.9027739297,18217.55563795841,14756.220066746313,0.0,0.0,0.0,1200.0,1200.0
2025-06-06,29781.240199172575,15952.608097937857,5779.53616902054,29374.349945388432,45326.95804332629,13365.06123610411,10825.69960124433,2166.419333333338,0.0,2166.419333333338,1200.0,1200.0
2025-06-07,31913.29992567259,17162.990019917743,2862.522864494033,15655.96790925108,32818.95792916882,13920.798903216379,11069.415663370446,797.9263836540241,0.0,797.9263836540241,1200.0,1429.3682758164616
2025-06-08,83133.98769249803,52206.64248991876,0.0,0.0,52206.64248991876,19800.91698780894,12772.404348132046,10920.55178615447,10009.436302821137,911.1154833333331,1429.3682758164616,5058.633178031136
2025-06-09,77592.94219779706,49762.54451636535,0.0,0.0,49762.54451636535,18866.49519819597,15875.339052499143,3669.073318766896,3234.250735433563,434.82258333333345,5058.633178031136,4399.213242519577
2025-06-10,78580.41439630055,50297.29734234603,0.0,0.0,50297.29734234603,19353.43268732492,15792.2260465646,3400.763522206895,3187.2082388735607,213.55528333333362,4399.213242519577,4270.384831595786
2025-06-11,79567.65479133475,50607.403263677625,1218.4563459623137,6116.611487686627,56724.014751364244,21184.03082422881,18416.714994003552,1934.3489904051303,1934.3489904051303,0.0,4270.384831595786,2872.9959133977727
2025-06-12,82339.85268119263,52413.540766425715,0.0,0.0,52413.540766425715,22172.363129110498,16097.423744825748,3812.5218635745423,3722.6074802412086,89.91438333333349,2872.9959133977727,4942.0963464575
2025-06-13,36773.15283204717,22067.586176195662,0.0,0.0,22067.586176195662,10927.82103101888,10194.609415682069,7694.627516710356,1157.74715493366,6536.880361776696,4942.0963464575,3449.7914791721923
2025-06-14,37593.27222035928,22429.27703549249,0.0,0.0,22429.27703549249,11986.485046525268,9359.67291970617,8773.11734354018,1282.657616322053,7490.459727218126,3449.7914791721923,3837.991443593633
2025-06-15,80771.75058393207,51417.64343667959,0.0,0.0,51417.64343667959,21790.442761995753,16151.747972008849,4506.081460611826,4506.081460611826,0.0,3837.991443593633,5503.003293824425
2025-06-16,79217.66601890257,51163.7555826156,0.0,0.0,51163.7555826156,19573.772696662505,16394.174923343115,3344.015428916511,3344.015428916511,0.0,5503.003293824425,4903.648805994997
2025-06-17,79616.87483896609,51061.44645035458,0.0,0.0,51061.44645035458,19707.831137006582,17464.42168831144,2736.4541736042884,2736.4541736042884,0.0,4903.648805994997,3235.7838422882146
2025-06-18,82710.89221249355,52781.9571335499,0.0,0.0,52781.9571335499,19335.260698757073,14220.239703682057,6667.480317418539,6580.067900751872,87.41241666666645,3235.7838422882146,4837.252133745075
2025-06-19,79787.87993732133,51291.6493525054,0.0,0.0,51291.6493525054,18124.243333325936,14945.171305640331,8349.303709635726,7220.9590929690585,1128.344616666667,4837.252133745075,4543.325238582494
2025-06-20,34041.5314276681,20922.826004888408,0.0,0.0,20922.826004888408,11031.87943569266,9664.756857640876,10273.827999616315,1824.9567954168733,8448.871204199442,4543.325238582494,3733.397999993797
