date,interval_start,interval_end,emergency_kwh
2025-02-22,2025-02-22 20:40:00,2025-02-22 20:50:00,213.83662083333047
2025-02-23,2025-02-23 06:00:00,2025-02-23 06:10:00,9.4453666666667
2025-02-23,2025-02-23 20:30:00,2025-02-23 20:40:00,48.94763283333191
2025-02-23,2025-02-23 20:40:00,2025-02-23 20:50:00,1.0139833333332717
2025-02-23,2025-02-23 21:00:00,2025-02-23 21:10:00,16.562433333333342
2025-02-23,2025-02-23 21:10:00,2025-02-23 21:20:00,28.95613333333347
2025-02-23,2025-02-23 21:20:00,2025-02-23 21:30:00,5.236666666666679
2025-02-23,2025-02-23 21:40:00,2025-02-23 21:50:00,1.2203053333335214
2025-02-24,2025-02-24 06:00:00,2025-02-24 06:10:00,26.923266666666336
2025-02-24,2025-02-24 06:10:00,2025-02-24 06:20:00,26.193750000000023
2025-02-24,2025-02-24 20:30:00,2025-02-24 20:40:00,395.5429301666652
2025-02-24,2025-02-24 20:40:00,2025-02-24 20:50:00,36.3965833333333
2025-02-24,2025-02-24 20:50:00,2025-02-24 21:00:00,42.485000000000014
2025-02-25,2025-02-25 05:50:00,2025-02-25 06:00:00,16.161666666666633
2025-02-25,2025-02-25 06:10:00,2025-02-25 06:20:00,3.7341333333331477
2025-02-25,2025-02-25 06:20:00,2025-02-25 06:30:00,31.095000000000027
2025-02-25,2025-02-25 20:40:00,2025-02-25 20:50:00,12.359683333331553
2025-02-25,2025-02-25 20:50:00,2025-02-25 21:00:00,23.230000000000018
2025-02-25,2025-02-25 21:00:00,2025-02-25 21:10:00,20.06291666666675
2025-02-25,2025-02-25 21:10:00,2025-02-25 21:20:00,22.37341666666657
2025-02-25,2025-02-25 21:20:00,2025-02-25 21:30:00,22.776666666666642
2025-02-25,2025-02-25 21:30:00,2025-02-25 21:40:00,4.999983333333262
2025-02-25,2025-02-25 21:40:00,2025-02-25 21:50:00,8.570216666666624
2025-02-26,2025-02-26 09:30:00,2025-02-26 09:40:00,29.746870000003106
2025-02-26,2025-02-26 09:40:00,2025-02-26 09:50:00,47.986816666666755
2025-02-26,2025-02-26 09:50:00,2025-02-26 10:00:00,9.425000000000182
2025-02-26,2025-02-26 20:00:00,2025-02-26 20:10:00,141.96407949999832
2025-02-26,2025-02-26 20:10:00,2025-02-26 20:20:00,719.0117333333333
2025-02-26,2025-02-26 20:20:00,2025-02-26 20:30:00,708.4666666666667
2025-02-26,2025-02-26 20:30:00,2025-02-26 20:40:00,714.9542333333334
2025-02-27,2025-02-27 05:50:00,2025-02-27 06:00:00,0.5766666666665969
2025-02-27,2025-02-27 09:00:00,2025-02-27 09:10:00,283.14212499999974
2025-02-27,2025-02-27 09:10:00,2025-02-27 09:20:00,307.44386666666674
2025-02-27,2025-02-27 09:20:00,2025-02-27 09:30:00,236.61708333333343
2025-02-27,2025-02-27 09:30:00,2025-02-27 09:40:00,202.8285833333333
2025-02-27,2025-02-27 09:40:00,2025-02-27 09:50:00,182.3960333333332
2025-02-27,2025-02-27 09:50:00,2025-02-27 10:00:00,145.96208333333334
2025-02-27,2025-02-27 10:00:00,2025-02-27 10:10:00,83.06083333333345
2025-02-27,2025-02-27 10:10:00,2025-02-27 10:20:00,26.561833333333198
2025-02-27,2025-02-27 20:30:00,2025-02-27 20:40:00,159.40344466666375
2025-02-27,2025-02-27 20:40:00,2025-02-27 20:50:00,13.732499999999845
2025-02-27,2025-02-27 21:20:00,2025-02-27 21:30:00,10.126931333333392
2025-02-27,2025-02-27 21:30:00,2025-02-27 21:40:00,12.164783333333276
2025-02-28,2025-02-28 21:30:00,2025-02-28 21:40:00,136.28507266666253
2025-02-28,2025-02-28 21:40:00,2025-02-28 21:50:00,29.223566666666613
2025-03-01,2025-03-01 20:40:00,2025-03-01 20:50:00,148.2661841666673
2025-03-01,2025-03-01 20:50:00,2025-03-01 21:00:00,28.518333333333317
2025-03-01,2025-03-01 21:00:00,2025-03-01 21:10:00,57.52035000000001
2025-03-01,2025-03-01 21:10:00,2025-03-01 21:20:00,28.25121666666672
2025-03-02,2025-03-02 20:10:00,2025-03-02 20:20:00,470.6516449999961
2025-03-02,2025-03-02 20:20:00,2025-03-02 20:30:00,711.1933333333333
2025-03-02,2025-03-02 20:30:00,2025-03-02 20:40:00,715.1423333333333
2025-03-02,2025-03-02 20:40:00,2025-03-02 20:50:00,17.77901666666662
2025-03-02,2025-03-02 20:50:00,2025-03-02 21:00:00,52.508333333333326
2025-03-02,2025-03-02 21:00:00,2025-03-02 21:10:00,0.7262333333333117
2025-03-02,2025-03-02 21:20:00,2025-03-02 21:30:00,39.65368083333321
2025-03-02,2025-03-02 21:30:00,2025-03-02 21:40:00,23.741916666666498
2025-03-03,2025-03-03 20:30:00,2025-03-03 20:40:00,248.58181666666565
2025-03-03,2025-03-03 20:40:00,2025-03-03 20:50:00,34.84311666666679
2025-03-03,2025-03-03 20:50:00,2025-03-03 21:00:00,26.991666666666674
2025-03-03,2025-03-03 21:00:00,2025-03-03 21:10:00,30.623866666666686
2025-03-03,2025-03-03 21:10:00,2025-03-03 21:20:00,42.17066666666676
2025-03-03,2025-03-03 21:20:00,2025-03-03 21:30:00,36.90000000000009
2025-03-04,2025-03-04 20:40:00,2025-03-04 20:50:00,0.6871500000013611
2025-03-04,2025-03-04 20:50:00,2025-03-04 21:00:00,20.9283333333334
2025-03-04,2025-03-04 21:30:00,2025-03-04 21:40:00,4.919275166666739
2025-03-04,2025-03-04 21:40:00,2025-03-04 21:50:00,5.612783333333368
2025-03-05,2025-03-05 20:30:00,2025-03-05 20:40:00,111.85108333333426
2025-03-05,2025-03-05 20:40:00,2025-03-05 20:50:00,10.544283333333283
2025-03-05,2025-03-05 21:10:00,2025-03-05 21:20:00,18.994400000000155
2025-03-06,2025-03-06 20:30:00,2025-03-06 20:40:00,505.21710049999956
2025-03-06,2025-03-06 20:40:00,2025-03-06 20:50:00,11.126516666666703
2025-03-06,2025-03-06 20:50:00,2025-03-06 21:00:00,31.463333333333367
2025-03-06,2025-03-06 21:00:00,2025-03-06 21:10:00,18.566633333333243
2025-03-08,2025-03-08 07:20:00,2025-03-08 07:30:00,76.54616450000334
2025-03-08,2025-03-08 07:30:00,2025-03-08 07:40:00,132.9405333333333
2025-03-08,2025-03-08 07:40:00,2025-03-08 07:50:00,66.58119999999997
2025-03-08,2025-03-08 07:50:00,2025-03-08 08:00:00,9.574583333333237
2025-03-09,2025-03-09 09:50:00,2025-03-09 10:00:00,53.134724333325494
2025-03-09,2025-03-09 10:00:00,2025-03-09 10:10:00,6.18941666666683
2025-03-09,2025-03-09 20:30:00,2025-03-09 20:40:00,68.03848333333212
2025-03-09,2025-03-09 20:50:00,2025-03-09 21:00:00,9.25765966666679
2025-03-10,2025-03-10 09:10:00,2025-03-10 09:20:00,112.89478316666694
2025-03-10,2025-03-10 09:20:00,2025-03-10 09:30:00,206.34958333333327
2025-03-10,2025-03-10 09:30:00,2025-03-10 09:40:00,188.71236666666653
2025-03-10,2025-03-10 09:40:00,2025-03-10 09:50:00,162.34181666666666
2025-03-10,2025-03-10 09:50:00,2025-03-10 10:00:00,107.93083333333334
2025-03-10,2025-03-10 10:00:00,2025-03-10 10:10:00,46.781233333333375
2025-03-10,2025-03-10 10:10:00,2025-03-10 10:20:00,1.9110833333334085
2025-03-10,2025-03-10 19:50:00,2025-03-10 20:00:00,274.5089358333332
2025-03-10,2025-03-10 20:00:00,2025-03-10 20:10:00,708.5043999999999
2025-03-10,2025-03-10 20:10:00,2025-03-10 20:20:00,687.8872333333334
2025-03-10,2025-03-10 20:20:00,2025-03-10 20:30:00,679.9783333333334
2025-03-10,2025-03-10 20:30:00,2025-03-10 20:40:00,729.6542166666667
2025-03-11,2025-03-11 20:30:00,2025-03-11 20:40:00,539.3890089999992
2025-03-11,2025-03-11 21:10:00,2025-03-11 21:20:00,2.9116283333335318
2025-03-11,2025-03-11 21:20:00,2025-03-11 21:30:00,14.384999999999877
2025-03-12,2025-03-12 20:30:00,2025-03-12 20:40:00,166.2866088333344
2025-03-12,2025-03-12 21:00:00,2025-03-12 21:10:00,13.440593333333277
2025-03-13,2025-03-13 09:10:00,2025-03-13 09:20:00,103.18765383333313
2025-03-13,2025-03-13 09:20:00,2025-03-13 09:30:00,176.15874999999994
2025-03-13,2025-03-13 09:30:00,2025-03-13 09:40:00,158.96961666666687
2025-03-13,2025-03-13 09:40:00,2025-03-13 09:50:00,157.6536000000001
2025-03-13,2025-03-13 09:50:00,2025-03-13 10:00:00,179.37250000000006
2025-03-13,2025-03-13 10:00:00,2025-03-13 10:10:00,188.01289999999983
2025-03-13,2025-03-13 10:10:00,2025-03-13 10:20:00,173.72041666666678
2025-03-13,2025-03-13 10:20:00,2025-03-13 10:30:00,135.61
2025-03-13,2025-03-13 10:30:00,2025-03-13 10:40:00,85.23678333333316
2025-03-13,2025-03-13 10:40:00,2025-03-13 10:50:00,73.07803333333334
2025-03-13,2025-03-13 10:50:00,2025-03-13 11:00:00,81.74249999999995
2025-03-13,2025-03-13 19:50:00,2025-03-13 20:00:00,514.4772020000032
2025-03-13,2025-03-13 20:00:00,2025-03-13 20:10:00,743.3182666666667
2025-03-13,2025-03-13 20:10:00,2025-03-13 20:20:00,731.62545
2025-03-13,2025-03-13 20:20:00,2025-03-13 20:30:00,699.2283333333334
2025-03-13,2025-03-13 20:30:00,2025-03-13 20:40:00,721.3135166666666
2025-03-13,2025-03-13 20:40:00,2025-03-13 20:50:00,10.44038333333333
2025-03-14,2025-03-14 07:10:00,2025-03-14 07:20:00,115.85251283333244
2025-03-14,2025-03-14 07:20:00,2025-03-14 07:30:00,123.49000000000001
2025-03-14,2025-03-14 07:30:00,2025-03-14 07:40:00,69.22868333333338
2025-03-14,2025-03-14 07:40:00,2025-03-14 07:50:00,27.78185000000002
2025-03-14,2025-03-14 20:40:00,2025-03-14 20:50:00,24.578449999999805
2025-03-14,2025-03-14 21:30:00,2025-03-14 21:40:00,59.78955216666685
2025-03-15,2025-03-15 07:20:00,2025-03-15 07:30:00,22.33024066666698
2025-03-15,2025-03-15 07:30:00,2025-03-15 07:40:00,110.35033333333337
2025-03-15,2025-03-15 07:40:00,2025-03-15 07:50:00,34.37508333333341
2025-03-15,2025-03-15 20:40:00,2025-03-15 20:50:00,132.20873350000096
2025-03-15,2025-03-15 20:50:00,2025-03-15 21:00:00,35.916666666666686
2025-03-15,2025-03-15 21:00:00,2025-03-15 21:10:00,10.688449999999932
2025-03-15,2025-03-15 21:10:00,2025-03-15 21:20:00,8.026416666666591
2025-03-15,2025-03-15 21:20:00,2025-03-15 21:30:00,13.508333333333326
2025-03-15,2025-03-15 21:30:00,2025-03-15 21:40:00,151.72281666666322
2025-03-16,2025-03-16 05:50:00,2025-03-16 06:00:00,1.6399999999999864
2025-03-16,2025-03-16 20:30:00,2025-03-16 20:40:00,406.38962116666573
2025-03-16,2025-03-16 20:40:00,2025-03-16 20:50:00,6.8839333333334025
2025-03-18,2025-03-18 08:20:00,2025-03-18 08:30:00,8.105233333330716
2025-03-18,2025-03-18 08:30:00,2025-03-18 08:40:00,435.52255
2025-03-18,2025-03-18 08:40:00,2025-03-18 08:50:00,393.3128833333334
2025-03-18,2025-03-18 08:50:00,2025-03-18 09:00:00,300.27083333333337
2025-03-18,2025-03-18 09:00:00,2025-03-18 09:10:00,248.91598333333332
2025-03-18,2025-03-18 09:10:00,2025-03-18 09:20:00,181.7002666666665
2025-03-18,2025-03-18 09:20:00,2025-03-18 09:30:00,93.35458333333338
2025-03-18,2025-03-18 09:30:00,2025-03-18 09:40:00,52.85656666666671
2025-03-18,2025-03-18 09:40:00,2025-03-18 09:50:00,59.498583333333386
2025-03-18,2025-03-18 09:50:00,2025-03-18 10:00:00,60.07958333333329
2025-03-18,2025-03-18 20:10:00,2025-03-18 20:20:00,67.04881933334104
2025-03-18,2025-03-18 20:20:00,2025-03-18 20:30:00,708.2466666666666
2025-03-18,2025-03-18 20:30:00,2025-03-18 20:40:00,714.0902333333333
2025-03-18,2025-03-18 20:40:00,2025-03-18 20:50:00,15.95546666666678
2025-03-20,2025-03-20 20:10:00,2025-03-20 20:20:00,366.4558850000015
2025-03-20,2025-03-20 20:20:00,2025-03-20 20:30:00,702.5616666666666
2025-03-20,2025-03-20 20:30:00,2025-03-20 20:40:00,709.3744833333334
2025-03-20,2025-03-20 21:20:00,2025-03-20 21:30:00,0.40336916666685596
2025-03-20,2025-03-20 21:30:00,2025-03-20 21:40:00,22.600566666666737
2025-03-20,2025-03-20 21:40:00,2025-03-20 21:50:00,14.70735000000002
2025-03-21,2025-03-21 07:00:00,2025-03-21 07:10:00,53.9144918333364
2025-03-21,2025-03-21 07:10:00,2025-03-21 07:20:00,161.87865000000005
2025-03-21,2025-03-21 07:20:00,2025-03-21 07:30:00,123.61375000000004
2025-03-21,2025-03-21 07:30:00,2025-03-21 07:40:00,16.039733333333288
2025-03-21,2025-03-21 20:40:00,2025-03-21 20:50:00,50.02841666666808
2025-03-21,2025-03-21 21:00:00,2025-03-21 21:10:00,4.401033333333271
2025-03-21,2025-03-21 21:10:00,2025-03-21 21:20:00,13.713066666666691
2025-03-21,2025-03-21 21:20:00,2025-03-21 21:30:00,11.2383333333334
2025-03-21,2025-03-21 21:30:00,2025-03-21 21:40:00,107.5708166666659
2025-03-21,2025-03-21 21:40:00,2025-03-21 21:50:00,17.629616666666664
2025-03-23,2025-03-23 20:30:00,2025-03-23 20:40:00,265.2674171666677
2025-03-23,2025-03-23 20:50:00,2025-03-23 21:00:00,22.1437065000001
2025-03-23,2025-03-23 21:00:00,2025-03-23 21:10:00,11.878383333333318
2025-03-24,2025-03-24 20:20:00,2025-03-24 20:30:00,326.03113377571407
2025-03-24,2025-03-24 20:30:00,2025-03-24 20:40:00,728.9470166666666
2025-03-24,2025-03-24 20:40:00,2025-03-24 20:50:00,4.978966666666679
2025-03-24,2025-03-24 21:20:00,2025-03-24 21:30:00,5.807998333332989
2025-03-25,2025-03-25 08:50:00,2025-03-25 09:00:00,2.267553666668789
2025-03-25,2025-03-25 09:00:00,2025-03-25 09:10:00,202.61929999999995
2025-03-25,2025-03-25 09:10:00,2025-03-25 09:20:00,122.3834333333333
2025-03-25,2025-03-25 09:20:00,2025-03-25 09:30:00,101.17416666666679
2025-03-25,2025-03-25 09:30:00,2025-03-25 09:40:00,111.22448333333341
2025-03-25,2025-03-25 09:40:00,2025-03-25 09:50:00,110.1048166666668
2025-03-25,2025-03-25 09:50:00,2025-03-25 10:00:00,86.06875000000002
2025-03-25,2025-03-25 10:00:00,2025-03-25 10:10:00,60.19069999999999
2025-03-25,2025-03-25 10:10:00,2025-03-25 10:20:00,49.80976666666675
2025-03-25,2025-03-25 10:20:00,2025-03-25 10:30:00,44.77458333333334
2025-03-25,2025-03-25 10:30:00,2025-03-25 10:40:00,18.840733333333446
2025-03-25,2025-03-25 20:10:00,2025-03-25 20:20:00,346.45082933332964
2025-03-25,2025-03-25 20:20:00,2025-03-25 20:30:00,733.605
2025-03-25,2025-03-25 20:30:00,2025-03-25 20:40:00,703.5365166666667
2025-03-25,2025-03-25 20:50:00,2025-03-25 21:00:00,4.894516166666449
2025-03-25,2025-03-25 21:00:00,2025-03-25 21:10:00,41.312033333333375
2025-03-25,2025-03-25 21:10:00,2025-03-25 21:20:00,48.738716666666505
2025-03-25,2025-03-25 21:20:00,2025-03-25 21:30:00,33.746666666666556
2025-03-26,2025-03-26 20:30:00,2025-03-26 20:40:00,130.42396050000195
2025-03-27,2025-03-27 09:20:00,2025-03-27 09:30:00,17.397276333331433
2025-03-27,2025-03-27 09:30:00,2025-03-27 09:40:00,32.66991666666672
2025-03-27,2025-03-27 20:00:00,2025-03-27 20:10:00,674.4726672798349
2025-03-27,2025-03-27 20:10:00,2025-03-27 20:20:00,708.2726833333332
2025-03-27,2025-03-27 20:20:00,2025-03-27 20:30:00,712.4416666666666
2025-03-27,2025-03-27 20:30:00,2025-03-27 20:40:00,722.8046666666668
2025-03-27,2025-03-27 20:40:00,2025-03-27 20:50:00,7.652566666666644
2025-03-27,2025-03-27 20:50:00,2025-03-27 21:00:00,16.44500000000005
2025-03-27,2025-03-27 21:00:00,2025-03-27 21:10:00,11.66183333333322
2025-03-27,2025-03-27 21:30:00,2025-03-27 21:40:00,12.331798666666533
2025-03-27,2025-03-27 21:40:00,2025-03-27 21:50:00,40.15134999999998
2025-03-28,2025-03-28 07:40:00,2025-03-28 07:50:00,55.779140166668164
2025-03-29,2025-03-29 20:40:00,2025-03-29 20:50:00,106.71003716666502
2025-03-29,2025-03-29 20:50:00,2025-03-29 21:00:00,13.078333333333376
2025-03-29,2025-03-29 21:00:00,2025-03-29 21:10:00,16.70206666666661
2025-03-29,2025-03-29 21:10:00,2025-03-29 21:20:00,13.231566666666652
2025-03-29,2025-03-29 21:20:00,2025-03-29 21:30:00,0.37000000000000455
2025-03-29,2025-03-29 21:30:00,2025-03-29 21:40:00,220.16726666666767
2025-03-30,2025-03-30 08:50:00,2025-03-30 09:00:00,188.8793713333351
2025-03-30,2025-03-30 09:00:00,2025-03-30 09:10:00,152.06168333333324
2025-03-30,2025-03-30 09:10:00,2025-03-30 09:20:00,75.05281666666667
2025-03-30,2025-03-30 09:20:00,2025-03-30 09:30:00,8.931249999999864
2025-03-30,2025-03-30 20:20:00,2025-03-30 20:30:00,719.6010923333313
2025-03-30,2025-03-30 20:30:00,2025-03-30 20:40:00,725.2655333333333
2025-03-31,2025-03-31 20:10:00,2025-03-31 20:20:00,537.0175568333319
2025-03-31,2025-03-31 20:20:00,2025-03-31 20:30:00,717.8283333333334
2025-03-31,2025-03-31 20:30:00,2025-03-31 20:40:00,692.18835
2025-03-31,2025-03-31 20:50:00,2025-03-31 21:00:00,19.370590166666783
2025-03-31,2025-03-31 21:00:00,2025-03-31 21:10:00,3.8339833333333218
2025-03-31,2025-03-31 21:20:00,2025-03-31 21:30:00,19.730504333333236
2025-03-31,2025-03-31 21:30:00,2025-03-31 21:40:00,13.69368333333341
2025-03-31,2025-03-31 21:40:00,2025-03-31 21:50:00,7.94131666666658
2025-04-01,2025-04-01 20:10:00,2025-04-01 20:20:00,611.4577408333305
2025-04-01,2025-04-01 20:20:00,2025-04-01 20:30:00,721.9716666666667
2025-04-01,2025-04-01 20:30:00,2025-04-01 20:40:00,723.194
2025-04-01,2025-04-01 20:40:00,2025-04-01 20:50:00,33.63141666666661
2025-04-01,2025-04-01 21:40:00,2025-04-01 21:50:00,14.33246150000043
2025-04-02,2025-04-02 08:30:00,2025-04-02 08:40:00,341.3658615000054
2025-04-02,2025-04-02 08:40:00,2025-04-02 08:50:00,292.40121666666687
2025-04-02,2025-04-02 08:50:00,2025-04-02 09:00:00,250.75083333333328
2025-04-02,2025-04-02 09:00:00,2025-04-02 09:10:00,211.17444999999998
2025-04-02,2025-04-02 09:10:00,2025-04-02 09:20:00,181.63776666666683
2025-04-02,2025-04-02 09:20:00,2025-04-02 09:30:00,160.99416666666673
2025-04-02,2025-04-02 09:30:00,2025-04-02 09:40:00,144.5379833333334
2025-04-02,2025-04-02 09:40:00,2025-04-02 09:50:00,172.03850000000023
2025-04-02,2025-04-02 09:50:00,2025-04-02 10:00:00,192.01541666666662
2025-04-02,2025-04-02 10:00:00,2025-04-02 10:10:00,102.91444999999999
2025-04-02,2025-04-02 10:10:00,2025-04-02 10:20:00,9.301566666666531
2025-04-02,2025-04-02 20:30:00,2025-04-02 20:40:00,123.86548333333292
2025-04-02,2025-04-02 20:40:00,2025-04-02 20:50:00,10.7032333333334
2025-04-02,2025-04-02 20:50:00,2025-04-02 21:00:00,2.303333333333285
2025-04-02,2025-04-02 21:10:00,2025-04-02 21:20:00,0.9959218333335003
2025-04-02,2025-04-02 21:20:00,2025-04-02 21:30:00,0.7400000000000091
2025-04-02,2025-04-02 21:40:00,2025-04-02 21:50:00,10.573734999999852
2025-04-03,2025-04-03 20:20:00,2025-04-03 20:30:00,377.5194090123442
