date,total_cost_yuan,emergency_cost_yuan,energy_end_actual_kwh,contract_cost_yuan
2025-02-02,622.7874197174625,0.0,7256.710523374561,622.7874197174625
2025-02-02,508.2186909400195,0.0,7917.527828891315,508.2186909400195
2025-02-02,327.56654908594714,0.0,8045.752816621823,327.56654908594714
2025-02-02,331.1694252427331,0.0,8107.688450369123,331.1694252427331
2025-02-02,316.1052090899945,0.0,8198.618224101798,316.1052090899945
2025-02-02,591.1094994122045,0.0,8907.688378489373,591.1094994122045
2025-02-02,338.28119039470755,0.0,9047.070678863889,338.28119039470755
2025-02-02,320.0638411007385,0.0,9116.654909037417,320.0638411007385
2025-02-02,304.91488911319783,0.0,9206.435861468226,304.91488911319783
2025-02-02,318.98470410684536,0.0,9270.202621167457,318.98470410684536
2025-02-02,350.1771391523274,0.0,9296.042770978702,350.1771391523274
2025-02-02,309.58453176228204,0.0,9339.30776516786,309.58453176228204
2025-02-02,295.03062944220596,0.0,9405.913815822008,295.03062944220596
2025-02-02,351.9343537467482,0.0,9493.885213302012,351.9343537467482
2025-02-02,385.6679689687472,0.0,9571.17153727169,385.6679689687472
2025-02-02,377.7753770300076,0.0,9681.527499858552,377.7753770300076
2025-02-02,339.4797014300213,0.0,9805.836654536384,339.4797014300213
2025-02-02,349.4492500454237,0.0,9891.357422838062,349.4492500454237
2025-02-02,353.3791320797742,0.0,9950.736867785276,353.3791320797742
2025-02-02,366.95178872111995,0.0,10062.320135409684,366.95178872111995
2025-02-02,393.05816239911246,0.0,10198.82760258687,393.05816239911246
2025-02-02,360.1074393711112,0.0,10274.057198098519,360.1074393711112
2025-02-02,322.4512558177815,0.0,10301.617443598416,322.4512558177815
2025-02-02,350.39147895010717,0.0,10353.816605362195,350.39147895010717
2025-02-02,370.66044381664415,0.0,10434.192695977952,370.66044381664415
2025-02-02,600.7628271095684,0.0,10800.0,600.7628271095684
2025-02-02,565.3769522357211,0.0,10800.0,565.3769522357211
2025-02-02,484.58121727744253,0.0,10800.0,484.58121727744253
2025-02-02,749.0855187814868,0.0,10713.165442993273,749.0855187814868
2025-02-02,191.73581840042468,0.0,9952.682060207046,191.73581840042468
2025-02-02,899.6324700757716,0.0,9963.132723250565,899.6324700757716
2025-02-02,937.3655217600756,0.0,9964.38925907665,937.3655217600756
2025-02-02,894.356434292104,0.0,9915.527598934728,894.356434292104
2025-02-02,885.6641025890601,0.0,9927.314592549657,885.6641025890601
2025-02-02,875.3133705139684,0.0,10034.424431439182,875.3133705139684
2025-02-02,797.0108557304078,0.0,10155.22460405307,797.0108557304078
2025-02-02,769.940123370815,0.0,10277.477235850518,769.940123370815
2025-02-02,749.8436176212609,0.0,10422.66126362008,749.8436176212609
2025-02-02,1190.4935245517659,0.0,10800.0,1190.4935245517659
2025-02-02,707.148722005615,0.0,10800.0,707.148722005615
2025-02-02,109.90034373167305,0.0,9989.357374404508,109.90034373167305
2025-02-02,67.30360693762599,0.0,9128.523511795267,67.30360693762599
2025-02-02,0.04364616148442319,0.0,8285.364222459642,0.04364616148442319
2025-02-02,0.0,0.0,7515.846166904087,0.0
2025-02-02,0.0,0.0,6804.593389126309,0.0
2025-02-02,0.0,0.0,6153.388611348531,0.0
2025-02-02,0.056923021118031644,0.0,5574.325865078633,0.056923021118031644
2025-02-02,0.06786896774730317,0.0,5069.0106626189,0.06786896774730317
2025-02-02,0.07888851639531742,0.0,4609.322090200832,0.07888851639531742
2025-02-02,9.229197413482616,0.0,4201.988951252732,9.229197413482616
2025-02-02,428.9284466541106,0.0,4288.413463158485,428.9284466541106
2025-02-02,58.753657256061,0.0,4091.2264368684732,58.753657256061
2025-02-02,0.0707066577898546,0.0,3844.225529068566,0.0707066577898546
2025-02-02,0.07377952013142569,0.0,3610.1193134392493,0.07377952013142569
2025-02-02,51.809579704029424,0.0,3449.225023848813,51.809579704029424
2025-02-02,63.292372529123575,0.0,3333.5848205261063,63.292372529123575
2025-02-02,0.07096253418459039,0.0,3192.983400111098,0.07096253418459039
2025-02-02,157.6895841638479,0.0,3258.30159416167,157.6895841638479
2025-02-02,595.9222496336903,0.0,3969.409527228554,595.9222496336903
2025-02-02,607.2930284063389,0.0,4719.409527228554,607.2930284063389
2025-02-02,669.7487085772808,0.0,5469.409527228554,669.7487085772808
2025-02-02,646.329951396186,0.0,6219.409527228554,646.329951396186
2025-02-02,618.5304205135775,0.0,6969.409527228554,618.5304205135775
2025-02-02,530.4619830147191,0.0,7719.409527228554,530.4619830147191
2025-02-02,500.9905046923872,0.0,8469.409527228554,500.9905046923872
2025-02-02,554.5891815972217,0.0,9219.409527228554,554.5891815972217
2025-02-02,618.3856554739565,0.0,9969.409527228554,618.3856554739565
2025-02-02,561.7973154946098,0.0,10719.409527228554,561.7973154946098
2025-02-02,475.2982909522963,0.0,10800.0,475.2982909522963
2025-02-02,575.5735654693369,0.0,10800.0,575.5735654693369
2025-02-02,124.31338451971597,0.0,10800.0,124.31338451971597
2025-02-02,110.47386199957101,0.0,10800.0,110.47386199957101
2025-02-02,162.97738097353303,0.0,10800.0,162.97738097353303
2025-02-02,153.91568901876832,0.0,10800.0,153.91568901876832
2025-02-02,174.70469214862712,0.0,10800.0,174.70469214862712
2025-02-02,3.6800095128485317,0.0,10686.886619891053,3.6800095128485317
2025-02-02,0.0,0.0,10575.929212483645,0.0
2025-02-02,0.0,0.0,10413.451360631792,0.0
2025-02-02,0.0,0.0,10190.725193965125,0.0
2025-02-02,0.0,0.0,9935.061768039199,0.0
2025-02-02,0.0,0.0,9653.961934705865,0.0
2025-02-02,0.0,0.0,9313.831434705866,0.0
2025-02-02,1009.6699712968269,0.0,10063.831434705866,1009.6699712968269
2025-02-02,977.7870562174735,0.0,10800.0,977.7870562174735
2025-02-02,934.2827346630103,0.0,10800.0,934.2827346630103
2025-02-02,956.9085255604638,0.0,10800.0,956.9085255604638
2025-02-02,592.3900507174784,0.0,10800.0,592.3900507174784
2025-02-02,631.7668843167113,0.0,10800.0,631.7668843167113
2025-02-02,718.855010142263,0.0,10800.0,718.855010142263
2025-02-02,712.26563898669,0.0,10800.0,712.26563898669
2025-02-02,788.3929863845619,0.0,10800.0,788.3929863845619
2025-02-02,918.1961370336135,0.0,10800.0,918.1961370336135
2025-02-02,986.7964038231584,0.0,10800.0,986.7964038231584
2025-02-02,1006.6190595249675,0.0,10800.0,1006.6190595249675
2025-02-02,997.9873700751812,0.0,10800.0,997.9873700751812
2025-02-02,1017.9863521135806,0.0,10772.121612778352,1017.9863521135806
2025-02-02,1050.261765906651,0.0,10733.854248831325,1050.261765906651
2025-02-02,1105.0595372749915,0.0,10731.624390708725,1105.0595372749915
2025-02-02,1125.450068201463,0.0,10757.253165899769,1125.450068201463
2025-02-02,1026.4735491391943,0.0,10752.752090697275,1026.4735491391943
2025-02-02,863.1002647128835,0.0,10730.239044634998,863.1002647128835
2025-02-02,917.6196011070584,0.0,10755.48120833658,917.6196011070584
2025-02-02,931.3143281639409,0.0,10749.614582220456,931.3143281639409
2025-02-02,908.7336741858957,0.0,10699.311232583097,908.7336741858957
2025-02-02,909.3077966518906,0.0,10660.501577811863,909.3077966518906
2025-02-02,891.7483780762681,0.0,10634.966821405475,891.7483780762681
2025-02-02,8.531532154298406,0.0,9841.785507902829,8.531532154298406
2025-02-02,5.514735201728193,0.0,9030.855018647642,5.514735201728193
2025-02-02,18.129103004546153,0.0,8247.940513705114,18.129103004546153
2025-02-02,0.9634067789655756,0.0,7483.949037717293,0.9634067789655756
2025-02-02,0.7866161693808945,0.0,6690.410327889434,0.7866161693808945
2025-02-02,5.384101600598203,0.0,5889.831467088971,5.384101600598203
2025-02-02,1.3797471397758578,0.0,5107.3878655828485,1.3797471397758578
2025-02-02,0.9134802383094589,0.0,4314.467415489587,0.9134802383094589
2025-02-02,37.70639482389529,0.0,3562.1261325938717,37.70639482389529
2025-02-02,0.20522719945085086,0.0,2795.955037660879,0.20522719945085086
2025-02-02,0.0,0.0,2001.3827969201384,0.0
2025-02-02,830.700184224819,0.0,1997.923350775329,830.700184224819
2025-02-02,694.7288996610148,0.0,2019.7244964976628,694.7288996610148
2025-02-02,687.0227967718685,0.0,2046.3778094975369,687.0227967718685
2025-02-02,682.1977629098693,0.0,2061.019384062837,682.1977629098693
2025-02-02,666.2031906408554,0.0,2067.6377923238333,666.2031906408554
2025-02-02,693.4597652431117,0.0,2063.4687985269493,693.4597652431117
2025-02-02,521.0059284136327,0.0,2083.1136532273035,521.0059284136327
2025-02-02,260.01089331933684,0.0,2140.746527286991,260.01089331933684
2025-02-02,249.6203767928691,0.0,2259.4619111252296,249.6203767928691
2025-02-02,242.3314887766736,0.0,2286.6244835911907,242.3314887766736
2025-02-02,250.75190848520938,0.0,2331.9464959535335,250.75190848520938
2025-02-02,258.8497833877364,0.0,2374.0064427079747,258.8497833877364
2025-02-02,250.69746631486467,0.0,2422.5655119290054,250.69746631486467
2025-02-02,239.76436322307399,0.0,2492.337647613918,239.76436322307399
2025-02-02,238.73166897824103,0.0,2516.207135999984,238.73166897824103
2025-02-02,249.82186385084063,0.0,2549.723034170307,249.82186385084063
2025-02-02,262.3857938307554,0.0,2642.229209890535,262.3857938307554
2025-02-02,262.55274570876236,0.0,2707.3046065662224,262.55274570876236
2025-02-02,272.2423302074829,0.0,2742.6576634331577,272.2423302074829
2025-02-02,280.2337224042474,0.0,2782.8434254935814,280.2337224042474
2025-02-03,557.4175574227095,0.0,3470.6665327659484,557.4175574227095
2025-02-03,533.2468560683908,0.0,4154.426946000861,533.2468560683908
2025-02-03,505.3716331819452,0.0,4731.596841703214,505.3716331819452
2025-02-03,554.1723431605304,0.0,5340.521060653242,554.1723431605304
2025-02-03,525.4418544594481,0.0,5954.886732514634,525.4418544594481
2025-02-03,463.05417931726373,0.0,6553.297618967957,463.05417931726373
2025-02-03,301.30415851534923,0.0,6712.154953238951,301.30415851534923
2025-02-03,441.58408184285594,0.0,7157.0728584700255,441.58408184285594
2025-02-03,483.3218230922039,0.0,7734.402624294645,483.3218230922039
2025-02-03,341.51474957922704,0.0,7913.11940014498,341.51474957922704
2025-02-03,343.68490051126884,0.0,8039.685322147012,343.68490051126884
2025-02-03,339.8716030708251,0.0,8143.284485555885,339.8716030708251
2025-02-03,563.4781379349652,0.0,8704.105893993948,563.4781379349652
2025-02-03,343.7188104395785,0.0,8773.856423201925,343.7188104395785
2025-02-03,341.4309350550216,0.0,8814.982698547508,341.4309350550216
2025-02-03,327.2270889179142,0.0,8932.753520429336,327.2270889179142
2025-02-03,328.335515422867,0.0,9095.409245602277,328.335515422867
2025-02-03,361.2525785487432,0.0,9227.058063172652,361.2525785487432
2025-02-03,344.49506952683646,0.0,9266.817107543853,344.49506952683646
2025-02-03,299.36297573305075,0.0,9239.921348235215,299.36297573305075
2025-02-03,292.9966491415333,0.0,9247.262697640386,292.9966491415333
2025-02-03,349.7019050919039,0.0,9314.703762662322,349.7019050919039
2025-02-03,399.46476341734495,0.0,9463.1792006164,399.46476341734495
2025-02-03,353.45945280881267,0.0,9570.817224203669,353.45945280881267
2025-02-03,342.11680518539345,0.0,9605.406305728891,342.11680518539345
2025-02-03,367.37615493150435,0.0,9610.163743827214,367.37615493150435
2025-02-03,424.8063643532997,0.0,9699.577693084211,424.8063643532997
2025-02-03,394.91343222713687,0.0,9823.052394395647,394.91343222713687
2025-02-03,357.34771049710247,0.0,9906.652722173774,357.34771049710247
2025-02-03,370.7023867074195,0.0,9984.615834584361,370.7023867074195
2025-02-03,336.7083527571466,0.0,10048.842309413107,336.7083527571466
2025-02-03,320.6379453788046,0.0,10130.410226635411,320.6379453788046
2025-02-03,552.5417624781952,0.0,10724.127419144063,552.5417624781952
2025-02-03,657.6496718525032,0.0,10800.0,657.6496718525032
2025-02-03,539.7428041634184,0.0,10800.0,539.7428041634184
2025-02-03,771.4243282472742,0.0,10674.554230982932,771.4243282472742
2025-02-03,202.00750390381472,0.0,9913.026427175524,202.00750390381472
2025-02-03,957.1979169249776,0.0,9935.393033117876,957.1979169249776
2025-02-03,993.6144006913116,0.0,9926.720321280725,993.6144006913116
2025-02-03,914.5263068115246,0.0,9872.022765304735,914.5263068115246
2025-02-03,880.59057395585,0.0,9860.382727307517,880.59057395585
2025-02-03,898.6745618812379,0.0,9923.272502949983,898.6745618812379
2025-02-03,833.7790451393441,0.0,9984.269997681355,833.7790451393441
2025-02-03,790.2081092667114,0.0,10053.682006303363,790.2081092667114
2025-02-03,770.1648552545063,0.0,10188.827606423056,770.1648552545063
2025-02-03,1206.3874553377632,0.0,10800.0,1206.3874553377632
2025-02-03,687.1939651455034,0.0,10800.0,687.1939651455034
2025-02-03,92.76274674403305,0.0,10060.248624935395,92.76274674403305
2025-02-03,49.685621770474036,0.0,9327.01483700016,49.685621770474036
2025-02-03,0.0,0.0,8610.756133296458,0.0
2025-02-03,0.0,0.0,7906.376966629791,0.0
2025-02-03,0.0,0.0,7258.776188852014,0.0
2025-02-03,0.0,0.0,6690.475392555717,0.0
2025-02-03,0.0,0.0,6157.677707370532,0.0
2025-02-03,0.044698311059929934,0.0,5584.4627456377075,0.044698311059929934
2025-02-03,0.03347399661713275,0.0,5045.0314306715945,0.03347399661713275
2025-02-03,4.046435137000585,0.0,4614.518357742141,4.046435137000585
2025-02-03,208.7431035502184,0.0,4409.589491212344,208.7431035502184
2025-02-03,71.28054874798042,0.0,4126.955902855936,71.28054874798042
2025-02-03,0.0002224235231910658,0.0,3863.857058976765,0.0002224235231910658
2025-02-03,0.015075984332392127,0.0,3646.0715831631146,0.015075984332392127
2025-02-03,56.804472133941516,0.0,3483.5954854830397,56.804472133941516
2025-02-03,80.31436229283611,0.0,3312.4281417614607,80.31436229283611
2025-02-03,0.0,0.0,3048.676123242942,0.0
2025-02-03,114.63057649272224,0.0,3002.7234889395445,114.63057649272224
2025-02-03,572.0061633045352,0.0,3738.5893783975357,572.0061633045352
2025-02-03,616.3553843732572,0.0,4488.589378397535,616.3553843732572
2025-02-03,683.5157923736027,0.0,5238.589378397535,683.5157923736027
2025-02-03,632.1434756361142,0.0,5984.694787383157,632.1434756361142
2025-02-03,645.3815657514392,0.0,6734.694787383157,645.3815657514392
2025-02-03,564.874242576155,0.0,7484.694787383157,564.874242576155
2025-02-03,488.1110945279571,0.0,8234.694787383156,488.1110945279571
2025-02-03,520.3766188298541,0.0,8984.694787383156,520.3766188298541
2025-02-03,594.5476966296959,0.0,9734.694787383156,594.5476966296959
2025-02-03,594.0161439667071,0.0,10484.694787383156,594.0161439667071
2025-02-03,548.6883567321792,0.0,10800.0,548.6883567321792
2025-02-03,601.675920790735,0.0,10800.0,601.675920790735
2025-02-03,102.4087752332608,0.0,10800.0,102.4087752332608
2025-02-03,128.88019139362723,0.0,10800.0,128.88019139362723
2025-02-03,124.1216443702919,0.0,10800.0,124.1216443702919
2025-02-03,108.71103149195987,0.0,10769.733021064158,108.71103149195987
2025-02-03,167.94573997291866,0.0,10800.0,167.94573997291866
2025-02-03,31.14232859398225,0.0,10688.336165876692,31.14232859398225
2025-02-03,0.0,0.0,10472.605147358174,0.0
2025-02-03,0.0005754144245776931,0.0,10259.131299331597,0.0005754144245776931
2025-02-03,0.0007067671784252096,0.0,10056.1863466051,0.0007067671784252096
2025-02-03,0.0,0.0,9822.81273549399,0.0
2025-02-03,0.0,0.0,9528.488013271768,0.0
2025-02-03,0.7960002473435558,0.0,9148.682499951216,0.7960002473435558
2025-02-03,1071.2478920824637,0.0,9898.682499951216,1071.2478920824637
2025-02-03,1065.316818557252,0.0,10613.656738966558,1065.316818557252
2025-02-03,904.7743989337214,0.0,10800.0,904.7743989337214
2025-02-03,879.8260959747115,0.0,10800.0,879.8260959747115
2025-02-03,576.9689495227716,0.0,10800.0,576.9689495227716
2025-02-03,659.606823353634,0.0,10800.0,659.606823353634
2025-02-03,770.9700861013908,0.0,10800.0,770.9700861013908
2025-02-03,764.4789195405908,0.0,10800.0,764.4789195405908
2025-02-03,786.7791304868532,0.0,10793.169391619249,786.7791304868532
2025-02-03,837.8439839525171,0.0,10800.0,837.8439839525171
2025-02-03,940.3533102485071,0.0,10800.0,940.3533102485071
2025-02-03,1030.9215422027255,0.0,10800.0,1030.9215422027255
2025-02-03,1031.3046106832771,0.0,10780.27608476453,1031.3046106832771
2025-02-03,1056.3304166886019,0.0,10723.418390135634,1056.3304166886019
2025-02-03,1088.1299776825063,0.0,10676.779721936782,1088.1299776825063
2025-02-03,1114.3437226384085,0.0,10669.544822123586,1114.3437226384085
2025-02-03,1190.4004797648327,0.0,10717.212332903293,1190.4004797648327
2025-02-03,1087.9390171509194,0.0,10725.106902128307,1087.9390171509194
2025-02-03,875.4397752919266,0.0,10663.583679121492,875.4397752919266
2025-02-03,920.5179825195053,0.0,10657.337885803161,920.5179825195053
2025-02-03,921.2381518959671,0.0,10629.634510798642,921.2381518959671
2025-02-03,892.1501278818939,0.0,10579.755987650331,892.1501278818939
2025-02-03,897.1391507435923,0.0,10551.137690342966,897.1391507435923
2025-02-03,851.3798021723265,0.0,10514.300092050391,851.3798021723265
2025-02-03,0.7354677551293645,0.0,9747.404723376072,0.7354677551293645
2025-02-03,21.72606277127331,0.0,8974.706095331425,21.72606277127331
2025-02-03,1.5248601631633671,0.0,8159.157262399829,1.5248601631633671
2025-02-03,0.8010500228292661,0.0,7339.716414915269,0.8010500228292661
2025-02-03,0.5970577383577046,0.0,6537.283095877281,0.5970577383577046
2025-02-03,5.658013568860045,0.0,5747.439215506934,5.658013568860045
2025-02-03,0.24494034008272025,0.0,4950.062743988988,0.24494034008272025
2025-02-03,10.284886597155637,0.0,4168.453418143869,10.284886597155637
2025-02-03,24.593713206843038,0.0,3394.8176159313803,24.593713206843038
2025-02-03,0.6508628688564142,0.0,2584.7245119302042,0.6508628688564142
2025-02-03,0.0,0.0,1780.0989563746487,0.0
2025-02-03,816.2447360284573,0.0,1761.0721929862707,816.2447360284573
2025-02-03,675.228729922058,0.0,1783.6377354473218,675.228729922058
2025-02-03,679.6165755891753,0.0,1773.0974274172597,679.6165755891753
