date,interval_start,interval_end,emergency_kwh
2025-03-20,2025-03-20 15:50:00,2025-03-20 16:00:00,46.45270442191986
2025-03-20,2025-03-20 16:00:00,2025-03-20 16:10:00,41.78497112835635
2025-03-20,2025-03-20 16:10:00,2025-03-20 16:20:00,16.543101120726647
2025-03-20,2025-03-20 16:20:00,2025-03-20 16:30:00,10.140137019784447
2025-03-20,2025-03-20 16:30:00,2025-03-20 16:40:00,32.471766184590024
2025-03-20,2025-03-20 16:40:00,2025-03-20 16:50:00,44.22123324218967
2025-03-20,2025-03-20 16:50:00,2025-03-20 17:00:00,33.34854587976088
2025-03-20,2025-03-20 17:00:00,2025-03-20 17:10:00,27.656472854433673
2025-03-20,2025-03-20 17:10:00,2025-03-20 17:20:00,54.48219721625776
2025-03-20,2025-03-20 17:20:00,2025-03-20 17:30:00,89.31094338697892
2025-03-20,2025-03-20 17:30:00,2025-03-20 17:40:00,78.06174899442442
2025-03-20,2025-03-20 17:40:00,2025-03-20 17:50:00,52.79231019321003
2025-03-20,2025-03-20 17:50:00,2025-03-20 18:00:00,49.28489993627579
2025-03-20,2025-03-20 18:00:00,2025-03-20 18:10:00,67.76739325857784
2025-03-20,2025-03-20 18:10:00,2025-03-20 18:20:00,61.426020453802494
2025-03-20,2025-03-20 18:20:00,2025-03-20 18:30:00,21.074159905294664
2025-03-20,2025-03-20 18:30:00,2025-03-20 18:40:00,2.880603380882235
2025-03-20,2025-03-20 18:40:00,2025-03-20 18:50:00,21.389397090917555
2025-03-20,2025-03-20 18:50:00,2025-03-20 19:00:00,44.01387428843691
2025-03-20,2025-03-20 19:00:00,2025-03-20 19:10:00,8.984506417999341
2025-03-20,2025-03-20 20:00:00,2025-03-20 20:10:00,20.70840728873327
2025-03-20,2025-03-20 20:10:00,2025-03-20 20:20:00,21.801120970260968
2025-03-20,2025-03-20 20:20:00,2025-03-20 20:30:00,0.6730727944034243
2025-03-20,2025-03-20 21:00:00,2025-03-20 21:10:00,1.946195430410512
2025-03-20,2025-03-20 21:10:00,2025-03-20 21:20:00,28.448460016255694
2025-03-20,2025-03-20 21:20:00,2025-03-20 21:30:00,24.514311947186457
2025-03-20,2025-03-20 21:30:00,2025-03-20 21:40:00,21.010334313260273
2025-03-20,2025-03-20 21:40:00,2025-03-20 21:50:00,10.675719427702461
2025-03-20,2025-03-20 22:50:00,2025-03-20 23:00:00,17.010069627110283
2025-03-20,2025-03-20 23:00:00,2025-03-20 23:10:00,1.3343422127063604
2025-03-20,2025-03-20 23:20:00,2025-03-20 23:30:00,1.8297307232472804
2025-03-20,2025-03-20 23:30:00,2025-03-20 23:40:00,53.17871230362357
2025-03-20,2025-03-20 23:40:00,2025-03-20 23:50:00,51.446788723686666
2025-03-20,2025-03-20 23:50:00,2025-03-21 00:00:00,7.910557248646057
2025-06-21,2025-06-21 00:10:00,2025-06-21 00:20:00,4.422500146128641
2025-06-21,2025-06-21 00:20:00,2025-06-21 00:30:00,56.39863872873627
2025-06-21,2025-06-21 01:20:00,2025-06-21 01:30:00,43.27217369628596
2025-06-21,2025-06-21 01:30:00,2025-06-21 01:40:00,9.435269989571793
2025-06-21,2025-06-21 01:40:00,2025-06-21 01:50:00,10.276222020528621
2025-06-21,2025-06-21 01:50:00,2025-06-21 02:00:00,51.68989018685909
2025-06-21,2025-06-21 02:00:00,2025-06-21 02:10:00,21.4006913135741
2025-06-21,2025-06-21 02:10:00,2025-06-21 02:20:00,2.4477756866553477
2025-06-21,2025-06-21 02:20:00,2025-06-21 02:30:00,12.068736994603285
2025-06-21,2025-06-21 02:50:00,2025-06-21 03:00:00,40.6206987743422
2025-06-21,2025-06-21 03:00:00,2025-06-21 03:10:00,28.840376878613256
2025-06-21,2025-06-21 03:10:00,2025-06-21 03:20:00,25.206608981575926
2025-06-21,2025-06-21 03:20:00,2025-06-21 03:30:00,30.72397167563463
2025-06-21,2025-06-21 03:50:00,2025-06-21 04:00:00,2.1486952748722956
2025-06-21,2025-06-21 04:00:00,2025-06-21 04:10:00,37.48412203552806
2025-06-21,2025-06-21 04:10:00,2025-06-21 04:20:00,22.648315538146562
2025-06-21,2025-06-21 04:30:00,2025-06-21 04:40:00,4.958653258087168
2025-06-21,2025-06-21 04:40:00,2025-06-21 04:50:00,40.05571273192709
2025-06-21,2025-06-21 04:50:00,2025-06-21 05:00:00,64.09091408498779
2025-06-21,2025-06-21 05:00:00,2025-06-21 05:10:00,74.07903664331138
2025-06-21,2025-06-21 05:10:00,2025-06-21 05:20:00,49.42971525176716
2025-06-21,2025-06-21 05:20:00,2025-06-21 05:30:00,15.413603124020312
2025-06-21,2025-06-21 05:30:00,2025-06-21 05:40:00,26.813302960242822
2025-06-21,2025-06-21 05:40:00,2025-06-21 05:50:00,45.34937687351646
2025-06-21,2025-06-21 05:50:00,2025-06-21 06:00:00,48.08747931860154
2025-06-21,2025-06-21 06:00:00,2025-06-21 06:10:00,47.771578357549856
2025-06-21,2025-06-21 06:10:00,2025-06-21 06:20:00,42.94320864229445
2025-06-21,2025-06-21 06:20:00,2025-06-21 06:30:00,25.134462126400933
2025-06-21,2025-06-21 17:30:00,2025-06-21 17:40:00,9.200287816248078
2025-06-21,2025-06-21 17:40:00,2025-06-21 17:50:00,9.661828930318507
2025-06-21,2025-06-21 18:30:00,2025-06-21 18:40:00,6.590642052463409
2025-06-21,2025-06-21 18:40:00,2025-06-21 18:50:00,39.42055240193429
2025-06-21,2025-06-21 18:50:00,2025-06-21 19:00:00,76.49971996569968
2025-06-21,2025-06-21 19:00:00,2025-06-21 19:10:00,67.12027083905616
2025-06-21,2025-06-21 20:20:00,2025-06-21 20:30:00,24.219660670323037
2025-06-21,2025-06-21 21:20:00,2025-06-21 21:30:00,40.319613681573856
2025-06-21,2025-06-21 21:30:00,2025-06-21 21:40:00,17.52371502582264
2025-06-21,2025-06-21 22:10:00,2025-06-21 22:20:00,1.3903904238482028
2025-06-21,2025-06-21 22:20:00,2025-06-21 22:30:00,12.433933775089372
2025-06-21,2025-06-21 23:00:00,2025-06-21 23:10:00,0.11344429917915022
2025-06-21,2025-06-21 23:10:00,2025-06-21 23:20:00,10.985021080179706
2025-06-21,2025-06-21 23:50:00,2025-06-22 00:00:00,4.326001004988939
2025-09-23,2025-09-23 00:30:00,2025-09-23 00:40:00,21.31182465878669
2025-09-23,2025-09-23 00:40:00,2025-09-23 00:50:00,35.643486620998715
2025-09-23,2025-09-23 00:50:00,2025-09-23 01:00:00,28.07568361832034
2025-09-23,2025-09-23 01:00:00,2025-09-23 01:10:00,29.074208876237662
2025-09-23,2025-09-23 01:10:00,2025-09-23 01:20:00,12.96502045822615
2025-09-23,2025-09-23 01:30:00,2025-09-23 01:40:00,14.101546643444067
2025-09-23,2025-09-23 01:40:00,2025-09-23 01:50:00,9.637891725158852
2025-09-23,2025-09-23 02:00:00,2025-09-23 02:10:00,30.69627958655815
2025-09-23,2025-09-23 02:10:00,2025-09-23 02:20:00,45.74429381309915
2025-09-23,2025-09-23 02:20:00,2025-09-23 02:30:00,12.043695584649527
2025-09-23,2025-09-23 03:20:00,2025-09-23 03:30:00,5.616101456045726
2025-09-23,2025-09-23 03:50:00,2025-09-23 04:00:00,12.537068376982802
2025-09-23,2025-09-23 04:20:00,2025-09-23 04:30:00,1.1576281247862426
2025-09-23,2025-09-23 04:50:00,2025-09-23 05:00:00,20.726504757632824
2025-09-23,2025-09-23 05:00:00,2025-09-23 05:10:00,36.80816208380929
2025-09-23,2025-09-23 05:10:00,2025-09-23 05:20:00,21.504564090413055
2025-09-23,2025-09-23 05:20:00,2025-09-23 05:30:00,4.6619991305616395
2025-09-23,2025-09-23 05:30:00,2025-09-23 05:40:00,35.883422993820545
2025-09-23,2025-09-23 05:40:00,2025-09-23 05:50:00,85.92728104555954
2025-09-23,2025-09-23 05:50:00,2025-09-23 06:00:00,123.81785388138849
2025-09-23,2025-09-23 06:00:00,2025-09-23 06:10:00,125.63330795893444
2025-09-23,2025-09-23 06:10:00,2025-09-23 06:20:00,118.15958674177864
2025-09-23,2025-09-23 06:20:00,2025-09-23 06:30:00,105.49455385918111
2025-09-23,2025-09-23 06:30:00,2025-09-23 06:40:00,73.63692802744868
2025-09-23,2025-09-23 06:40:00,2025-09-23 06:50:00,57.69428845612481
2025-09-23,2025-09-23 06:50:00,2025-09-23 07:00:00,59.14468619061722
2025-09-23,2025-09-23 07:00:00,2025-09-23 07:10:00,41.953852239593175
2025-09-23,2025-09-23 07:10:00,2025-09-23 07:20:00,5.495530576966644
2025-09-23,2025-09-23 07:50:00,2025-09-23 08:00:00,3.247552305720319
2025-09-23,2025-09-23 09:20:00,2025-09-23 09:30:00,12.547790956106837
2025-09-23,2025-09-23 09:30:00,2025-09-23 09:40:00,34.08066666666673
2025-09-23,2025-09-23 09:40:00,2025-09-23 09:50:00,13.978433333333214
2025-09-23,2025-09-23 10:00:00,2025-09-23 10:10:00,3.388966666666647
2025-09-23,2025-09-23 14:20:00,2025-09-23 14:30:00,63.758333333333326
2025-09-23,2025-09-23 14:30:00,2025-09-23 14:40:00,99.64761675138755
2025-09-23,2025-09-23 14:40:00,2025-09-23 14:50:00,120.14955737931871
2025-09-23,2025-09-23 14:50:00,2025-09-23 15:00:00,125.43145045529332
2025-09-23,2025-09-23 15:00:00,2025-09-23 15:10:00,81.40637396599118
2025-09-23,2025-09-23 15:10:00,2025-09-23 15:20:00,33.11942799344956
2025-09-23,2025-09-23 15:50:00,2025-09-23 16:00:00,70.90251429002433
2025-09-23,2025-09-23 16:00:00,2025-09-23 16:10:00,81.59500778710162
2025-09-23,2025-09-23 16:10:00,2025-09-23 16:20:00,64.3097030458573
2025-09-23,2025-09-23 16:20:00,2025-09-23 16:30:00,69.70841116325437
2025-09-23,2025-09-23 16:30:00,2025-09-23 16:40:00,82.02607978663218
2025-09-23,2025-09-23 16:40:00,2025-09-23 16:50:00,74.5075408447384
2025-09-23,2025-09-23 16:50:00,2025-09-23 17:00:00,69.2312062138526
2025-09-23,2025-09-23 17:00:00,2025-09-23 17:10:00,108.77127325861852
2025-09-23,2025-09-23 17:10:00,2025-09-23 17:20:00,119.05265942097287
2025-09-23,2025-09-23 17:20:00,2025-09-23 17:30:00,108.14446581380798
2025-09-23,2025-09-23 17:30:00,2025-09-23 17:40:00,148.7050035358409
2025-09-23,2025-09-23 17:40:00,2025-09-23 17:50:00,131.76545626676818
2025-09-23,2025-09-23 17:50:00,2025-09-23 18:00:00,71.87433836024343
2025-09-23,2025-09-23 18:00:00,2025-09-23 18:10:00,95.86756413568526
2025-09-23,2025-09-23 18:10:00,2025-09-23 18:20:00,118.4894632912185
2025-09-23,2025-09-23 18:20:00,2025-09-23 18:30:00,88.17562622061826
2025-09-23,2025-09-23 18:30:00,2025-09-23 18:40:00,54.107832507046396
2025-09-23,2025-09-23 18:40:00,2025-09-23 18:50:00,30.859857791730406
2025-09-23,2025-09-23 18:50:00,2025-09-23 19:00:00,14.822897219076026
2025-09-23,2025-09-23 19:00:00,2025-09-23 19:10:00,4.280153030106476
2025-09-23,2025-09-23 19:10:00,2025-09-23 19:20:00,16.607624113145448
2025-09-23,2025-09-23 19:20:00,2025-09-23 19:30:00,28.99033883001789
2025-09-23,2025-09-23 19:50:00,2025-09-23 20:00:00,19.369268654210146
2025-09-23,2025-09-23 20:00:00,2025-09-23 20:10:00,52.014235948321016
2025-09-23,2025-09-23 20:10:00,2025-09-23 20:20:00,73.7946398831424
2025-09-23,2025-09-23 20:20:00,2025-09-23 20:30:00,56.95779929262858
2025-09-23,2025-09-23 20:40:00,2025-09-23 20:50:00,12.38046203907652
2025-09-23,2025-09-23 20:50:00,2025-09-23 21:00:00,96.58853083598638
2025-09-23,2025-09-23 21:00:00,2025-09-23 21:10:00,42.114606611216004
2025-09-23,2025-09-23 21:10:00,2025-09-23 21:20:00,19.836819480009126
2025-09-23,2025-09-23 21:20:00,2025-09-23 21:30:00,64.87944330715254
2025-09-23,2025-09-23 21:30:00,2025-09-23 21:40:00,37.76583273824065
2025-09-23,2025-09-23 21:40:00,2025-09-23 21:50:00,14.957079153982363
2025-09-23,2025-09-23 21:50:00,2025-09-23 22:00:00,11.489839299961773
2025-09-23,2025-09-23 22:20:00,2025-09-23 22:30:00,61.492411868992804
2025-09-23,2025-09-23 22:30:00,2025-09-23 22:40:00,15.819100782682085
2025-09-23,2025-09-23 23:10:00,2025-09-23 23:20:00,1.2530043016299715
2025-09-23,2025-09-23 23:20:00,2025-09-23 23:30:00,20.011724202780897
2025-09-23,2025-09-23 23:30:00,2025-09-23 23:40:00,57.47017751123553
2025-09-23,2025-09-23 23:40:00,2025-09-23 23:50:00,9.092345893770357
2025-12-21,2025-12-21 01:10:00,2025-12-21 01:20:00,8.714305400523358
2025-12-21,2025-12-21 01:20:00,2025-12-21 01:30:00,2.2486321433723333
2025-12-21,2025-12-21 01:30:00,2025-12-21 01:40:00,12.340552848748757
2025-12-21,2025-12-21 02:00:00,2025-12-21 02:10:00,1.3931304320797153
2025-12-21,2025-12-21 02:10:00,2025-12-21 02:20:00,0.014199799373500355
2025-12-21,2025-12-21 03:00:00,2025-12-21 03:10:00,32.1012538790867
2025-12-21,2025-12-21 03:10:00,2025-12-21 03:20:00,4.920957448754166
2025-12-21,2025-12-21 03:30:00,2025-12-21 03:40:00,29.75746094742624
2025-12-21,2025-12-21 03:40:00,2025-12-21 03:50:00,68.15993911350415
2025-12-21,2025-12-21 05:50:00,2025-12-21 06:00:00,35.98000710145561
2025-12-21,2025-12-21 06:00:00,2025-12-21 06:10:00,1.758100380068413
2025-12-21,2025-12-21 06:10:00,2025-12-21 06:20:00,15.057124914609062
2025-12-21,2025-12-21 06:20:00,2025-12-21 06:30:00,65.98362199829035
2025-12-21,2025-12-21 06:30:00,2025-12-21 06:40:00,28.761258061110198
2025-12-21,2025-12-21 06:40:00,2025-12-21 06:50:00,6.250102017059817
2025-12-21,2025-12-21 06:50:00,2025-12-21 07:00:00,43.461492533628984
2025-12-21,2025-12-21 07:00:00,2025-12-21 07:10:00,58.62036334351524
2025-12-21,2025-12-21 07:10:00,2025-12-21 07:20:00,45.2930564118592
2025-12-21,2025-12-21 07:20:00,2025-12-21 07:30:00,6.74536331182378
2025-12-21,2025-12-21 07:50:00,2025-12-21 08:00:00,60.646430056150166
2025-12-21,2025-12-21 08:00:00,2025-12-21 08:10:00,6.744799986236103
2025-12-21,2025-12-21 10:20:00,2025-12-21 10:30:00,8.307777936504408
2025-12-21,2025-12-21 10:30:00,2025-12-21 10:40:00,91.80673390782863
2025-12-21,2025-12-21 10:40:00,2025-12-21 10:50:00,126.10280072526712
2025-12-21,2025-12-21 10:50:00,2025-12-21 11:00:00,124.41036977699741
2025-12-21,2025-12-21 11:00:00,2025-12-21 11:10:00,173.35911408872028
2025-12-21,2025-12-21 11:10:00,2025-12-21 11:20:00,197.29029293514122
2025-12-21,2025-12-21 11:20:00,2025-12-21 11:30:00,164.43876218121966
2025-12-21,2025-12-21 11:30:00,2025-12-21 11:40:00,115.36015237256947
2025-12-21,2025-12-21 11:40:00,2025-12-21 11:50:00,40.411672448255786
2025-12-21,2025-12-21 12:00:00,2025-12-21 12:10:00,50.680962941252574
2025-12-21,2025-12-21 12:10:00,2025-12-21 12:20:00,48.83581095169052
2025-12-21,2025-12-21 12:30:00,2025-12-21 12:40:00,35.40266681365949
2025-12-21,2025-12-21 12:40:00,2025-12-21 12:50:00,77.05924501444531
2025-12-21,2025-12-21 12:50:00,2025-12-21 13:00:00,69.57464597635476
2025-12-21,2025-12-21 13:00:00,2025-12-21 13:10:00,64.21561751924332
2025-12-21,2025-12-21 13:10:00,2025-12-21 13:20:00,11.572896671368198
2025-12-21,2025-12-21 15:10:00,2025-12-21 15:20:00,3.7897357918932357
2025-12-21,2025-12-21 15:20:00,2025-12-21 15:30:00,42.635525000653615
2025-12-21,2025-12-21 15:50:00,2025-12-21 16:00:00,26.103559820413807
2025-12-21,2025-12-21 16:00:00,2025-12-21 16:10:00,22.68603216275335
2025-12-21,2025-12-21 16:10:00,2025-12-21 16:20:00,34.682009264817566
2025-12-21,2025-12-21 16:20:00,2025-12-21 16:30:00,68.93985879250022
2025-12-21,2025-12-21 16:30:00,2025-12-21 16:40:00,44.41743513397921
2025-12-21,2025-12-21 16:40:00,2025-12-21 16:50:00,71.54341759067336
2025-12-21,2025-12-21 16:50:00,2025-12-21 17:00:00,128.85735432169633
2025-12-21,2025-12-21 17:00:00,2025-12-21 17:10:00,78.04112465281685
2025-12-21,2025-12-21 17:10:00,2025-12-21 17:20:00,52.179663589180336
2025-12-21,2025-12-21 17:20:00,2025-12-21 17:30:00,73.38744142194139
2025-12-21,2025-12-21 17:30:00,2025-12-21 17:40:00,45.227156397917724
2025-12-21,2025-12-21 17:40:00,2025-12-21 17:50:00,2.6888606188890662
2025-12-21,2025-12-21 18:20:00,2025-12-21 18:30:00,13.58044708451905
2025-12-21,2025-12-21 18:30:00,2025-12-21 18:40:00,30.122329897896407
2025-12-21,2025-12-21 18:40:00,2025-12-21 18:50:00,34.77452534473491
2025-12-21,2025-12-21 18:50:00,2025-12-21 19:00:00,17.640997495006673
2025-12-21,2025-12-21 19:40:00,2025-12-21 19:50:00,10.044675582200512
2025-12-21,2025-12-21 19:50:00,2025-12-21 20:00:00,34.6758933668732
2025-12-21,2025-12-21 20:30:00,2025-12-21 20:40:00,8.185770410980922
2025-12-21,2025-12-21 21:10:00,2025-12-21 21:20:00,0.36919880233813274
2025-12-21,2025-12-21 23:30:00,2025-12-21 23:40:00,9.207622847841662
