issue_time,slot_id,price_forecast_yuan_per_kwh
2025-02-01 06:00:00,124,1.3952682130329186
2025-02-01 06:00:00,125,1.1866478379834575
2025-02-01 06:00:00,126,0.8028503680753006
2025-02-01 06:00:00,127,0.7659981608404018
2025-02-01 06:00:00,128,0.8158396117139428
2025-02-01 06:00:00,129,0.8148943425024885
2025-02-01 06:00:00,130,0.851851537003166
2025-02-01 06:00:00,131,0.6427967516583719
2025-02-01 06:00:00,132,0.2983076316225093
2025-02-01 06:00:00,133,0.2583762477931472
2025-02-01 06:00:00,134,0.32392889964039906
2025-02-01 06:00:00,135,0.3304883941491764
2025-02-01 06:00:00,136,0.3128304681596355
2025-02-01 06:00:00,137,0.3034900068015419
2025-02-01 06:00:00,138,0.3027492665502092
2025-02-01 06:00:00,139,0.29697071303762057
2025-02-01 06:00:00,140,0.3310827704396199
2025-02-01 06:00:00,141,0.3764807841524645
2025-02-01 06:00:00,142,0.3557747105477456
2025-02-01 06:00:00,143,0.3475379901769907
2025-02-01 06:00:00,144,0.3871542512317853
2025-02-01 12:00:00,73,0.3558121203123622
2025-02-01 12:00:00,74,0.3584407317327685
2025-02-01 12:00:00,75,0.34974952925896774
2025-02-01 12:00:00,76,0.34534204184634926
2025-02-01 12:00:00,77,0.49203865831099575
2025-02-01 12:00:00,78,0.711646680654253
2025-02-01 12:00:00,79,0.7517271932766997
2025-02-01 12:00:00,80,0.6916325188756214
2025-02-01 12:00:00,81,0.6545134667177566
2025-02-01 12:00:00,82,0.699913383634993
2025-02-01 12:00:00,83,0.801813507095335
2025-02-01 12:00:00,84,0.9147969767222316
2025-02-01 12:00:00,85,0.9983483378253282
2025-02-01 12:00:00,86,1.0278085118057643
2025-02-01 12:00:00,87,1.0570655402014122
2025-02-01 12:00:00,88,1.1190700835200489
2025-02-01 12:00:00,89,0.8929269305946447
2025-02-01 12:00:00,90,0.518490445879174
2025-02-01 12:00:00,91,0.4978954381110048
2025-02-01 12:00:00,92,0.5925315620646617
2025-02-01 12:00:00,93,0.6169320274210359
2025-02-01 12:00:00,94,0.6224318140385525
2025-02-01 12:00:00,95,0.6319389634347977
2025-02-01 12:00:00,96,0.6544027498786396
2025-02-01 12:00:00,97,0.6922346039849351
2025-02-01 12:00:00,98,0.7371510701408123
2025-02-01 12:00:00,99,0.7689441647837959
2025-02-01 12:00:00,100,0.7719310850160157
2025-02-01 12:00:00,101,0.7822735953762032
2025-02-01 12:00:00,102,0.789642567518663
2025-02-01 12:00:00,103,0.7574947488428504
2025-02-01 12:00:00,104,0.7726701958308355
2025-02-01 12:00:00,105,0.7950407327532398
2025-02-01 12:00:00,106,0.7274365121945149
2025-02-01 12:00:00,107,0.8600110994004128
2025-02-01 12:00:00,108,1.1308650793344714
2025-02-01 12:00:00,109,1.1659809738462026
2025-02-01 12:00:00,110,1.1366963969684059
2025-02-01 12:00:00,111,1.1412057004281932
2025-02-01 12:00:00,112,1.115965016609331
2025-02-01 12:00:00,113,1.199407655962899
2025-02-01 12:00:00,114,1.3465200161501725
2025-02-01 12:00:00,115,1.3527354759650214
2025-02-01 12:00:00,116,1.3162414975526966
2025-02-01 12:00:00,117,1.314095879084092
2025-02-01 12:00:00,118,1.3232302973713739
2025-02-01 12:00:00,119,1.3190450168497794
2025-02-01 12:00:00,120,1.3178668021467503
2025-02-01 12:00:00,121,1.3478546178015223
2025-02-01 12:00:00,122,1.3286466614203296
2025-02-01 12:00:00,123,1.313212469100668
2025-02-01 12:00:00,124,1.3909863455967943
2025-02-01 12:00:00,125,1.1825746242037856
2025-02-01 12:00:00,126,0.7991218082421873
2025-02-01 12:00:00,127,0.7621670792402548
2025-02-01 12:00:00,128,0.8119067160048156
2025-02-01 12:00:00,129,0.8109234082753037
2025-02-01 12:00:00,130,0.8475934378791397
2025-02-01 12:00:00,131,0.6387168251546571
2025-02-01 12:00:00,132,0.2947117236941632
2025-02-01 12:00:00,133,0.25464720772385113
2025-02-01 12:00:00,134,0.3200123175822458
2025-02-01 12:00:00,135,0.32658192086104276
2025-02-01 12:00:00,136,0.3088214479415798
2025-02-01 12:00:00,137,0.29946490118237185
2025-02-01 12:00:00,138,0.2988095186233458
2025-02-01 12:00:00,139,0.29302256297546564
2025-02-01 12:00:00,140,0.32727121712334395
2025-02-01 12:00:00,141,0.3728650811629801
2025-02-01 12:00:00,142,0.35207586009215
2025-02-01 12:00:00,143,0.3438637362796829
2025-02-01 12:00:00,144,0.3836999960561067
2025-02-01 18:00:00,109,1.163444143747359
2025-02-01 18:00:00,110,1.1343140440220243
2025-02-01 18:00:00,111,1.1388220365869073
2025-02-01 18:00:00,112,1.1136972848598645
2025-02-01 18:00:00,113,1.1970242989476305
2025-02-01 18:00:00,114,1.3438402243112162
2025-02-01 18:00:00,115,1.3500384019217087
2025-02-01 18:00:00,116,1.3136586320128758
2025-02-01 18:00:00,117,1.3115949504843314
2025-02-01 18:00:00,118,1.3207624220364769
2025-02-01 18:00:00,119,1.3165672276965796
2025-02-01 18:00:00,120,1.3153322209084433
2025-02-01 18:00:00,121,1.3452382144133002
2025-02-01 18:00:00,122,1.3260956813871743
2025-02-01 18:00:00,123,1.3106966587436772
2025-02-01 18:00:00,124,1.3882348180402402
2025-02-01 18:00:00,125,1.1802969300896216
2025-02-01 18:00:00,126,0.797765400824484
2025-02-01 18:00:00,127,0.7608598005853331
2025-02-01 18:00:00,128,0.8104010750947234
2025-02-01 18:00:00,129,0.8093396045012582
2025-02-01 18:00:00,130,0.8458741621555667
2025-02-01 18:00:00,131,0.6374376595381372
2025-02-01 18:00:00,132,0.2941771571958057
2025-02-01 18:00:00,133,0.254143046459329
2025-02-01 18:00:00,134,0.31925513006248507
2025-02-01 18:00:00,135,0.3256902114567979
2025-02-01 18:00:00,136,0.30788512468013945
2025-02-01 18:00:00,137,0.2984417130366804
2025-02-01 18:00:00,138,0.2976540471697405
2025-02-01 18:00:00,139,0.291770057131199
2025-02-01 18:00:00,140,0.32578189797820173
2025-02-01 18:00:00,141,0.37109766949246553
2025-02-01 18:00:00,142,0.3502770558860012
2025-02-01 18:00:00,143,0.3419800944316241
2025-02-01 18:00:00,144,0.3815619371140502
2025-02-02 00:00:00,1,0.4777039512335948
2025-02-02 00:00:00,2,0.44735882553454737
2025-02-02 00:00:00,3,0.39464968955053975
2025-02-02 00:00:00,4,0.42644685035491203
2025-02-02 00:00:00,5,0.47485799544802715
2025-02-02 00:00:00,6,0.4927854886254497
2025-02-02 00:00:00,7,0.49496599815751857
2025-02-02 00:00:00,8,0.4813216403223934
2025-02-02 00:00:00,9,0.475978508949174
2025-02-02 00:00:00,10,0.5067451725455488
2025-02-02 00:00:00,11,0.5056171620804847
2025-02-02 00:00:00,12,0.4803683604553601
2025-02-02 00:00:00,13,0.5054410669745668
2025-02-02 00:00:00,14,0.5251643439262447
2025-02-02 00:00:00,15,0.5142631683373763
2025-02-02 00:00:00,16,0.5011779186460897
2025-02-02 00:00:00,17,0.47408990829042225
2025-02-02 00:00:00,18,0.45606233100483995
2025-02-02 00:00:00,19,0.4877319146849475
2025-02-02 00:00:00,20,0.49943498089339716
2025-02-02 00:00:00,21,0.4834634963843766
2025-02-02 00:00:00,22,0.4987753110669553
2025-02-02 00:00:00,23,0.5143433288484033
2025-02-02 00:00:00,24,0.5150309433793341
2025-02-02 00:00:00,25,0.5207666268724289
2025-02-02 00:00:00,26,0.5350725298225472
2025-02-02 00:00:00,27,0.5559524929109964
2025-02-02 00:00:00,28,0.5756517761432282
2025-02-02 00:00:00,29,0.5683914931669419
2025-02-02 00:00:00,30,0.5426187263123695
2025-02-02 00:00:00,31,0.5376802107787788
2025-02-02 00:00:00,32,0.5576092173461663
2025-02-02 00:00:00,33,0.5414470781598404
2025-02-02 00:00:00,34,0.4696011717604876
2025-02-02 00:00:00,35,0.6869588288780967
2025-02-02 00:00:00,36,1.057667902394049
2025-02-02 00:00:00,37,1.0757003527334343
2025-02-02 00:00:00,38,1.028192251738707
2025-02-02 00:00:00,39,1.0590877226668642
2025-02-02 00:00:00,40,1.024270773611522
2025-02-02 00:00:00,41,1.0110606532916153
2025-02-02 00:00:00,42,1.0580789665753798
2025-02-02 00:00:00,43,1.0936091273234156
2025-02-02 00:00:00,44,1.0512835158298024
2025-02-02 00:00:00,45,0.9399970118474812
2025-02-02 00:00:00,46,0.8757374055350612
2025-02-02 00:00:00,47,1.0887788156101996
2025-02-02 00:00:00,48,1.3998451829612462
2025-02-02 00:00:00,49,1.375697944612295
2025-02-02 00:00:00,50,1.3043764839520828
2025-02-02 00:00:00,51,1.3226473293832466
2025-02-02 00:00:00,52,1.28217653925852
2025-02-02 00:00:00,53,1.2395676637442443
2025-02-02 00:00:00,54,1.224372671859978
2025-02-02 00:00:00,55,1.1960597482166355
2025-02-02 00:00:00,56,1.1582161533707525
2025-02-02 00:00:00,57,1.128924897714676
2025-02-02 00:00:00,58,1.1306476712149525
2025-02-02 00:00:00,59,1.190911509250701
2025-02-02 00:00:00,60,1.2743967807373284
2025-02-02 00:00:00,61,1.2971102677074633
2025-02-02 00:00:00,62,1.2436430541562793
2025-02-02 00:00:00,63,1.213933967369179
2025-02-02 00:00:00,64,1.286746394126772
2025-02-02 00:00:00,65,1.0898091817675264
2025-02-02 00:00:00,66,0.7217085406604958
2025-02-02 00:00:00,67,0.6762407362831548
2025-02-02 00:00:00,68,0.7031206250054869
2025-02-02 00:00:00,69,0.6647355305580219
2025-02-02 00:00:00,70,0.681108698996677
2025-02-02 00:00:00,71,0.6846325925521409
2025-02-02 00:00:00,72,0.6558179879069658
2025-02-02 00:00:00,73,0.6607804009920442
2025-02-02 00:00:00,74,0.7101857385770269
2025-02-02 00:00:00,75,0.7167896607551572
2025-02-02 00:00:00,76,0.6149280622556519
2025-02-02 00:00:00,77,0.7377104907689624
2025-02-02 00:00:00,78,1.0173330367261173
2025-02-02 00:00:00,79,1.0426102606595105
2025-02-02 00:00:00,80,1.0210241255261916
2025-02-02 00:00:00,81,1.0493454412766865
2025-02-02 00:00:00,82,1.0194022715660453
2025-02-02 00:00:00,83,1.0780957272236764
2025-02-02 00:00:00,84,1.224636695597218
2025-02-02 00:00:00,85,1.2904170919745268
2025-02-02 00:00:00,86,1.2910633051515252
2025-02-02 00:00:00,87,1.3026275839771697
2025-02-02 00:00:00,88,1.3387051297658532
2025-02-02 00:00:00,89,1.1377929936386009
2025-02-02 00:00:00,90,0.836293701400635
2025-02-02 00:00:00,91,0.8561355195383613
2025-02-02 00:00:00,92,0.9102524014619994
2025-02-02 00:00:00,93,0.8724658916092374
2025-02-02 00:00:00,94,0.9038104088134726
2025-02-02 00:00:00,95,0.943535786264736
2025-02-02 00:00:00,96,0.9619459280758084
2025-02-02 00:00:00,97,0.9998959912597692
2025-02-02 00:00:00,98,1.0243139930376308
2025-02-02 00:00:00,99,1.0228982281056525
2025-02-02 00:00:00,100,1.0216016065728408
2025-02-02 00:00:00,101,1.0355917590290362
2025-02-02 00:00:00,102,1.0549264035714323
2025-02-02 00:00:00,103,1.0622307022464406
2025-02-02 00:00:00,104,1.0944808506659593
2025-02-02 00:00:00,105,1.1200389320657855
2025-02-02 00:00:00,106,1.0785049020919626
2025-02-02 00:00:00,107,1.1184150517209765
2025-02-02 00:00:00,108,1.2518585464270622
2025-02-02 00:00:00,109,1.333777196214741
2025-02-02 00:00:00,110,1.3504488660838472
2025-02-02 00:00:00,111,1.3258678268242752
2025-02-02 00:00:00,112,1.300728680044068
2025-02-02 00:00:00,113,1.3621092288143741
2025-02-02 00:00:00,114,1.4662802884327621
2025-02-02 00:00:00,115,1.4793976062642686
2025-02-02 00:00:00,116,1.4703276599812058
2025-02-02 00:00:00,117,1.4830286587528891
2025-02-02 00:00:00,118,1.4863756080911066
2025-02-02 00:00:00,119,1.461640827877151
2025-02-02 00:00:00,120,1.4444443088089314
2025-02-02 00:00:00,121,1.484900045070308
2025-02-02 00:00:00,122,1.4960825306341698
2025-02-02 00:00:00,123,1.4957637392546608
2025-02-02 00:00:00,124,1.5425368850934738
2025-02-02 00:00:00,125,1.3246872824845677
2025-02-02 00:00:00,126,0.9701102371983588
2025-02-02 00:00:00,127,0.9500133701136314
2025-02-02 00:00:00,128,0.9878509654360259
2025-02-02 00:00:00,129,0.9584901705364341
2025-02-02 00:00:00,130,0.9791119291415532
2025-02-02 00:00:00,131,0.78126096763955
2025-02-02 00:00:00,132,0.4531484164862076
2025-02-02 00:00:00,133,0.3940794737256699
2025-02-02 00:00:00,134,0.4288849735037809
2025-02-02 00:00:00,135,0.4348733467941692
2025-02-02 00:00:00,136,0.4633161115811618
2025-02-02 00:00:00,137,0.46386143731088986
2025-02-02 00:00:00,138,0.4387647244348541
2025-02-02 00:00:00,139,0.4466753623949055
2025-02-02 00:00:00,140,0.45005831071339686
2025-02-02 00:00:00,141,0.44315814649052276
2025-02-02 00:00:00,142,0.4650593541609592
2025-02-02 00:00:00,143,0.5067396157416912
2025-02-02 00:00:00,144,0.5299248473335755
2025-02-02 06:00:00,37,1.0710123885219875
2025-02-02 06:00:00,38,1.023612731029317
2025-02-02 06:00:00,39,1.0551421537580783
2025-02-02 06:00:00,40,1.0201232861244416
2025-02-02 06:00:00,41,1.006552412277224
2025-02-02 06:00:00,42,1.0536480764436054
2025-02-02 06:00:00,43,1.0895505666305978
2025-02-02 06:00:00,44,1.0472669709937033
2025-02-02 06:00:00,45,0.9356278702618223
2025-02-02 06:00:00,46,0.8712408988716676
2025-02-02 06:00:00,47,1.0849581806952464
2025-02-02 06:00:00,48,1.3969853482920822
2025-02-02 06:00:00,49,1.3729719351123868
2025-02-02 06:00:00,50,1.3017418306170518
2025-02-02 06:00:00,51,1.3203974476128912
2025-02-02 06:00:00,52,1.2800488383305773
2025-02-02 06:00:00,53,1.2369505887523033
2025-02-02 06:00:00,54,1.2211926996900053
2025-02-02 06:00:00,55,1.1931440710952195
2025-02-02 06:00:00,56,1.1554961898363783
2025-02-02 06:00:00,57,1.12596905234311
2025-02-02 06:00:00,58,1.127669157816267
2025-02-02 06:00:00,59,1.188782705150045
2025-02-02 06:00:00,60,1.2733032070115113
2025-02-02 06:00:00,61,1.2958627072080817
2025-02-02 06:00:00,62,1.2422505836257507
2025-02-02 06:00:00,63,1.212950833018293
2025-02-02 06:00:00,64,1.2859647804487344
2025-02-02 06:00:00,65,1.0883124837475693
2025-02-02 06:00:00,66,0.7192373296770188
2025-02-02 06:00:00,67,0.6739422393251664
2025-02-02 06:00:00,68,0.7012149221117955
2025-02-02 06:00:00,69,0.6627839714057034
2025-02-02 06:00:00,70,0.6789387373075174
2025-02-02 06:00:00,71,0.6825307407947349
2025-02-02 06:00:00,72,0.6538582874124405
2025-02-02 06:00:00,73,0.6584560859665489
2025-02-02 06:00:00,74,0.7077333106585174
2025-02-02 06:00:00,75,0.7144651254997061
2025-02-02 06:00:00,76,0.6123170792598553
2025-02-02 06:00:00,77,0.7351669062836921
2025-02-02 06:00:00,78,1.015220941907132
2025-02-02 06:00:00,79,1.040458116222435
2025-02-02 06:00:00,80,1.0186574236113901
2025-02-02 06:00:00,81,1.04703170872635
2025-02-02 06:00:00,82,1.01750976281593
2025-02-02 06:00:00,83,1.0763664842465437
2025-02-02 06:00:00,84,1.2229449395028196
2025-02-02 06:00:00,85,1.2892703092539475
2025-02-02 06:00:00,86,1.2899217173494482
2025-02-02 06:00:00,87,1.3010663019014583
2025-02-02 06:00:00,88,1.3373916083122561
2025-02-02 06:00:00,89,1.1361027346369523
2025-02-02 06:00:00,90,0.833637739681332
2025-02-02 06:00:00,91,0.8532980558942904
2025-02-02 06:00:00,92,0.9070677363464407
2025-02-02 06:00:00,93,0.868776187653526
2025-02-02 06:00:00,94,0.9005249078484296
2025-02-02 06:00:00,95,0.9406422080028485
2025-02-02 06:00:00,96,0.9590339838153508
2025-02-02 06:00:00,97,0.9970554787524256
2025-02-02 06:00:00,98,1.0215966913821024
2025-02-02 06:00:00,99,1.020158830182418
2025-02-02 06:00:00,100,1.0186262993068593
2025-02-02 06:00:00,101,1.03264701975408
2025-02-02 06:00:00,102,1.052192494280808
2025-02-02 06:00:00,103,1.0593765354845615
2025-02-02 06:00:00,104,1.0917210251592067
2025-02-02 06:00:00,105,1.1175727665711368
2025-02-02 06:00:00,106,1.0758774433285756
2025-02-02 06:00:00,107,1.1153042185023991
2025-02-02 06:00:00,108,1.2483840338738035
2025-02-02 06:00:00,109,1.3303786866856027
2025-02-02 06:00:00,110,1.3470694536712666
2025-02-02 06:00:00,111,1.3223356518093536
2025-02-02 06:00:00,112,1.2973035469187408
2025-02-02 06:00:00,113,1.359273043884272
2025-02-02 06:00:00,114,1.464139142232176
2025-02-02 06:00:00,115,1.4774007472722857
2025-02-02 06:00:00,116,1.4682652136172714
