path,bytes,sha256
reports/q2_pareto_v3/figures/savings/workspace/candidate_templates.json,5946,2ddb49de02987e321afae6163b38437e643b8d41990980bb9f2468cca4c5929c
reports/q2_pareto_v3/figures/savings/workspace/data_lineage.json,455,f1039aa4d9e81734a397b5abbc1a87bf32154bf23eccdda1356f1029530d220b
reports/q2_pareto_v3/figures/savings/workspace/dataset_context.json,11639,f99175c9ad7b8cb6a3e3056315a29562407be476687bd044719de01a30590f28
reports/q2_pareto_v3/figures/savings/workspace/dependency_report.json,895,24a4c12d0b8da513887b4186754789589286e5ab60324bdc83044b56af2bdf2b
reports/q2_pareto_v3/figures/savings/workspace/execution_result.json,367,8c99e7a0117555527f46cb3b24d3feb81305fc27d215fe7c0c1d16a5df2c6331
reports/q2_pareto_v3/figures/savings/workspace/final_quality_report.json,618,cf1606d89fe8237ef5332e09d8f8d2d2c8b7747d8ae7174367af92b5503a906b
reports/q2_pareto_v3/figures/savings/workspace/final_template_selection.json,4261,439400aeec2d547899b7c70fd07ff3d69def00b8e21ab5867c219c8282a91578
reports/q2_pareto_v3/figures/savings/workspace/quality_execution.json,695,562e26ba8ee4f4e7079c9ecb820d61c785676d8932e8b552834c241c0b2bbbcf
reports/q2_pareto_v3/figures/savings/workspace/repair_history.json,18,0343639fac1511a32a4c9a92c7655a6e9f9ad3a600fc6f30b5bdad6806160a97
reports/q2_pareto_v3/figures/savings/workspace/response_provenance.json,242,0ee8fde9f4e66bda78452c0395004b744be06117d51196be7f8aed619789f52a
reports/q2_pareto_v3/figures/savings/workspace/technical_quality_report.json,429,f6c7ad40ac8926a3b270533c6deaa85716b50e6992b3b65b89372d344249ef09
reports/q2_pareto_v3/figures/savings/workspace/template_provenance.json,861,12dd6c32545082b47eda5a34be848984b5c66f7a4f66e451e7d23b51d3f22de1
reports/q2_pareto_v3/figures/savings/workspace/user_requirement.json,692,306d2e9a39039751168b6014f6bdf86e2105bf2a5e1cadda2b7cc6bfaa249b5a
reports/q2_pareto_v3/figures/savings/workspace/visual_quality_report.json,1011,7fdac934771eb54fe0376c9aafced5b317f253a322f9018e50ff621693f61676
reports/q2_pareto_v3/git_status_after.txt,3298,0acba0fbe874b5a67f2b74db639937f444dfdbabeb01a842ba96fdc73784771c
reports/q2_pareto_v3/git_status_before.txt,2914,16f0d2663d5ae2ab37b44c0320811d8fdf90c9ace68f5a95d01ec465480b0d6e
reports/q2_pareto_v3/independent_analysis.log,12615,f58997f9c720dbbd7e4e94f96665d21217d4c3ad9f09056cf5505bd9099b382b
reports/q2_pareto_v3/independent_causality.log,136,f564badbcc6710d1c1b0d34226c14349f45344cbf40b81af821f4446cc0a79e3
reports/q2_pareto_v3/independent_extension_analysis.log,145,6ee98478ab5be51b3e4999c05d92495da158a7e491d90904f12932b8dd805984
reports/q2_pareto_v3/independent_extension_causality.log,146,8e3f4ad83e227f34fcbfefb63827153a441bd1ceff7838e1e0991132f809c48e
reports/q2_pareto_v3/independent_extension_full.log,698,272d6ef760247961a198822432273441c136a5136dbff07394ad43a7793dd715
reports/q2_pareto_v3/independent_extension_january.log,435,e517d930e9a260dc6dea2d0705efd3ce77565c874f4ee9c17f031b52a9a3bba0
reports/q2_pareto_v3/independent_figure_validation.json,1768,12bac6cd779bc391c1cbe981f33409a82637c0837dde81649b968ccf04f33532
reports/q2_pareto_v3/independent_final_numeric_summary.json,992,076226ac1286800850a7c0427d2e99aae9f1829b3efa918b499695b4bda8c770
reports/q2_pareto_v3/independent_full.log,558,66e796cf96f42fbab2d53c550023820c1e6ba1016f82d6b0858133223bc9277f
reports/q2_pareto_v3/independent_january.log,239,7b48f0bd9430de10ee1f77b2bbccd3ce295cee2b4a2beef182b308bcc5c9853a
reports/q2_pareto_v3/independent_portability_check.json,2130,50e1b09fc930fb258f41d50d543e0bbd01642b9e046a4aca145e5d3b7cc35458
reports/q2_pareto_v3/independent_references.log,265,67c8c6eb25b9c9ae0a70b52a5a8a52debe046978112a9d543912c5d60ae9eb3c
reports/q2_pareto_v3/independent_review_design.md,4510,386ef088ce90109ffa9a0cc723a9853fcc65de6f499f88b025515b2f89d79aae
reports/q2_pareto_v3/independent_runs.log,458,b3c850d5f3ab8478519eee6c3ad27e1c4fe43404aafd5ff4b84e85689ffc8f56
reports/q2_pareto_v3/independent_text_numeric_checks.json,2767,69ee304421830d531d36a6815fbf4df104021c7c9e88a6eadbd4a4f683473d51
reports/q2_pareto_v3/independent_text_review.json,5301,e7be2a805a8e5a866a94b45682d2671c91fc2e6f8fc9f7cb66db5c90f341cb08
reports/q2_pareto_v3/independent_text_review.md,13062,a4f2f1e82de2f4c77d95a3ff6400f15a1a52be57508f120ac07f2178716f1a62
reports/q2_pareto_v3/independent_validation.json,179800,d6f58e0b9b308212ba1ddd27bba2f65e38920ed5d53e91bea3402850efe4e087
reports/q2_pareto_v3/independent_validation_analysis.json,45684,097ebe97ce0518d0d62fa2dcde633bf99ed8e6a7f650e7d965d8c06891fc7dc7
reports/q2_pareto_v3/independent_validation_causality.json,108372,0ccedb43f66848b827780965476b3864524e0f17607d3cd7ccb9a39ec4d1a61b
reports/q2_pareto_v3/independent_validation_extension_all.json,161371,e48796c902b24b6fc5259971aadc55bae067ded462be53aef85823c11a72813b
reports/q2_pareto_v3/independent_validation_extension_analysis.json,51201,2cb530d369578f271ff5d619c8b235c258e97bfc5dc0af8f91f34cc370387405
reports/q2_pareto_v3/independent_validation_extension_causality.json,99170,8f90eec7394163aa4230bf9f55ebde19f5fd25b5eb5684beec4ed1117ce3797b
reports/q2_pareto_v3/independent_validation_extension_january.json,45407,fa4e6c34127d120ce2d9c22dbaef1267d0c9af35e2cb11062c2cc4b3c208778b
reports/q2_pareto_v3/independent_validation_january.json,33899,8a4cf5dfa71fa257b82428a62f1f4102150eaef5894408a636e675f896f20113
reports/q2_pareto_v3/independent_validation_references.json,34438,dac96283d6f36204d634559228e1dd5e3f9ca559c0a5144dfcc04d06694d0080
reports/q2_pareto_v3/independent_validation_runs.json,59265,9f512725f89fe79e62921d666b9d4ebd5b8697d397035a45d9fcc15ef06f9e78
reports/q2_pareto_v3/independent_validation_selftest.json,2964,f6258258d9d49c2ed721946e741103a5a126b494eadb0cabda109ebf7c7fc109
reports/q2_pareto_v3/january_run.log,554,6996997e16a9c04dc3a43f511c8dc9d1a37c6fa76f24cd27faa216840797afe7
reports/q2_pareto_v3/method_fit_and_workflow.md,8088,84a2a00e0385a8c610add5a1058efb073d61893cc1d7d764cbfa8e5f9fcf53b3
reports/q2_pareto_v3/modelviz_prepare.log,12226,3fdab44f96fa96979f633f18e18f57a4d6a5d77e297416b071a8c6db2c0016b7
reports/q2_pareto_v3/modelviz_quality.log,46,1247e6033b15b88f42ae057ee718077fc0d453ea8c3ce2b78f0caed2c2bc1494
reports/q2_pareto_v3/modelviz_recall.log,12226,3fdab44f96fa96979f633f18e18f57a4d6a5d77e297416b071a8c6db2c0016b7
reports/q2_pareto_v3/modelviz_render.log,34,9104864f77609fcac6760bb23fbb4f4eb8c7207dc2f3c17d183f1be1c1c482a5
reports/q2_pareto_v3/portability_independent_smoke.json,2244,8d043b616fd73e05c81a10d60f25730a0a14606beaa5388a4b67d753ae41d030
reports/q2_pareto_v3/portability_reproduction_comparison.json,246,e93a46b738cd303bbd5703d17f33f75a6bf12928b216bd34f1efa296604bc7c6
reports/q2_pareto_v3/portability_run.log,266,f2610c72642d39987f7eef13e35b518882ef51b9a32fd151ae2e87f771bcf113
reports/q2_pareto_v3/portability_validation.json,549,4197da92e080178bd25743cc2552d64f8249768bfa044c7a0ebdbf608ca31e49
reports/q2_pareto_v3/preservation_validation.json,197,956b45da1833f3f71a02d8349f5819726b5cd2f12a5275c623bb68873058bc03
reports/q2_pareto_v3/protected_hashes_before.json,510488,6dfbd139ef90dd8c84345d78bf56d234705bb1333d53ef8bbe7f33146f611636
reports/q2_pareto_v3/protocol.md,5207,decb0a694277b63215d81633c4f61dd88d72a8f8f092a9a9831669409293295d
reports/q2_pareto_v3/protocol_freeze.json,232,bcb6926602ad6c632d66371a3bc21fcdccef58caf4379f5cae69dc73667ac76a
reports/q2_pareto_v3/requirements.numerical.txt,57,fc80dca4251af066cbe40aae2634e0a9ee66fb72983d50aebf25ca43a8426912
reports/q2_pareto_v3/requirements.plotting.txt,114,24841c7afec161402815766def5ce6da13327e7b660f0f100dd5e00eb8aea59b
reports/q2_pareto_v3/research_report.md,11561,9bcb4912531c5d65bb7309da2f5dfb6eddf31273fae8e7a9344e0f266179510a
reports/q2_pareto_v3/test_green.log,550,5017217a171847f052982f94746631257b3204ba699545153fa64bdef7ea0e18
reports/q2_pareto_v3/test_red.log,2870,ceb500c820856879e4690e834f80a7f13e9eecc4d438ed5678d5495562936056
reports/q2_pareto_v3/test_sparse_green.log,682,851027f56cb888f5a51ec94362aeaacbfd68d526cd0f16c8e4806e0e5f0012a1
reports/q2_pareto_v3/test_sparse_red.log,1332,e01365d0a17622c59edb4d17636930687dfb47c9de006f8a900c4f17ccec0c5e
results/q2_pareto_v3/ablation.json,747,cbbcdc41d67525f52a53cfc6e39e2f605d691ad07bd443759746dd11e226dc70
results/q2_pareto_v3/acceptance.json,441,ba84551957353f965cdbfa7c16beb4c3df118641949603eaddb4cf81484ca37f
results/q2_pareto_v3/analysis_user_cap/acceptance_user_cap.json,840,ca3cc40e82e070313f13dfc3122e7f39346725eb17b5a6e0285b49281500caa2
results/q2_pareto_v3/analysis_user_cap/block_bootstrap.csv,20974,0ae34fb0a493c4d49421e4ed668813da72a39c7c81bf4401e412b9b3f445d09e
results/q2_pareto_v3/analysis_user_cap/comparison_all.csv,22751,00792915a1ff06b38fd1afb3c346f407871181cbbbc106fc5e0a72f9c43a8e55
results/q2_pareto_v3/analysis_user_cap/daily.csv,761691,39971c326efcf9449c19043678a6d81bc1ba637e771c0c5993ae96483733b067
results/q2_pareto_v3/analysis_user_cap/eligible_ranking.csv,19203,50f91389b235ee46dd394ab937df48a7bccca1d3724ebbdea4fca3d14adc2782
results/q2_pareto_v3/analysis_user_cap/hourly.csv,52301,405288288c3e208bf1fe2d84bfdc514976053e44994c45e27fed312e7f4e9633
results/q2_pareto_v3/analysis_user_cap/monthly.csv,29223,a87de64701d645488af3005961b565465c9d4485234961665a86cb9ce6e7db88
results/q2_pareto_v3/analysis_user_cap/paired_daily.csv,2739936,12cbead7c1bd41780f07014c39bb99a1a049a0220a4573db92bfce6693524ddd
results/q2_pareto_v3/analysis_user_cap/representative/X_day50/four_days_ledger.csv,331729,d38e1ef60acc338eb3195523e7f745509e8d284f3c42c1f293047f7cab02fcad
results/q2_pareto_v3/analysis_user_cap/representative/X_day50/table1_daily.csv,367,74fa004158ae28272013a40b0d7f215023c7e43fc502f73fed76ec26217ae638
results/q2_pareto_v3/analysis_user_cap/representative/X_day50/table1_intervals.csv,1822,d6de3ff56ae070de396422a55aff47e6470619b3b49112aefe01fd03cc854151
results/q2_pareto_v3/analysis_user_cap/representative/X_day50/table2_charge_discharge.csv,1200,d26206112db8250f31cceb4293ff4858d56cfcc8921afcebd01006e0cf33710a
results/q2_pareto_v3/analysis_user_cap/representative/X_day50/table3_emergency.csv,154,7fb7c1d7f09cff47fab00151bc2f5d79c8278d2dd5aec30a5b52829b1ba65407
results/q2_pareto_v3/analysis_user_cap/representative/X_day50/terminal.csv,232,a41b6c7dedbe2b32a8c3ca83190fab9c23f71a204e63a94c1ca591c015467bd8
results/q2_pareto_v3/analysis_user_cap/representative/X_day60/four_days_ledger.csv,331923,bf8e5a12851ff688d2517e4842c5be06af9235f254f96ad8ea0669bf13245e8a
results/q2_pareto_v3/analysis_user_cap/representative/X_day60/table1_daily.csv,362,e58f7a39674d218dc9f2d0a79042b6d7364c52e0898dbaa6009434d523f6fa5e
results/q2_pareto_v3/analysis_user_cap/representative/X_day60/table1_intervals.csv,1823,987b54627cfc2ec9b6580e033f17e544ae14026b9540356729960bc192e90e4c
results/q2_pareto_v3/analysis_user_cap/representative/X_day60/table2_charge_discharge.csv,1206,45455856c289dc257425901fd444b96780098544292b626a9903e3284762a40e
results/q2_pareto_v3/analysis_user_cap/representative/X_day60/table3_emergency.csv,155,c56260a2835e275d9168573b76f87c0c09c89db899ca04ddcec40ff2b29c10da
results/q2_pareto_v3/analysis_user_cap/representative/X_day60/terminal.csv,233,8e3e56514bb3cd0a7e4e717ef955182b825eeb7e420bb1fcd4d3c99d83d6e794
results/q2_pareto_v3/analysis_user_cap/representative/X_day60_morning85/four_days_ledger.csv,337736,a8a5d80218f7e7413ab40575402f490b4959637f090312b8253aa68c4faa2f78
results/q2_pareto_v3/analysis_user_cap/representative/X_day60_morning85/table1_daily.csv,367,16e6820fd1d2e6959c0a5d9ee61475871518111dc892f715e48f97590d8b4e9e
results/q2_pareto_v3/analysis_user_cap/representative/X_day60_morning85/table1_intervals.csv,1823,987b54627cfc2ec9b6580e033f17e544ae14026b9540356729960bc192e90e4c
results/q2_pareto_v3/analysis_user_cap/representative/X_day60_morning85/table2_charge_discharge.csv,1204,db1cf45f5c512e04da8489fb34dff3e55e22a67ef72f67df7f0f3528717e0d95
results/q2_pareto_v3/analysis_user_cap/representative/X_day60_morning85/table3_emergency.csv,155,c56260a2835e275d9168573b76f87c0c09c89db899ca04ddcec40ff2b29c10da
results/q2_pareto_v3/analysis_user_cap/representative/X_day60_morning85/terminal.csv,233,8e3e56514bb3cd0a7e4e717ef955182b825eeb7e420bb1fcd4d3c99d83d6e794
results/q2_pareto_v3/analysis_user_cap/representative/X_evening85_day60/four_days_ledger.csv,337877,479c0dc098a0a55416a2980d60f7ca6301c58aeca897f8b6705fa3e8f352e40b
results/q2_pareto_v3/analysis_user_cap/representative/X_evening85_day60/table1_daily.csv,366,3d3ad39f567560f052192644db984fbb47696ce1ad80fdf5aba97637908b118a
results/q2_pareto_v3/analysis_user_cap/representative/X_evening85_day60/table1_intervals.csv,1792,d67b962dd533a8bd1b8fa94b2a0e48a1e3267c3b3f8d7b59cb67150d06532a92
results/q2_pareto_v3/analysis_user_cap/representative/X_evening85_day60/table2_charge_discharge.csv,1225,166879481b2005c3f0c7ca7f2f263ca804805d8a77b4b15e994242dd414e8c76
results/q2_pareto_v3/analysis_user_cap/representative/X_evening85_day60/table3_emergency.csv,318,97baa8a6f1d73edd869bf52ece15ae9744219582af5577cc0f3a95ba7ffb7fba
results/q2_pareto_v3/analysis_user_cap/representative/X_evening85_day60/terminal.csv,233,cf8a442bff1bb2d5b1f660db169c30516b09897f628e1f31ff531ff9af29d9cf
results/q2_pareto_v3/analysis_user_cap/representative/X_morning90/four_days_ledger.csv,334722,6140b9ba7d6b860ce027c04dee51ec0e23531a9c1c18f23761b05e54e915f062
results/q2_pareto_v3/analysis_user_cap/representative/X_morning90/table1_daily.csv,368,491c6d5ac59218d71cb2d62bf27df416acf31f8a560b8972668c8f567f4a2bd8
results/q2_pareto_v3/analysis_user_cap/representative/X_morning90/table1_intervals.csv,1790,3ebc0314aeb653399f939899b7577db0972de2981037c5a4a7efbaba1b040e34
results/q2_pareto_v3/analysis_user_cap/representative/X_morning90/table2_charge_discharge.csv,1194,83f066d9d86d7795713ef368d3fec6d8e5970ba57c1bde68e8d515076501b935
results/q2_pareto_v3/analysis_user_cap/representative/X_morning90/table3_emergency.csv,155,4659fd35f4ff9c525e88b31552d90f8ee0bc6e39aea879ea65ff576d90112c55
results/q2_pareto_v3/analysis_user_cap/representative/X_morning90/terminal.csv,233,01aa9da91a26b606412c0aed8169120a1c5ebfaf8ba9c30b52847bd4e5ab90ba
results/q2_pareto_v3/analysis_user_cap/representative/X_strong_morning85/four_days_ledger.csv,338451,a359c2efecb1a17ea86dabd1b181aad486105e7a0169962c62c0f5fd491ec155
results/q2_pareto_v3/analysis_user_cap/representative/X_strong_morning85/table1_daily.csv,351,f68943e17e13845414bf8af0c64a262d3f143bead707408d2280c0a5389dfb45
results/q2_pareto_v3/analysis_user_cap/representative/X_strong_morning85/table1_intervals.csv,1825,8b928f043913e8de05646f6e93313869e257419eda0c82bf8aeb9f018122a41c
results/q2_pareto_v3/analysis_user_cap/representative/X_strong_morning85/table2_charge_discharge.csv,1206,a3dcf94e393dd9dec66c23ed2c402b44dc6229e036021ddeb7ee533a48414af8
results/q2_pareto_v3/analysis_user_cap/representative/X_strong_morning85/table3_emergency.csv,67,1b28b1a3cfcdade13bcb99ba3e0c933e10809297ae21ce404376ee6001fec966
results/q2_pareto_v3/analysis_user_cap/representative/X_strong_morning85/terminal.csv,235,fc41da0b8c9389e36e6742cc2e7614a0815869e9ea813ac232b2b0922d9c9d20
results/q2_pareto_v3/analysis_user_cap/representative/X_uniform70/four_days_ledger.csv,334304,6f4ab34e2ac0816b1e8d512b4d6e9ba833ddcee417e4b7917a169e6f91933278
results/q2_pareto_v3/analysis_user_cap/representative/X_uniform70/table1_daily.csv,378,a25e7787b14f471b138e5d1082b5db7aa85df99aa3f717007b6c0a43f8547ae4
results/q2_pareto_v3/analysis_user_cap/representative/X_uniform70/table1_intervals.csv,1759,58e32e5960c53bdeee60a85de09688f1e49188340a2cff3ddb65ef0a6da845fd
results/q2_pareto_v3/analysis_user_cap/representative/X_uniform70/table2_charge_discharge.csv,1223,3605294c451731b1f73db72e1af740ddaf2a7048c65ff1cbae59a1b2691d7c17
results/q2_pareto_v3/analysis_user_cap/representative/X_uniform70/table3_emergency.csv,670,74e60d8701ffdc44cf79d4cf14c05688bac643511ac47ed102817a3b43b00492
results/q2_pareto_v3/analysis_user_cap/representative/X_uniform70/terminal.csv,233,865dafb7e7da6d372656eaf2d8d7525d7da506d0635a54b6fe101f44fceff7f0
results/q2_pareto_v3/analysis_user_cap/representative/X_uniform75/four_days_ledger.csv,335263,9cdae4645aef38f0d22f1153516e11df801782610f4cd30800bed028858dd536
results/q2_pareto_v3/analysis_user_cap/representative/X_uniform75/table1_daily.csv,366,dedbdd2d5d926c03a5cdebbae7647e049ef925defa32f6d0992d4e45086de920
results/q2_pareto_v3/analysis_user_cap/representative/X_uniform75/table1_intervals.csv,1764,6b7de7394e600fc91ebe0a858dcd78e52756dca312145c5b15ca2f1f096c348c
