date,issue_hour,alternative,slot_id,load_forecast_kwh,pv_forecast_kwh,price_yuan_per_kwh,grid_original_kwh,grid_kwh,charge_kwh,discharge_kwh,surplus_kwh,energy_start_kwh,energy_end_kwh,charge_mode,emergency_plan_kwh
2025-02-01,6,hold,49,635.4068998870623,370.3599416666666,1.1683,0.0,0.0,0.0,265.0469582203957,0.0,2425.1503447005516,2130.6537244556675,0.0,0.0
2025-02-01,6,hold,50,646.2141780845435,421.041025,1.0956,0.0,0.0,0.0,225.17315308454351,0.0,2130.6537244556675,1880.4613321395082,0.0,0.0
2025-02-01,6,hold,51,647.110580958535,471.7221083333334,1.0849,0.0,0.0,0.0,233.71439325144524,58.3259206262436,1880.4613321395082,1620.7786729712357,0.0,0.0
2025-02-01,6,hold,52,647.805829314212,522.4031916666667,1.061,0.0,0.0,0.0,125.40263764754536,0.0,1620.7786729712357,1481.4424089184074,0.0,0.0
2025-02-01,6,hold,53,670.0917550334307,573.084275,1.043,0.0,0.0,0.0,97.00748003343062,0.0,1481.4424089184074,1373.6563199923735,0.0,0.0
2025-02-01,6,hold,54,711.1188147083909,623.7653583333334,1.036,0.0,0.0,0.0,87.35345637505748,0.0,1373.6563199923735,1276.5969240200875,0.0,0.0
2025-02-01,6,hold,55,741.2691350518646,676.5724236111112,1.0147,0.0,0.0,0.0,64.69671144075346,0.0,1276.5969240200875,1204.711689085917,0.0,0.0
2025-02-01,6,hold,56,735.7459910106587,731.5054708333333,0.9922,0.0,0.0,0.0,4.240520177325379,0.0,1204.711689085917,1200.0,0.0,0.0
2025-02-01,6,hold,57,717.5107782794714,786.4385180555555,0.97,0.0,0.0,0.0,0.0,68.92773977608408,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,58,734.4544936609228,841.3715652777778,0.9422,0.0,0.0,-0.0,0.0,106.91707161685497,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,59,750.5813576745692,896.3046125000001,0.9569,0.0,0.0,0.0,0.0,145.7232548254309,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,60,740.2503001625226,951.2376597222222,0.9977,0.0,0.0,0.0,0.0,210.9873595596996,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,61,717.3537761755949,991.5628805555556,0.9919,0.0,0.0,0.0,0.0,274.20910437996065,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,62,723.8031536904372,1017.2802750000001,0.9588,0.0,0.0,0.0,0.0,293.4771213095629,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,63,744.9899410501337,1042.9976694444445,0.9549,0.0,0.0,-0.0,0.0,298.0077283943108,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,64,728.3017415370559,1068.7150638888888,0.9839,0.0,0.0,0.0,0.0,340.4133223518329,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,65,719.2877019497449,1094.4324583333334,0.799,0.0,0.0,0.0,0.0,375.1447563835885,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,66,731.3598901578646,1120.1498527777778,0.5025,0.0,0.0,156.04426795812498,0.0,232.74569466178826,1200.0,1340.4398411623124,0.9999999999999938,0.0
2025-02-01,6,hold,67,727.8656688803993,1135.4635083333333,0.4662,0.0,0.0,407.59783945293213,0.0,1.8189894035458565e-12,1340.4398411623124,1707.2778966699514,1.0,0.0
2025-02-01,6,hold,68,702.8025691645985,1140.373425,0.5007,0.0,0.0,437.5708558354015,0.0,0.0,1707.2778966699514,2101.0916669218127,1.0,0.0
2025-02-01,6,hold,69,690.8134729587313,1145.2833416666665,0.4827,0.0,0.0,454.4698687079352,0.0,5.684341886080802e-14,2101.0916669218127,2510.1145487589542,1.0,0.0
2025-02-01,6,hold,70,726.2987606678035,1150.1932583333335,0.4785,0.0,0.0,423.8944976655299,0.0,0.0,2510.1145487589542,2891.619596657931,1.0,0.0
2025-02-01,6,hold,71,718.7337778598172,1155.103175,0.4662,0.0,0.0,436.3693971401827,0.0,5.684341886080802e-14,2891.619596657931,3284.3520540840955,1.0,0.0
2025-02-01,6,hold,72,670.0957497913192,1160.0130916666667,0.4432,0.0,0.0,489.91734187534746,0.0,0.0,3284.3520540840955,3725.2776617719082,1.0,0.0
2025-02-01,6,hold,73,672.2624227371775,1162.551276388889,0.4411,113.83515092201776,113.83515092201776,604.1240045737292,0.0,0.0,3725.2776617719082,4268.9892658882645,1.0,0.0
2025-02-01,6,hold,74,682.6864224726097,1162.7177291666667,0.4551,0.0,0.0,480.031306694057,0.0,0.0,4268.9892658882645,4701.017441912916,1.0,0.0
2025-02-01,6,hold,75,676.8023884430787,1162.8841819444444,0.4463,0.0,0.0,486.0817935013657,0.0,0.0,4701.017441912916,5138.491056064146,1.0,0.0
2025-02-01,6,hold,76,676.8939477522447,1163.0506347222222,0.4113,455.48083525224456,455.48083525224456,833.3333333333333,0.0,108.3041888888888,5138.491056064146,5888.491056064146,1.0,0.0
2025-02-01,6,hold,77,681.119122463355,1163.2170875,0.5682,0.0,0.0,482.09796503664495,0.0,0.0,5888.491056064146,6322.379224597126,1.0,0.0
2025-02-01,6,hold,78,687.5320947632013,1163.3835402777777,0.8279,0.0,0.0,475.85144551457637,0.0,5.684341886080802e-14,6322.379224597126,6750.645525560245,1.0,0.0
2025-02-01,6,hold,79,694.1631152119369,1145.2100583333333,0.8636,0.0,0.0,451.04694312139645,0.0,0.0,6750.645525560245,7156.587774369502,1.0,0.0
2025-02-01,6,hold,80,675.2954252538972,1108.6966416666667,0.8416,0.0,0.0,433.40121641276943,0.0,5.684341886080802e-14,7156.587774369502,7546.648869140994,1.0,0.0
2025-02-01,6,hold,81,653.4839758349366,1072.183225,0.8618,0.0,0.0,418.6992491650634,0.0,0.0,7546.648869140994,7923.478193389551,1.0,0.0
2025-02-01,6,hold,82,675.4827811245241,1035.6698083333333,0.8623,0.0,0.0,360.18702720880924,0.0,0.0,7923.478193389551,8247.64651787748,1.0,0.0
2025-02-01,6,hold,83,671.9421697143802,999.1563916666668,0.9026,0.0,0.0,327.2142219522866,0.0,0.0,8247.64651787748,8542.139317634537,1.0,0.0
2025-02-01,6,hold,84,639.8993201017577,962.6429750000001,0.9754,0.0,0.0,322.7436548982424,0.0,0.0,8542.139317634537,8832.608607042956,1.0,0.0
2025-02-01,6,hold,85,643.4549647150336,917.7226999999999,1.0002,0.0,0.0,274.2677352849663,0.0,0.0,8832.608607042956,9079.449568799426,1.0,0.0
2025-02-01,6,hold,86,634.1799372252026,864.3955666666667,0.9978,0.0,0.0,230.2156294414641,0.0,0.0,9079.449568799426,9286.643635296743,1.0,0.0
2025-02-01,6,hold,87,608.4572766789054,811.0684333333334,1.0271,0.0,0.0,202.611156654428,0.0,0.0,9286.643635296743,9468.993676285729,1.0,0.0
2025-02-01,6,hold,88,613.3704067274466,757.7413,1.0906,0.0,0.0,144.37089327255342,0.0,0.0,9468.993676285729,9598.927480231026,1.0,0.0
2025-02-01,6,hold,89,606.1343436894803,704.4141666666668,0.9376,0.0,0.0,98.27982297718654,0.0,0.0,9598.927480231026,9687.379320910495,1.0,0.0
2025-02-01,6,hold,90,596.4196198257556,651.0870333333334,0.6694,26.741126770200026,26.741126770200026,81.40854027777777,0.0,0.0,9687.379320910495,9760.647007160494,1.0,0.0
2025-02-01,6,hold,91,635.1587343672551,601.7329500000001,0.66,117.01958714503292,117.01958714503292,83.59380277777791,0.0,0.0,9760.647007160494,9835.881429660494,1.0,0.0
2025-02-01,6,hold,92,640.013821825934,556.3519166666666,0.7217,176.38884682593397,176.38884682593397,92.72694166666662,0.0,0.0,9835.881429660494,9919.335677160494,1.0,0.0
2025-02-01,6,hold,93,599.7113122620876,510.9708833333334,0.7308,190.6005094843099,190.6005094843099,101.86008055555567,0.0,0.0,9919.335677160494,10011.009749660494,1.0,0.0
2025-02-01,6,hold,94,586.8159608454558,465.58985,0.7534,232.2193302899003,232.2193302899003,110.99321944444449,0.0,0.0,10011.009749660494,10110.903647160494,1.0,0.0
2025-02-01,6,hold,95,588.9163921468486,420.20881666666673,0.7823,288.8339338135153,288.8339338135153,120.12635833333341,0.0,1.4210854715202004e-14,10110.903647160494,10219.017369660494,1.0,0.0
2025-02-01,6,hold,96,583.1946433359595,374.82778333333334,0.8055,337.62635722484845,337.62635722484845,129.25949722222225,0.0,0.0,10219.017369660494,10335.350917160495,1.0,0.0
2025-02-01,6,hold,97,567.357737915947,328.18900972222224,0.8271,363.41653652705816,363.41653652705816,124.24780833333335,0.0,0.0,10335.350917160495,10447.173944660495,1.0,0.0
2025-02-01,6,hold,98,571.4651228608335,280.29249583333336,0.8519,396.2639186941668,396.2639186941668,105.09129166666668,0.0,0.0,10447.173944660495,10541.756107160496,1.0,0.0
2025-02-01,6,hold,99,593.2005766994871,232.39598194444443,0.8791,446.7393697550426,446.7393697550426,85.93477499999995,0.0,0.0,10541.756107160496,10619.097404660495,1.0,0.0
2025-02-01,6,hold,100,590.7721956277597,184.49946805555555,0.9024,473.0509859055375,473.0509859055375,66.77825833333333,0.0,0.0,10619.097404660495,10679.197837160495,1.0,0.0
2025-02-01,6,hold,101,529.2872626209706,136.60295416666668,0.9163,440.3060501209706,440.3060501209706,47.62174166666665,0.0,0.0,10679.197837160495,10722.057404660494,1.0,0.0
2025-02-01,6,hold,102,455.0469301319835,88.70644027777779,0.9264,394.80571485420575,394.80571485420575,28.465225000000032,0.0,0.0,10722.057404660494,10747.676107160494,1.0,0.0
2025-02-01,6,hold,103,454.29717177297476,59.361668055555555,0.9462,412.24855649519696,412.24855649519696,17.313052777777727,0.0,0.0,10747.676107160494,10763.257854660495,1.0,0.0
2025-02-01,6,hold,104,460.4489200477838,48.5686375,0.9742,426.0455075477838,426.0455075477838,14.16522500000002,0.0,0.0,10763.257854660495,10776.006557160494,1.0,0.0
2025-02-01,6,hold,105,447.2134559047885,37.77560694444444,0.9862,420.45524618256627,420.45524618256627,11.017397222222257,0.0,0.0,10776.006557160494,10785.922214660493,1.0,0.0
2025-02-01,6,hold,106,452.67721968055446,26.98257638888889,0.976,433.56421273611,433.56421273611,7.869569444444437,0.0,0.0,10785.922214660493,10793.004827160494,1.0,0.0
2025-02-01,6,hold,107,456.1624186818528,16.18954583333333,1.0742,137.26985167368053,137.26985167368053,0.0,302.7030211748389,0.0,10793.004827160494,10456.668136966227,0.0,0.0
2025-02-01,6,hold,108,449.75829179390644,5.396515277777777,1.2313,0.0,0.0,0.0,444.36177651612866,0.0,10456.668136966227,9962.932829726085,0.0,0.0
2025-02-01,6,hold,109,450.409901253073,0.0,1.2561,0.0,0.0,0.0,450.4099012530727,0.0,9962.932829726085,9462.477383889338,0.0,0.0
2025-02-01,6,hold,110,460.8043662055001,0.0,1.2447,0.0,0.0,0.0,460.8043662055004,0.0,9462.477383889338,8950.472532549893,0.0,0.0
2025-02-01,6,hold,111,471.5651552215294,0.0,1.2545,0.0,0.0,0.0,471.5651552215294,0.0,8950.472532549893,8426.511248970415,0.0,0.0
2025-02-01,6,hold,112,473.7516820909504,0.0,1.2522,0.0,0.0,0.0,473.7516820909497,0.0,8426.511248970415,7900.120491091582,0.0,0.0
2025-02-01,6,hold,113,490.5441070783777,0.0,1.2881,0.0,0.0,0.0,490.54410707837724,0.0,7900.120491091582,7355.071483226719,0.0,0.0
2025-02-01,6,hold,114,499.23342400410417,0.0,1.3466,0.0,0.0,0.0,499.23342400410417,0.0,7355.071483226719,6800.367678777712,0.0,0.0
2025-02-01,6,hold,115,452.54014543408067,0.0,1.3523,0.0,0.0,0.0,452.5401454340809,0.0,6800.367678777712,6297.545294962067,0.0,0.0
2025-02-01,6,hold,116,417.9866965803379,0.0,1.3445,0.0,0.0,0.0,417.9866965803376,0.0,6297.545294962067,5833.115632095025,0.0,0.0
2025-02-01,6,hold,117,425.1895185125184,0.0,1.3483,0.0,0.0,0.0,425.1895185125184,0.0,5833.115632095025,5360.682833747782,0.0,0.0
2025-02-01,6,hold,118,442.8999640726679,0.0,1.349,0.0,0.0,0.0,442.89996407266824,0.0,5360.682833747782,4868.571762555928,0.0,0.0
2025-02-01,6,hold,119,464.7726813625768,0.0,1.3473,0.0,0.0,0.0,464.7726813625764,0.0,4868.571762555928,4352.1576721530655,0.0,0.0
2025-02-01,6,hold,120,481.5049764223429,0.0,1.3482,0.0,0.0,0.0,481.5049764223429,0.0,4352.1576721530655,3817.1521427949065,0.0,0.0
2025-02-01,6,hold,121,480.2751334780956,0.0,1.3513,0.0,0.0,0.0,480.2751334780957,0.0,3817.1521427949065,3283.5131055970223,0.0,0.0
2025-02-01,6,hold,122,473.2952408609498,0.0,1.34,0.0,0.0,0.0,473.29524086095006,0.0,3283.5131055970223,2757.629504640411,0.0,0.0
2025-02-01,6,hold,123,466.0337467587152,0.0,1.3489,0.0,0.0,0.0,466.0337467587152,0.0,2757.629504640411,2239.8142304640614,0.0,0.0
2025-02-01,6,hold,124,458.31086813616025,0.0,1.3952,0.0,0.0,0.0,458.3108681361605,0.0,2239.8142304640614,1730.5799325349942,0.0,0.0
2025-02-01,6,hold,125,477.5219392814947,0.0,1.2226,0.0,0.0,0.0,477.5219392814948,0.0,1730.5799325349942,1200.0,0.0,0.0
2025-02-01,6,hold,126,506.3113446409245,0.0,0.9332,506.3113446409245,506.3113446409245,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,127,494.3293119371874,0.0,0.9068,494.3293119371874,494.3293119371874,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,128,466.0510316369453,0.0,0.9371,466.0510316369453,466.0510316369453,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,129,457.1674648363169,0.0,0.9371,457.1674648363169,457.1674648363169,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,130,476.9137842241469,0.0,0.9871,476.9137842241469,476.9137842241469,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,131,464.26154569224457,0.0,0.7764,464.26154569224457,464.26154569224457,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-02-01,6,hold,132,416.2675228843841,0.0,0.4209,1249.6008562177174,1249.6008562177174,833.3333333333333,0.0,0.0,1200.0,1950.0,1.0,0.0
2025-02-01,6,hold,133,393.6390551871631,0.0,0.3859,1226.9723885204962,1226.9723885204962,833.3333333333333,0.0,-1.1368683772161603e-13,1950.0,2700.0,1.0,0.0
2025-02-01,6,hold,134,408.30342088980166,0.0,0.4368,408.30342088980166,408.30342088980166,-0.0,0.0,0.0,2700.0,2700.0,0.0,0.0
2025-02-01,6,hold,135,433.4047076635759,0.0,0.4198,1266.7380409969091,1266.7380409969091,833.3333333333333,0.0,0.0,2700.0,3450.0,1.0,0.0
2025-02-01,6,hold,136,429.275212890915,0.0,0.4186,1262.6085462242481,1262.6085462242481,833.3333333333333,0.0,-1.1368683772161603e-13,3450.0,4200.0,1.0,0.0
2025-02-01,6,hold,137,407.86034104091453,0.0,0.4241,483.88607890099735,483.88607890099735,76.02573786008281,0.0,0.0,4200.0,4268.4231640740745,1.0,0.0
2025-02-01,6,hold,138,390.39219816280917,0.0,0.4237,1223.7255314961424,1223.7255314961424,833.3333333333333,0.0,0.0,4268.4231640740745,5018.4231640740745,1.0,0.0
2025-02-01,6,hold,139,390.10075702635163,0.0,0.4248,390.10075702635163,390.10075702635163,0.0,0.0,0.0,5018.4231640740745,5018.4231640740745,0.0,0.0
2025-02-01,6,hold,140,403.5177312633807,0.0,0.424,1236.851064596714,1236.851064596714,833.3333333333333,0.0,0.0,5018.4231640740745,5768.4231640740745,1.0,0.0
2025-02-01,6,hold,141,416.4953195787574,0.0,0.422,1249.8286529120905,1249.8286529120905,833.3333333333333,0.0,-1.1368683772161603e-13,5768.4231640740745,6518.4231640740745,1.0,0.0
2025-02-01,6,hold,142,423.4977645780041,0.0,0.424,1256.8310979113373,1256.8310979113373,833.3333333333333,0.0,0.0,6518.4231640740745,7268.4231640740745,1.0,0.0
2025-02-01,6,hold,143,475.8983168962361,0.0,0.4271,475.8983168962361,475.8983168962361,0.0,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0
2025-02-01,6,hold,144,554.5038687625288,0.0,0.4276,554.5038687625288,554.5038687625288,0.0,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0
2025-02-01,6,update,37,557.279339354665,4.818702777777777,0.9368,0.0,0.0,0.0,833.3333333333343,280.87269675644694,9642.039444444445,8716.113518518518,0.0,0.0
2025-02-01,6,update,38,562.927539375905,14.456108333333333,0.8758,0.0,0.0,0.0,833.3333333333333,284.8619022907616,8716.113518518518,7790.187592592592,0.0,0.0
2025-02-01,6,update,39,549.0457916835355,24.09351388888889,0.8759,0.0,0.0,0.0,545.7831412241261,20.83086342947945,7790.187592592592,7183.761880121341,0.0,0.0
2025-02-01,6,update,40,561.831886111746,33.730919444444446,0.8601,0.0,0.0,0.0,528.1009666673016,0.0,7183.761880121341,6596.9830282687835,0.0,0.0
2025-02-01,6,update,41,610.445376919882,43.368325,0.8442,0.0,-0.0,0.0,567.077051919882,0.0,6596.9830282687835,5966.89741502447,0.0,0.0
2025-02-01,6,update,42,648.4055592769674,53.00573055555555,0.8334,0.0,-0.0,0.0,595.3998287214118,0.0,5966.89741502447,5305.342049778457,0.0,0.0
2025-02-01,6,update,43,622.302100059531,81.75734722222222,0.8092,0.0,-0.0,0.0,540.5447528373088,0.0,5305.342049778457,4704.7367688481145,0.0,0.0
2025-02-01,6,update,44,628.1730312340803,129.62317499999997,0.7972,0.0,-0.0,0.0,498.5498562340804,0.0,4704.7367688481145,4150.792484143581,0.0,0.0
2025-02-01,6,update,45,673.4722617285867,177.48900277777776,0.7644,0.0,-0.0,0.0,495.98325895080893,0.0,4150.792484143581,3599.699974198237,0.0,0.0
2025-02-01,6,update,46,668.5610846631919,225.3548305555555,0.6899,0.0,-0.0,0.0,443.20625410763637,0.0,3599.699974198237,3107.2485807453077,0.0,0.0
2025-02-01,6,update,47,640.3411999169689,273.22065833333335,0.86,0.0,-0.0,0.0,367.12054158363554,0.0,3107.2485807453077,2699.3368678746015,0.0,0.0
2025-02-01,6,update,48,626.1802775939997,321.08648611111107,1.1617,0.0,-0.0,0.0,305.0937914828886,0.0,2699.3368678746015,2360.3437662269475,0.0,0.0
2025-02-01,6,update,49,635.4068998870623,370.3599416666666,1.1683,0.0,-0.0,0.0,265.0469582203957,0.0,2360.3437662269475,2065.8471459820635,0.0,0.0
2025-02-01,6,update,50,646.2141780845435,421.041025,1.0956,0.0,-0.0,0.0,225.17315308454351,0.0,2065.8471459820635,1815.654753665904,0.0,0.0
2025-02-01,6,update,51,647.110580958535,471.7221083333334,1.0849,0.0,-0.0,0.0,175.38847262520164,0.0,1815.654753665904,1620.7786729712357,0.0,0.0
2025-02-01,6,update,52,647.805829314212,522.4031916666667,1.061,0.0,-0.0,0.0,125.40263764754536,0.0,1620.7786729712357,1481.4424089184074,0.0,0.0
2025-02-01,6,update,53,670.0917550334307,573.084275,1.043,0.0,-0.0,0.0,97.00748003343062,0.0,1481.4424089184074,1373.6563199923735,0.0,0.0
2025-02-01,6,update,54,711.1188147083909,623.7653583333334,1.036,0.0,-0.0,0.0,87.35345637505748,0.0,1373.6563199923735,1276.5969240200875,0.0,0.0
2025-02-01,6,update,55,741.2691350518646,676.5724236111112,1.0147,0.0,-0.0,0.0,64.69671144075346,0.0,1276.5969240200875,1204.711689085917,0.0,0.0
2025-02-01,6,update,56,735.7459910106587,731.5054708333333,0.9922,0.0,-0.0,0.0,4.240520177325379,0.0,1204.711689085917,1200.0,0.0,0.0
2025-02-01,6,update,57,717.5107782794714,786.4385180555555,0.97,0.0,0.0,-0.0,0.0,68.92773977608408,1200.0,1200.0,-0.0,0.0
2025-02-01,6,update,58,734.4544936609228,841.3715652777778,0.9422,0.0,0.0,-0.0,0.0,106.91707161685497,1200.0,1200.0,0.0,0.0
2025-02-01,6,update,59,750.5813576745692,896.3046125000001,0.9569,0.0,2.4726887204451486e-12,0.0,0.0,145.72325482543337,1200.0,1200.0,-0.0,0.0
2025-02-01,6,update,60,740.2503001625226,951.2376597222222,0.9977,0.0,0.0,7.180632297562479e-12,0.0,210.9873595596924,1200.0,1200.0000000000064,3.403347154325942e-14,0.0
2025-02-01,6,update,61,717.3537761755949,991.5628805555556,0.9919,0.0,-0.0,102.80095966506357,0.0,171.40814471489708,1200.0000000000064,1292.5208636985635,0.9999999999999888,0.0
2025-02-01,6,update,62,723.8031536904372,1017.2802750000001,0.9588,0.0,-0.0,293.4771213095405,0.0,2.2402001265370042e-11,1292.5208636985635,1556.6502728771502,0.9999999999999237,0.0
2025-02-01,6,update,63,744.9899410501337,1042.9976694444445,0.9549,0.0,-0.0,298.0077283943108,0.0,-0.0,1556.6502728771502,1824.8572284320298,1.0,0.0
2025-02-01,6,update,64,728.3017415370559,1068.7150638888888,0.9839,0.0,-0.0,340.4133223518329,0.0,0.0,1824.8572284320298,2131.2292185486795,1.0,0.0
2025-02-01,6,update,65,719.2877019497449,1094.4324583333334,0.799,0.0,-0.0,375.1447563835885,0.0,0.0,2131.2292185486795,2468.8594992939093,1.0,0.0
2025-02-01,6,update,66,731.3598901578646,1120.1498527777778,0.5025,0.0,-0.0,388.78996261991324,0.0,0.0,2468.8594992939093,2818.7704656518313,1.0,0.0
2025-02-01,6,update,67,727.8656688803993,1135.4635083333333,0.4662,0.0,-0.0,407.59783945293395,0.0,0.0,2818.7704656518313,3185.608521159472,1.0,0.0
2025-02-01,6,update,68,702.8025691645985,1140.373425,0.5007,0.0,-0.0,437.5708558354015,0.0,0.0,3185.608521159472,3579.4222914113334,1.0,0.0
2025-02-01,6,update,69,690.8134729587313,1145.2833416666665,0.4827,0.0,-0.0,454.46986870793523,0.0,0.0,3579.4222914113334,3988.445173248475,1.0,0.0
2025-02-01,6,update,70,726.2987606678035,1150.1932583333335,0.4785,0.0,-0.0,423.8944976655299,0.0,0.0,3988.445173248475,4369.950221147452,1.0,0.0
2025-02-01,6,update,71,718.7337778598172,1155.103175,0.4662,0.0,-0.0,436.36939714018274,0.0,0.0,4369.950221147452,4762.682678573617,1.0,0.0
2025-02-01,6,update,72,670.0957497913192,1160.0130916666667,0.4432,0.0,-0.0,489.91734187534746,0.0,0.0,4762.682678573617,5203.608286261429,1.0,0.0
2025-02-01,6,update,73,672.2624227371775,1162.551276388889,0.4411,113.83515092201776,-0.0,490.2888536517114,0.0,0.0,5203.608286261429,5644.86825454797,1.0,0.0
2025-02-01,6,update,74,682.6864224726097,1162.7177291666667,0.4551,0.0,-0.0,480.031306694057,0.0,0.0,5644.86825454797,6076.896430572621,1.0,0.0
2025-02-01,6,update,75,676.8023884430787,1162.8841819444444,0.4463,0.0,-0.0,486.0817935013657,0.0,0.0,6076.896430572621,6514.370044723851,1.0,0.0
2025-02-01,6,update,76,676.8939477522447,1163.0506347222222,0.4113,455.48083525224456,-0.0,486.1566869699775,0.0,0.0,6514.370044723851,6951.911062996831,1.0,0.0
2025-02-01,6,update,77,681.119122463355,1163.2170875,0.5682,0.0,-0.0,482.09796503664495,0.0,0.0,6951.911062996831,7385.799231529812,1.0,0.0
2025-02-01,6,update,78,687.5320947632013,1163.3835402777777,0.8279,0.0,-0.0,475.8514455145764,0.0,0.0,7385.799231529812,7814.06553249293,1.0,0.0
2025-02-01,6,update,79,694.1631152119369,1145.2100583333333,0.8636,0.0,-0.0,451.04694312139645,0.0,0.0,7814.06553249293,8220.007781302187,1.0,0.0
2025-02-01,6,update,80,675.2954252538972,1108.6966416666667,0.8416,0.0,-0.0,433.4012164127695,0.0,0.0,8220.007781302187,8610.06887607368,1.0,0.0
2025-02-01,6,update,81,653.4839758349366,1072.183225,0.8618,0.0,-0.0,418.6992491650634,0.0,0.0,8610.06887607368,8986.898200322237,1.0,0.0
2025-02-01,6,update,82,675.4827811245241,1035.6698083333333,0.8623,0.0,-0.0,360.18702720880924,0.0,0.0,8986.898200322237,9311.066524810165,1.0,0.0
2025-02-01,6,update,83,671.9421697143802,999.1563916666668,0.9026,0.0,-0.0,327.2142219522866,0.0,0.0,9311.066524810165,9605.559324567223,1.0,0.0
2025-02-01,6,update,84,639.8993201017577,962.6429750000001,0.9754,0.0,-0.0,322.7436548982424,0.0,0.0,9605.559324567223,9896.02861397564,1.0,0.0
2025-02-01,6,update,85,643.4549647150336,917.7226999999999,1.0002,0.0,-0.0,274.2677352849663,0.0,0.0,9896.02861397564,10142.869575732111,1.0,0.0
2025-02-01,6,update,86,634.1799372252026,864.3955666666667,0.9978,0.0,-0.0,230.2156294414641,0.0,0.0,10142.869575732111,10350.063642229428,1.0,0.0
2025-02-01,6,update,87,608.4572766789054,811.0684333333334,1.0271,0.0,-0.0,202.611156654428,0.0,0.0,10350.063642229428,10532.413683218414,1.0,0.0
2025-02-01,6,update,88,613.3704067274466,757.7413,1.0906,0.0,-0.0,144.37089327255342,0.0,0.0,10532.413683218414,10662.347487163712,1.0,0.0
2025-02-01,6,update,89,606.1343436894803,704.4141666666668,0.9376,0.0,-0.0,98.27982297718654,0.0,0.0,10662.347487163712,10750.79932784318,1.0,0.0
2025-02-01,6,update,90,596.4196198257556,651.0870333333334,0.6694,26.741126770200026,-0.0,54.66741350757775,0.0,0.0,10750.79932784318,10800.0,1.0,0.0
2025-02-01,6,update,91,635.1587343672551,601.7329500000001,0.66,117.01958714503292,33.425784367255005,0.0,-0.0,0.0,10800.0,10800.0,-0.0,0.0
