date,issue_hour,issue_time,price_issue_time,price_method,price_forecast_yuan_per_kwh,slot_id,interval_start,interval_end,load_forecast_kwh,pv_forecast_kwh,endpoint_rule,endpoint_issue_time,grid_original_kwh,grid_kwh,charge_kwh,discharge_kwh,surplus_kwh,energy_start_kwh,energy_end_kwh,charge_mode,contract_cost_forecast_yuan
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3772,18,2025-02-01 02:50:00,2025-02-01 03:00:00,508.40612383770815,0.0,Q2_inherited,2025-02-01 00:00:00,508.40612383770815,508.40612383770815,0.0,0.0,0.0,10458.163457441127,10458.163457441127,0.0,191.7707899115835
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3815,19,2025-02-01 03:00:00,2025-02-01 03:10:00,516.1661777369932,0.0,Q2_inherited,2025-02-01 00:00:00,516.1661777369932,516.1661777369932,0.0,0.0,0.0,10458.163457441127,10458.163457441127,0.0,196.9173968066629
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3822,20,2025-02-01 03:10:00,2025-02-01 03:20:00,514.6678857186517,0.0,Q2_inherited,2025-02-01 00:00:00,514.6678857186517,514.6678857186517,0.0,0.0,0.0,10458.163457441127,10458.163457441127,0.0,196.70606592166868
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3962,21,2025-02-01 03:20:00,2025-02-01 03:30:00,506.6315144561578,0.0,Q2_inherited,2025-02-01 00:00:00,139.28440275914323,139.28440275914323,0.0,367.34711169701455,0.0,10458.163457441127,10050.0,0.0,55.18448037317255
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3879,22,2025-02-01 03:30:00,2025-02-01 03:40:00,499.91753426103463,0.0,Q2_inherited,2025-02-01 00:00:00,499.91753426103463,499.91753426103463,0.0,0.0,0.0,10050.0,10050.0,0.0,193.91801153985534
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3405,23,2025-02-01 03:40:00,2025-02-01 03:50:00,508.1103918160785,0.0,Q2_inherited,2025-02-01 00:00:00,508.1103918160785,508.1103918160785,0.0,0.0,0.0,10050.0,10050.0,0.0,173.01158841337474
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3164,24,2025-02-01 03:50:00,2025-02-01 04:00:00,522.0263828279076,0.0,Q2_inherited,2025-02-01 00:00:00,1355.3597161612408,1355.3597161612408,833.3333333333333,0.0,0.0,10050.0,10800.0,1.0,428.83581419341664
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3916,25,2025-02-01 04:00:00,2025-02-01 04:10:00,519.2095965273193,0.0,Q2_inherited,2025-02-01 00:00:00,519.2095965273193,519.2095965273193,0.0,0.0,0.0,10800.0,10800.0,0.0,203.32247800009822
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.4109,26,2025-02-01 04:10:00,2025-02-01 04:20:00,519.7225439469096,0.0,Q2_inherited,2025-02-01 00:00:00,519.7225439469096,519.7225439469096,0.0,-0.0,0.0,10800.0,10800.0,0.0,213.55399330778513
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.361,27,2025-02-01 04:20:00,2025-02-01 04:30:00,530.8990721753073,0.0,Q2_inherited,2025-02-01 00:00:00,530.8990721753073,530.8990721753073,0.0,0.0,0.0,10800.0,10800.0,0.0,191.65456505528593
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3799,28,2025-02-01 04:30:00,2025-02-01 04:40:00,539.8937964848142,0.0,Q2_inherited,2025-02-01 00:00:00,539.8937964848142,539.8937964848142,0.0,0.0,0.0,10800.0,10800.0,0.0,205.1056532845809
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.4094,29,2025-02-01 04:40:00,2025-02-01 04:50:00,547.2005995210218,0.0,Q2_inherited,2025-02-01 00:00:00,547.2005995210218,547.2005995210218,0.0,0.0,0.0,10800.0,10800.0,0.0,224.0239254439063
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.4052,30,2025-02-01 04:50:00,2025-02-01 05:00:00,546.9281626425844,0.0,Q2_inherited,2025-02-01 00:00:00,546.9281626425844,546.9281626425844,0.0,0.0,0.0,10800.0,10800.0,0.0,221.61529150277522
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3896,31,2025-02-01 05:00:00,2025-02-01 05:10:00,532.8054193207905,0.0,Q2_inherited,2025-02-01 00:00:00,532.8054193207905,532.8054193207905,0.0,0.0,0.0,10800.0,10800.0,0.0,207.58099136738
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3908,32,2025-02-01 05:10:00,2025-02-01 05:20:00,535.4194009237763,0.0,Q2_inherited,2025-02-01 00:00:00,535.4194009237763,535.4194009237763,0.0,0.0,0.0,10800.0,10800.0,0.0,209.24190188101176
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3821,33,2025-02-01 05:20:00,2025-02-01 05:30:00,559.6147337977992,0.0,Q2_inherited,2025-02-01 00:00:00,559.6147337977992,559.6147337977992,0.0,0.0,0.0,10800.0,10800.0,0.0,213.82878978413908
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3475,34,2025-02-01 05:30:00,2025-02-01 05:40:00,576.1897434735372,0.0,Q2_inherited,2025-02-01 00:00:00,576.1897434735372,576.1897434735372,0.0,0.0,0.0,10800.0,10800.0,0.0,200.22593585705417
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.5182,35,2025-02-01 05:40:00,2025-02-01 05:50:00,562.0017881032121,0.21362768988854097,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,561.7881604133236,0.0,10800.0,10175.790932874084,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8102,36,2025-02-01 05:50:00,2025-02-01 06:00:00,540.793132680027,10.773769350069971,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,530.0193633299571,0.0,10175.790932874084,9586.880529174132,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8756,37,2025-02-01 06:00:00,2025-02-01 06:10:00,557.279339354665,23.407733531067514,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,533.8716058235975,0.0,9586.880529174132,8993.6898560368,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.818,38,2025-02-01 06:10:00,2025-02-01 06:20:00,562.927539375905,38.2290067864849,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,524.6985325894201,0.0,8993.6898560368,8410.691486493,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.7708,39,2025-02-01 06:20:00,2025-02-01 06:30:00,549.0457916835355,55.332786761276346,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,493.7130049222592,0.0,8410.691486493,7862.121481023823,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.7715,40,2025-02-01 06:30:00,2025-02-01 06:40:00,561.831886111746,74.79353586572378,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,487.0383502460222,0.0,7862.121481023823,7320.967758528243,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8181,41,2025-02-01 06:40:00,2025-02-01 06:50:00,610.445376919882,96.66274338922025,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,513.7826335306618,0.0,7320.967758528243,6750.098165716397,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8678,42,2025-02-01 06:50:00,2025-02-01 07:00:00,648.4055592769674,120.96693822571886,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,527.4386210512486,0.0,6750.098165716397,6164.055253437232,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.864,43,2025-02-01 07:00:00,2025-02-01 07:10:00,622.302100059531,147.70599119739353,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,474.59610886213744,0.0,6164.055253437232,5636.726243590412,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8237,44,2025-02-01 07:10:00,2025-02-01 07:20:00,628.1730312340803,176.85174207932363,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,451.3212891547567,0.0,5636.726243590412,5135.258144529571,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.7654,45,2025-02-01 07:20:00,2025-02-01 07:30:00,673.4722617285867,208.34698190414346,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,465.12527982444317,0.0,5135.258144529571,4618.452278057967,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.7258,46,2025-02-01 07:30:00,2025-02-01 07:40:00,668.5610846631919,242.10481603104014,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,426.4562686321517,0.0,4618.452278057967,4144.611979577799,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8697,47,2025-02-01 07:40:00,2025-02-01 07:50:00,640.3411999169689,278.00842787788497,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,362.3327720390839,0.0,4144.611979577799,3742.020010645483,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,1.0783,48,2025-02-01 07:50:00,2025-02-01 08:00:00,626.1802775939997,315.91125722700815,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,310.2690203669915,0.0,3742.020010645483,3397.276654682159,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,1.0448,49,2025-02-01 08:00:00,2025-02-01 08:10:00,635.4068998870623,355.63760071998325,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,279.76929916707905,0.0,3397.276654682159,3086.421877829849,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.9667,50,2025-02-01 08:10:00,2025-02-01 08:20:00,646.2141780845435,396.9836356562623,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,249.23054242828118,0.0,3086.421877829849,2809.4990529095367,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.9429,51,2025-02-01 08:20:00,2025-02-01 08:30:00,647.110580958535,439.71886161022104,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,207.39171934831398,0.0,2809.4990529095367,2579.063809189188,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.893,52,2025-02-01 08:30:00,2025-02-01 08:40:00,647.805829314212,483.5879477890416,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,164.2178815251704,0.0,2579.063809189188,2396.599496383443,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.9266,53,2025-02-01 08:40:00,2025-02-01 08:50:00,670.0917550334307,528.3129675782512,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,141.77878745517944,0.0,2396.599496383443,2239.0675103221324,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.9995,54,2025-02-01 08:50:00,2025-02-01 09:00:00,711.1188147083909,573.5959954698296,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,137.52281923856128,0.0,2239.0675103221324,2086.264377834842,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.9415,55,2025-02-01 09:00:00,2025-02-01 09:10:00,741.2691350518646,619.1220356434362,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,122.1470994084284,0.0,2086.264377834842,1950.5453784921438,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8825,56,2025-02-01 09:10:00,2025-02-01 09:20:00,735.7459910106587,664.5622459737125,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,71.18374503694622,0.0,1950.5453784921438,1871.4523284510924,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8929,57,2025-02-01 09:20:00,2025-02-01 09:30:00,717.5107782794714,709.5774162582113,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,0.0,7.933362021260109,0.0,1871.4523284510924,1862.6374817608034,0.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.9059,58,2025-02-01 09:30:00,2025-02-01 09:40:00,734.4544936609228,753.8216550857685,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,19.367161424845676,0.0,0.0,1862.6374817608034,1880.0679270431644,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8581,59,2025-02-01 09:40:00,2025-02-01 09:50:00,750.5813576745692,796.946236068858,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,46.36487839428878,0.0,0.0,1880.0679270431644,1921.7963175980244,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8084,60,2025-02-01 09:50:00,2025-02-01 10:00:00,740.2503001625226,838.603551209676,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,98.35325104715332,0.0,0.0,1921.7963175980244,2010.3142435404625,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8605,61,2025-02-01 10:00:00,2025-02-01 10:10:00,717.3537761755949,878.4511170104314,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,161.09734083483647,0.0,0.0,2010.3142435404625,2155.3018502918153,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8292,62,2025-02-01 10:10:00,2025-02-01 10:20:00,723.8031536904372,916.1555776127378,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,192.35242392230066,0.0,0.0,2155.3018502918153,2328.419031821886,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.7446,63,2025-02-01 10:20:00,2025-02-01 10:30:00,744.9899410501337,951.3966487848465,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,206.40670773471288,0.0,0.0,2328.419031821886,2514.185068783128,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.7982,64,2025-02-01 10:30:00,2025-02-01 10:40:00,728.3017415370559,983.8709469803059,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,255.56920544324998,0.0,0.0,2514.185068783128,2744.1973536820524,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.6917,65,2025-02-01 10:40:00,2025-02-01 10:50:00,719.2877019497449,1013.2956489650036,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,294.00794701525865,0.0,0.0,2744.1973536820524,3008.8045059957853,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.438,66,2025-02-01 10:50:00,2025-02-01 11:00:00,731.3598901578646,1039.4119296346223,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,308.0520394767577,0.0,0.0,3008.8045059957853,3286.0513415248674,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3671,67,2025-02-01 11:00:00,2025-02-01 11:10:00,727.8656688803993,1061.9881285906065,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,334.1224597102072,0.0,0.0,3286.0513415248674,3586.761555264054,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3419,68,2025-02-01 11:10:00,2025-02-01 11:20:00,702.8025691645985,1080.8225997655886,Q2_inherited,2025-02-01 00:00:00,233.36919814797557,233.36919814797557,611.3892287489657,0.0,0.0,3586.761555264054,4137.011861138123,1.0,79.78892884679284
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.308,69,2025-02-01 11:20:00,2025-02-01 11:30:00,690.8134729587313,1095.7462028318498,Q2_inherited,2025-02-01 00:00:00,428.4006034602147,428.4006034602147,833.3333333333333,0.0,0.0,4137.011861138123,4887.011861138123,1.0,131.94738586574613
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3563,70,2025-02-01 11:30:00,2025-02-01 11:40:00,726.2987606678035,1106.6244002200008,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,380.32563955219723,0.0,0.0,4887.011861138123,5229.304936735098,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3499,71,2025-02-01 11:40:00,2025-02-01 11:50:00,718.7337778598172,1113.3589292400698,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,394.62515138025253,0.0,0.0,5229.304936735098,5584.467572977325,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.2979,72,2025-02-01 11:50:00,2025-02-01 12:00:00,670.0957497913192,1115.8890249446508,Q2_inherited,2025-02-01 00:00:00,387.54005818000167,387.54005818000167,833.3333333333333,0.0,0.0,5584.467572977325,6334.467572977325,1.0,115.44818333182249
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3528,73,2025-02-01 12:00:00,2025-02-01 12:10:00,672.2624227371775,1114.1921759067243,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,441.92975316954676,0.0,0.0,6334.467572977325,6732.2043508299175,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.4214,74,2025-02-01 12:10:00,2025-02-01 12:20:00,682.6864224726097,1108.284401899975,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,425.5979794273652,0.0,0.0,6732.2043508299175,7115.242532314546,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.4077,75,2025-02-01 12:20:00,2025-02-01 12:30:00,676.8023884430787,1098.2200494589097,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,421.41766101583096,0.0,0.0,7115.242532314546,7494.518427228794,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.3359,76,2025-02-01 12:30:00,2025-02-01 12:40:00,676.8939477522447,1084.0911083490514,Q2_inherited,2025-02-01 00:00:00,426.13617273652653,426.13617273652653,833.3333333333333,0.0,0.0,7494.518427228794,8244.518427228795,1.0,143.13914042219926
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.4541,77,2025-02-01 12:40:00,2025-02-01 12:50:00,681.119122463355,1066.0260589820286,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,384.90693651867366,0.0,0.0,8244.518427228795,8590.934670095601,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.6884,78,2025-02-01 12:50:00,2025-02-01 13:00:00,687.5320947632013,1044.1882676555072,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,356.6561728923059,0.0,0.0,8590.934670095601,8911.925225698677,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.7168,79,2025-02-01 13:00:00,2025-02-01 13:10:00,694.1631152119369,1018.77395307512,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,324.61083786318306,0.0,0.0,8911.925225698677,9204.074979775542,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.7194,80,2025-02-01 13:10:00,2025-02-01 13:20:00,675.2954252538972,990.0097538209026,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,314.7143285670054,0.0,0.0,9204.074979775542,9487.317875485847,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.7375,81,2025-02-01 13:20:00,2025-02-01 13:30:00,653.4839758349366,958.1499321563347,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,304.6659563213981,0.0,0.0,9487.317875485847,9761.517236175105,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.6413,82,2025-02-01 13:30:00,2025-02-01 13:40:00,675.4827811245241,923.4732547538347,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,247.9904736293106,0.0,0.0,9761.517236175105,9984.708662441484,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.6761,83,2025-02-01 13:40:00,2025-02-01 13:50:00,671.9421697143802,886.279595445588,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,214.33742573120787,0.0,0.0,9984.708662441484,10177.612345599571,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8225,84,2025-02-01 13:50:00,2025-02-01 14:00:00,639.8993201017577,846.886308932563,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,206.98698883080533,0.0,0.0,10177.612345599571,10363.900635547296,1.0,0.0
2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:00:00,perfect,0.8111,85,2025-02-01 14:00:00,2025-02-01 14:10:00,643.4549647150336,805.62442743891,Q2_inherited,2025-02-01 00:00:00,0.0,0.0,162.16946272387634,0.0,0.0,10363.900635547296,10509.853151998785,1.0,0.0
