charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,policy,date,slot_id,interval_start,interval_end,active_issue_hour,active_issue_time,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_method,pv_window_days,pv_raw_forecast_kwh,pv_corrected_forecast_kwh,pv_forecast_kwh,planning_price_method,planning_price_source,planning_price_yuan_per_kwh,actual_price_yuan_per_kwh,settlement_price_yuan_per_kwh,grid_original_kwh,grid_effective_kwh,price_yuan_per_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan
0.0,0.0,0.0,25.32073884197399,25.32073884197399,0.0,10800.0,10800.0,variable_raw,2025-02-01,27,2025-02-01 04:20:00,2025-02-01 04:30:00,0,2025-02-01 00:00:00,505.5783333333333,0.0,530.8990721753073,raw,,0.0,0.0,0.0,q4_causal_ols,results/q4/price_forecasts.csv,0.3779833305214571,0.361,0.361,530.8990721753073,530.8990721753073,0.361,191.65456505528593,0.0,-0.0,191.65456505528593,0.0,191.65456505528593
0.0,0.0,0.0,36.662829818147486,36.662829818147486,0.0,10800.0,10800.0,variable_raw,2025-02-01,28,2025-02-01 04:30:00,2025-02-01 04:40:00,0,2025-02-01 00:00:00,503.2309666666667,0.0,539.8937964848142,raw,,0.0,0.0,0.0,q4_causal_ols,results/q4/price_forecasts.csv,0.37944994584811675,0.3799,0.3799,539.8937964848142,539.8937964848142,0.3799,205.1056532845809,0.0,-0.0,205.1056532845809,0.0,205.1056532845809
0.0,0.0,0.0,44.35384952102174,44.35384952102174,0.0,10800.0,10800.0,variable_raw,2025-02-01,29,2025-02-01 04:40:00,2025-02-01 04:50:00,0,2025-02-01 00:00:00,502.84698333333336,0.00023333333333333333,547.2005995210218,raw,,0.0,0.0,0.0,q4_causal_ols,results/q4/price_forecasts.csv,0.41261239830781776,0.4094,0.4094,547.2005995210218,547.2005995210218,0.4094,224.0239254439063,0.0,-0.0,224.0239254439063,0.0,224.0239254439063
0.0,177.34975994536921,0.0,0.0,0.0,0.0,10800.0,10602.944711171813,variable_raw,2025-02-01,30,2025-02-01 04:50:00,2025-02-01 05:00:00,0,2025-02-01 00:00:00,499.64166666666665,0.0,546.9281626425844,raw,,0.0,0.0,0.0,q4_causal_ols,results/q4/price_forecasts.csv,0.43919850463983656,0.4052,0.4052,322.29190672129744,322.29190672129744,0.4052,130.59268060346972,0.0,-0.0,130.59268060346972,0.0,130.59268060346972
44.021835987457166,0.0,0.0,0.0,0.0,0.0,10602.944711171813,10642.564363560525,variable_raw,2025-02-01,31,2025-02-01 05:00:00,2025-02-01 05:10:00,0,2025-02-01 00:00:00,488.78358333333335,0.0,532.8054193207905,raw,,0.0,0.0,0.0,q4_causal_ols,results/q4/price_forecasts.csv,0.41149794890057095,0.3896,0.3896,532.8054193207905,532.8054193207905,0.3896,207.58099136738,0.0,-0.0,207.58099136738,0.0,207.58099136738
36.90396759044296,0.0,0.0,0.0,0.0,0.0,10642.564363560525,10675.777934391923,variable_raw,2025-02-01,32,2025-02-01 05:10:00,2025-02-01 05:20:00,0,2025-02-01 00:00:00,498.51875,0.003316666666666667,535.4194009237763,raw,,0.0,0.0,0.0,q4_causal_ols,results/q4/price_forecasts.csv,0.4105671673611343,0.3908,0.3908,535.4194009237763,535.4194009237763,0.3908,209.24190188101176,0.0,-0.0,209.24190188101176,0.0,209.24190188101176
30.391400464465846,0.0,0.0,0.0,0.0,0.0,10675.777934391923,10703.130194809943,variable_raw,2025-02-01,33,2025-02-01 05:20:00,2025-02-01 05:30:00,0,2025-02-01 00:00:00,529.2233333333334,0.0,559.6147337977992,raw,,0.0,0.0,0.0,q4_causal_ols,results/q4/price_forecasts.csv,0.427986250877256,0.3821,0.3821,559.6147337977992,559.6147337977992,0.3821,213.82878978413908,0.0,-0.0,213.82878978413908,0.0,213.82878978413908
28.77942680687056,0.0,0.0,0.0,0.0,0.0,10703.130194809943,10729.031678936126,variable_raw,2025-02-01,34,2025-02-01 05:30:00,2025-02-01 05:40:00,0,2025-02-01 00:00:00,547.4103166666666,0.0,576.1897434735372,raw,,0.0,0.0,0.0,q4_causal_ols,results/q4/price_forecasts.csv,0.40645676570426703,0.3475,0.3475,576.1897434735372,576.1897434735372,0.3475,200.22593585705417,0.0,-0.0,200.22593585705417,0.0,200.22593585705417
0.0,531.1811666666666,0.0,0.0,0.0,0.0,10729.031678936126,10138.83038263983,variable_raw,2025-02-01,35,2025-02-01 05:40:00,2025-02-01 05:50:00,0,2025-02-01 00:00:00,531.2274,0.04623333333333333,562.0017881032121,raw,,0.0,0.0,0.0,q4_causal_ols,results/q4/price_forecasts.csv,0.5650622778120156,0.5182,0.5182,0.0,0.0,0.5182,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,510.98333333333335,0.0,0.0,0.0,0.0,10138.83038263983,9571.07112338057,variable_raw,2025-02-01,36,2025-02-01 05:50:00,2025-02-01 06:00:00,0,2025-02-01 00:00:00,510.98333333333335,0.0,540.793132680027,raw,,0.0,0.0,0.0,q4_causal_ols,results/q4/price_forecasts.csv,0.8355765241238455,0.8102,0.8102,0.0,0.0,0.8102,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,535.1871833333333,0.0,0.0,0.0,0.0,9571.07112338057,8976.418697454645,variable_raw,2025-02-01,37,2025-02-01 06:00:00,2025-02-01 06:10:00,6,2025-02-01 06:00:00,535.1871833333333,0.0,557.279339354665,raw,,4.818702777777777,4.818702777777777,4.818702777777777,q4_causal_ols,results/q4/price_forecasts.csv,0.8980577472399548,0.8756,0.8756,0.0,0.0,0.8756,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,533.3553333333333,0.0,0.0,0.0,0.0,8976.418697454645,8383.801660417608,variable_raw,2025-02-01,38,2025-02-01 06:10:00,2025-02-01 06:20:00,6,2025-02-01 06:00:00,533.9993499999999,0.6440166666666667,562.927539375905,raw,,14.456108333333333,14.456108333333333,14.456108333333333,q4_causal_ols,results/q4/price_forecasts.csv,0.8651454918075625,0.818,0.818,0.0,0.0,0.818,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,504.52,0.0,0.0,0.0,0.0,8383.801660417608,7823.223882639831,variable_raw,2025-02-01,39,2025-02-01 06:20:00,2025-02-01 06:30:00,6,2025-02-01 06:00:00,504.52,0.0,549.0457916835355,raw,,24.09351388888889,24.09351388888889,24.09351388888889,q4_causal_ols,results/q4/price_forecasts.csv,0.839505711312014,0.7708,0.7708,0.0,0.0,0.7708,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,519.5536833333333,0.0,0.0,0.0,0.0,7823.223882639831,7245.94201226946,variable_raw,2025-02-01,40,2025-02-01 06:30:00,2025-02-01 06:40:00,6,2025-02-01 06:00:00,519.5536833333333,0.0,561.831886111746,raw,,33.730919444444446,33.730919444444446,33.730919444444446,q4_causal_ols,results/q4/price_forecasts.csv,0.82075262978972,0.7715,0.7715,0.0,0.0,0.7715,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,551.4800833333333,0.0,0.0,0.0,0.0,7245.94201226946,6633.186364121312,variable_raw,2025-02-01,41,2025-02-01 06:40:00,2025-02-01 06:50:00,6,2025-02-01 06:00:00,566.415,14.934916666666666,610.445376919882,raw,,43.368325,43.368325,43.368325,q4_causal_ols,results/q4/price_forecasts.csv,0.8380323761444676,0.8181,0.8181,0.0,0.0,0.8181,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,552.0416666666666,0.0,0.0,0.0,0.0,6633.186364121312,6019.806734491683,variable_raw,2025-02-01,42,2025-02-01 06:50:00,2025-02-01 07:00:00,6,2025-02-01 06:00:00,608.7916666666666,56.75,648.4055592769674,raw,,53.00573055555555,53.00573055555555,53.00573055555555,q4_causal_ols,results/q4/price_forecasts.csv,0.8615604570851545,0.8678,0.8678,0.0,0.0,0.8678,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,514.5580499999999,0.0,0.0,0.0,0.0,6019.806734491683,5448.075567825016,variable_raw,2025-02-01,43,2025-02-01 07:00:00,2025-02-01 07:10:00,6,2025-02-01 06:00:00,617.2140499999999,102.656,622.302100059531,raw,,81.75734722222222,81.75734722222222,81.75734722222222,q4_causal_ols,results/q4/price_forecasts.csv,0.8305044828518969,0.864,0.864,0.0,0.0,0.864,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,447.90855,0.0,0.0,0.0,0.0,5448.075567825016,4950.399401158349,variable_raw,2025-02-01,44,2025-02-01 07:10:00,2025-02-01 07:20:00,6,2025-02-01 06:00:00,595.3964666666667,147.48791666666668,628.1730312340803,raw,,129.62317499999997,129.62317499999997,129.62317499999997,q4_causal_ols,results/q4/price_forecasts.csv,0.8230850741136257,0.8237,0.8237,0.0,0.0,0.8237,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,389.4241666666667,0.0,0.0,0.0,0.0,4950.399401158349,4517.705882639831,variable_raw,2025-02-01,45,2025-02-01 07:20:00,2025-02-01 07:30:00,6,2025-02-01 06:00:00,579.5366666666666,190.11249999999998,673.4722617285867,raw,,177.48900277777776,177.48900277777776,177.48900277777776,q4_causal_ols,results/q4/price_forecasts.csv,0.8248278703822672,0.7654,0.7654,0.0,0.0,0.7654,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,377.65374999999995,0.0,0.0,0.0,0.0,4517.705882639831,4098.090604862053,variable_raw,2025-02-01,46,2025-02-01 07:30:00,2025-02-01 07:40:00,6,2025-02-01 06:00:00,609.0003666666667,231.34661666666668,668.5610846631919,raw,,225.3548305555555,225.3548305555555,225.3548305555555,q4_causal_ols,results/q4/price_forecasts.csv,0.7694539364371804,0.7258,0.7258,0.0,0.0,0.7258,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,361.16134999999997,0.0,0.0,0.0,0.0,4098.090604862053,3696.800215973164,variable_raw,2025-02-01,47,2025-02-01 07:40:00,2025-02-01 07:50:00,6,2025-02-01 06:00:00,640.2366833333333,279.07533333333333,640.3411999169689,raw,,273.22065833333335,273.22065833333335,273.22065833333335,q4_causal_ols,results/q4/price_forecasts.csv,0.8796925288045796,0.8697,0.8697,0.0,0.0,0.8697,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,299.9229166666667,0.0,0.0,0.0,0.0,3696.800215973164,3363.552530787979,variable_raw,2025-02-01,48,2025-02-01 07:50:00,2025-02-01 08:00:00,6,2025-02-01 06:00:00,633.9416666666667,334.01875,626.1802775939997,raw,,321.08648611111107,321.08648611111107,321.08648611111107,q4_causal_ols,results/q4/price_forecasts.csv,1.0829332618672955,1.0783,1.0783,0.0,0.0,1.0783,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,202.22623333333337,0.0,0.0,0.0,0.0,3363.552530787979,3138.8567159731642,variable_raw,2025-02-01,49,2025-02-01 08:00:00,2025-02-01 08:10:00,6,2025-02-01 06:00:00,590.91065,388.68441666666666,635.4068998870623,raw,,370.3599416666666,370.3599416666666,370.3599416666666,q4_causal_ols,results/q4/price_forecasts.csv,1.0621598556501117,1.0448,1.0448,0.0,0.0,1.0448,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,129.7926,0.0,0.0,0.0,0.0,3138.8567159731642,2994.6427159731643,variable_raw,2025-02-01,50,2025-02-01 08:10:00,2025-02-01 08:20:00,6,2025-02-01 06:00:00,568.5581666666667,438.7655666666667,646.2141780845435,raw,,421.041025,421.041025,421.041025,q4_causal_ols,results/q4/price_forecasts.csv,0.9911235667951659,0.9667,0.9667,0.0,0.0,0.9667,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,86.28458333333339,0.0,0.0,0.0,0.0,2994.6427159731643,2898.770956713905,variable_raw,2025-02-01,51,2025-02-01 08:20:00,2025-02-01 08:30:00,6,2025-02-01 06:00:00,574.2283333333334,487.94374999999997,647.110580958535,raw,,471.7221083333334,471.7221083333334,471.7221083333334,q4_causal_ols,results/q4/price_forecasts.csv,0.9813611345760461,0.9429,0.9429,0.0,0.0,0.9429,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,35.96915000000001,0.0,0.0,0.0,0.0,2898.770956713905,2858.8052344916828,variable_raw,2025-02-01,52,2025-02-01 08:30:00,2025-02-01 08:40:00,6,2025-02-01 06:00:00,577.8523166666666,541.8831666666666,647.805829314212,raw,,522.4031916666667,522.4031916666667,522.4031916666667,q4_causal_ols,results/q4/price_forecasts.csv,0.9709820728843892,0.893,0.893,0.0,0.0,0.893,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,62.453933333333225,0.0,0.0,0.0,0.0,2858.8052344916828,2789.4119752324236,variable_raw,2025-02-01,53,2025-02-01 08:40:00,2025-02-01 08:50:00,6,2025-02-01 06:00:00,649.0800333333333,586.6261000000001,670.0917550334307,raw,,573.084275,573.084275,573.084275,q4_causal_ols,results/q4/price_forecasts.csv,0.9609606942424903,0.9266,0.9266,0.0,0.0,0.9266,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,115.17666666666673,0.0,0.0,0.0,0.0,2789.4119752324236,2661.4379011583496,variable_raw,2025-02-01,54,2025-02-01 08:50:00,2025-02-01 09:00:00,6,2025-02-01 06:00:00,737.1266666666667,621.9499999999999,711.1188147083909,raw,,623.7653583333334,623.7653583333334,623.7653583333334,q4_causal_ols,results/q4/price_forecasts.csv,0.9645874193154541,0.9995,0.9995,0.0,0.0,0.9995,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,45.824116666666555,0.0,0.0,0.0,0.0,2661.4379011583496,2610.5222159731647,variable_raw,2025-02-01,55,2025-02-01 09:00:00,2025-02-01 09:10:00,6,2025-02-01 06:00:00,711.2534166666666,665.4293,741.2691350518646,raw,,676.5724236111112,676.5724236111112,676.5724236111112,q4_causal_ols,results/q4/price_forecasts.csv,0.9782810975814313,0.9415,0.9415,0.0,0.0,0.9415,0.0,0.0,-0.0,0.0,0.0,0.0
31.360500000000116,0.0,0.0,0.0,0.0,0.0,2610.5222159731647,2638.746665973165,variable_raw,2025-02-01,56,2025-02-01 09:10:00,2025-02-01 09:20:00,6,2025-02-01 06:00:00,698.3616999999999,729.7222,735.7459910106587,raw,,731.5054708333333,731.5054708333333,731.5054708333333,q4_causal_ols,results/q4/price_forecasts.csv,0.9546732486200425,0.8825,0.8825,0.0,0.0,0.8825,0.0,0.0,-0.0,0.0,0.0,0.0
