date,planned_saving_yuan,emergency_saving_yuan,total_saving_yuan,policy,baseline
2025-02-28,153.28490009438246,0.0,153.28490009438246,T_day_trim,P_floor
2025-03-01,138.791076044261,0.0,138.791076044261,T_day_trim,P_floor
2025-03-02,520.1806628983613,-4654.306515207947,-4134.125852309589,T_day_trim,P_floor
2025-03-03,573.7540651785239,-4723.141574047157,-4149.387508868633,T_day_trim,P_floor
2025-03-04,596.7880463134934,0.0,596.7880463134934,T_day_trim,P_floor
2025-03-05,571.4653637994415,0.0,571.4653637994415,T_day_trim,P_floor
2025-03-06,586.0967428710428,0.0,586.0967428710428,T_day_trim,P_floor
2025-03-07,170.25443562615692,0.0,170.25443562615692,T_day_trim,P_floor
2025-03-08,155.95982086130607,0.0,155.95982086130607,T_day_trim,P_floor
2025-03-09,569.3450563482547,0.0,569.3450563482547,T_day_trim,P_floor
2025-03-10,525.2523673223186,0.0,525.2523673223186,T_day_trim,P_floor
2025-03-11,541.2881843631039,0.0,541.2881843631039,T_day_trim,P_floor
2025-03-12,516.4272337934308,0.0,516.4272337934308,T_day_trim,P_floor
2025-03-13,510.8350339227327,-4338.717023470297,-3827.881989547568,T_day_trim,P_floor
2025-03-14,168.71929418079708,0.0,168.71929418079708,T_day_trim,P_floor
2025-03-15,143.35355376300868,0.0,143.35355376300868,T_day_trim,P_floor
2025-03-16,567.5265835713799,0.0,567.5265835713799,T_day_trim,P_floor
2025-03-17,619.4590964551244,0.0,619.4590964551244,T_day_trim,P_floor
2025-03-18,645.5643803942512,0.0,645.5643803942512,T_day_trim,P_floor
2025-03-19,671.1165713673763,0.0,671.1165713673763,T_day_trim,P_floor
2025-03-20,645.5409312088668,0.0,645.5409312088668,T_day_trim,P_floor
2025-03-21,111.40782315953038,0.0,111.40782315953038,T_day_trim,P_floor
2025-03-22,131.35258375247759,0.0,131.35258375247759,T_day_trim,P_floor
2025-03-23,608.0680194705928,0.0,608.0680194705928,T_day_trim,P_floor
2025-03-24,615.8487862422626,0.0,615.8487862422626,T_day_trim,P_floor
2025-03-25,583.1225223526708,0.0,583.1225223526708,T_day_trim,P_floor
2025-03-26,556.5354072116243,0.0,556.5354072116243,T_day_trim,P_floor
2025-03-27,579.4648728386965,0.0,579.4648728386965,T_day_trim,P_floor
2025-03-28,129.32601538955896,0.0,129.32601538955896,T_day_trim,P_floor
2025-03-29,118.64976775555806,0.0,118.64976775555806,T_day_trim,P_floor
2025-03-30,575.3005713799648,0.0,575.3005713799648,T_day_trim,P_floor
2025-03-31,584.8703237528243,-1345.111083425835,-760.2407596730118,T_day_trim,P_floor
2025-04-01,573.7874515759104,-6090.070774699083,-5516.283323123163,T_day_trim,P_floor
2025-04-02,582.4498614424447,-4752.445076725423,-4169.995215282979,T_day_trim,P_floor
2025-04-03,585.8732587315171,0.0,585.8732587315171,T_day_trim,P_floor
2025-04-04,88.2045772771562,0.0,88.2045772771562,T_day_trim,P_floor
2025-04-05,97.30855176594014,0.0,97.30855176594014,T_day_trim,P_floor
2025-04-06,662.0748338196645,0.0,662.0748338196645,T_day_trim,P_floor
2025-04-07,696.1388421293159,0.0,696.1388421293159,T_day_trim,P_floor
2025-04-08,657.4846865540385,0.0,657.4846865540385,T_day_trim,P_floor
2025-04-09,655.0442990379088,-5611.8887667755325,-4956.844467737625,T_day_trim,P_floor
2025-04-10,540.196760950741,0.0,540.196760950741,T_day_trim,P_floor
2025-04-11,133.08255354054745,0.0,133.08255354054745,T_day_trim,P_floor
2025-04-12,138.97385480118828,0.0,138.97385480118828,T_day_trim,P_floor
2025-04-13,651.8119552996068,0.0,651.8119552996068,T_day_trim,P_floor
2025-04-14,605.3496924404535,0.0,605.3496924404535,T_day_trim,P_floor
2025-04-15,635.4114622463312,0.0,635.4114622463312,T_day_trim,P_floor
2025-04-16,638.0273568191406,0.0,638.0273568191406,T_day_trim,P_floor
2025-04-17,595.0813220980708,0.0,595.0813220980708,T_day_trim,P_floor
2025-04-18,143.41873973664406,0.0,143.41873973664406,T_day_trim,P_floor
2025-04-19,140.88641777861085,0.0,140.88641777861085,T_day_trim,P_floor
2025-04-20,657.7931481953856,0.0,657.7931481953856,T_day_trim,P_floor
2025-04-21,621.8120872326399,0.0,621.8120872326399,T_day_trim,P_floor
2025-04-22,625.4137720691724,0.0,625.4137720691724,T_day_trim,P_floor
2025-04-23,652.0212544234746,0.0,652.0212544234746,T_day_trim,P_floor
2025-04-24,635.1076862524133,0.0,635.1076862524133,T_day_trim,P_floor
2025-04-25,99.66141105254064,0.0,99.66141105254064,T_day_trim,P_floor
2025-04-26,94.91851411739844,0.0,94.91851411739844,T_day_trim,P_floor
2025-04-27,525.5807650021161,-1919.5882457899834,-1394.0074807878627,T_day_trim,P_floor
2025-04-28,580.0752675270633,-5920.229833121553,-5340.1545655944865,T_day_trim,P_floor
2025-04-29,618.1192060057292,-1645.603851230402,-1027.484645224671,T_day_trim,P_floor
2025-04-30,600.3203975541037,0.0,600.3203975541037,T_day_trim,P_floor
2025-05-01,575.6285382531787,-1288.0277611022684,-712.3992228490897,T_day_trim,P_floor
2025-05-02,148.8877273867165,-1058.4337212894497,-909.5459939027351,T_day_trim,P_floor
2025-05-03,124.98024365228957,-257.35327418814177,-132.37303053585129,T_day_trim,P_floor
2025-05-04,581.8889657718973,-223.73827526772038,358.15069050416787,T_day_trim,P_floor
2025-05-05,551.68455740239,-815.4335980911455,-263.74904068875185,T_day_trim,P_floor
2025-05-06,566.153115831381,-761.9212928622428,-195.76817703085544,T_day_trim,P_floor
2025-05-07,581.6107318668437,-2319.7459321111146,-1738.1352002442654,T_day_trim,P_floor
2025-05-08,658.0543188303636,0.0,658.0543188303709,T_day_trim,P_floor
2025-05-09,197.82649572579612,0.0,197.82649572579612,T_day_trim,P_floor
2025-05-10,189.81311597669264,0.0,189.81311597669264,T_day_trim,P_floor
2025-05-11,635.3098490356642,0.0,635.3098490356642,T_day_trim,P_floor
2025-05-12,608.9272312032335,0.0,608.9272312032335,T_day_trim,P_floor
2025-05-13,606.4240119417664,0.0,606.4240119417664,T_day_trim,P_floor
2025-05-14,632.0696851706889,0.0,632.0696851706889,T_day_trim,P_floor
2025-05-15,661.0385527647522,0.0,661.0385527647522,T_day_trim,P_floor
2025-05-16,193.62322186302845,0.0,193.62322186302845,T_day_trim,P_floor
2025-05-17,193.23334167838402,0.0,193.23334167838402,T_day_trim,P_floor
2025-05-18,659.2318696841903,0.0,659.2318696841903,T_day_trim,P_floor
2025-05-19,654.4752292847406,0.0,654.4752292847406,T_day_trim,P_floor
2025-05-20,652.8885782035431,0.0,652.8885782035431,T_day_trim,P_floor
2025-05-21,712.4672376185845,0.0,712.4672376185845,T_day_trim,P_floor
2025-05-22,709.974410919087,0.0,709.974410919087,T_day_trim,P_floor
2025-05-23,189.69926140672942,0.0,189.69926140672942,T_day_trim,P_floor
2025-05-24,185.12242233441248,0.0,185.12242233441248,T_day_trim,P_floor
2025-05-25,712.5955858415109,0.0,712.5955858415109,T_day_trim,P_floor
2025-05-26,686.3518859986798,0.0,686.3518859986798,T_day_trim,P_floor
2025-05-27,371.6915947125526,0.0,371.6915947125526,T_day_trim,P_floor
2025-05-28,663.6065022197217,0.0,663.6065022197217,T_day_trim,P_floor
2025-05-29,729.2838594617206,0.0,729.2838594617206,T_day_trim,P_floor
2025-05-30,155.37288214204818,0.0,155.37288214204818,T_day_trim,P_floor
2025-05-31,137.2427997048344,0.0,137.2427997048344,T_day_trim,P_floor
2025-06-01,821.9468615068326,-5315.833134354238,-4493.88627284742,T_day_trim,P_floor
2025-06-02,860.278439606278,-6842.118412348194,-5981.839972741916,T_day_trim,P_floor
2025-06-03,948.5832645438422,-7745.9175677032035,-6797.334303159369,T_day_trim,P_floor
2025-06-04,986.7949447262145,-8581.817660499368,-7595.022715773142,T_day_trim,P_floor
2025-06-05,961.1711209534842,-7540.46106736625,-6579.289946412755,T_day_trim,P_floor
2025-06-06,246.42175865339232,-1778.9590098894187,-1532.5372512360336,T_day_trim,P_floor
2025-06-07,334.15351138994447,-2232.709979166789,-1898.5564677768416,T_day_trim,P_floor
2025-06-08,1214.8491330656616,0.0,1214.8491330656616,T_day_trim,P_floor
2025-06-09,1304.40647876203,0.0,1304.40647876203,T_day_trim,P_floor
2025-06-10,1372.2390446850259,0.0,1372.2390446850259,T_day_trim,P_floor
2025-06-11,1358.5018954004117,0.0,1358.5018954004117,T_day_trim,P_floor
2025-06-12,1244.536500023045,0.0,1244.536500023045,T_day_trim,P_floor
2025-06-13,951.848654589885,0.0,951.848654589885,T_day_trim,P_floor
2025-06-14,919.7094001884652,0.0,919.7094001884652,T_day_trim,P_floor
2025-06-15,1211.6707815368718,0.0,1211.6707815368718,T_day_trim,P_floor
2025-06-16,1220.5676427887447,0.0,1220.5676427887447,T_day_trim,P_floor
2025-06-17,1210.8469823131672,0.0,1210.8469823131672,T_day_trim,P_floor
2025-06-18,1208.3693184772274,0.0,1208.3693184772274,T_day_trim,P_floor
2025-06-19,1219.3247167857626,0.0,1219.3247167857626,T_day_trim,P_floor
2025-06-20,919.9421210475084,0.0,919.9421210475084,T_day_trim,P_floor
2025-06-21,862.79897039547,0.0,862.79897039547,T_day_trim,P_floor
2025-06-22,1262.7813170487134,0.0,1262.7813170487134,T_day_trim,P_floor
2025-06-23,1270.410380322748,0.0,1270.410380322748,T_day_trim,P_floor
2025-06-24,1305.0839082990205,0.0,1305.0839082990205,T_day_trim,P_floor
2025-06-25,1194.4752174721943,0.0,1194.4752174721943,T_day_trim,P_floor
2025-06-26,1314.5923085644245,0.0,1314.5923085644245,T_day_trim,P_floor
2025-06-27,958.6304108705372,0.0,958.6304108705372,T_day_trim,P_floor
2025-06-28,573.8856812772538,0.0,573.8856812772538,T_day_trim,P_floor
2025-06-29,1537.7899847919398,0.0,1537.7899847919398,T_day_trim,P_floor
2025-06-30,1161.0109125141898,0.0,1161.0109125141898,T_day_trim,P_floor
2025-07-01,914.5474154447438,-1313.5437354672958,-398.99632002255385,T_day_trim,P_floor
2025-07-02,820.0924630756854,-1836.366354645912,-1016.2738915702284,T_day_trim,P_floor
2025-07-03,771.6114008902368,-5008.71791482791,-4237.106513937673,T_day_trim,P_floor
2025-07-04,256.3476571778847,-203.04549883953587,53.30215833834518,T_day_trim,P_floor
2025-07-05,220.07289296107047,-1583.5542095473284,-1363.481316586258,T_day_trim,P_floor
2025-07-06,786.4876911953688,-5834.751014430003,-5048.263323234642,T_day_trim,P_floor
2025-07-07,782.8395873943664,-1171.2612042921646,-388.4216168977946,T_day_trim,P_floor
2025-07-08,781.9402255746754,0.0,781.9402255746754,T_day_trim,P_floor
2025-07-09,775.9946339970993,0.0,775.9946339970993,T_day_trim,P_floor
2025-07-10,852.0662412662423,0.0,852.0662412662496,T_day_trim,P_floor
2025-07-11,299.2822295706719,0.0,299.2822295706719,T_day_trim,P_floor
2025-07-12,280.67188306483877,0.0,280.67188306483877,T_day_trim,P_floor
2025-07-13,849.1392603428176,0.0,849.1392603428176,T_day_trim,P_floor
2025-07-14,849.092303409554,0.0,849.092303409554,T_day_trim,P_floor
2025-07-15,894.5163338762868,0.0,894.5163338762868,T_day_trim,P_floor
2025-07-16,936.5665163058657,0.0,936.5665163058657,T_day_trim,P_floor
2025-07-17,831.3959495808376,0.0,831.3959495808376,T_day_trim,P_floor
2025-07-18,322.0571113029255,0.0,322.0571113029255,T_day_trim,P_floor
2025-07-19,282.0000736709444,0.0,282.0000736709444,T_day_trim,P_floor
2025-07-20,764.9995100034721,0.0,764.9995100034721,T_day_trim,P_floor
2025-07-21,815.7301907124056,0.0,815.7301907124056,T_day_trim,P_floor
2025-07-22,810.9015345325024,0.0,810.9015345325024,T_day_trim,P_floor
2025-07-23,805.5358415435549,0.0,805.5358415435549,T_day_trim,P_floor
2025-07-24,803.9586214211377,0.0,803.9586214211377,T_day_trim,P_floor
2025-07-25,295.54673511568035,0.0,295.54673511568035,T_day_trim,P_floor
2025-07-26,369.85723772718484,0.0,369.85723772718484,T_day_trim,P_floor
2025-07-27,775.7271762682358,0.0,775.7271762682358,T_day_trim,P_floor
2025-07-28,763.9893572490764,-1650.5138457900753,-886.5244885409993,T_day_trim,P_floor
2025-07-29,469.43225912908383,0.0,469.43225912908383,T_day_trim,P_floor
2025-07-30,793.3390048692527,0.0,793.3390048692527,T_day_trim,P_floor
2025-07-31,712.0108073387673,0.0,712.0108073387673,T_day_trim,P_floor
2025-08-01,267.9641652221835,0.0,267.9641652221835,T_day_trim,P_floor
2025-08-02,321.1698755717298,0.0,321.1698755717298,T_day_trim,P_floor
2025-08-03,860.7007990152342,0.0,860.7007990152342,T_day_trim,P_floor
2025-08-04,723.2383107584683,0.0,723.238310758461,T_day_trim,P_floor
2025-08-05,662.9615645326339,0.0,662.9615645326412,T_day_trim,P_floor
2025-08-06,618.1922154294734,-1918.1531532104746,-1299.9609377809975,T_day_trim,P_floor
2025-08-07,715.7609208106514,0.0,715.7609208106442,T_day_trim,P_floor
2025-08-08,205.497170978153,-23.699246075132947,181.79792490302134,T_day_trim,P_floor
2025-08-09,196.5436208947176,-61.73053898545055,134.81308190926939,T_day_trim,P_floor
2025-08-10,660.3459402706794,0.0,660.3459402706867,T_day_trim,P_floor
2025-08-11,617.2827337259296,0.0,617.2827337259296,T_day_trim,P_floor
2025-08-12,662.7415465707818,-2494.982473538401,-1832.2409269676136,T_day_trim,P_floor
2025-08-13,753.5748272131896,0.0,753.5748272131896,T_day_trim,P_floor
2025-08-14,714.1654681308428,-1459.7544495314432,-745.5889814006005,T_day_trim,P_floor
2025-08-15,232.7174806512994,-1.4530367933930393,231.26444385790455,T_day_trim,P_floor
2025-08-16,218.81072841011337,-140.3704648516873,78.44026355842288,T_day_trim,P_floor
2025-08-17,674.5595046460076,-492.5007320452236,182.05877260078705,T_day_trim,P_floor
2025-08-18,587.9642971475187,-201.94651836356547,386.0177787839566,T_day_trim,P_floor
2025-08-19,618.671520561642,0.0,618.671520561642,T_day_trim,P_floor
2025-08-20,724.6139385575225,-6323.441213767033,-5598.827275209507,T_day_trim,P_floor
2025-08-21,742.1976957540974,0.0,742.1976957541046,T_day_trim,P_floor
2025-08-22,236.76960234515718,-1027.8874359063639,-791.1178335612058,T_day_trim,P_floor
2025-08-23,237.7284111046174,0.0,237.7284111046174,T_day_trim,P_floor
2025-08-24,632.560433676008,0.0,632.560433676008,T_day_trim,P_floor
2025-08-25,495.3731775090855,-5608.157047895108,-5112.783870386025,T_day_trim,P_floor
2025-08-26,732.586357641776,0.0,732.586357641776,T_day_trim,P_floor
2025-08-27,592.1466137368625,0.0,592.1466137368625,T_day_trim,P_floor
2025-08-28,629.0898623106186,-5883.996658113552,-5254.906795802934,T_day_trim,P_floor
2025-08-29,188.28526581808183,0.0,188.28526581808183,T_day_trim,P_floor
2025-08-30,189.5033422493725,0.0,189.5033422493725,T_day_trim,P_floor
2025-08-31,645.0721447459146,0.0,645.0721447459146,T_day_trim,P_floor
2025-09-01,638.4847248147998,0.0,638.4847248147998,T_day_trim,P_floor
2025-09-02,651.8838480194827,0.0,651.8838480194827,T_day_trim,P_floor
2025-09-03,643.3277144824169,0.0,643.3277144824169,T_day_trim,P_floor
2025-09-04,635.026277096149,0.0,635.026277096149,T_day_trim,P_floor
2025-09-05,181.58429947321565,0.0,181.58429947321565,T_day_trim,P_floor
2025-09-06,166.37015889618124,0.0,166.37015889618124,T_day_trim,P_floor
2025-09-07,592.8850078226242,0.0,592.8850078226242,T_day_trim,P_floor
2025-09-08,579.5418474987673,-5843.4755380960305,-5263.93369059726,T_day_trim,P_floor
2025-09-09,669.4159192884254,-2868.9106516904194,-2199.494732401996,T_day_trim,P_floor
2025-09-10,663.2760588920355,-5289.5372388643045,-4626.261179972273,T_day_trim,P_floor
2025-09-11,672.7805300366672,-1322.8947088740772,-650.1141788374152,T_day_trim,P_floor
2025-09-12,246.04533493732197,-287.8860405926116,-41.84070565528964,T_day_trim,P_floor
2025-09-13,245.88577093707863,-1482.2840141870427,-1236.3982432499652,T_day_trim,P_floor
2025-09-14,664.9125009150666,-5974.762603827341,-5309.850102912278,T_day_trim,P_floor
2025-09-15,799.126694508428,-324.24259017606187,474.88410433237004,T_day_trim,P_floor
2025-09-16,774.9490269449088,0.0,774.9490269449088,T_day_trim,P_floor
2025-09-17,724.4085174379798,0.0,724.4085174379798,T_day_trim,P_floor
2025-09-18,725.1526334289083,0.0,725.1526334289083,T_day_trim,P_floor
2025-09-19,256.74116877316555,0.0,256.74116877316555,T_day_trim,P_floor
2025-09-20,232.095588679098,0.0,232.095588679098,T_day_trim,P_floor
2025-09-21,638.1434743921345,0.0,638.1434743921345,T_day_trim,P_floor
2025-09-22,618.6827839897815,-1352.0804166939397,-733.3976327041601,T_day_trim,P_floor
2025-09-23,623.6632606161293,-2049.1972469174316,-1425.5339863013069,T_day_trim,P_floor
2025-09-24,597.5542162475831,0.0,597.5542162475831,T_day_trim,P_floor
2025-09-25,688.2680478490802,0.0,688.2680478490802,T_day_trim,P_floor
2025-09-26,269.37358076315286,0.0,269.37358076315286,T_day_trim,P_floor
2025-09-27,282.91256265219636,0.0,282.91256265219636,T_day_trim,P_floor
2025-09-28,604.8737873459686,0.0,604.8737873459686,T_day_trim,P_floor
2025-09-29,591.945448461418,0.0,591.945448461418,T_day_trim,P_floor
2025-09-30,628.9919462206017,0.0,628.9919462206017,T_day_trim,P_floor
2025-10-01,507.90316082748177,0.0,507.90316082748177,T_day_trim,P_floor
2025-10-02,564.8863470173746,0.0,564.8863470173746,T_day_trim,P_floor
2025-10-03,259.40108777346177,0.0,259.40108777346177,T_day_trim,P_floor
2025-10-04,238.65496465760953,0.0,238.65496465760953,T_day_trim,P_floor
2025-10-05,546.5419551535742,0.0,546.5419551535742,T_day_trim,P_floor
2025-10-06,557.7624778359968,0.0,557.7624778359968,T_day_trim,P_floor
2025-10-07,541.4879099369064,0.0,541.4879099369064,T_day_trim,P_floor
2025-10-08,573.9595314401158,0.0,573.9595314401158,T_day_trim,P_floor
2025-10-09,579.8334489900735,0.0,579.8334489900735,T_day_trim,P_floor
2025-10-10,220.14536695647985,0.0,220.14536695647985,T_day_trim,P_floor
2025-10-11,178.56281700887848,0.0,178.56281700887848,T_day_trim,P_floor
2025-10-12,607.3784572718505,0.0,607.3784572718505,T_day_trim,P_floor
2025-10-13,568.8064315518568,0.0,568.8064315518568,T_day_trim,P_floor
2025-10-14,560.2524696806286,0.0,560.2524696806286,T_day_trim,P_floor
2025-10-15,436.4609230597489,0.0,436.4609230597489,T_day_trim,P_floor
2025-10-16,470.86828290194535,-2652.112333511261,-2181.244050609319,T_day_trim,P_floor
2025-10-17,173.301109979162,0.0,173.301109979162,T_day_trim,P_floor
2025-10-18,161.35989946343034,0.0,161.35989946343034,T_day_trim,P_floor
2025-10-19,529.3298234689937,-3151.1273429816083,-2621.79751951262,T_day_trim,P_floor
2025-10-20,556.9114286320764,0.0,556.9114286320764,T_day_trim,P_floor
2025-10-21,584.3718274779021,0.0,584.3718274779021,T_day_trim,P_floor
2025-10-22,621.0123165168625,0.0,621.0123165168625,T_day_trim,P_floor
2025-10-23,644.0549244147333,0.0,644.0549244147333,T_day_trim,P_floor
2025-10-24,236.26459514251474,0.0,236.26459514251474,T_day_trim,P_floor
2025-10-25,204.2685412796818,0.0,204.2685412796818,T_day_trim,P_floor
2025-10-26,588.3278194925515,0.0,588.3278194925515,T_day_trim,P_floor
2025-10-27,599.769596114842,-139.6866219674613,460.08297414738627,T_day_trim,P_floor
2025-10-28,462.85429536337324,0.0,462.85429536337324,T_day_trim,P_floor
2025-10-29,606.7315589722493,-4496.075426251372,-3889.3438672791235,T_day_trim,P_floor
2025-10-30,556.441864236047,0.0,556.441864236047,T_day_trim,P_floor
2025-10-31,181.17432321851447,0.0,181.17432321851447,T_day_trim,P_floor
2025-11-01,174.80648125998414,0.0,174.80648125998414,T_day_trim,P_floor
2025-11-02,449.66037927109574,0.0,449.66037927109574,T_day_trim,P_floor
2025-11-03,458.60342343643424,0.0,458.60342343643424,T_day_trim,P_floor
2025-11-04,454.89424510319805,0.0,454.89424510319805,T_day_trim,P_floor
2025-11-05,465.8020182347245,0.0,465.8020182347245,T_day_trim,P_floor
2025-11-06,464.9661141928882,-534.1194126528776,-69.15329845999076,T_day_trim,P_floor
2025-11-07,181.2020733947138,0.0,181.2020733947138,T_day_trim,P_floor
2025-11-08,190.118905064337,0.0,190.118905064337,T_day_trim,P_floor
2025-11-09,476.5468933502998,0.0,476.5468933502998,T_day_trim,P_floor
2025-11-10,552.5589745007019,0.0,552.5589745007019,T_day_trim,P_floor
2025-11-11,514.2432582186157,0.0,514.2432582186157,T_day_trim,P_floor
2025-11-12,527.3407356680909,0.0,527.3407356680909,T_day_trim,P_floor
2025-11-13,531.7871234391714,0.0,531.7871234391714,T_day_trim,P_floor
2025-11-14,184.07370797962358,0.0,184.07370797962358,T_day_trim,P_floor
2025-11-15,171.03486150129538,0.0,171.03486150129538,T_day_trim,P_floor
2025-11-16,536.8584754592957,0.0,536.8584754592957,T_day_trim,P_floor
2025-11-17,579.8623429313957,0.0,579.8623429313957,T_day_trim,P_floor
2025-11-18,536.3424081361736,0.0,536.3424081361736,T_day_trim,P_floor
2025-11-19,548.3588305536832,0.0,548.3588305536832,T_day_trim,P_floor
2025-11-20,535.2087746309408,0.0,535.2087746309408,T_day_trim,P_floor
2025-11-21,350.93121031371993,0.0,350.93121031371993,T_day_trim,P_floor
2025-11-22,362.7873947761145,0.0,362.7873947761145,T_day_trim,P_floor
2025-11-23,536.9043325230232,0.0,536.9043325230232,T_day_trim,P_floor
2025-11-24,554.5126961999777,0.0,554.5126961999777,T_day_trim,P_floor
2025-11-25,554.6809295433923,0.0,554.6809295433923,T_day_trim,P_floor
2025-11-26,586.532352495633,0.0,586.532352495633,T_day_trim,P_floor
2025-11-27,559.6374655064865,0.0,559.6374655064865,T_day_trim,P_floor
2025-11-28,405.92465985555464,0.0,405.92465985555464,T_day_trim,P_floor
2025-11-29,355.51501441391156,0.0,355.51501441391156,T_day_trim,P_floor
2025-11-30,554.8678923061816,0.0,554.8678923061816,T_day_trim,P_floor
2025-12-01,532.7685701771843,-3608.0490160539266,-3075.2804458767496,T_day_trim,P_floor
2025-12-02,532.0044660810527,-4187.454969577637,-3655.450503496584,T_day_trim,P_floor
2025-12-03,507.1055733427056,-3835.399423298266,-3328.293849955553,T_day_trim,P_floor
2025-12-04,479.12724469608656,-347.3135689216706,131.81367577440687,T_day_trim,P_floor
2025-12-05,422.8543973664164,0.0,422.8543973664164,T_day_trim,P_floor
2025-12-06,410.5939843924716,-3567.18469443334,-3156.5907100408695,T_day_trim,P_floor
2025-12-07,464.91804911640065,-671.6908429634516,-206.7727938470489,T_day_trim,P_floor
2025-12-08,445.7795988385333,0.0,445.7795988385333,T_day_trim,P_floor
2025-12-09,464.19432933657663,0.0,464.19432933657663,T_day_trim,P_floor
2025-12-10,475.9896259788802,0.0,475.9896259788802,T_day_trim,P_floor
2025-12-11,467.42697409304674,0.0,467.42697409304674,T_day_trim,P_floor
2025-12-12,454.9201053725592,0.0,454.9201053725592,T_day_trim,P_floor
2025-12-13,532.3861201441323,0.0,532.3861201441323,T_day_trim,P_floor
2025-12-14,573.7817793429931,0.0,573.7817793429931,T_day_trim,P_floor
2025-12-15,551.1809765414291,0.0,551.1809765414291,T_day_trim,P_floor
2025-12-16,543.6198614877649,0.0,543.6198614877649,T_day_trim,P_floor
2025-12-17,539.410853226902,0.0,539.410853226902,T_day_trim,P_floor
2025-12-18,545.2517514500578,0.0,545.2517514500578,T_day_trim,P_floor
2025-12-19,503.009705460503,0.0,503.009705460503,T_day_trim,P_floor
2025-12-20,524.186646021466,0.0,524.186646021466,T_day_trim,P_floor
2025-12-21,569.6361945700701,0.0,569.6361945700701,T_day_trim,P_floor
2025-12-22,550.8466691592548,0.0,550.8466691592548,T_day_trim,P_floor
2025-12-23,571.5698363083429,0.0,571.5698363083429,T_day_trim,P_floor
2025-12-24,589.4201829224185,0.0,589.4201829224185,T_day_trim,P_floor
2025-12-25,621.1696648735524,0.0,621.1696648735524,T_day_trim,P_floor
2025-12-26,562.7276958256662,0.0,562.7276958256662,T_day_trim,P_floor
2025-12-27,562.7105768009496,0.0,562.7105768009496,T_day_trim,P_floor
2025-12-28,592.357637684283,0.0,592.357637684283,T_day_trim,P_floor
2025-12-29,532.1349250788189,0.0,532.1349250788189,T_day_trim,P_floor
2025-12-30,549.8646641164305,0.0,549.8646641164305,T_day_trim,P_floor
2025-12-31,559.7036357291436,0.0,559.7036357291436,T_day_trim,P_floor
2025-02-01,102.98292857610795,470.4393104464916,573.4222390225987,T_day_trim,B0
2025-02-02,-2386.797530724456,1149.4531570271145,-1237.3443736973422,T_day_trim,B0
2025-02-03,-1790.6848191540412,3602.206872804386,1811.5220536503402,T_day_trim,B0
2025-02-04,-1942.7175141504995,294.5444653234482,-1648.1730488270478,T_day_trim,B0
2025-02-05,-1816.2045753560014,3813.432838966615,1997.2282636106102,T_day_trim,B0
2025-02-06,-1941.925290773419,255.38087177329533,-1686.5444190001217,T_day_trim,B0
2025-02-07,-1553.0581831529307,969.6789104222154,-583.3792727307155,T_day_trim,B0
2025-02-08,-1628.6412621665913,3754.365880546793,2125.7246183802017,T_day_trim,B0
2025-02-09,-1948.6658255174407,10442.67176152431,8494.005936006863,T_day_trim,B0
2025-02-10,-2127.238511293668,2700.548486336158,573.3099750424881,T_day_trim,B0
