date,grid_plan_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,selected_tau,selected_terminal
2025-03-01,35854.31881333334,18508.589385689338,0.0,0.0,18508.589385689338,19645.474234567904,15912.834129999996,8462.912775432094,1677.4595733333294,6785.453202098764,10800.0,10800.0,0.8,equal_initial
2025-03-02,81207.88329045268,50476.0627051057,757.0995591333257,5202.812030916998,55678.8747360227,20408.15571711935,16530.606130866672,5729.126196666661,5695.161296666661,33.96489999999983,10800.0,10800.0,0.8,equal_initial
2025-03-03,84209.47125703703,52285.75437818167,0.0,0.0,52285.75437818167,22460.469502057615,18192.980296666665,7924.835418312757,7628.345818312757,296.48960000000034,10800.0,10800.0,0.8,equal_initial
2025-03-04,84220.83215559671,52550.194691625744,0.0,0.0,52550.194691625744,19443.0624691358,15748.880599999995,11327.192353127575,10185.40900506173,1141.7833480658448,10800.0,10800.0,0.8,equal_initial
2025-03-05,80997.60940866666,50029.002840971465,0.0,0.0,50029.002840971465,18816.194125102884,15241.117241333333,11292.060508230446,10353.296158230447,938.7643500000004,10800.0,10800.0,0.8,equal_initial
2025-03-06,77537.14147976584,47878.695201994284,0.0,0.0,47878.695201994284,20125.86494679114,16301.950606900826,7772.573006542195,6536.016706542196,1236.5562999999997,10800.0,10800.0,0.8,equal_initial
2025-03-07,35032.31365333333,18143.678540577668,0.0,0.0,18143.678540577668,19211.4416255144,15561.267716666664,10459.854211152266,1975.9050808641982,8483.949130288067,10800.0,10800.0,0.8,equal_initial
2025-03-08,33718.43102333333,17601.945198916666,0.0,0.0,17601.945198916666,20737.892925925928,16797.69327,10715.091850740737,1785.16815292181,8929.923697818927,10800.0,10800.0,0.8,equal_initial
2025-03-09,73286.48358676667,44848.52939115642,0.0,0.0,44848.52939115642,21113.88503703704,17102.246880000002,5941.320379729628,4828.614771604937,1112.705608124691,10800.0,10800.0,0.8,equal_initial
2025-03-10,72199.31381572016,44117.59061468047,812.2517097000042,5647.146607230012,49764.73722191048,21172.90538308642,17150.053360299997,946.6420526337384,946.6420526337384,0.0,10800.0,10800.0,0.8,equal_initial
2025-03-11,77211.54444906667,46873.289401344,0.0,0.0,46873.289401344,19815.73890123456,16050.748509999998,9507.635257832104,8037.67418008231,1469.9610777497946,10800.0,10800.0,0.8,equal_initial
2025-03-12,73283.43040111111,44618.78216336311,0.0,0.0,44618.78216336311,20831.401497942392,16873.435213333334,6889.929433168715,5611.220787901231,1278.708645267484,10800.0,10800.0,0.8,equal_initial
2025-03-13,70754.43454193414,42963.00059883905,1971.3864914333417,11666.684320452172,54629.68491929123,20954.25090358024,16972.943231899993,1198.8953450205756,1198.8953450205756,0.0,10800.0,10800.0,0.8,equal_initial
2025-03-14,32479.03414666667,16825.144639418002,0.0,0.0,16825.144639418002,21217.852152263367,17186.46024333333,12418.216254403296,1557.6470816049364,10860.569172798361,10800.0,10800.0,0.8,equal_initial
2025-03-15,33071.07238666667,17040.391208449666,0.0,0.0,17040.391208449666,20942.680514403295,16963.571216666667,8167.837938930036,1032.3760839506137,7135.461854979422,10800.0,10800.0,0.8,equal_initial
2025-03-16,75292.96432748971,45663.56724919528,1.6399999999999864,7.461179999999938,45671.02842919528,19929.15138683127,16142.612623333334,8157.018630658444,7449.006147325111,708.0124833333334,10800.0,10800.0,0.8,equal_initial
2025-03-17,72593.85405120082,44036.2247567099,0.0,0.0,44036.2247567099,19064.686667572012,15442.396200733334,11113.432151028814,8817.061549218111,2296.3706018107023,10800.0,10800.0,0.8,equal_initial
2025-03-18,66744.16690358023,40177.952350500294,1344.976416466664,6822.23275506532,47000.18510556561,21555.916444691356,17460.292320200002,2867.5608288888816,2387.1585895061708,480.4022393827108,10800.0,10800.0,0.8,equal_initial
2025-03-19,71418.36955041153,43375.384622102014,0.0,0.0,43375.384622102014,20093.09009876543,16275.402979999999,8135.211981646096,5805.694948312763,2329.517033333333,10800.0,10800.0,0.8,equal_initial
2025-03-20,69639.26948740741,42432.64774077622,0.0,0.0,42432.64774077622,20588.68177777778,16676.83224,3518.4581329629596,2504.126449629627,1014.3316833333325,10800.0,10800.0,0.8,equal_initial
2025-03-21,32388.11658,16789.87222017767,0.0,0.0,16789.87222017767,20806.260399176954,16853.070923333333,16401.462587489714,1775.1768159259266,14626.285771563786,10800.0,10800.0,0.8,equal_initial
2025-03-22,32593.916363333326,16750.38242952833,0.0,0.0,16750.38242952833,20245.000148148156,16398.45012,12866.16660185184,1971.8398952263337,10894.326706625507,10800.0,10800.0,0.8,equal_initial
2025-03-23,71458.59769411522,43152.83014896373,34.58441000000312,241.26084416002175,43394.09099312375,20153.725823045268,16324.517916666662,8894.25408106995,6538.774314403284,2355.4797666666664,10800.0,10800.0,0.8,equal_initial
2025-03-24,68120.5567526749,40925.8516123841,90.58302329176854,631.9071704833773,41557.75878286748,20473.347404156382,16583.411397366668,6322.706685843619,3830.365102510285,2492.341583333334,10800.0,10800.0,0.8,equal_initial
2025-03-25,67429.2207683539,40637.23519430254,1.433692366664058,6.717565584004444,40643.952759886546,21941.771770740746,17772.835134300007,2311.593107613163,2311.593107613163,0.0,10800.0,10800.0,0.8,equal_initial
2025-03-26,70026.30365625514,42114.99641049173,0.0,0.0,42114.99641049173,19537.99666255144,15825.777296666667,10721.529423703701,7656.2644437037,3065.2649800000027,10800.0,10800.0,0.8,equal_initial
2025-03-27,65169.10272460905,39314.33895848164,0.0,0.0,39314.33895848164,20840.49555555556,16880.801400000004,2492.4191690534944,2103.2546952263356,389.16447382715876,10800.0,10800.0,0.8,equal_initial
2025-03-28,32142.99653666667,16476.608268261003,0.0,0.0,16476.608268261003,20438.314543209875,16555.034779999998,17437.836006790123,2077.904509794238,15359.931496995887,10800.0,10800.0,0.8,equal_initial
2025-03-29,31775.526756666666,16048.006153375001,0.0,0.0,16048.006153375001,20120.142041152252,16297.315053333332,20245.490585514413,1021.6534398765488,19223.837145637863,10800.0,10800.0,0.8,equal_initial
2025-03-30,62681.061396666664,37947.872818588665,0.0,0.0,37947.872818588665,21036.795613168724,17039.804446666665,3338.450530164607,2681.305611028799,657.1449191358076,10800.0,10800.0,0.8,equal_initial
2025-03-31,64081.41310868313,38420.17643836487,0.0,0.0,38420.17643836487,19835.946139917687,16067.11637333333,3361.1938587654427,2177.5172326749043,1183.676626090538,10800.0,10800.0,0.8,equal_initial
2025-04-01,67515.95519296297,40449.400918090796,0.0,0.0,40449.400918090796,20475.851646090534,16585.439833333334,3416.6918635390953,2855.503654567908,561.1882089711871,10800.0,10800.0,0.8,equal_initial
2025-04-02,69808.37101777736,41415.039296604315,1201.7428508999983,5910.747608653658,47325.78690525798,21298.94092156379,17252.142146466667,6527.979693580242,5675.567593580241,852.4121000000008,10800.0,10800.0,0.8,equal_initial
2025-04-03,70750.60783164609,42326.86904058449,56.35930363333193,393.1625021461236,42720.03154273061,19268.384567530866,15607.391499700003,11282.44380078189,7303.543084115223,3978.900716666667,10800.0,10800.0,0.8,equal_initial
2025-04-04,31213.407489999998,15691.152926932,0.0,0.0,15691.152926932,20139.119687242794,16312.686946666669,20956.172499423876,1764.993497736628,19191.179001687247,10800.0,10800.0,0.8,equal_initial
2025-04-05,31051.52172666667,15535.695872706334,0.0,0.0,15535.695872706334,20150.149987654313,16321.621489999998,15178.878245679018,999.69801691358,14179.180228765437,10800.0,10800.0,0.8,equal_initial
2025-04-06,68191.85014213991,40760.81845435835,0.0,0.0,40760.81845435835,19520.386683127574,15811.513213333334,10072.900405679009,6482.68065567901,3590.2197499999997,10800.0,10800.0,0.8,equal_initial
2025-04-07,64968.92367831276,38637.42926226876,0.0,0.0,38637.42926226876,19499.237390946502,15794.382286666663,8021.349290699592,5458.415724032924,2562.9335666666675,10800.0,10800.0,0.8,equal_initial
2025-04-08,64681.191947489715,38556.75089586336,104.15124999999956,513.4415774999977,39070.19247336336,21350.28413168724,17293.730146666665,6375.595595802475,4840.593205637862,1535.0023901646127,10800.0,10800.0,0.8,equal_initial
2025-04-09,65465.17722991769,39411.412440210675,0.0,0.0,39411.412440210675,19712.721053497942,15967.304053333335,2585.449213086415,2318.8195654732517,266.6296476131634,10800.0,10800.0,0.8,equal_initial
2025-04-10,70662.03531650205,42084.94333939714,0.0,0.0,42084.94333939714,19351.299786008232,15674.552826666668,12524.650457160486,9296.790243950609,3227.8602132098763,10800.0,10800.0,0.8,equal_initial
2025-04-11,30825.348146666664,15538.26079643833,0.0,0.0,15538.26079643833,20228.393160493833,16384.998460000003,21665.303279506163,1748.0838010287973,19917.219478477367,10800.0,10800.0,0.8,equal_initial
2025-04-12,30473.855956666666,15215.731004823665,0.0,0.0,15215.731004823665,19590.165518518523,15868.03407,17726.56395814814,1678.9685767489666,16047.595381399173,10800.0,10800.0,0.8,equal_initial
2025-04-13,64780.855502263366,38356.175659285494,0.0,0.0,38356.175659285494,20251.88545679012,16404.027219999996,6656.638782139915,4433.204409300411,2223.4343728395047,10800.0,10800.0,0.8,equal_initial
2025-04-14,64720.23172999999,38268.319577822665,0.0,0.0,38268.319577822665,19624.68623868313,15895.995853333334,8463.509544650195,5089.061543251019,3374.4480013991747,10800.0,10800.0,0.8,equal_initial
2025-04-15,63159.50238168724,37337.20064188514,0.0,0.0,37337.20064188514,19052.357234567895,15432.40936,9400.125673786013,5699.869507119346,3700.2561666666666,10800.0,10800.0,0.8,equal_initial
2025-04-16,61243.22521065844,36756.31429037804,0.0,0.0,36756.31429037804,19719.212246913587,15972.56192,1716.982933744854,1716.982933744854,0.0,10800.0,10800.0,0.8,equal_initial
2025-04-17,66755.60811613168,39544.63098168958,0.0,0.0,39544.63098168958,19001.46878600823,15391.189716666664,10276.986696790123,7009.097815390946,3267.8888813991775,10800.0,10800.0,0.8,equal_initial
2025-04-18,30441.82548666667,15226.044926032002,0.0,0.0,15226.044926032002,19894.171493827158,16114.278909999997,20307.815719506176,2478.938380452676,17828.8773390535,10800.0,10800.0,0.8,equal_initial
2025-04-19,29477.026259999995,14576.237261296996,0.0,0.0,14576.237261296996,20291.582094650224,16436.18149666667,18836.94641201644,1861.7861899999903,16975.16022201645,10800.0,10800.0,0.8,equal_initial
2025-04-20,63109.970270082296,37375.59997428365,0.0,0.0,37375.59997428365,19657.595621399178,15922.652453333332,7417.282218683121,4510.661164526742,2906.621054156379,10800.0,10800.0,0.8,equal_initial
2025-04-21,63680.13751979424,37832.50002309553,0.0,0.0,37832.50002309553,18242.870370370365,14776.725,11697.081766090536,6244.370825925927,5452.710940164609,10800.0,10800.0,0.8,equal_initial
2025-04-22,57679.10928066667,34492.581347889536,0.0,0.0,34492.581347889536,19807.908632921804,16044.405992666663,1762.677323744862,1278.1930270781918,484.48429666667033,10800.0,10800.0,0.8,equal_initial
2025-04-23,63151.67692934156,37201.14121918002,0.0,0.0,37201.14121918002,18525.652691358027,15005.778680000003,8231.886201316864,5536.7960679835305,2695.090133333333,10800.0,10800.0,0.8,equal_initial
2025-04-24,61669.427286790116,36418.4541930764,0.0,0.0,36418.4541930764,18170.132460905348,14717.807293333337,11126.995419218107,5399.770569218107,5727.2248500000005,10800.0,10800.0,0.8,equal_initial
2025-04-25,28561.102936666663,13883.098950544665,0.0,0.0,13883.098950544665,19984.60074897119,16187.526606666666,22763.67114436214,1245.5378020164605,21518.133342345678,10800.0,10800.0,0.8,equal_initial
2025-04-26,28376.714416666662,13675.487094074333,0.0,0.0,13675.487094074333,20455.41368312757,16568.885083333334,24419.992183539096,571.0295371604893,23848.962646378604,10800.0,10800.0,0.8,equal_initial
2025-04-27,56248.302461293,33780.45772129638,0.0,0.0,33780.45772129638,20409.712272345674,16531.8669406,3796.9859462139952,2160.830321728398,1636.1556244855974,10800.0,10800.0,0.8,equal_initial
2025-04-28,61252.26604699588,36561.10306195199,536.099335033334,3671.670532602538,40232.77359455453,18964.00876744856,15360.847101633333,1563.2363995473233,1563.2363995473233,0.0,10800.0,10800.0,0.8,equal_initial
2025-04-29,68624.73932893909,40310.51639492695,0.0,0.0,40310.51639492695,16787.707053497943,13598.042713333334,18001.861272107817,11678.677388774484,6323.183883333332,10800.0,10800.0,0.8,equal_initial
2025-04-30,58878.51055995885,35375.23681339058,0.0,0.0,35375.23681339058,18375.43458024691,14884.102009999999,7130.323556378602,4799.510301563786,2330.8132548148164,10800.0,10800.0,0.8,equal_initial
2025-05-01,58908.052861933334,34847.91104191321,1895.0680433333337,12517.907466788334,47365.818508701544,18853.64567213991,15749.07005,6687.166483126755,2654.5842866246953,4032.58219650206,10800.0,10269.314382703702,0.8,equal_initial
2025-05-02,29206.59101634856,14514.183153179263,1322.1963497666638,8083.144328792514,22597.327481971777,20004.134963662542,16490.813414666663,12725.145733786016,100.44210999999927,12624.703623786016,10269.314382703702,9949.9098337037,0.8,equal_initial
2025-05-03,29856.657317115223,14982.314719159103,940.5053633333313,5135.246070029986,20117.56078918909,19439.135063292175,15853.404950333332,18344.26091748971,547.6177732098763,17796.643144279835,9949.9098337037,9830.237001407402,0.8,equal_initial
2025-05-04,62898.637502016456,37170.30169843567,1140.2709533333336,7167.726423620001,44338.02812205567,17108.667495761318,14076.923173333333,9272.496799588469,5359.643016255135,3912.853783333333,9830.237001407402,9587.011999444441,0.8,equal_initial
2025-05-05,60326.81655876543,35588.83629162308,1235.81209403333,8254.351730752594,43843.18802237568,20250.04506152263,16620.5371693,2857.113960576133,2489.0876982716063,368.02626230452705,9587.011999444441,9344.789033370365,0.8,equal_initial
2025-05-06,64441.00847283951,38182.508606365926,808.74608,4905.990905165,43088.49951153092,19022.041006625517,15831.69668333333,9189.327862880651,4381.391709999989,4807.936152880661,9344.789033370365,8873.851846740734,0.8,equal_initial
2025-05-07,62216.35935152263,36912.92878564605,1463.0377040106935,9803.036604980187,46715.96539062624,19084.8361546502,15590.42267446667,5117.137625349797,1833.0474884773666,3284.090136872431,8873.851846740734,8727.512525407401,0.8,equal_initial
2025-05-08,66912.03364493827,41186.36948073919,35.99924999999996,243.22893262499974,41429.59841336419,19524.63866724279,15075.872583333334,6672.7544110288145,4799.516344362148,1873.2380666666672,8727.512525407401,9548.717788888882,0.8,equal_initial
2025-05-09,31956.213015432095,17020.56754392643,0.0,0.0,17020.56754392643,19987.0348436214,15063.344233333328,18533.13655514402,1043.310380329211,17489.82617481481,9548.717788888882,10800.0,0.8,equal_initial
2025-05-10,33010.50496666666,17840.393255133662,0.0,0.0,17840.393255133662,19005.02196296297,15394.067790000005,17278.505510370363,3105.4782427160426,14173.027267654319,10800.0,10800.0,0.8,equal_initial
2025-05-11,71100.88770493168,43459.6892800372,34.57530999999983,232.95619314166552,43692.64547317887,17127.02136773663,13872.887307866671,12397.249871728387,8894.30515506172,3502.9447166666664,10800.0,10800.0,0.8,equal_initial
2025-05-12,68201.22804921809,41224.76160236587,0.0,0.0,41224.76160236587,16112.570514403296,13051.182116666669,13208.644418148131,9695.791134814797,3512.853283333334,10800.0,10800.0,0.8,equal_initial
2025-05-13,64910.65293894321,39701.49613956477,0.0,0.0,39701.49613956477,18296.40526041152,14820.08826093333,8305.12317279835,7008.794434650202,1296.328738148149,10800.0,10800.0,0.8,equal_initial
2025-05-14,66968.3189010288,40605.24512894657,0.0,0.0,40605.24512894657,17316.291514403285,14026.196126666664,10664.074729958853,7258.266023333333,3405.80870662552,10800.0,10800.0,0.8,equal_initial
2025-05-15,65259.99611411522,39742.870041941715,0.0,0.0,39742.870041941715,18118.451839455367,14675.94598995885,9052.431981285372,6289.805254124878,2762.6267271604934,10800.0,10800.0,0.8,equal_initial
2025-05-16,32273.263026666667,17442.533572755667,0.0,0.0,17442.533572755667,18734.819337448556,15175.20366333333,25998.140819218108,3044.474536748971,22953.666282469138,10800.0,10800.0,0.8,equal_initial
2025-05-17,31722.602669999997,16910.117335759332,0.0,0.0,16910.117335759332,20017.13834567901,16213.882060000002,17470.547300987655,2032.9910767078159,15437.55622427984,10800.0,10800.0,0.8,equal_initial
2025-05-18,68839.88418139917,42168.25005994722,0.0,0.0,42168.25005994722,17621.332106995887,14273.279006666668,11815.662981069954,9487.588514403287,2328.0744666666665,10800.0,10800.0,0.8,equal_initial
2025-05-19,66517.70619695472,40016.26756201668,67.00333333333333,451.90398166666665,40468.17154368334,17012.675897119345,13780.267476666668,15837.084559835383,9520.608634156375,6316.475925679008,10800.0,10800.0,0.8,equal_initial
2025-05-20,60641.89619026666,37322.99816809921,0.0,0.0,37322.99816809921,18233.896304197533,14769.456006400003,2650.0610758024627,2588.7422364609,61.318839341562175,10800.0,10800.0,0.8,equal_initial
2025-05-21,67690.19280954731,41044.30881568273,0.0,0.0,41044.30881568273,16175.015794238689,13101.762793333335,13254.324525308632,8257.35587530863,4996.96865,10800.0,10800.0,0.8,equal_initial
2025-05-22,63568.36545436214,39047.70457816384,2.5699999999999363,17.33336499999957,39065.037943163836,17141.392106995892,13884.527606666668,9497.440137366246,6327.587720699578,3169.8524166666666,10800.0,10800.0,0.8,equal_initial
2025-05-23,31864.47068,17122.764319997666,0.0,0.0,17122.764319997666,19915.48548971193,16131.543246666664,21659.5795536214,3689.2923602880664,17970.287193333334,10800.0,10800.0,0.8,equal_initial
2025-05-24,32250.508206666666,17404.485413556333,0.0,0.0,17404.485413556333,19077.75085596708,15452.978193333334,24871.234160699587,3836.931148971192,21034.303011728392,10800.0,10800.0,0.8,equal_initial
2025-05-25,62980.090286213985,38168.7217716028,0.0,0.0,38168.7217716028,16300.317176954735,13203.256913333333,11338.019839259248,6731.414055925914,4606.605783333333,10800.0,10800.0,0.8,equal_initial
2025-05-26,60898.16473810699,37464.64244778015,0.0,0.0,37464.64244778015,18379.125485596705,14887.091643333333,2826.2979458436225,2826.2979458436225,0.0,10800.0,10800.0,0.8,equal_initial
2025-05-27,68653.38820362139,41531.563380535124,0.0,0.0,41531.563380535124,16265.530197530863,13175.079459999999,16172.570166090532,10893.3964827572,5279.1736833333325,10800.0,10800.0,0.8,equal_initial
2025-05-28,62193.311433415634,38056.25912292178,0.0,0.0,38056.25912292178,17731.326234567896,14362.374249999997,6550.5353488477385,4265.472171975307,2285.063176872431,10800.0,10800.0,0.8,equal_initial
2025-05-29,65318.333561563784,39460.79592577017,17.62000999999998,118.45051722499986,39579.24644299517,18777.31632098765,15209.626219999998,7658.139970576131,4642.637053909466,3015.502916666666,10800.0,10800.0,0.8,equal_initial
2025-05-30,31827.28541333333,16903.228211151334,0.0,0.0,16903.228211151334,18987.56358436214,15379.926503333332,21623.41506563786,2795.5214854732476,18827.89358016461,10800.0,10800.0,0.8,equal_initial
2025-05-31,32105.351503333328,17273.351424622997,0.0,0.0,17273.351424622997,20030.496633744864,16224.702273333338,19910.375592921802,3891.361035349787,16019.014557572016,10800.0,10800.0,0.8,equal_initial
2025-06-01,66472.15632855966,40226.0796291146,7319.9047226666735,47769.68731816483,87995.76694727944,17171.333861893,14636.006247333326,31.907136666666133,31.907136666666133,0.0,10800.0,9991.971311999998,0.8,equal_initial
2025-06-02,75932.50204666666,46133.365785787326,2698.1040570333334,17825.745086393334,63959.11087218066,20458.937988971204,17281.876849633336,6812.737514362123,6583.133647695456,229.60386666666705,9991.971311999998,9202.930113592589,0.8,equal_initial
2025-06-03,74283.81829263334,45618.02307033141,1223.5781121333316,7621.103747785455,53239.12681811686,21556.340027777776,17986.7599619,3745.4495055555553,3597.952705555555,147.49680000000035,9202.930113592589,8618.347292037033,0.8,equal_initial
2025-06-04,74071.59276880657,45110.30436781679,1649.7157455999973,10673.466880874183,55783.77124869097,19527.06524662551,16441.116457733337,2990.098908847736,2945.1199921810694,44.97891666666658,8618.347292037033,7924.798838740735,0.8,equal_initial
2025-06-05,75858.20169333332,46348.49320587514,1433.9834228999966,9458.668239665178,55807.16144554032,21966.210704773664,18668.27255376667,2844.928948559662,2553.2576485596624,291.6712999999995,7924.798838740735,6951.863413296289,0.8,equal_initial
2025-06-06,32731.638206140327,17532.741278285528,3197.0880580666644,21065.170529772582,38597.91180805811,16953.53955695472,14228.350383899995,2348.5416911522657,124.33952666666619,2224.2021644855995,6951.863413296289,6400.770810222215,0.8,equal_initial
2025-06-07,37157.13175044691,20479.960739442802,982.7092370000013,6532.168706394909,27012.129445837712,13952.611180164597,11599.654816133327,4660.371456748976,1006.0600666666666,3654.311390082309,6400.770810222215,6069.615521111104,0.8,equal_initial
2025-06-08,92973.80650880659,59092.22983817937,0.0,0.0,59092.22983817937,15432.881242427984,10846.14032,23202.14231971194,21012.596603045273,2189.545716666667,6069.615521111104,7907.941617074066,0.8,equal_initial
2025-06-09,81218.23457230453,50576.9162581633,0.0,0.0,50576.9162581633,23334.185704567903,17587.168103333333,4538.504237736622,4538.504237736622,0.0,7907.941617074066,9367.410858592595,0.8,equal_initial
2025-06-10,87483.22598012921,55347.48211041413,0.0,0.0,55347.48211041413,21282.74242074074,15949.691133533333,10531.730459588478,10193.802442921811,337.9280166666666,9367.410858592595,10800.0,0.8,equal_initial
2025-06-11,89336.94409634321,56145.1211609336,81.86065026666411,398.40965954518754,56543.530820478794,22814.643460823045,18479.861203266668,8999.576172386829,8999.576172386829,0.0,10800.0,10800.0,0.8,equal_initial
2025-06-12,93399.60587999999,59823.17858469033,0.0,0.0,59823.17858469033,17551.750213991778,14216.917673333337,17612.38190600822,17057.217039341554,555.164866666667,10800.0,10800.0,0.8,equal_initial
2025-06-13,43567.40374981069,25576.480558794923,0.0,0.0,25576.480558794923,18172.953611522644,14720.09242533334,11769.228863621389,6370.5127147736575,5398.716148847732,10800.0,10800.0,0.8,equal_initial
2025-06-14,45610.9530389,26406.846481713088,0.0,0.0,26406.846481713088,15012.498840864197,12160.124061099996,16565.2355091358,5900.651888353906,10664.583620781896,10800.0,10800.0,0.8,equal_initial
