date,interval_start,load_forecast,pv_forecast,risk_delta,grid,reserve,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-01-15,2025-01-15T03:30:00,716.9774424428987,0.0,0.0,716.9774424428987,0.0,38.66022577623198,0.0,0.0,0.0,0.0,0.0,9862.730471535131,9897.52467473374
2025-01-15,2025-01-15T03:40:00,723.194959889401,0.0,0.0,723.194959889401,0.0,42.538676556067685,0.0,0.0,0.0,0.0,0.0,9897.52467473374,9935.8094836342
2025-01-15,2025-01-15T03:50:00,738.5302121648973,0.0,0.0,738.5302121648973,0.0,28.183545498230615,0.0,0.0,0.0,0.0,0.0,9935.8094836342,9961.174674582608
2025-01-15,2025-01-15T04:00:00,740.4159956553312,0.0,0.0,740.4159956553312,0.0,35.27036232199782,0.0,0.0,0.0,0.0,0.0,9961.174674582608,9992.918000672405
2025-01-15,2025-01-15T04:10:00,713.8402557408727,0.0,0.0,713.8402557408727,0.0,20.65978907420606,0.0,0.0,0.0,0.0,0.0,9992.918000672405,10011.51181083919
2025-01-15,2025-01-15T04:20:00,690.5069283622396,0.0,0.0,690.5069283622396,0.0,0.0,1.8264049710937797,0.0,0.0,0.0,0.0,10011.51181083919,10009.48247198242
2025-01-15,2025-01-15T04:30:00,717.675825852214,0.0,0.0,717.675825852214,0.0,26.1139591855474,0.0,0.0,0.0,0.0,0.0,10009.48247198242,10032.985035249412
2025-01-15,2025-01-15T04:40:00,730.1232385563275,0.0,0.0,730.1232385563275,0.0,31.74553855632746,0.0,0.0,0.0,0.0,0.0,10032.985035249412,10061.556019950107
2025-01-15,2025-01-15T04:50:00,707.9881051432527,0.0,0.0,707.9881051432527,0.0,0.0,2.7918948567473763,0.0,0.0,0.0,0.0,10061.556019950107,10058.45391455372
2025-01-15,2025-01-15T05:00:00,695.3202050591428,0.0,0.0,695.3202050591428,0.0,0.0,23.41001160752387,0.0,0.0,0.0,0.0,10058.45391455372,10032.44279054536
2025-01-15,2025-01-15T05:10:00,695.7829240667202,0.0,0.0,695.7829240667202,0.0,0.0,39.87020926661319,0.0,0.0,0.0,0.0,10032.44279054536,9988.1425580269
2025-01-15,2025-01-15T05:20:00,698.9458835278274,0.0,0.0,698.9458835278274,0.0,0.0,25.82411647217259,0.0,0.0,0.0,0.0,9988.1425580269,9959.449095280042
2025-01-15,2025-01-15T05:30:00,711.7679290967397,0.0,0.0,1545.101262430073,0.0,833.3333333333334,0.0,0.0,54.558679096739525,54.558679096739525,0.0,9959.449095280042,10709.449095280042
2025-01-15,2025-01-15T05:40:00,815.9502052808413,0.0,0.0,815.9502052808413,0.0,70.21623861417459,0.0,0.0,0.0,0.0,0.0,10709.449095280042,10772.6437100328
2025-01-15,2025-01-15T05:50:00,940.1078441156117,0.14429966645707276,0.0,939.9635444491546,0.0,15.2468777824879,0.0,0.0,0.0,0.0,0.0,10772.6437100328,10786.365900037039
2025-01-15,2025-01-15T06:00:00,920.8207773779607,9.759863964962982,0.0,236.0609134129977,0.0,0.0,673.2546699203357,0.0,0.0,0.0,0.0,10786.365900037039,10038.30515568111
2025-01-15,2025-01-15T06:10:00,905.6541280452036,21.45891322651788,0.0,884.1952148186857,0.0,0.0,1.2974185146475747,0.0,0.0,0.0,0.0,10038.30515568111,10036.863579553723
2025-01-15,2025-01-15T06:20:00,937.5261437216043,35.357638108173525,0.0,902.1685056134307,0.0,0.0,27.724827719902578,0.0,0.0,0.0,0.0,10036.863579553723,10006.058215420499
2025-01-15,2025-01-15T06:30:00,916.6445596399079,51.551789143651206,0.0,865.0927704962567,0.0,0.0,58.48824617040998,0.0,0.0,0.0,0.0,10006.058215420499,9941.071275231154
2025-01-15,2025-01-15T06:40:00,905.4616391980263,70.11413731560229,0.0,835.347501882424,0.0,0.0,53.67818145090928,0.0,0.0,0.0,0.0,9941.071275231154,9881.42885139681
2025-01-15,2025-01-15T06:50:00,917.1506814696099,91.092194566693,0.0,826.0584869029169,0.0,0.0,34.85151309708317,0.0,0.0,0.0,0.0,9881.42885139681,9842.704947955606
2025-01-15,2025-01-15T07:00:00,901.2790309607441,114.50623800464439,0.0,786.7727929560997,0.0,0.0,58.9269570439003,0.0,0.0,0.0,0.0,9842.704947955606,9777.230551240162
2025-01-15,2025-01-15T07:10:00,915.7047870052542,140.34767736265312,0.0,775.357109642601,0.0,0.0,47.129090357399036,0.0,0.0,0.0,0.0,9777.230551240162,9724.864895287496
2025-01-15,2025-01-15T07:20:00,938.4007662234106,168.57780036804996,0.0,769.8229658553607,0.0,19.847132522027437,0.0,0.0,0.0,0.0,0.0,9724.864895287496,9742.72731455732
2025-01-15,2025-01-15T07:30:00,906.379980239976,199.12692512517503,0.0,1540.5863884481341,0.0,833.3333333333334,0.0,0.0,69.58533844813405,69.58533844813405,0.0,9742.72731455732,10492.72731455732
2025-01-15,2025-01-15T07:40:00,1011.246349035918,231.8939825211499,0.0,779.3523665147682,0.0,43.294666514768096,0.0,0.0,0.0,0.0,0.0,10492.72731455732,10531.69251442061
2025-01-15,2025-01-15T07:50:00,1203.6769838259827,266.7465451131131,0.0,103.59710537953629,0.0,0.0,833.3333333333334,15.917061287130423,0.0,0.0,0.0,10531.69251442061,9605.766588494685
2025-01-15,2025-01-15T08:00:00,1225.7629381966722,303.52131205844177,0.0,88.9082928048972,0.0,0.0,833.3333333333334,1.9202405284360111,0.0,0.0,0.0,9605.766588494685,8679.84066256876
2025-01-15,2025-01-15T08:10:00,1201.8367651433273,342.02505251773823,0.0,26.478379292255795,0.0,0.0,779.7958873744108,0.0,0.0,0.0,0.0,8679.84066256876,7813.400787708304
2025-01-15,2025-01-15T08:20:00,1208.227651136736,382.0360027107398,0.0,0.0,0.0,0.0,745.9779166666667,0.0,0.0,0.0,0.0,7813.400787708304,6984.536435856452
2025-01-15,2025-01-15T08:30:00,1193.7566828388378,423.30570455721613,0.0,0.0,0.0,0.0,734.6204666666665,0.0,0.0,0.0,0.0,6984.536435856452,6168.291472893489
2025-01-15,2025-01-15T08:40:00,1183.5938194411133,465.56126670828513,0.0,0.0,0.0,0.0,719.3146833333333,0.0,0.0,0.0,0.0,6168.291472893489,5369.052935856453
2025-01-15,2025-01-15T08:50:00,1193.7201293729481,508.50802188702795,0.0,0.0,0.0,0.0,677.6191666666667,0.0,0.0,0.0,0.0,5369.052935856453,4616.142750671267
2025-01-15,2025-01-15T09:00:00,1206.1997781390228,551.832547925783,0.0,0.0,0.0,0.0,628.3140999999999,0.0,0.0,0.0,0.0,4616.142750671267,3918.0159728934896
2025-01-15,2025-01-15T09:10:00,1189.0922270572025,595.20601382087,0.0,0.0,0.0,0.0,593.4609,0.0,0.0,0.0,0.0,3918.0159728934896,3258.6149728934897
2025-01-15,2025-01-15T09:20:00,1155.065446491825,638.2878066260995,0.0,0.0,0.0,0.0,551.9491666666667,0.0,0.0,0.0,0.0,3258.6149728934897,2645.338121041638
2025-01-15,2025-01-15T09:30:00,1151.0241748367678,680.7293901677427,0.0,470.29478466902503,0.0,0.0,0.21734866430824695,0.0,0.0,0.0,0.0,2645.338121041638,2645.09662252574
2025-01-15,2025-01-15T09:40:00,1169.37930920909,722.178342468542,0.0,447.200966740548,0.0,11.772733407214446,0.0,0.0,0.0,0.0,0.0,2645.09662252574,2655.692082592233
2025-01-15,2025-01-15T09:50:00,1181.2082434582514,762.2825154876646,0.0,0.0,0.0,0.0,425.85125000000005,0.0,0.0,0.0,0.0,2655.692082592233,2182.5240270366776
2025-01-15,2025-01-15T10:00:00,1166.09584151646,800.6942583749003,0.0,0.0,0.0,0.0,339.6524666666668,0.0,0.0,0.0,0.0,2182.5240270366776,1805.1323974070478
2025-01-15,2025-01-15T10:10:00,1164.1453256767886,837.0746439442466,0.0,10.205708687098024,0.0,0.0,282.7090913129018,0.0,0.0,0.0,0.0,1805.1323974070478,1491.0111848371569
2025-01-15,2025-01-15T10:20:00,1179.4471462356842,871.0976375228015,0.0,308.34950871288265,0.0,1.10075871288268,0.0,0.0,0.0,0.0,0.0,1491.0111848371569,1492.0018676787513
2025-01-15,2025-01-15T10:30:00,1176.3434933392068,902.4541477384607,0.0,0.0,0.0,0.0,262.8016809108762,21.9561857557905,0.0,0.0,0.0,1492.0018676787513,1200.0
2025-01-15,2025-01-15T10:40:00,1164.81251962576,930.855900171555,0.0,233.95661945420488,0.0,0.0,0.0,16.727497212461913,0.0,0.0,0.0,1200.0,1200.0
2025-01-15,2025-01-15T10:50:00,1160.9739095377158,956.0390770927173,0.0,1038.2681657783319,0.0,797.8110824449984,0.0,0.0,0.0,0.0,0.0,1200.0,1918.0299742004986
2025-01-15,2025-01-15T11:00:00,1168.5818070067241,977.7676697079828,0.0,1024.1474706320746,0.0,770.3219706320747,0.0,0.0,0.0,0.0,0.0,1918.0299742004986,2611.3197477693657
2025-01-15,2025-01-15T11:10:00,1166.2138527158552,995.8364933835555,0.0,1003.7106926656329,0.0,764.2130759989661,0.0,0.0,0.0,0.0,0.0,2611.3197477693657,3299.111516168435
2025-01-15,2025-01-15T11:20:00,1148.1541385084524,1010.0738211638441,0.0,971.4136506779416,0.0,776.8340673446085,0.0,0.0,0.0,0.0,0.0,3299.111516168435,3998.2621767785827
2025-01-15,2025-01-15T11:30:00,1131.6375406408415,1020.343596451252,0.0,944.6272775229228,0.0,780.5810775229227,0.0,0.0,0.0,0.0,0.0,3998.2621767785827,4700.785146549213
2025-01-15,2025-01-15T11:40:00,1136.1851444059905,1026.547191896921,0.0,942.9712858424027,0.0,801.3211691757358,0.0,0.0,0.0,0.0,0.0,4700.785146549213,5421.974198807376
2025-01-15,2025-01-15T11:50:00,1141.3669705827072,1028.6246882599428,0.0,946.0756156560976,0.0,816.6072823227644,0.0,0.0,0.0,0.0,0.0,5421.974198807376,6156.920752897864
2025-01-15,2025-01-15T12:00:00,1107.4681969005949,1026.555654121454,0.0,914.2458761124742,0.0,776.8676094458074,0.0,0.0,0.0,0.0,0.0,6156.920752897864,6856.101601399091
2025-01-15,2025-01-15T12:10:00,1076.874660339662,1020.3594147755497,0.0,889.8485788974455,0.0,768.2998122307788,0.0,0.0,0.0,0.0,0.0,6856.101601399091,7547.571432406792
2025-01-15,2025-01-15T12:20:00,1070.0313883688293,1010.0948062420024,0.0,893.2699154601602,0.0,816.7761654601602,0.0,0.0,0.0,0.0,0.0,7547.571432406792,8282.669981320936
2025-01-15,2025-01-15T12:30:00,1071.0612424454987,995.8594180341759,0.0,908.5351577446561,0.0,833.3333333333334,0.0,0.0,27.283524411322674,27.283524411322674,0.0,8282.669981320936,9032.669981320936
2025-01-15,2025-01-15T12:40:00,1089.22857729065,977.7883359459989,0.0,944.7735746779844,0.0,833.3333333333334,0.0,0.0,34.90142467798444,34.90142467798444,0.0,9032.669981320936,9782.669981320936
2025-01-15,2025-01-15T12:50:00,1113.1577454431826,956.0524035720857,0.0,157.10534187109693,0.0,0.0,5.324658128902911,0.0,0.0,0.0,0.0,9782.669981320936,9776.753694511044
2025-01-15,2025-01-15T13:00:00,1116.182589414529,930.85602842574,0.0,185.32656098878908,0.0,0.0,73.65848901121103,0.0,0.0,0.0,0.0,9776.753694511044,9694.910928943033
2025-01-15,2025-01-15T13:10:00,1118.7748803041402,902.4345652562962,0.0,216.340315047844,0.0,0.0,76.04776828548938,0.0,0.0,0.0,0.0,9694.910928943033,9610.413408625822
2025-01-15,2025-01-15T13:20:00,1124.19493916836,871.051315382536,0.0,253.14362378582393,0.0,0.0,25.416376214176125,0.0,0.0,0.0,0.0,9610.413408625822,9582.17299061007
2025-01-15,2025-01-15T13:30:00,1112.3707918707582,836.9941864539284,0.0,275.3766054168299,0.0,0.0,28.292061249836706,0.0,0.0,0.0,0.0,9582.17299061007,9550.737366999141
2025-01-15,2025-01-15T13:40:00,1087.225266005139,800.5720619376345,0.0,286.6532040675045,0.0,0.0,64.12539593249562,0.0,0.0,0.0,0.0,9550.737366999141,9479.486927074146
2025-01-15,2025-01-15T13:50:00,1062.0992606649818,762.110933729735,0.0,0.0,0.0,0.0,384.2791666666666,0.0,0.0,0.0,0.0,9479.486927074146,9052.510075222293
2025-01-15,2025-01-15T14:00:00,1051.4181565423996,721.9498545401847,0.0,0.0,0.0,0.0,390.47469999999987,0.0,0.0,0.0,0.0,9052.510075222293,8618.649297444515
2025-01-15,2025-01-15T14:10:00,1061.0833359707008,680.4367690528416,0.0,0.0,0.0,0.0,408.4932000000001,0.0,0.0,0.0,0.0,8618.649297444515,8164.767964111182
2025-01-15,2025-01-15T14:20:00,1084.088806074754,637.9242842795734,0.0,0.0,0.0,0.0,440.32000000000005,0.0,0.0,0.0,0.0,8164.767964111182,7675.523519666737
2025-01-15,2025-01-15T14:30:00,1102.7240906872178,594.7654399915109,0.0,0.0,0.0,0.0,455.6603666666666,0.0,0.0,0.0,0.0,7675.523519666737,7169.234223370441
2025-01-15,2025-01-15T14:40:00,1100.362365502463,551.3095396171503,0.0,0.0,0.0,0.0,492.6546833333334,0.0,0.0,0.0,0.0,7169.234223370441,6621.840130777849
2025-01-15,2025-01-15T14:50:00,1081.9816029698993,507.8981005581966,0.0,1407.416835745036,0.0,833.3333333333334,0.0,0.0,46.144335745035846,46.144335745035846,0.0,6621.840130777849,7371.840130777849
2025-01-15,2025-01-15T15:00:00,1067.6729356469034,464.86098051726407,0.0,1436.1452884629725,0.0,833.3333333333334,0.0,0.0,99.58372179630567,99.58372179630567,0.0,7371.840130777849,8121.840130777849
2025-01-15,2025-01-15T15:10:00,1053.4613188461562,422.51273319933676,0.0,1464.2819189801528,0.0,833.3333333333334,0.0,0.0,99.9295023134863,99.9295023134863,0.0,8121.840130777849,8871.840130777848
2025-01-15,2025-01-15T15:20:00,1036.9489803844383,381.14924269796296,0.0,1489.1330710198085,0.0,833.3333333333334,0.0,0.0,29.273071019808526,29.273071019808526,0.0,8871.840130777848,9621.840130777848
2025-01-15,2025-01-15T15:30:00,1028.5752029050832,341.0446810776697,0.0,1123.6776751996633,0.0,434.6546251996633,0.0,0.0,0.0,0.0,0.0,9621.840130777848,10013.029293457545
2025-01-15,2025-01-15T15:40:00,1055.6825699697463,302.44882819815086,0.0,753.2337417715954,0.0,35.5424084382621,0.0,0.0,0.0,0.0,0.0,10013.029293457545,10045.01746105198
2025-01-15,2025-01-15T15:50:00,1078.385958044932,265.5847867863021,0.0,812.8011712586299,0.0,67.93908792529669,0.0,0.0,0.0,0.0,0.0,10045.01746105198,10106.162640184748
2025-01-15,2025-01-15T16:00:00,1027.2857452727953,230.64711925108764,0.0,796.6386260217078,0.0,0.0,2.0951906449588478,0.0,0.0,0.0,0.0,10106.162640184748,10103.834650579238
2025-01-15,2025-01-15T16:10:00,996.0306516779962,197.80042586286768,0.0,798.2302258151285,0.0,0.0,66.43792418487158,0.0,0.0,0.0,0.0,10103.834650579238,10030.014734818269
2025-01-15,2025-01-15T16:20:00,1020.5275529295575,167.1783767980549,0.0,853.3491761315026,0.0,0.0,67.97082386849729,0.0,0.0,0.0,0.0,10030.014734818269,9954.491597186605
2025-01-15,2025-01-15T16:30:00,1042.4698277944212,138.8832033001724,0.0,903.5866244942488,0.0,0.0,56.74284217241802,0.0,0.0,0.0,0.0,9954.491597186605,9891.443994772808
2025-01-15,2025-01-15T16:40:00,1026.8831006118953,112.98564594961772,0.0,913.8974546622776,0.0,0.0,93.2055620043891,0.0,0.0,0.0,0.0,9891.443994772808,9787.882259212376
2025-01-15,2025-01-15T16:50:00,1014.726540891453,89.52535088616284,0.0,925.2011900052902,0.0,0.0,127.62589332804316,0.0,0.0,0.0,0.0,9787.882259212376,9646.075711070105
2025-01-15,2025-01-15T17:00:00,1068.6995143248907,68.51169790753917,0.0,1000.1878164173515,0.0,0.0,58.79988358264836,0.0,0.0,0.0,0.0,9646.075711070105,9580.742507089384
2025-01-15,2025-01-15T17:10:00,1069.9794934319086,49.92503778706815,0.0,1020.0544556448405,0.0,0.0,19.343727688493004,0.0,0.0,0.0,0.0,9580.742507089384,9559.249476324392
2025-01-15,2025-01-15T17:20:00,1025.481722661595,33.71831001946134,0.0,991.7634126421337,0.0,0.0,54.2632540245329,0.0,0.0,0.0,0.0,9559.249476324392,9498.95697185269
2025-01-15,2025-01-15T17:30:00,1037.0515512533234,19.819006614979532,0.0,1017.2325446383438,0.0,0.0,74.56845536165622,0.0,0.0,0.0,0.0,9498.95697185269,9416.10313256196
2025-01-15,2025-01-15T17:40:00,912.833606417399,8.131442606606468,0.0,904.7021638107925,0.0,0.0,60.97911952254083,0.0,0.0,0.0,0.0,9416.10313256196,9348.348555314693
2025-01-15,2025-01-15T17:50:00,706.1056200860662,0.0,0.0,706.1056200860662,0.0,0.0,28.684379913933753,0.0,0.0,0.0,0.0,9348.348555314693,9316.47702207699
2025-01-15,2025-01-15T18:00:00,688.2775440145064,0.0,0.0,688.2775440145064,0.0,0.0,6.578605985493596,0.0,0.0,0.0,0.0,9316.47702207699,9309.167459870885
2025-01-15,2025-01-15T18:10:00,727.6815557960377,0.0,0.0,727.6815557960377,0.0,5.189489129371054,0.0,0.0,0.0,0.0,0.0,9309.167459870885,9313.838000087319
2025-01-15,2025-01-15T18:20:00,728.9911154303701,0.0,0.0,728.9911154303701,0.0,11.727782097036766,0.0,0.0,0.0,0.0,0.0,9313.838000087319,9324.393003974652
2025-01-15,2025-01-15T18:30:00,727.4762388666555,0.0,0.0,727.4762388666555,0.0,19.828472199988823,0.0,0.0,0.0,0.0,0.0,9324.393003974652,9342.238628954641
2025-01-15,2025-01-15T18:40:00,719.1638006037691,0.0,0.0,83.79335787229309,0.0,0.0,627.667392127707,0.0,0.0,0.0,0.0,9342.238628954641,8644.830415479411
2025-01-15,2025-01-15T18:50:00,709.1803523732923,0.0,0.0,0.0,0.0,0.0,730.2233333333334,0.0,0.0,0.0,0.0,8644.830415479411,7833.471156220152
2025-01-15,2025-01-15T19:00:00,715.160685671081,0.0,0.0,0.0,0.0,0.0,749.2222,0.0,0.0,0.0,0.0,7833.471156220152,7001.00204510904
2025-01-15,2025-01-15T19:10:00,723.3796234646336,0.0,0.0,0.0,0.0,0.0,739.8300333333333,0.0,0.0,0.0,0.0,7001.00204510904,6178.96867473867
2025-01-15,2025-01-15T19:20:00,721.8343255291167,0.0,0.0,0.0,0.0,0.0,722.305,0.0,0.0,0.0,0.0,6178.96867473867,5376.407563627559
2025-01-15,2025-01-15T19:30:00,715.0419400487681,0.0,0.0,0.0,0.0,0.0,743.1292666666667,0.0,0.0,0.0,0.0,5376.407563627559,4550.708378442374
2025-01-15,2025-01-15T19:40:00,732.1224255439039,0.0,0.0,0.0,0.0,0.0,748.2340333333333,0.0,0.0,0.0,0.0,4550.708378442374,3719.3372302942257
2025-01-15,2025-01-15T19:50:00,755.258914348276,0.0,0.0,0.0,0.0,0.0,736.8616666666667,0.0,0.0,0.0,0.0,3719.3372302942257,2900.602045109041
2025-01-15,2025-01-15T20:00:00,735.9957505418193,0.0,0.0,0.0,0.0,0.0,764.5076833333333,0.0,0.0,0.0,0.0,2900.602045109041,2051.1490636275594
2025-01-15,2025-01-15T20:10:00,714.0187732775554,0.0,0.0,0.0,0.0,0.0,766.0341572648034,30.36582606852994,0.0,0.0,0.0,2051.1490636275594,1200.0
2025-01-15,2025-01-15T20:20:00,723.8043966261467,0.0,0.0,0.0,0.0,0.0,0.0,792.8000000000001,0.0,0.0,0.0,1200.0,1200.0
2025-01-15,2025-01-15T20:30:00,759.0608830917148,0.22851324778350338,0.0,0.0,0.0,0.0,0.0,752.6728666666667,0.0,0.0,0.0,1200.0,1200.0
2025-01-15,2025-01-15T20:40:00,764.9362227412902,2.4034623241745074,0.0,762.5327604171157,0.0,11.35957708378237,0.0,0.0,0.0,0.0,0.0,1200.0,1210.223619375404
2025-01-15,2025-01-15T20:50:00,747.6451752775152,4.224113395272749,0.0,743.4210618822425,0.0,0.0,9.201257437863637,21.60101401322722,0.0,0.0,0.0,1210.223619375404,1200.0
2025-01-15,2025-01-15T21:00:00,758.3877991464743,5.6631028499424865,0.0,752.7246962965319,0.0,10.1779462965319,0.0,0.0,0.0,0.0,0.0,1200.0,1209.1601516668786
2025-01-15,2025-01-15T21:10:00,741.4044584055985,6.708510078754256,0.0,734.6959483268442,0.0,0.0,8.1531683398224,0.0,0.0,0.0,0.0,1209.1601516668786,1200.1010757337426
2025-01-15,2025-01-15T21:20:00,720.4041217812311,7.362823642692892,0.0,713.0412981385382,0.0,0.0,0.09096816036835663,65.61606703442678,0.0,0.0,0.0,1200.1010757337426,1200.0
2025-01-15,2025-01-15T21:30:00,762.4917248930917,7.641655640836644,0.0,754.850069252255,0.0,2.5266859189216575,0.0,0.0,0.0,0.0,0.0,1200.0,1202.2740173270295
2025-01-15,2025-01-15T21:40:00,691.9860862503368,7.5722378058337565,0.0,684.4138484445031,0.0,20.113798444503118,0.0,0.0,0.0,0.0,0.0,1202.2740173270295,1220.3764359270822
2025-01-15,2025-01-15T21:50:00,536.798839423913,7.191736437831671,0.0,1362.9404363194146,0.0,782.403769652748,0.0,0.0,0.0,0.0,0.0,1220.3764359270822,1924.5398286145555
2025-01-15,2025-01-15T22:00:00,515.1386806616556,6.545426144019374,0.0,1341.9265878509696,0.0,768.1553711843029,0.0,0.0,0.0,0.0,0.0,1924.5398286145555,2615.8796626804283
2025-01-15,2025-01-15T22:10:00,547.8643109995616,5.684764435322238,0.0,542.1795465642393,0.0,0.0,47.479386769093935,0.0,0.0,0.0,0.0,2615.8796626804283,2563.124788492546
2025-01-15,2025-01-15T22:20:00,554.1675372456635,4.665410511116581,0.0,1382.8354600678804,0.0,801.2687934012137,0.0,0.0,0.0,0.0,0.0,2563.124788492546,3284.2667025536384
2025-01-15,2025-01-15T22:30:00,540.771084731843,3.545232018586345,0.0,1370.5591860465897,0.0,819.3116360465898,0.0,0.0,0.0,0.0,0.0,3284.2667025536384,4021.647174995569
2025-01-15,2025-01-15T22:40:00,558.6931516386679,2.382343201807426,0.0,556.3108084368605,0.0,23.141875103527127,0.0,0.0,0.0,0.0,0.0,4021.647174995569,4042.4748625887432
2025-01-15,2025-01-15T22:50:00,590.0910793489618,1.2332166677223186,0.0,1422.1911960145726,0.0,833.3333333333334,0.0,0.0,46.25119601457254,46.25119601457254,0.0,4042.4748625887432,4792.474862588743
2025-01-15,2025-01-15T23:00:00,571.315855275419,0.1509090174598896,0.0,571.1649462579592,0.0,5.422146257959184,0.0,0.0,0.0,0.0,0.0,4792.474862588743,4797.354794220906
2025-01-15,2025-01-15T23:10:00,568.2096726221265,0.0,0.0,568.2096726221249,0.0,0.0,12.943660711208395,0.0,0.0,0.0,0.0,4797.354794220906,4782.97294898623
2025-01-15,2025-01-15T23:20:00,595.6769417338651,0.0,0.0,1429.0102750671983,0.0,833.3333333333334,0.0,0.0,6.128608400531675,6.128608400531675,0.0,4782.97294898623,5532.97294898623
2025-01-15,2025-01-15T23:30:00,602.2294731079045,0.0,0.0,935.5628064412394,0.0,331.7423564412394,0.0,0.0,0.0,0.0,0.0,5532.97294898623,5831.541069783346
2025-01-15,2025-01-15T23:40:00,606.0061223927613,0.0,0.0,606.0061223927613,0.0,12.899289059427929,0.0,0.0,0.0,0.0,0.0,5831.541069783346,5843.150429936831
2025-01-15,2025-01-15T23:50:00,608.8534468104859,0.0,0.0,608.8534468104859,0.0,37.25344681048591,0.0,0.0,0.0,0.0,0.0,5843.150429936831,5876.678532066268
