charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,reserve_threshold_kwh,date,slot_id,interval_start,interval_end,active_issue_hour,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,grid_original_kwh,grid_effective_kwh,reserve_original_kwh,price_yuan_per_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan
30.4201373156435,0.0,0.0,0.0,0.0,0.0,4595.921245081662,4623.299368665741,4417.348226851209,2025-03-20,11,2025-03-20 01:40:00,2025-03-20 01:50:00,0,590.99505,0.0,588.2676114808643,0.0,621.4151873156435,621.4151873156435,4417.348226851209,0.4436,275.6597770932195,0.0,-0.0,275.6597770932195,0.0,275.6597770932195
77.58540483806416,0.0,0.0,0.0,0.0,0.0,4623.299368665741,4693.126233019999,4408.432227076497,2025-03-20,12,2025-03-20 01:50:00,2025-03-20 02:00:00,0,598.4433333333333,0.0,605.7743003520009,0.0,676.0287381713974,676.0287381713974,4408.432227076497,0.454,306.9170471298144,0.0,-0.0,306.9170471298144,0.0,306.9170471298144
833.3333333333334,0.0,0.0,0.5823437417269588,0.5823437417269588,0.0,4693.126233019999,5443.126233019999,5189.39710803928,2025-03-20,13,2025-03-20 02:00:00,2025-03-20 02:10:00,0,565.9836166666666,0.0,579.812873446548,0.0,1399.899293741727,1399.899293741727,5189.39710803928,0.4404,616.5156489638566,0.0,-0.0,616.5156489638566,0.0,616.5156489638566
807.5724737923499,0.0,0.0,0.0,0.0,0.0,5443.126233019999,6169.941459433114,5939.39710803928,2025-03-20,14,2025-03-20 02:10:00,2025-03-20 02:20:00,0,546.1207666666667,0.0,567.2884952341019,0.0,1353.6932404590166,1353.6932404590166,5939.39710803928,0.4405,596.3018724221968,0.0,-0.0,596.3018724221968,0.0,596.3018724221968
52.93290259869525,0.0,0.0,0.0,0.0,0.0,6169.941459433114,6217.58107177194,5922.746608488472,2025-03-20,15,2025-03-20 02:20:00,2025-03-20 02:30:00,0,565.7133333333334,0.0,582.4368955126206,0.0,618.6462359320286,618.6462359320286,5922.746608488472,0.4545,281.17471423110703,0.0,-0.0,281.17471423110703,0.0,281.17471423110703
37.02449331120522,0.0,0.0,0.0,0.0,0.0,6217.58107177194,6250.903115752024,5958.512542115458,2025-03-20,16,2025-03-20 02:30:00,2025-03-20 02:40:00,0,597.9265666666666,0.0,588.9575058896943,0.0,634.9510599778719,634.9510599778719,5958.512542115458,0.4389,278.68002022428794,0.0,-0.0,278.68002022428794,0.0,278.68002022428794
824.8372321565333,0.0,0.0,0.0,0.0,0.0,6250.903115752024,6993.256624692904,6689.39710803928,2025-03-20,17,2025-03-20 02:40:00,2025-03-20 02:50:00,0,600.9544666666667,0.0,605.0273060057,0.0,1425.7916988232,1425.7916988232,6689.39710803928,0.3868,551.4962291048138,0.0,-0.0,551.4962291048138,0.0,551.4962291048138
829.5035378785399,0.0,0.0,0.0,0.0,0.0,6993.256624692904,7739.80980878359,7439.39710803928,2025-03-20,18,2025-03-20 02:50:00,2025-03-20 03:00:00,0,587.1316666666667,0.0,617.8962883585447,0.0,1416.6352045452065,1416.6352045452065,7439.39710803928,0.3634,514.805233331728,0.0,-0.0,514.805233331728,0.0,514.805233331728
785.4955971144844,0.0,0.0,0.0,0.0,0.0,7739.80980878359,8446.755846186627,8189.39710803928,2025-03-20,19,2025-03-20 03:00:00,2025-03-20 03:10:00,0,605.2103000000001,0.0,590.9784768140113,0.0,1390.7058971144845,1390.7058971144845,8189.39710803928,0.4416,614.1357241657563,0.0,-0.0,614.1357241657563,0.0,614.1357241657563
0.0,0.17580502011787758,0.0,0.0,0.0,0.0,8446.755846186627,8446.560507275384,8200.733004512731,2025-03-20,20,2025-03-20 03:10:00,2025-03-20 03:20:00,0,621.8923833333333,0.0,571.3753669727259,0.0,621.7165783132155,621.7165783132155,8200.733004512731,0.4839,300.848652245765,0.0,-0.0,300.848652245765,0.0,300.848652245765
0.0,44.82666058057737,0.0,0.0,0.0,0.0,8446.560507275384,8396.753106630298,8060.151178187804,2025-03-20,21,2025-03-20 03:20:00,2025-03-20 03:30:00,0,620.1683333333334,0.0,582.1965844906113,0.0,575.341672752756,575.341672752756,8060.151178187804,0.4574,263.1612811171106,0.0,-0.0,263.1612811171106,0.0,263.1612811171106
0.0,17.613222292625665,0.0,0.0,0.0,0.0,8396.753106630298,8377.182859638491,8045.374355440132,2025-03-20,22,2025-03-20 03:30:00,2025-03-20 03:40:00,0,616.6230833333333,0.0,598.5719226682493,0.0,599.0098610407076,599.0098610407076,8045.374355440132,0.4575,274.04701142612373,0.0,-0.0,274.04701142612373,0.0,274.04701142612373
0.0,1.406835599216265,0.0,0.0,0.0,0.0,8377.182859638491,8375.619708972696,8088.962126092659,2025-03-20,23,2025-03-20 03:40:00,2025-03-20 03:50:00,0,612.46375,0.0,587.7170802904814,0.0,611.0569144007837,611.0569144007837,8088.962126092659,0.4629,282.8582456761228,0.0,-0.0,282.8582456761228,0.0,282.8582456761228
0.0,35.368288422923115,0.0,0.0,0.0,0.0,8375.619708972696,8336.321610725003,8040.361219827433,2025-03-20,24,2025-03-20 03:50:00,2025-03-20 04:00:00,0,603.93,0.0,569.081414200039,0.0,568.5617115770768,568.5617115770768,8040.361219827433,0.4426,251.6454135440142,0.0,-0.0,251.6454135440142,0.0,251.6454135440142
0.0,18.599438847141982,0.0,0.0,0.0,0.0,8336.321610725003,8315.65556756151,7997.799300943131,2025-03-20,25,2025-03-20 04:00:00,2025-03-20 04:10:00,0,589.79495,0.00031666666666666665,590.3901091987302,0.0,571.1951944861913,571.1951944861913,7997.799300943131,0.4023,229.79182674179478,0.0,-0.0,229.79182674179478,0.0,229.79182674179478
11.992968229478038,0.0,0.0,0.0,0.0,0.0,8315.65556756151,8326.449238968042,7881.810763487633,2025-03-20,26,2025-03-20 04:10:00,2025-03-20 04:20:00,0,581.4640499999999,0.0,600.5223649414061,0.0,593.457018229478,593.457018229478,7881.810763487633,0.4075,241.83373492851226,0.0,-0.0,241.83373492851226,0.0,241.83373492851226
786.4444865842011,0.0,0.0,0.0,0.0,0.0,8326.449238968042,9034.249276893823,8939.39710803928,2025-03-20,27,2025-03-20 04:20:00,2025-03-20 04:30:00,0,585.585,0.0,589.1130267412383,0.0,1372.029486584201,1372.029486584201,8939.39710803928,0.452,620.1573279360589,0.0,-0.0,620.1573279360589,0.0,620.1573279360589
50.445109446356355,0.0,0.0,0.0,0.0,0.0,9034.249276893823,9079.649875395544,8852.947896977528,2025-03-20,28,2025-03-20 04:30:00,2025-03-20 04:40:00,0,599.72965,0.004516666666666666,597.6227134516096,0.0,650.1702427796897,650.1702427796897,8852.947896977528,0.4646,302.06909479544385,0.0,-0.0,302.06909479544385,0.0,302.06909479544385
19.8386380043504,0.0,0.0,0.0,0.0,0.0,9079.649875395544,9097.50464959946,8737.402986986515,2025-03-20,29,2025-03-20 04:40:00,2025-03-20 04:50:00,0,616.7393166666667,0.0,611.107323222797,0.0,636.5779546710171,636.5779546710171,8737.402986986515,0.4561,290.3432051254509,0.0,-0.0,290.3432051254509,0.0,290.3432051254509
640.3483090054997,0.0,0.0,0.0,0.0,0.0,9097.50464959946,9673.81812770441,9689.39710803928,2025-03-20,30,2025-03-20 04:50:00,2025-03-20 05:00:00,0,625.595,0.0,611.6607905722681,0.0,1265.9433090054997,1265.9433090054997,9689.39710803928,0.4379,554.3565750135083,0.0,-0.0,554.3565750135083,0.0,554.3565750135083
737.4689710343418,0.0,0.0,0.0,0.0,0.0,9673.81812770441,10337.540201635316,10439.39710803928,2025-03-20,31,2025-03-20 05:00:00,2025-03-20 05:10:00,0,619.49685,0.06293333333333333,599.1561161990837,0.0,1356.9028877010085,1356.9028877010085,10439.39710803928,0.4177,566.7783361927112,0.0,-0.0,566.7783361927112,0.0,566.7783361927112
4.4646249532708,0.0,0.0,0.0,0.0,0.0,10337.540201635316,10341.55836409326,10387.017765604118,2025-03-20,32,2025-03-20 05:10:00,2025-03-20 05:20:00,0,617.8444000000001,0.0,595.6880744112012,9.644241165202487,622.3090249532709,622.3090249532709,10387.017765604118,0.464,288.7513875783177,0.0,-0.0,288.7513875783177,0.0,288.7513875783177
0.0,0.0,1.2215794076084876,0.0,0.0,0.0,10341.55836409326,10341.55836409326,10402.605190081405,2025-03-20,33,2025-03-20 05:20:00,2025-03-20 05:30:00,0,607.115,0.0,596.1520324756543,26.00796567508641,605.8934205923915,605.8934205923915,10402.605190081405,0.4802,290.9500205684664,0.0,-0.0,290.9500205684664,2.933012157667979,293.8830327261344
166.96507285794746,0.0,0.0,0.0,0.0,0.0,10341.55836409326,10491.826929665413,10800.0,2025-03-20,34,2025-03-20 05:30:00,2025-03-20 05:40:00,0,576.3066333333334,0.8765666666666667,592.2762809978091,44.45465481276,742.3951395246141,742.3951395246141,10800.0,0.352,261.32308911266415,0.0,-0.0,261.32308911266415,0.0,261.32308911266415
0.0,0.0,19.758834921550715,0.0,0.0,0.0,10491.826929665413,10491.826929665413,10554.194257616464,2025-03-20,35,2025-03-20 05:40:00,2025-03-20 05:50:00,0,671.4631166666667,0.0,685.2995551461622,65.02940614155527,651.704281745116,651.704281745116,10554.194257616464,0.5794,377.5974608431202,0.0,-0.0,377.5974608431202,57.24134476773243,434.8388056108526
0.0,805.1300159540551,0.0,0.0,0.0,0.0,10491.826929665413,9597.238023049797,9079.140479935772,2025-03-20,36,2025-03-20 05:50:00,2025-03-20 06:00:00,0,827.015,0.0,814.9485983550097,87.76278368085913,21.884984045944908,21.884984045944908,9079.140479935772,1.0185,22.289856250794887,0.0,-0.0,22.289856250794887,0.0,22.289856250794887
0.0,791.9499333333334,0.0,0.0,0.0,0.0,9597.238023049797,8717.293652679426,8115.779337091957,2025-03-20,37,2025-03-20 06:00:00,2025-03-20 06:10:00,0,817.5199666666667,25.57003333333333,808.0845398807209,112.66976366516711,0.0,0.0,8115.779337091957,0.995,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,709.9633166666667,0.0,0.0,0.0,0.0,8717.293652679426,7928.445523049796,7380.411873941433,2025-03-20,38,2025-03-20 06:10:00,2025-03-20 06:20:00,0,776.8039833333333,66.84066666666666,790.3286619102174,139.7487872116033,0.0,0.0,7380.411873941433,0.8932,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,671.3708333333334,0.0,0.0,0.0,0.0,7928.445523049796,7182.477930457204,6584.647656551013,2025-03-20,39,2025-03-20 06:20:00,2025-03-20 06:30:00,0,783.9583333333334,112.58749999999999,810.0582363572546,168.98093698264913,0.0,0.0,6584.647656551013,0.9281,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,629.0246423057164,0.0,0.0,0.0,0.0,7182.477930457204,6483.56166122863,5861.925616864063,2025-03-20,40,2025-03-20 06:30:00,2025-03-20 06:40:00,0,787.8168000000001,158.77193333333335,791.9734799292931,200.32925401669297,0.02022436095036335,0.02022436095036335,5861.925616864063,0.9231,0.018669107593280408,0.0,-0.0,0.018669107593280408,0.0,0.018669107593280408
0.0,396.3163632408756,0.0,0.0,0.0,0.0,6483.56166122863,6043.210146516546,5435.237063460025,2025-03-20,41,2025-03-20 06:40:00,2025-03-20 06:50:00,0,803.24555,217.08963333333335,779.4284161387284,233.73820970081255,189.83955342579102,189.83955342579102,5435.237063460025,0.902,171.2352771900635,0.0,-0.0,171.2352771900635,0.0,171.2352771900635
0.0,241.1766832489667,0.0,0.0,0.0,0.0,6043.210146516546,5775.236054017694,5158.741544116616,2025-03-20,42,2025-03-20 06:50:00,2025-03-20 07:00:00,0,813.3883333333333,282.20625,785.8759216710522,269.1333463892925,290.0054000843666,290.0054000843666,5158.741544116616,0.8707,252.50770185345803,0.0,-0.0,252.50770185345803,0.0,252.50770185345803
0.0,48.803678284423654,0.0,0.0,0.0,0.0,5775.236054017694,5721.009744812779,5060.58621427008,2025-03-20,43,2025-03-20 07:00:00,2025-03-20 07:10:00,0,781.5626833333334,334.98718333333335,781.8467836703625,306.42109844390535,397.7718217155764,397.7718217155764,5060.58621427008,0.7992,317.89923991508863,0.0,-0.0,317.89923991508863,0.0,317.89923991508863
36.343547019032826,0.0,0.0,0.0,0.0,0.0,5721.009744812779,5753.718937129908,5045.832899436835,2025-03-20,44,2025-03-20 07:10:00,2025-03-20 07:20:00,0,785.5607666666666,384.31915000000004,806.9522345008436,345.4888035085916,437.58516368569934,437.58516368569934,5045.832899436835,0.7957,348.18651474471096,0.0,-0.0,348.18651474471096,0.0,348.18651474471096
79.83581779853193,0.0,0.0,0.0,0.0,0.0,5753.718937129908,5825.571173148587,5217.11271500247,2025-03-20,45,2025-03-20 07:20:00,2025-03-20 07:30:00,0,804.5333333333333,434.95625,821.8544153293124,386.2049116569023,449.4129011318653,449.4129011318653,5217.11271500247,0.8046,361.5976202506988,0.0,-0.0,361.5976202506988,0.0,361.5976202506988
497.7474041619806,0.0,0.0,0.0,0.0,0.0,5825.571173148587,6273.54383689437,5962.549409800248,2025-03-20,46,2025-03-20 07:30:00,2025-03-20 07:40:00,0,763.026,482.3358,769.2327595360191,428.4193976942397,778.4376041619805,778.4376041619805,5962.549409800248,0.7001,544.9841666738025,0.0,-0.0,544.9841666738025,0.0,544.9841666738025
0.0,334.5780666666666,0.0,0.0,0.0,0.0,6273.54383689437,5901.790429486962,5075.919924061107,2025-03-20,47,2025-03-20 07:40:00,2025-03-20 07:50:00,0,864.5061333333333,529.9280666666667,889.9482754292046,471.96437939101486,0.0,0.0,5075.919924061107,0.8467,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,488.1795833333334,0.0,0.0,0.0,0.0,5901.790429486962,5359.368670227703,4363.632025161269,2025-03-20,48,2025-03-20 07:50:00,2025-03-20 08:00:00,0,1067.5983333333334,579.4187499999999,1103.3278164755502,516.6549418026264,0.0,0.0,4363.632025161269,1.1788,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,482.8038500000001,0.0,0.0,0.0,0.0,5359.368670227703,4822.91994800548,3868.1833664852134,2025-03-20,49,2025-03-20 08:00:00,2025-03-20 08:10:00,0,1109.6747666666668,626.8709166666666,1074.1666133610602,562.2901651355692,0.0,0.0,3868.1833664852134,1.2356,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,438.3713999999999,0.0,0.0,0.0,0.0,4822.91994800548,4335.840614672147,3529.884480342298,2025-03-20,50,2025-03-20 08:10:00,2025-03-20 08:20:00,0,1101.1000166666665,662.7286166666667,1026.1359268453969,608.6543508856197,0.0,0.0,3529.884480342298,1.1876,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,411.15750000000014,0.0,0.0,0.0,0.0,4335.840614672147,3878.9989480054805,3036.57493115078,2025-03-20,51,2025-03-20 08:20:00,2025-03-20 08:30:00,0,1114.545,703.3874999999999,1063.6578851506144,655.5184382448607,0.0,0.0,3036.57493115078,1.1569,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,332.67218333333335,0.0,0.0,0.0,0.0,3878.9989480054805,3509.363188746221,2743.131476968385,2025-03-20,52,2025-03-20 08:30:00,2025-03-20 08:40:00,0,1108.296,775.6238166666667,1067.3728631325378,702.6416000907786,0.0,0.0,2743.131476968385,1.0869,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,278.0051333333332,0.0,0.0,0.0,0.0,3509.363188746221,3200.468596153629,2524.5111086036177,2025-03-20,53,2025-03-20 08:40:00,2025-03-20 08:50:00,0,1117.5889166666666,839.5837833333334,1073.1547508666379,749.7730052741236,0.0,0.0,2524.5111086036177,1.0527,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,262.8204166666668,0.0,0.0,0.0,0.0,3200.468596153629,2908.4459109684435,2232.5575390338918,2025-03-20,54,2025-03-20 08:50:00,2025-03-20 09:00:00,0,1126.3016666666667,863.4812499999999,1091.035568252453,796.653731453365,0.0,0.0,2232.5575390338918,1.068,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,221.28376666666657,0.0,0.0,0.0,0.0,2908.4459109684435,2662.5750591165915,1917.2709390776834,2025-03-20,55,2025-03-20 09:00:00,2025-03-20 09:10:00,0,1082.3667333333333,861.0829666666667,1082.071490035864,843.0188104214316,0.0,0.0,1917.2709390776834,1.0672,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,150.51836666666657,0.0,0.0,0.0,0.0,2662.5750591165915,2495.332429486962,1770.979750923973,2025-03-20,56,2025-03-20 09:10:00,2025-03-20 09:20:00,0,1072.7398666666666,922.2215,1079.4962542139626,888.599385772216,0.0,0.0,1770.979750923973,1.0563,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,77.18541666666658,0.0,0.0,0.0,0.0,2495.332429486962,2409.5708554128882,1620.4159066042475,2025-03-20,57,2025-03-20 09:20:00,2025-03-20 09:30:00,0,1095.1416666666667,1017.9562500000001,1087.6620232924852,933.1249608943216,0.0,0.0,1620.4159066042475,1.0344,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,36.094749999999976,0.0,0.0,0.0,0.0,2409.5708554128882,2369.4655776351105,1505.4697248355426,2025-03-20,58,2025-03-20 09:30:00,2025-03-20 09:40:00,0,1066.5605833333334,1030.4658333333334,1078.299152356892,976.3257136888898,0.0,0.0,1505.4697248355426,0.9937,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,41.25734999999986,0.0,0.0,0.0,0.0,2369.4655776351105,2323.6240776351106,1428.8392944617003,2025-03-20,59,2025-03-20 09:40:00,2025-03-20 09:50:00,0,1074.3216833333333,1033.0643333333335,1081.3044243291793,1017.9348531143504,0.0,0.0,1428.8392944617003,0.9971,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,45.20708333333346,0.0,0.0,0.0,0.0,2323.6240776351106,2273.3939850425177,1350.2844540236824,2025-03-20,60,2025-03-20 09:50:00,2025-03-20 10:00:00,0,1116.2383333333335,1071.03125,1095.6988532165467,1057.6909916866093,0.0,0.0,1350.2844540236824,1.0131,0.0,0.0,-0.0,0.0,0.0,0.0
16.20875000000001,0.0,0.0,0.0,0.0,0.0,2273.3939850425177,2287.981860042518,1409.5763827222058,2025-03-20,61,2025-03-20 10:00:00,2025-03-20 10:10:00,0,1096.3326,1112.54135,1087.820254885192,1095.340507426903,0.0,0.0,1409.5763827222058,0.948,0.0,0.0,-0.0,0.0,0.0,0.0
54.787799999999834,0.0,0.0,0.0,0.0,0.0,2287.981860042518,2337.2908800425175,1416.0177245509142,2025-03-20,62,2025-03-20 10:10:00,2025-03-20 10:20:00,0,1074.2128666666667,1129.0006666666666,1075.9191410391854,1130.6398684646065,0.0,0.0,1416.0177245509142,0.9058,0.0,0.0,-0.0,0.0,0.0,0.0
67.5775000000001,0.0,0.0,0.0,0.0,0.0,2337.2908800425175,2398.1106300425176,1434.5023517255229,2025-03-20,63,2025-03-20 10:20:00,2025-03-20 10:30:00,0,1078.935,1146.5125,1066.268983276223,1163.3578935769133,0.0,0.0,1434.5023517255229,0.9279,0.0,0.0,-0.0,0.0,0.0,0.0
135.7130666666667,0.0,0.0,0.0,0.0,0.0,2398.1106300425176,2520.2523900425176,1434.214822214315,2025-03-20,64,2025-03-20 10:30:00,2025-03-20 10:40:00,0,1075.7058833333333,1211.41895,1049.9747461769787,1193.2779223840496,0.0,0.0,1434.214822214315,0.927,0.0,0.0,-0.0,0.0,0.0,0.0
183.8365666666666,0.0,0.0,0.0,0.0,0.0,2520.2523900425176,2685.7053000425176,1598.4407781180937,2025-03-20,65,2025-03-20 10:40:00,2025-03-20 10:50:00,0,1058.7226666666668,1242.5592333333334,1057.2555725835477,1220.1998697149431,0.0,0.0,1598.4407781180937,0.7628,0.0,0.0,-0.0,0.0,0.0,0.0
833.3333333333334,0.0,0.0,28.665093287221566,28.665093287221566,0.0,2685.7053000425176,3435.7053000425176,2078.404700590022,2025-03-20,66,2025-03-20 10:50:00,2025-03-20 11:00:00,0,1046.6499999999999,1210.5,1081.7048589777048,1243.9421398056525,698.1484266205549,698.1484266205549,2078.404700590022,0.544,379.7927440815819,0.0,-0.0,379.7927440815819,0.0,379.7927440815819
742.6816946194181,0.0,0.0,0.0,0.0,0.0,3435.7053000425176,4104.118825199994,2828.404700590022,2025-03-20,67,2025-03-20 11:00:00,2025-03-20 11:10:00,0,1060.3406,1170.2779833333334,1080.5913972481883,1264.343377477833,632.7443112860846,632.7443112860846,2828.404700590022,0.5346,338.2651088135408,0.0,-0.0,338.2651088135408,0.0,338.2651088135408
150.1082341382778,0.0,0.0,0.0,0.0,0.0,4104.118825199994,4239.216235924444,3578.404700590022,2025-03-20,68,2025-03-20 11:10:00,2025-03-20 11:20:00,0,1065.63955,1175.4807,1053.6247482345966,1281.2640352482579,40.26708413827775,40.26708413827775,3578.404700590022,0.5872,23.6448318059967,0.0,-0.0,23.6448318059967,0.0,23.6448318059967
813.3598507619497,0.0,0.0,0.0,0.0,0.0,4239.216235924444,4971.2401016101985,4328.404700590022,2025-03-20,69,2025-03-20 11:20:00,2025-03-20 11:30:00,0,1060.0166666666667,1219.59375,1034.4431646058285,1294.587737419195,653.7827674286164,653.7827674286164,4328.404700590022,0.577,377.2326568063116,0.0,-0.0,377.2326568063116,0.0,377.2326568063116
827.4279486030748,0.0,0.0,0.0,0.0,0.0,4971.2401016101985,5715.925255352966,5078.404700590022,2025-03-20,70,2025-03-20 11:30:00,2025-03-20 11:40:00,0,1070.6712666666667,1250.9388833333335,1054.3599060788574,1304.222424565025,647.160331936408,647.160331936408,5078.404700590022,0.5241,339.1767299678715,0.0,-0.0,339.1767299678715,0.0,339.1767299678715
833.3333333333334,0.0,0.0,30.09728515098311,30.09728515098311,0.0,5715.925255352966,6465.925255352966,5828.404700590022,2025-03-20,71,2025-03-20 11:40:00,2025-03-20 11:50:00,0,1063.2702666666667,1272.5053833333334,1047.7774438638846,1310.1012644304506,654.1955018176498,654.1955018176498,5828.404700590022,0.5111,334.3593209790008,0.0,-0.0,334.3593209790008,0.0,334.3593209790008
833.3333333333334,0.0,0.0,21.508475062285356,21.508475062285356,0.0,6465.925255352966,7215.925255352966,6578.404700590022,2025-03-20,72,2025-03-20 11:50:00,2025-03-20 12:00:00,0,1028.0533333333333,1303.075,1006.7831300474571,1312.183318053981,579.820141728952,579.820141728952,6578.404700590022,0.5158,299.0712291037934,0.0,-0.0,299.0712291037934,0.0,299.0712291037934
833.3333333333334,0.0,0.0,133.04497265324596,133.04497265324596,0.0,7215.925255352966,7965.925255352966,7328.404700590022,2025-03-20,73,2025-03-20 12:00:00,2025-03-20 12:10:00,0,993.1352666666667,1347.1565833333334,990.4076364196217,1310.4539528879027,612.3569893199126,612.3569893199126,7328.404700590022,0.4519,276.7241234736685,0.0,-0.0,276.7241234736685,0.0,276.7241234736685
833.3333333333334,0.0,0.0,130.96606844706105,130.96606844706105,0.0,7965.925255352966,8715.925255352966,8078.404700590022,2025-03-20,74,2025-03-20 12:10:00,2025-03-20 12:20:00,0,975.87165,1348.42845,996.6372812513645,1304.9249977611337,591.7426017803945,591.7426017803945,8078.404700590022,0.4435,262.43784388960495,0.0,-0.0,262.43784388960495,0.0,262.43784388960495
833.3333333333334,0.0,0.0,55.058942660531784,55.058942660531784,0.0,8715.925255352966,9465.925255352966,8828.404700590021,2025-03-20,75,2025-03-20 12:20:00,2025-03-20 12:30:00,0,980.61,1284.89375,1003.539601637798,1295.6346376807128,584.1085259938653,584.1085259938653,8828.404700590021,0.4915,287.0893405259848,0.0,-0.0,287.0893405259848,0.0,287.0893405259848
