date,slot_id,interval_end,interval_start,load_actual_kwh,pv_actual_kwh,available_time,issue_time,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-01-01,22,2025-01-01 03:40:00,2025-01-01 03:30:00,658.8951833333333,0.0,2025-01-01T03:40:00,2025-01-01 00:00:00,0.4353,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,658.8951833333333,0.0,0.0,0.0,1200.0,1200.0,0.0,1434.085366525,1434.085366525
2025-01-01,23,2025-01-01 03:50:00,2025-01-01 03:40:00,651.7916,0.0,2025-01-01T03:50:00,2025-01-01 00:00:00,0.436,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,651.7916,0.0,0.0,0.0,1200.0,1200.0,0.0,1420.905688,1420.905688
2025-01-01,24,2025-01-01 04:00:00,2025-01-01 03:50:00,683.2183333333334,0.0,2025-01-01T04:00:00,2025-01-01 00:00:00,0.4378,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,683.2183333333334,0.0,0.0,0.0,1200.0,1200.0,0.0,1495.5649316666668,1495.5649316666668
2025-01-01,25,2025-01-01 04:10:00,2025-01-01 04:00:00,687.3103833333333,0.0,2025-01-01T04:10:00,2025-01-01 00:00:00,0.4401,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,687.3103833333333,0.0,0.0,0.0,1200.0,1200.0,0.0,1512.426498525,1512.426498525
2025-01-01,26,2025-01-01 04:20:00,2025-01-01 04:10:00,694.8344666666667,0.0,2025-01-01T04:20:00,2025-01-01 00:00:00,0.4389,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,694.8344666666667,0.0,0.0,0.0,1200.0,1200.0,0.0,1524.8142371000001,1524.8142371000001
2025-01-01,27,2025-01-01 04:30:00,2025-01-01 04:20:00,710.04,0.0,2025-01-01T04:30:00,2025-01-01 00:00:00,0.4364,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,710.04,0.0,0.0,0.0,1200.0,1200.0,0.0,1549.3072799999998,1549.3072799999998
2025-01-01,28,2025-01-01 04:40:00,2025-01-01 04:30:00,702.8703666666667,0.0,2025-01-01T04:40:00,2025-01-01 00:00:00,0.4393,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,702.8703666666667,0.0,0.0,0.0,1200.0,1200.0,0.0,1543.8547603833335,1543.8547603833335
2025-01-01,29,2025-01-01 04:50:00,2025-01-01 04:40:00,710.3095,0.0,2025-01-01T04:50:00,2025-01-01 00:00:00,0.4422,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,710.3095,0.0,0.0,0.0,1200.0,1200.0,0.0,1570.4943044999998,1570.4943044999998
2025-01-01,30,2025-01-01 05:00:00,2025-01-01 04:50:00,723.65,0.0,2025-01-01T05:00:00,2025-01-01 00:00:00,0.4395,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,723.65,0.0,0.0,0.0,1200.0,1200.0,0.0,1590.2208749999998,1590.2208749999998
2025-01-01,31,2025-01-01 05:10:00,2025-01-01 05:00:00,701.3701333333333,0.00035,2025-01-01T05:10:00,2025-01-01 00:00:00,0.4333,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,701.3697833333333,0.0,0.0,0.0,1200.0,1200.0,0.0,1519.5176355916667,1519.5176355916667
2025-01-01,32,2025-01-01 05:20:00,2025-01-01 05:10:00,717.0205500000001,0.0,2025-01-01T05:20:00,2025-01-01 00:00:00,0.4439,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,717.0205500000001,0.0,0.0,0.0,1200.0,1200.0,0.0,1591.4271107250001,1591.4271107250001
2025-01-01,33,2025-01-01 05:30:00,2025-01-01 05:20:00,742.765,0.0,2025-01-01T05:30:00,2025-01-01 00:00:00,0.4301,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,742.765,0.0,0.0,0.0,1200.0,1200.0,0.0,1597.3161325,1597.3161325
2025-01-01,34,2025-01-01 05:40:00,2025-01-01 05:30:00,691.4395,0.0049833333333333335,2025-01-01T05:40:00,2025-01-01 00:00:00,0.3713,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,691.4345166666666,0.0,0.0,0.0,1200.0,1200.0,0.0,1283.6481801916666,1283.6481801916666
2025-01-01,35,2025-01-01 05:50:00,2025-01-01 05:40:00,749.6888833333334,0.0,2025-01-01T05:50:00,2025-01-01 00:00:00,0.5708,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,749.6888833333334,0.0,0.0,0.0,1200.0,1200.0,0.0,2139.6120730333337,2139.6120730333337
2025-01-01,36,2025-01-01 06:00:00,2025-01-01 05:50:00,894.8966666666666,0.0,2025-01-01T06:00:00,2025-01-01 00:00:00,0.9099,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,894.8966666666666,0.0,0.0,0.0,1200.0,1200.0,0.0,4071.332385,4071.332385
2025-01-01,37,2025-01-01 06:10:00,2025-01-01 06:00:00,906.8165166666666,0.06948333333333333,2025-01-01T06:10:00,2025-01-01 00:00:00,0.9368,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,906.7470333333333,0.0,0.0,0.0,1200.0,1200.0,0.0,4247.203104133333,4247.203104133333
2025-01-01,38,2025-01-01 06:20:00,2025-01-01 06:10:00,886.1488333333333,0.0,2025-01-01T06:20:00,2025-01-01 00:00:00,0.8758,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,886.1488333333333,0.0,0.0,0.0,1200.0,1200.0,0.0,3880.4457411666667,3880.4457411666667
2025-01-01,39,2025-01-01 06:30:00,2025-01-01 06:20:00,899.9699999999999,0.0,2025-01-01T06:30:00,2025-01-01 00:00:00,0.8759,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,899.9699999999999,0.0,0.0,0.0,1200.0,1200.0,0.0,3941.4186149999996,3941.4186149999996
2025-01-01,40,2025-01-01 06:40:00,2025-01-01 06:30:00,907.9001166666667,0.9676999999999999,2025-01-01T06:40:00,2025-01-01 00:00:00,0.8601,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,906.9324166666667,0.0,0.0,0.0,1200.0,1200.0,0.0,3900.2628578749996,3900.2628578749996
2025-01-01,41,2025-01-01 06:50:00,2025-01-01 06:40:00,907.4001666666667,0.0,2025-01-01T06:50:00,2025-01-01 00:00:00,0.8442,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,907.4001666666667,0.0,0.0,0.0,1200.0,1200.0,0.0,3830.1361035,3830.1361035
2025-01-01,42,2025-01-01 07:00:00,2025-01-01 06:50:00,905.605,0.5125000000000001,2025-01-01T07:00:00,2025-01-01 00:00:00,0.8334,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,905.0925,0.0,0.0,0.0,1200.0,1200.0,0.0,3771.5204474999996,3771.5204474999996
2025-01-01,43,2025-01-01 07:10:00,2025-01-01 07:00:00,908.2136333333333,29.299216666666666,2025-01-01T07:10:00,2025-01-01 00:00:00,0.8092,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,878.9144166666666,0.0,0.0,0.0,1200.0,1200.0,0.0,3556.0877298333335,3556.0877298333335
2025-01-01,44,2025-01-01 07:20:00,2025-01-01 07:10:00,918.3340333333334,70.24933333333333,2025-01-01T07:20:00,2025-01-01 00:00:00,0.7972,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,848.0847000000001,0.0,0.0,0.0,1200.0,1200.0,0.0,3380.465614200001,3380.465614200001
2025-01-01,45,2025-01-01 07:30:00,2025-01-01 07:20:00,912.6666666666666,112.85000000000001,2025-01-01T07:30:00,2025-01-01 00:00:00,0.7644,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,799.8166666666666,0.0,0.0,0.0,1200.0,1200.0,0.0,3056.8993,3056.8993
2025-01-01,46,2025-01-01 07:40:00,2025-01-01 07:30:00,888.2369166666667,158.46853333333334,2025-01-01T07:40:00,2025-01-01 00:00:00,0.6899,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,729.7683833333334,0.0,0.0,0.0,1200.0,1200.0,0.0,2517.336038308333,2517.336038308333
2025-01-01,47,2025-01-01 07:50:00,2025-01-01 07:40:00,1014.0193833333333,209.26175,2025-01-01T07:50:00,2025-01-01 00:00:00,0.86,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,804.7576333333333,0.0,0.0,0.0,1200.0,1200.0,0.0,3460.4578233333327,3460.4578233333327
2025-01-01,48,2025-01-01 08:00:00,2025-01-01 07:50:00,1219.3333333333333,265.38124999999997,2025-01-01T08:00:00,2025-01-01 00:00:00,1.1617,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,953.9520833333333,0.0,0.0,0.0,1200.0,1200.0,0.0,5541.030676041666,5541.030676041666
2025-01-01,49,2025-01-01 08:10:00,2025-01-01 08:00:00,1244.9157833333334,322.92019999999997,2025-01-01T08:10:00,2025-01-01 00:00:00,1.1683,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,921.9955833333333,0.0,0.0,0.0,1200.0,1200.0,0.0,5385.837200041667,5385.837200041667
2025-01-01,50,2025-01-01 08:20:00,2025-01-01 08:10:00,1204.2818333333332,370.85435,2025-01-01T08:20:00,2025-01-01 00:00:00,1.0956,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,833.4274833333332,0.0,0.0,0.0,1200.0,1200.0,0.0,4565.515753699999,4565.515753699999
2025-01-01,51,2025-01-01 08:30:00,2025-01-01 08:20:00,1202.6883333333333,415.01875,2025-01-01T08:30:00,2025-01-01 00:00:00,1.0849,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,787.6695833333333,0.0,0.0,0.0,1200.0,1200.0,0.0,4272.713654791667,4272.713654791667
2025-01-01,52,2025-01-01 08:40:00,2025-01-01 08:30:00,1226.9500666666665,471.05243333333334,2025-01-01T08:40:00,2025-01-01 00:00:00,1.061,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,755.8976333333333,0.0,0.0,0.0,1200.0,1200.0,0.0,4010.0369448333327,4010.0369448333327
2025-01-01,53,2025-01-01 08:50:00,2025-01-01 08:40:00,1212.5855,520.35525,2025-01-01T08:50:00,2025-01-01 00:00:00,1.043,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,692.23025,0.0,0.0,0.0,1200.0,1200.0,0.0,3609.9807537499996,3609.9807537499996
2025-01-01,54,2025-01-01 09:00:00,2025-01-01 08:50:00,1179.5483333333334,558.49375,2025-01-01T09:00:00,2025-01-01 00:00:00,1.036,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,621.0545833333334,0.0,0.0,0.0,1200.0,1200.0,0.0,3217.062741666667,3217.062741666667
2025-01-01,55,2025-01-01 09:10:00,2025-01-01 09:00:00,1203.6460333333332,600.2996166666667,2025-01-01T09:10:00,2025-01-01 00:00:00,1.0147,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,603.3464166666665,0.0,0.0,0.0,1200.0,1200.0,0.0,3061.078044958332,3061.078044958332
2025-01-01,56,2025-01-01 09:20:00,2025-01-01 09:10:00,1204.9252166666668,645.9392,2025-01-01T09:20:00,2025-01-01 00:00:00,0.9922,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,558.9860166666667,0.0,0.0,0.0,1200.0,1200.0,0.0,2773.129628683334,2773.129628683334
2025-01-01,57,2025-01-01 09:30:00,2025-01-01 09:20:00,1183.2216666666666,691.6374999999999,2025-01-01T09:30:00,2025-01-01 00:00:00,0.97,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,491.58416666666665,0.0,0.0,0.0,1200.0,1200.0,0.0,2384.183208333333,2384.183208333333
2025-01-01,58,2025-01-01 09:40:00,2025-01-01 09:30:00,1216.1920166666666,733.9133666666667,2025-01-01T09:40:00,2025-01-01 00:00:00,0.9422,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,482.27864999999997,0.0,0.0,0.0,1200.0,1200.0,0.0,2272.01472015,2272.01472015
2025-01-01,59,2025-01-01 09:50:00,2025-01-01 09:40:00,1218.8626,770.79175,2025-01-01T09:50:00,2025-01-01 00:00:00,0.9569,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,448.07084999999995,0.0,0.0,0.0,1200.0,1200.0,0.0,2143.7949818249995,2143.7949818249995
2025-01-01,60,2025-01-01 10:00:00,2025-01-01 09:50:00,1183.2433333333333,806.1062499999999,2025-01-01T10:00:00,2025-01-01 00:00:00,0.9977,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,377.1370833333334,0.0,0.0,0.0,1200.0,1200.0,0.0,1881.3483402083339,1881.3483402083339
2025-01-01,61,2025-01-01 10:10:00,2025-01-01 10:00:00,1187.5869,846.7837333333333,2025-01-01T10:10:00,2025-01-01 00:00:00,0.9919,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,340.8031666666667,0.0,0.0,0.0,1200.0,1200.0,0.0,1690.2133050833336,1690.2133050833336
2025-01-01,62,2025-01-01 10:20:00,2025-01-01 10:10:00,1182.7184,889.7921333333334,2025-01-01T10:20:00,2025-01-01 00:00:00,0.9588,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,292.9262666666666,0.0,0.0,0.0,1200.0,1200.0,0.0,1404.2885223999997,1404.2885223999997
2025-01-01,63,2025-01-01 10:30:00,2025-01-01 10:20:00,1164.3616666666667,915.7875,2025-01-01T10:30:00,2025-01-01 00:00:00,0.9549,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,248.57416666666666,0.0,0.0,0.0,1200.0,1200.0,0.0,1186.8173587499998,1186.8173587499998
2025-01-01,64,2025-01-01 10:40:00,2025-01-01 10:30:00,1183.1616999999999,906.3296333333333,2025-01-01T10:40:00,2025-01-01 00:00:00,0.9839,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,276.8320666666666,0.0,0.0,0.0,1200.0,1200.0,0.0,1361.8753519666664,1361.8753519666664
2025-01-01,65,2025-01-01 10:50:00,2025-01-01 10:40:00,1198.9988333333333,899.3687666666666,2025-01-01T10:50:00,2025-01-01 00:00:00,0.799,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,299.6300666666667,0.0,0.0,0.0,1200.0,1200.0,0.0,1197.0221163333335,1197.0221163333335
2025-01-01,66,2025-01-01 11:00:00,2025-01-01 10:50:00,1189.1966666666667,895.35,2025-01-01T11:00:00,2025-01-01 00:00:00,0.5025,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,293.8466666666667,0.0,0.0,0.0,1200.0,1200.0,0.0,738.28975,738.28975
2025-01-01,67,2025-01-01 11:10:00,2025-01-01 11:00:00,1173.8245,863.8287,2025-01-01T11:10:00,2025-01-01 00:00:00,0.4662,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,309.9957999999999,0.0,0.0,0.0,1200.0,1200.0,0.0,722.6002097999998,722.6002097999998
2025-01-01,68,2025-01-01 11:20:00,2025-01-01 11:10:00,1178.1945833333332,855.2501833333334,2025-01-01T11:20:00,2025-01-01 00:00:00,0.5007,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,322.94439999999975,0.0,0.0,0.0,1200.0,1200.0,0.0,808.4913053999994,808.4913053999994
2025-01-01,69,2025-01-01 11:30:00,2025-01-01 11:20:00,1188.195,882.4625,2025-01-01T11:30:00,2025-01-01 00:00:00,0.4827,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,305.73249999999996,0.0,0.0,0.0,1200.0,1200.0,0.0,737.88538875,737.88538875
2025-01-01,70,2025-01-01 11:40:00,2025-01-01 11:30:00,1161.8398833333333,905.7907333333333,2025-01-01T11:40:00,2025-01-01 00:00:00,0.4785,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,256.04915000000005,0.0,0.0,0.0,1200.0,1200.0,0.0,612.5975913750001,612.5975913750001
2025-01-01,71,2025-01-01 11:50:00,2025-01-01 11:40:00,1108.0822833333334,909.2501833333334,2025-01-01T11:50:00,2025-01-01 00:00:00,0.4662,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,198.83209999999997,0.0,0.0,0.0,1200.0,1200.0,0.0,463.4776250999999,463.4776250999999
2025-01-01,72,2025-01-01 12:00:00,2025-01-01 11:50:00,1078.5483333333334,888.61875,2025-01-01T12:00:00,2025-01-01 00:00:00,0.4432,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,189.92958333333343,0.0,0.0,0.0,1200.0,1200.0,0.0,420.88395666666685,420.88395666666685
2025-01-01,73,2025-01-01 12:10:00,2025-01-01 12:00:00,1113.5309166666666,854.4422166666667,2025-01-01T12:10:00,2025-01-01 00:00:00,0.4411,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,259.0886999999999,0.0,0.0,0.0,1200.0,1200.0,0.0,571.4201278499997,571.4201278499997
2025-01-01,74,2025-01-01 12:20:00,2025-01-01 12:10:00,1097.5452333333333,853.0815833333332,2025-01-01T12:20:00,2025-01-01 00:00:00,0.4551,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,244.46365000000003,0.0,0.0,0.0,1200.0,1200.0,0.0,556.2770355750001,556.2770355750001
2025-01-01,75,2025-01-01 12:30:00,2025-01-01 12:20:00,1047.3283333333334,883.7624999999999,2025-01-01T12:30:00,2025-01-01 00:00:00,0.4463,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,163.56583333333344,0.0,0.0,0.0,1200.0,1200.0,0.0,364.9971570833336,364.9971570833336
2025-01-01,76,2025-01-01 12:40:00,2025-01-01 12:30:00,1091.3220333333334,899.9666000000001,2025-01-01T12:40:00,2025-01-01 00:00:00,0.4113,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,191.35543333333328,0.0,0.0,0.0,1200.0,1200.0,0.0,393.52244864999983,393.52244864999983
2025-01-01,77,2025-01-01 12:50:00,2025-01-01 12:40:00,1124.61315,896.2748,2025-01-01T12:50:00,2025-01-01 00:00:00,0.5682,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,228.33834999999988,0.0,0.0,0.0,1200.0,1200.0,0.0,648.7092523499997,648.7092523499997
2025-01-01,78,2025-01-01 13:00:00,2025-01-01 12:50:00,1113.7266666666667,876.96875,2025-01-01T13:00:00,2025-01-01 00:00:00,0.8279,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,236.7579166666667,0.0,0.0,0.0,1200.0,1200.0,0.0,980.0593960416668,980.0593960416668
2025-01-01,79,2025-01-01 13:10:00,2025-01-01 13:00:00,1131.8271333333334,849.6027333333333,2025-01-01T13:10:00,2025-01-01 00:00:00,0.8636,,,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,282.2244000000002,0.0,0.0,0.0,1200.0,1200.0,0.0,1218.6449592000008,1218.6449592000008
