date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time,issue_time,history_end,load_forecast_kwh,pv_forecast_kwh,net_residual_kwh,residual_available_time
2025-01-02,17,4067.4326,2025-01-02T02:50:00,2025-01-02T02:40:00,02:50:00,3,R,0.0,02:50:00,3,R,0.4517,02:50:00,3,R,0.4335,677.9054333333333,0.0,4067.4326,677.9054333333333,2025-01-02T02:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,666.1490833333334,0.0,11.756349999999998,2025-01-03 00:00:00
2025-01-02,18,3919.44,2025-01-02T03:00:00,2025-01-02T02:50:00,03:00:00,3,S,0.0,03:00:00,3,S,0.4249,03:00:00,3,S,0.4357,653.24,0.0,3919.44,653.24,2025-01-02T03:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,683.6983333333333,0.0,-30.458333333333258,2025-01-03 00:00:00
2025-01-02,19,4068.3229999999994,2025-01-02T03:10:00,2025-01-02T03:00:00,03:10:00,3,T,0.0,03:10:00,3,T,0.5053,03:10:00,3,T,0.4374,678.0538333333333,0.0,4068.323,678.0538333333333,2025-01-02T03:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,681.0096166666666,0.0,-2.955783333333329,2025-01-03 00:00:00
2025-01-02,20,4140.4792,2025-01-02T03:20:00,2025-01-02T03:10:00,03:20:00,3,U,0.0,03:20:00,3,U,0.5471,03:20:00,3,U,0.4371,690.0798666666666,0.0,4140.4792,690.0798666666666,2025-01-02T03:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,688.9604333333333,0.0,1.1194333333332906,2025-01-03 00:00:00
2025-01-02,21,4061.12,2025-01-02T03:30:00,2025-01-02T03:20:00,03:30:00,3,V,0.0,03:30:00,3,V,0.5103,03:30:00,3,V,0.4356,676.8533333333334,0.0,4061.12,676.8533333333334,2025-01-02T03:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,696.5300000000001,0.0,-19.676666666666733,2025-01-03 00:00:00
2025-01-02,22,4138.7041,2025-01-02T03:40:00,2025-01-02T03:30:00,03:40:00,3,W,0.0,03:40:00,3,W,0.5009,03:40:00,3,W,0.4353,689.7840166666666,0.0,4138.7041,689.7840166666666,2025-01-02T03:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,658.8951833333333,0.0,30.88883333333331,2025-01-03 00:00:00
2025-01-02,23,4283.3011,2025-01-02T03:50:00,2025-01-02T03:40:00,03:50:00,3,X,0.0,03:50:00,3,X,0.5244,03:50:00,3,X,0.436,713.8835166666667,0.0,4283.3011,713.8835166666667,2025-01-02T03:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,651.7916,0.0,62.091916666666634,2025-01-03 00:00:00
2025-01-02,24,4330.98,2025-01-02T04:00:00,2025-01-02T03:50:00,04:00:00,3,Y,0.0,04:00:00,3,Y,0.548,04:00:00,3,Y,0.4378,721.8299999999999,0.0,4330.98,721.8299999999999,2025-01-02T04:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,683.2183333333334,0.0,38.611666666666565,2025-01-03 00:00:00
2025-01-02,25,4225.1585,2025-01-02T04:10:00,2025-01-02T04:00:00,04:10:00,3,Z,0.0,04:10:00,3,Z,0.5374,04:10:00,3,Z,0.4401,704.1930833333332,0.0,4225.1585,704.1930833333332,2025-01-02T04:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,687.3103833333333,0.0,16.882699999999886,2025-01-03 00:00:00
2025-01-02,26,4201.989,2025-01-02T04:20:00,2025-01-02T04:10:00,04:20:00,3,AA,0.0,04:20:00,3,AA,0.4983,04:20:00,3,AA,0.4389,700.3314999999999,0.0,4201.989,700.3314999999999,2025-01-02T04:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,694.8344666666667,0.0,5.497033333333206,2025-01-03 00:00:00
2025-01-02,27,4273.9,2025-01-02T04:30:00,2025-01-02T04:20:00,04:30:00,3,AB,0.0,04:30:00,3,AB,0.4835,04:30:00,3,AB,0.4364,712.3166666666666,0.0,4273.9,712.3166666666666,2025-01-02T04:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,710.04,0.0,2.2766666666666424,2025-01-03 00:00:00
2025-01-02,28,4219.0352,2025-01-02T04:40:00,2025-01-02T04:30:00,04:40:00,3,AC,0.0,04:40:00,3,AC,0.539,04:40:00,3,AC,0.4393,703.1725333333334,0.0,4219.0352,703.1725333333334,2025-01-02T04:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,702.8703666666667,0.0,0.30216666666672154,2025-01-03 00:00:00
2025-01-02,29,4069.3885,2025-01-02T04:50:00,2025-01-02T04:40:00,04:50:00,3,AD,0.0,04:50:00,3,AD,0.5404,04:50:00,3,AD,0.4422,678.2314166666666,0.0,4069.3885,678.2314166666666,2025-01-02T04:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,710.3095,0.0,-32.078083333333325,2025-01-03 00:00:00
2025-01-02,30,4030.95,2025-01-02T05:00:00,2025-01-02T04:50:00,05:00:00,3,AE,0.0,05:00:00,3,AE,0.4883,05:00:00,3,AE,0.4395,671.8249999999999,0.0,4030.95,671.8249999999999,2025-01-02T05:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,723.65,0.0,-51.825000000000045,2025-01-03 00:00:00
2025-01-02,31,4262.9553,2025-01-02T05:10:00,2025-01-02T05:00:00,05:10:00,3,AF,0.0022,05:10:00,3,AF,0.5077,05:10:00,3,AF,0.4333,710.4925499999999,0.00036666666666666667,4262.9531,710.4921833333333,2025-01-02T05:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,701.3701333333333,0.00035,9.122399999999944,2025-01-03 00:00:00
2025-01-02,32,4330.5086,2025-01-02T05:20:00,2025-01-02T05:10:00,05:20:00,3,AG,0.0,05:20:00,3,AG,0.5513,05:20:00,3,AG,0.4439,721.7514333333334,0.0,4330.5086,721.7514333333334,2025-01-02T05:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,717.0205500000001,0.0,4.730883333333281,2025-01-03 00:00:00
2025-01-02,33,4149.13,2025-01-02T05:30:00,2025-01-02T05:20:00,05:30:00,3,AH,0.0,05:30:00,3,AH,0.528,05:30:00,3,AH,0.4301,691.5216666666666,0.0,4149.13,691.5216666666666,2025-01-02T05:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,742.765,0.0,-51.24333333333334,2025-01-03 00:00:00
2025-01-02,34,4130.3346,2025-01-02T05:40:00,2025-01-02T05:30:00,05:40:00,3,AI,0.0307,05:40:00,3,AI,0.4409,05:40:00,3,AI,0.3713,688.3891,0.005116666666666667,4130.3039,688.3839833333333,2025-01-02T05:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,691.4395,0.0049833333333333335,-3.0505333333333433,2025-01-03 00:00:00
2025-01-02,35,4641.7286,2025-01-02T05:50:00,2025-01-02T05:40:00,05:50:00,3,AJ,0.0,05:50:00,3,AJ,0.6417,05:50:00,3,AJ,0.5708,773.6214333333334,0.0,4641.7286,773.6214333333334,2025-01-02T05:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,749.6888833333334,0.0,23.932549999999992,2025-01-03 00:00:00
2025-01-02,36,5411.59,2025-01-02T06:00:00,2025-01-02T05:50:00,06:00:00,3,AK,0.0,06:00:00,3,AK,1.0168,06:00:00,3,AK,0.9099,901.9316666666667,0.0,5411.59,901.9316666666667,2025-01-02T06:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,894.8966666666666,0.0,7.035000000000082,2025-01-03 00:00:00
2025-01-02,37,5738.8011,2025-01-02T06:10:00,2025-01-02T06:00:00,06:10:00,3,AL,0.4279,06:10:00,3,AL,1.0773,06:10:00,3,AL,0.9368,956.4668499999999,0.07131666666666667,5738.3732,956.3955333333332,2025-01-02T06:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,906.8165166666666,0.06948333333333333,49.648499999999906,2025-01-03 00:00:00
2025-01-02,38,5695.3891,2025-01-02T06:20:00,2025-01-02T06:10:00,06:20:00,3,AM,0.0,06:20:00,3,AM,1.0353,06:20:00,3,AM,0.8758,949.2315166666667,0.0,5695.3891,949.2315166666667,2025-01-02T06:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,886.1488333333333,0.0,63.08268333333342,2025-01-03 00:00:00
2025-01-02,39,5537.66,2025-01-02T06:30:00,2025-01-02T06:20:00,06:30:00,3,AN,0.0,06:30:00,3,AN,1.0552,06:30:00,3,AN,0.8759,922.9433333333333,0.0,5537.66,922.9433333333333,2025-01-02T06:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,899.9699999999999,0.0,22.973333333333358,2025-01-03 00:00:00
2025-01-02,40,5461.5746,2025-01-02T06:40:00,2025-01-02T06:30:00,06:40:00,3,AO,5.9596,06:40:00,3,AO,1.0765,06:40:00,3,AO,0.8601,910.2624333333333,0.9932666666666666,5455.615,909.2691666666667,2025-01-02T06:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,907.9001166666667,0.9676999999999999,2.3367500000000154,2025-01-03 00:00:00
2025-01-02,41,5483.6005,2025-01-02T06:50:00,2025-01-02T06:40:00,06:50:00,3,AP,0.0,06:50:00,3,AP,1.0611,06:50:00,3,AP,0.8442,913.9334166666666,0.0,5483.6005,913.9334166666666,2025-01-02T06:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,907.4001666666667,0.0,6.533249999999953,2025-01-03 00:00:00
2025-01-02,42,5540.88,2025-01-02T07:00:00,2025-01-02T06:50:00,07:00:00,3,AQ,6.637499999999999,07:00:00,3,AQ,1.0284,07:00:00,3,AQ,0.8334,923.48,1.10625,5534.2425,922.37375,2025-01-02T07:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,905.605,0.5125000000000001,17.281249999999954,2025-01-03 00:00:00
2025-01-02,43,5575.3367,2025-01-02T07:10:00,2025-01-02T07:00:00,07:10:00,3,AR,192.55829999999997,07:10:00,3,AR,1.0303,07:10:00,3,AR,0.8092,929.2227833333333,32.09305,5382.7784,897.1297333333333,2025-01-02T07:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,908.2136333333333,29.299216666666666,18.215316666666695,2025-01-03 00:00:00
2025-01-02,44,5669.9633,2025-01-02T07:20:00,2025-01-02T07:10:00,07:20:00,3,AS,445.6222,07:20:00,3,AS,1.0451,07:20:00,3,AS,0.7972,944.9938833333334,74.27036666666667,5224.341100000001,870.7235166666668,2025-01-02T07:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,918.3340333333334,70.24933333333333,22.6388166666667,2025-01-03 00:00:00
2025-01-02,45,5566.66,2025-01-02T07:30:00,2025-01-02T07:20:00,07:30:00,3,AT,701.3625,07:30:00,3,AT,0.9954,07:30:00,3,AT,0.7644,927.7766666666666,116.89375,4865.2975,810.8829166666667,2025-01-02T07:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,912.6666666666666,112.85000000000001,11.066250000000068,2025-01-03 00:00:00
2025-01-02,46,5081.9454,2025-01-02T07:40:00,2025-01-02T07:30:00,07:40:00,3,AU,976.5695000000001,07:40:00,3,AU,0.8699,07:40:00,3,AU,0.6899,846.9908999999999,162.76158333333333,4105.3759,684.2293166666666,2025-01-02T07:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,888.2369166666667,158.46853333333334,-45.5390666666668,2025-01-03 00:00:00
2025-01-02,47,5737.5547,2025-01-02T07:50:00,2025-01-02T07:40:00,07:50:00,3,AV,1257.8499,07:50:00,3,AV,1.0474,07:50:00,3,AV,0.86,956.2591166666666,209.64165,4479.7047999999995,746.6174666666666,2025-01-02T07:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1014.0193833333333,209.26175,-58.14016666666669,2025-01-03 00:00:00
2025-01-02,48,7205.75,2025-01-02T08:00:00,2025-01-02T07:50:00,08:00:00,3,AW,1536.3375,08:00:00,3,AW,1.4142,08:00:00,3,AW,1.1617,1200.9583333333333,256.05625000000003,5669.4125,944.9020833333332,2025-01-02T08:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1219.3333333333333,265.38124999999997,-9.050000000000125,2025-01-03 00:00:00
2025-01-02,49,7519.6199,2025-01-02T08:10:00,2025-01-02T08:00:00,08:10:00,3,AX,1820.2924,08:10:00,3,AX,1.4538,08:10:00,3,AX,1.1683,1253.2699833333334,303.3820666666667,5699.327499999999,949.8879166666667,2025-01-02T08:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1244.9157833333334,322.92019999999997,27.892333333333283,2025-01-03 00:00:00
2025-01-02,50,7253.8265,2025-01-02T08:20:00,2025-01-02T08:10:00,08:20:00,3,AY,2132.9788,08:20:00,3,AY,1.3917,08:20:00,3,AY,1.0956,1208.9710833333334,355.49646666666666,5120.8477,853.4746166666666,2025-01-02T08:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1204.2818333333332,370.85435,20.04713333333342,2025-01-03 00:00:00
2025-01-02,51,7156.62,2025-01-02T08:30:00,2025-01-02T08:20:00,08:30:00,3,AZ,2471.7375,08:30:00,3,AZ,1.3851,08:30:00,3,AZ,1.0849,1192.77,411.95625,4684.8825,780.81375,2025-01-02T08:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1202.6883333333333,415.01875,-6.855833333333237,2025-01-03 00:00:00
2025-01-02,52,7351.5694,2025-01-02T08:40:00,2025-01-02T08:30:00,08:40:00,3,BA,2797.3932,08:40:00,3,BA,1.3569,08:40:00,3,BA,1.061,1225.2615666666668,466.2322,4554.1762,759.0293666666669,2025-01-02T08:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1226.9500666666665,471.05243333333334,3.1317333333336705,2025-01-03 00:00:00
2025-01-02,53,7430.2399,2025-01-02T08:50:00,2025-01-02T08:40:00,08:50:00,3,BB,3047.7556,08:50:00,3,BB,1.3276,08:50:00,3,BB,1.043,1238.3733166666666,507.9592666666667,4382.4843,730.4140499999999,2025-01-02T08:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1212.5855,520.35525,38.183799999999906,2025-01-03 00:00:00
2025-01-02,54,7295.25,2025-01-02T09:00:00,2025-01-02T08:50:00,09:00:00,3,BC,3267.2625,09:00:00,3,BC,1.3123,09:00:00,3,BC,1.036,1215.875,544.5437499999999,4027.9875,671.3312500000001,2025-01-02T09:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1179.5483333333334,558.49375,50.27666666666664,2025-01-03 00:00:00
2025-01-02,55,7207.6569,2025-01-02T09:10:00,2025-01-02T09:00:00,09:10:00,3,BD,3546.8485,09:10:00,3,BD,1.295,09:10:00,3,BD,1.0147,1201.27615,591.1414166666667,3660.8084,610.1347333333332,2025-01-02T09:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1203.6460333333332,600.2996166666667,6.788316666666674,2025-01-03 00:00:00
2025-01-02,56,7113.8825,2025-01-02T09:20:00,2025-01-02T09:10:00,09:20:00,3,BE,3726.689,09:20:00,3,BE,1.2685,09:20:00,3,BE,0.9922,1185.6470833333333,621.1148333333333,3387.1935,564.53225,2025-01-02T09:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1204.9252166666668,645.9392,5.546233333333248,2025-01-03 00:00:00
2025-01-02,57,7023.12,2025-01-02T09:30:00,2025-01-02T09:20:00,09:30:00,3,BF,3844.2375,09:30:00,3,BF,1.2318,09:30:00,3,BF,0.97,1170.52,640.7062500000001,3178.8824999999997,529.8137499999999,2025-01-02T09:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1183.2216666666666,691.6374999999999,38.22958333333327,2025-01-03 00:00:00
2025-01-02,58,7047.9517,2025-01-02T09:40:00,2025-01-02T09:30:00,09:40:00,3,BG,4096.3408,09:40:00,3,BG,1.2119,09:40:00,3,BG,0.9422,1174.6586166666666,682.7234666666667,2951.6108999999997,491.9351499999999,2025-01-02T09:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1216.1920166666666,733.9133666666667,9.656499999999937,2025-01-03 00:00:00
2025-01-02,59,7129.0190999999995,2025-01-02T09:50:00,2025-01-02T09:40:00,09:50:00,3,BH,4283.6623,09:50:00,3,BH,1.3227,09:50:00,3,BH,0.9569,1188.16985,713.9437166666667,2845.3568000000005,474.22613333333334,2025-01-02T09:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1218.8626,770.79175,26.155283333333387,2025-01-03 00:00:00
2025-01-02,60,7151.1,2025-01-02T10:00:00,2025-01-02T09:50:00,10:00:00,3,BI,4356.1125,10:00:00,3,BI,1.4694,10:00:00,3,BI,0.9977,1191.8500000000001,726.0187500000001,2794.9875,465.83125000000007,2025-01-02T10:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1183.2433333333333,806.1062499999999,88.69416666666666,2025-01-03 00:00:00
2025-01-02,61,7053.455099999999,2025-01-02T10:10:00,2025-01-02T10:00:00,10:10:00,3,BJ,4491.6281,10:10:00,3,BJ,1.425,10:10:00,3,BJ,0.9919,1175.57585,748.6046833333334,2561.827,426.9711666666666,2025-01-02T10:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1187.5869,846.7837333333333,86.16799999999989,2025-01-03 00:00:00
2025-01-02,62,7028.7906,2025-01-02T10:20:00,2025-01-02T10:10:00,10:20:00,3,BK,4766.409,10:20:00,3,BK,1.3505,10:20:00,3,BK,0.9588,1171.4651000000001,794.4014999999999,2262.3816000000006,377.0636000000002,2025-01-02T10:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1182.7184,889.7921333333334,84.13733333333357,2025-01-03 00:00:00
2025-01-02,63,7115.540000000001,2025-01-02T10:30:00,2025-01-02T10:20:00,10:30:00,3,BL,5019.45,10:30:00,3,BL,1.382,10:30:00,3,BL,0.9549,1185.9233333333334,836.5749999999999,2096.09,349.34833333333347,2025-01-02T10:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1164.3616666666667,915.7875,100.77416666666682,2025-01-03 00:00:00
2025-01-02,64,7158.801599999999,2025-01-02T10:40:00,2025-01-02T10:30:00,10:40:00,3,BM,5019.8625,10:40:00,3,BM,1.4486,10:40:00,3,BM,0.9839,1193.1336,836.6437500000001,2138.9390999999996,356.4898499999998,2025-01-02T10:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1183.1616999999999,906.3296333333333,79.65778333333321,2025-01-03 00:00:00
2025-01-02,65,7104.1648000000005,2025-01-02T10:50:00,2025-01-02T10:40:00,10:50:00,3,BN,5077.3715,10:50:00,3,BN,1.1762,10:50:00,3,BN,0.799,1184.0274666666667,846.2285833333334,2026.7932999999994,337.79888333333326,2025-01-02T10:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1198.9988333333333,899.3687666666666,38.168816666666544,2025-01-03 00:00:00
2025-01-02,66,6988.449999999999,2025-01-02T11:00:00,2025-01-02T10:50:00,11:00:00,3,BO,5277.5625,11:00:00,3,BO,0.7285,11:00:00,3,BO,0.5025,1164.7416666666666,879.59375,1710.8874999999998,285.14791666666656,2025-01-02T11:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1189.1966666666667,895.35,-8.698750000000132,2025-01-03 00:00:00
2025-01-02,67,6905.2356,2025-01-02T11:10:00,2025-01-02T11:00:00,11:10:00,3,BP,5389.699,11:10:00,3,BP,0.6748,11:10:00,3,BP,0.4662,1150.8726,898.2831666666666,1515.5366000000004,252.58943333333332,2025-01-02T11:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1173.8245,863.8287,-57.4063666666666,2025-01-03 00:00:00
2025-01-02,68,6918.8526,2025-01-02T11:20:00,2025-01-02T11:10:00,11:20:00,3,BQ,5368.919,11:20:00,3,BQ,0.7698,11:20:00,3,BQ,0.5007,1153.1421,894.8198333333333,1549.9336000000003,258.3222666666667,2025-01-02T11:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1178.1945833333332,855.2501833333334,-64.62213333333307,2025-01-03 00:00:00
2025-01-02,69,7053.450000000001,2025-01-02T11:30:00,2025-01-02T11:20:00,11:30:00,3,BR,5329.9875,11:30:00,3,BR,0.802,11:30:00,3,BR,0.4827,1175.575,888.3312500000001,1723.4624999999996,287.24375,2025-01-02T11:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1188.195,882.4625,-18.488749999999982,2025-01-03 00:00:00
2025-01-02,70,7224.2372,2025-01-02T11:40:00,2025-01-02T11:30:00,11:40:00,3,BS,5412.6331,11:40:00,3,BS,0.7991,11:40:00,3,BS,0.4785,1204.0395333333333,902.1055166666666,1811.6040999999996,301.9340166666667,2025-01-02T11:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1161.8398833333333,905.7907333333333,45.88486666666665,2025-01-03 00:00:00
2025-01-02,71,7061.4737000000005,2025-01-02T11:50:00,2025-01-02T11:40:00,11:50:00,3,BT,5429.3182,11:50:00,3,BT,0.77,11:50:00,3,BT,0.4662,1176.9122833333333,904.8863666666666,1632.1554999999998,272.0259166666667,2025-01-02T11:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1108.0822833333334,909.2501833333334,73.19381666666675,2025-01-03 00:00:00
