date,interval_start,interval_end,intervals,emergency_kwh
2025-02-18,2025-02-18 05:50:00,2025-02-18 06:10:00,2,48.951647966386076
2025-02-18,2025-02-18 06:20:00,2025-02-18 06:30:00,1,10.793333333333294
2025-02-18,2025-02-18 20:30:00,2025-02-18 20:40:00,1,25.693724365582057
2025-02-19,2025-02-19 05:50:00,2025-02-19 06:10:00,2,36.80268304140941
2025-02-19,2025-02-19 06:20:00,2025-02-19 06:30:00,1,77.96624999999995
2025-02-19,2025-02-19 09:50:00,2025-02-19 10:10:00,2,262.79364917144756
2025-02-19,2025-02-19 10:20:00,2025-02-19 10:40:00,2,45.096025124085735
2025-02-19,2025-02-19 20:30:00,2025-02-19 22:00:00,9,257.13533718018164
2025-02-20,2025-02-20 05:50:00,2025-02-20 06:20:00,3,95.50084869606428
2025-02-20,2025-02-20 10:30:00,2025-02-20 10:50:00,2,94.90013211207238
2025-02-20,2025-02-20 20:50:00,2025-02-20 21:20:00,3,58.844335939845976
2025-02-21,2025-02-21 21:00:00,2025-02-21 21:20:00,2,45.952838666178494
2025-02-21,2025-02-21 21:40:00,2025-02-21 21:50:00,1,2.708638491405793
2025-02-22,2025-02-22 08:10:00,2025-02-22 08:20:00,1,39.61914078891857
2025-02-22,2025-02-22 21:40:00,2025-02-22 22:00:00,2,54.18078306345119
2025-02-23,2025-02-23 06:00:00,2025-02-23 06:20:00,2,43.72907086525413
2025-02-23,2025-02-23 10:00:00,2025-02-23 10:20:00,2,220.04343465577827
2025-02-23,2025-02-23 20:30:00,2025-02-23 20:40:00,1,30.8255009222803
2025-02-23,2025-02-23 21:00:00,2025-02-23 21:30:00,3,54.7538902534116
2025-02-23,2025-02-23 21:40:00,2025-02-23 21:50:00,1,4.591248589473412
2025-02-24,2025-02-24 06:00:00,2025-02-24 06:20:00,2,75.644242895645
2025-02-24,2025-02-24 20:50:00,2025-02-24 21:00:00,1,10.162202995185154
2025-02-24,2025-02-24 21:30:00,2025-02-24 21:50:00,2,26.89558205684143
2025-02-25,2025-02-25 05:50:00,2025-02-25 06:10:00,2,38.19858118792615
2025-02-25,2025-02-25 06:20:00,2025-02-25 06:30:00,1,31.095000000000027
2025-02-25,2025-02-25 09:40:00,2025-02-25 09:50:00,1,5.093636854792498
2025-02-25,2025-02-25 20:50:00,2025-02-25 22:00:00,7,136.85911333798668
2025-02-26,2025-02-26 06:00:00,2025-02-26 06:30:00,3,58.473773111275136
2025-02-27,2025-02-27 05:50:00,2025-02-27 06:20:00,3,46.53028519716577
2025-02-27,2025-02-27 09:50:00,2025-02-27 10:20:00,3,134.5237573385477
2025-02-27,2025-02-27 20:30:00,2025-02-27 20:50:00,2,126.43052514952649
2025-02-27,2025-02-27 21:20:00,2025-02-27 21:40:00,2,46.167665727181905
2025-02-28,2025-02-28 20:40:00,2025-02-28 21:50:00,7,272.4121802730175
2025-03-01,2025-03-01 20:30:00,2025-03-01 21:20:00,5,247.81233307162262
2025-03-02,2025-03-02 20:50:00,2025-03-02 21:10:00,2,16.07490585783905
2025-03-02,2025-03-02 21:20:00,2025-03-02 21:40:00,2,69.76767191359787
2025-03-03,2025-03-03 20:40:00,2025-03-03 21:40:00,6,180.65449011417692
2025-03-04,2025-03-04 06:00:00,2025-03-04 06:10:00,1,0.6247333333333245
2025-03-05,2025-03-05 05:50:00,2025-03-05 06:10:00,2,6.6182999999999765
2025-03-05,2025-03-05 20:30:00,2025-03-05 20:50:00,2,88.13272992764757
2025-03-05,2025-03-05 21:10:00,2025-03-05 21:30:00,2,16.20895850266529
2025-03-07,2025-03-07 21:30:00,2025-03-07 22:00:00,3,50.59188211177333
2025-03-08,2025-03-08 07:00:00,2025-03-08 07:30:00,3,111.33173835694683
2025-03-08,2025-03-08 07:40:00,2025-03-08 08:00:00,2,9.742692961593875
2025-03-09,2025-03-09 09:50:00,2025-03-09 10:10:00,2,18.250487714680254
2025-03-10,2025-03-10 09:40:00,2025-03-10 10:20:00,4,242.99676322018578
2025-03-10,2025-03-10 20:30:00,2025-03-10 20:40:00,1,85.97339991548199
2025-03-12,2025-03-12 20:30:00,2025-03-12 20:40:00,1,4.587027107257313
2025-03-12,2025-03-12 21:00:00,2025-03-12 21:10:00,1,8.932374544553703
2025-03-13,2025-03-13 20:30:00,2025-03-13 20:50:00,2,265.248118339152
2025-03-14,2025-03-14 07:10:00,2025-03-14 07:20:00,1,39.17646859858459
2025-03-14,2025-03-14 20:40:00,2025-03-14 20:50:00,1,153.6008024285295
2025-03-15,2025-03-15 07:10:00,2025-03-15 07:20:00,1,31.61165402830528
2025-03-15,2025-03-15 07:40:00,2025-03-15 07:50:00,1,18.508240489005004
2025-03-15,2025-03-15 20:40:00,2025-03-15 21:50:00,7,314.9861803376932
2025-03-16,2025-03-16 05:50:00,2025-03-16 06:00:00,1,1.6399999999999864
2025-03-17,2025-03-17 08:50:00,2025-03-17 09:20:00,3,88.96118732828714
2025-03-20,2025-03-20 09:10:00,2025-03-20 10:00:00,5,324.5783125987319
2025-03-21,2025-03-21 06:50:00,2025-03-21 07:00:00,1,81.75447568978484
2025-03-21,2025-03-21 07:20:00,2025-03-21 07:40:00,2,21.37215980651256
2025-03-21,2025-03-21 20:40:00,2025-03-21 20:50:00,1,132.8187958517501
2025-03-21,2025-03-21 21:00:00,2025-03-21 21:50:00,5,167.89761633588148
2025-03-23,2025-03-23 20:20:00,2025-03-23 20:40:00,2,129.19712158517177
2025-03-23,2025-03-23 20:50:00,2025-03-23 21:10:00,2,27.141139484239467
2025-03-24,2025-03-24 09:20:00,2025-03-24 09:40:00,2,58.0949315860061
2025-03-25,2025-03-25 09:50:00,2025-03-25 10:40:00,5,204.59498298882954
2025-03-25,2025-03-25 20:30:00,2025-03-25 20:40:00,1,107.80200223592658
2025-03-25,2025-03-25 20:50:00,2025-03-25 21:30:00,4,131.46308642859995
2025-03-26,2025-03-26 20:30:00,2025-03-26 20:40:00,1,108.3923232937359
2025-03-27,2025-03-27 09:10:00,2025-03-27 09:40:00,3,144.36738968367303
2025-03-28,2025-03-28 21:30:00,2025-03-28 21:40:00,1,1.7905896959179017
2025-03-29,2025-03-29 20:40:00,2025-03-29 21:50:00,7,269.0683397449642
2025-03-31,2025-03-31 20:30:00,2025-03-31 20:40:00,1,35.26255371686602
2025-03-31,2025-03-31 20:50:00,2025-03-31 21:10:00,2,31.72471085283514
2025-03-31,2025-03-31 21:20:00,2025-03-31 21:50:00,3,51.077060144295636
2025-04-01,2025-04-01 20:30:00,2025-04-01 20:50:00,2,112.06880129008744
2025-04-01,2025-04-01 21:40:00,2025-04-01 21:50:00,1,31.096016967467882
2025-04-02,2025-04-02 20:30:00,2025-04-02 21:50:00,8,317.2140796112872
2025-04-03,2025-04-03 20:30:00,2025-04-03 20:40:00,1,194.2162292263589
2025-04-03,2025-04-03 21:00:00,2025-04-03 21:20:00,2,9.272606223242406
2025-04-04,2025-04-04 07:00:00,2025-04-04 07:10:00,1,62.91073597181857
2025-04-04,2025-04-04 21:30:00,2025-04-04 21:50:00,2,309.8834525222355
2025-04-05,2025-04-05 20:40:00,2025-04-05 21:10:00,3,168.09447182158323
2025-04-05,2025-04-05 21:40:00,2025-04-05 21:50:00,1,0.5876379067434172
2025-04-06,2025-04-06 20:30:00,2025-04-06 21:00:00,3,147.55713216844867
2025-04-06,2025-04-06 21:30:00,2025-04-06 21:50:00,2,40.94132518169592
2025-04-07,2025-04-07 20:30:00,2025-04-07 20:40:00,1,133.62340236341288
2025-04-07,2025-04-07 21:00:00,2025-04-07 21:20:00,2,13.725102354983598
2025-04-08,2025-04-08 20:30:00,2025-04-08 20:40:00,1,199.5597853162992
2025-04-08,2025-04-08 21:00:00,2025-04-08 21:30:00,3,77.22341815095338
2025-04-09,2025-04-09 20:30:00,2025-04-09 21:00:00,3,131.4817698615808
2025-04-10,2025-04-10 20:30:00,2025-04-10 21:00:00,3,189.60417038142396
2025-04-10,2025-04-10 21:30:00,2025-04-10 22:00:00,3,89.59516230994734
2025-04-11,2025-04-11 06:20:00,2025-04-11 06:30:00,1,29.5496094818958
2025-04-11,2025-04-11 20:40:00,2025-04-11 20:50:00,1,187.3375624963742
2025-04-11,2025-04-11 21:20:00,2025-04-11 21:40:00,2,53.4014228116528
2025-04-11,2025-04-11 21:50:00,2025-04-11 22:00:00,1,0.9490899287268011
2025-04-12,2025-04-12 20:40:00,2025-04-12 20:50:00,1,7.249799990913914
2025-04-13,2025-04-13 20:30:00,2025-04-13 21:20:00,5,150.1158527241903
2025-04-14,2025-04-14 20:30:00,2025-04-14 20:50:00,2,440.7793902212966
2025-04-14,2025-04-14 21:30:00,2025-04-14 21:40:00,1,8.000117632303567
2025-04-15,2025-04-15 20:30:00,2025-04-15 21:10:00,4,224.44311255973116
2025-04-15,2025-04-15 21:40:00,2025-04-15 22:00:00,2,45.2661949776286
2025-04-16,2025-04-16 20:30:00,2025-04-16 20:40:00,1,120.12573696194511
2025-04-16,2025-04-16 21:00:00,2025-04-16 21:50:00,5,108.47056114378897
2025-04-17,2025-04-17 20:30:00,2025-04-17 20:40:00,1,265.9050200305816
2025-04-17,2025-04-17 21:20:00,2025-04-17 21:30:00,1,9.291219624055952
2025-04-18,2025-04-18 20:50:00,2025-04-18 21:00:00,1,129.97213861263845
2025-04-18,2025-04-18 21:30:00,2025-04-18 21:50:00,2,106.29579450262924
2025-04-19,2025-04-19 21:30:00,2025-04-19 21:40:00,1,258.9662483630784
2025-04-20,2025-04-20 20:30:00,2025-04-20 20:40:00,1,20.755039873265105
2025-04-21,2025-04-21 20:30:00,2025-04-21 21:30:00,6,284.86057630490643
2025-04-22,2025-04-22 20:30:00,2025-04-22 20:40:00,1,69.54242227334294
2025-04-22,2025-04-22 21:20:00,2025-04-22 21:40:00,2,70.5887687768804
2025-04-23,2025-04-23 20:40:00,2025-04-23 20:50:00,1,128.0059724173144
2025-04-23,2025-04-23 21:30:00,2025-04-23 21:50:00,2,22.35230579625081
2025-04-24,2025-04-24 20:30:00,2025-04-24 20:40:00,1,152.32760397250377
2025-04-24,2025-04-24 21:10:00,2025-04-24 21:50:00,4,99.67801638367116
2025-04-25,2025-04-25 06:30:00,2025-04-25 06:50:00,2,31.152405799731383
2025-04-25,2025-04-25 21:20:00,2025-04-25 21:50:00,3,502.14592959026857
2025-04-26,2025-04-26 21:30:00,2025-04-26 21:50:00,2,434.11561003723534
2025-04-27,2025-04-27 20:30:00,2025-04-27 20:40:00,1,316.2653769023295
2025-04-27,2025-04-27 21:00:00,2025-04-27 21:20:00,2,39.88019824902938
2025-04-27,2025-04-27 21:30:00,2025-04-27 21:50:00,2,15.82419417075098
2025-04-28,2025-04-28 20:30:00,2025-04-28 21:00:00,3,143.18654242407854
2025-04-29,2025-04-29 20:30:00,2025-04-29 20:40:00,1,369.2121924788961
2025-04-30,2025-04-30 20:30:00,2025-04-30 21:20:00,5,389.7566322000088
2025-05-01,2025-05-01 19:40:00,2025-05-01 21:50:00,13,1815.3478426217844
2025-05-02,2025-05-02 20:30:00,2025-05-02 21:50:00,8,1513.1034899760523
2025-05-03,2025-05-03 20:30:00,2025-05-03 22:00:00,9,1827.2947341834442
2025-05-04,2025-05-04 18:40:00,2025-05-04 18:50:00,1,5.99694999999997
2025-05-04,2025-05-04 20:00:00,2025-05-04 22:40:00,16,2003.2577660327252
2025-05-05,2025-05-05 20:20:00,2025-05-05 22:00:00,10,1476.3763651456784
2025-05-06,2025-05-06 09:40:00,2025-05-06 09:50:00,1,27.8028536994894
2025-05-06,2025-05-06 20:00:00,2025-05-06 23:10:00,19,2227.206287499074
2025-05-07,2025-05-07 20:20:00,2025-05-07 23:30:00,19,2000.9333393293507
2025-05-08,2025-05-08 20:00:00,2025-05-08 20:20:00,2,82.43748333333326
2025-05-09,2025-05-09 20:40:00,2025-05-09 20:50:00,1,74.88194881117974
2025-05-09,2025-05-09 21:20:00,2025-05-09 21:30:00,1,26.94489458498498
2025-05-11,2025-05-11 18:30:00,2025-05-11 18:50:00,2,25.60034999999982
2025-05-11,2025-05-11 19:20:00,2025-05-11 19:30:00,1,27.56166666666661
2025-05-11,2025-05-11 20:30:00,2025-05-11 20:40:00,1,183.78928261241037
2025-05-16,2025-05-16 05:10:00,2025-05-16 05:20:00,1,410.4756828731591
2025-05-16,2025-05-16 20:40:00,2025-05-16 20:50:00,1,7.039106817568609
2025-05-16,2025-05-16 21:00:00,2025-05-16 22:00:00,6,179.98786195337203
2025-05-17,2025-05-17 20:30:00,2025-05-17 20:50:00,2,319.7323950871265
2025-05-18,2025-05-18 20:20:00,2025-05-18 20:30:00,1,3.869818958106407
2025-05-19,2025-05-19 20:10:00,2025-05-19 20:40:00,3,94.63119336916577
2025-05-19,2025-05-19 21:30:00,2025-05-19 21:40:00,1,0.9876008224959154
2025-05-20,2025-05-20 20:30:00,2025-05-20 20:50:00,2,237.12680671973249
2025-05-21,2025-05-21 20:50:00,2025-05-21 21:10:00,2,38.60988354181329
2025-05-22,2025-05-22 20:20:00,2025-05-22 20:40:00,2,336.7313232826457
2025-05-23,2025-05-23 04:00:00,2025-05-23 05:00:00,6,742.9967736320872
2025-05-23,2025-05-23 20:40:00,2025-05-23 21:00:00,2,177.57110343830885
2025-05-24,2025-05-24 03:00:00,2025-05-24 03:20:00,2,272.40863151441715
2025-05-25,2025-05-25 20:40:00,2025-05-25 21:00:00,2,136.91363495789767
2025-05-27,2025-05-27 08:30:00,2025-05-27 08:50:00,2,71.92679276819146
2025-05-29,2025-05-29 19:10:00,2025-05-29 19:20:00,1,17.817433333333383
2025-05-29,2025-05-29 20:30:00,2025-05-29 20:40:00,1,145.0104622670549
2025-05-29,2025-05-29 21:10:00,2025-05-29 21:40:00,3,96.47487855207571
2025-05-31,2025-05-31 20:40:00,2025-05-31 20:50:00,1,70.42898058792258
2025-06-01,2025-06-01 19:00:00,2025-06-01 19:30:00,3,196.04118333333327
2025-06-01,2025-06-01 19:50:00,2025-06-01 20:00:00,1,73.51166666666654
2025-06-01,2025-06-01 20:20:00,2025-06-01 21:50:00,9,1771.5761341256716
2025-06-02,2025-06-02 18:30:00,2025-06-02 18:50:00,2,21.49878333333345
2025-06-02,2025-06-02 19:50:00,2025-06-02 22:20:00,15,2161.5773325208693
2025-06-03,2025-06-03 18:40:00,2025-06-03 19:00:00,2,92.06923333333327
2025-06-03,2025-06-03 19:30:00,2025-06-03 19:50:00,2,190.8092499999999
2025-06-03,2025-06-03 20:10:00,2025-06-03 22:00:00,11,1714.958440253266
2025-06-04,2025-06-04 18:50:00,2025-06-04 19:20:00,3,119.05231666666646
2025-06-04,2025-06-04 19:40:00,2025-06-04 19:50:00,1,49.24769134239477
2025-06-04,2025-06-04 20:00:00,2025-06-04 21:50:00,11,1674.034011163807
2025-06-05,2025-06-05 18:50:00,2025-06-05 19:30:00,4,254.1416903617211
2025-06-05,2025-06-05 20:10:00,2025-06-05 22:20:00,13,1884.3568045406962
2025-06-06,2025-06-06 00:50:00,2025-06-06 02:30:00,10,1249.6107699669576
2025-06-06,2025-06-06 03:50:00,2025-06-06 04:30:00,4,226.05616234754598
2025-06-06,2025-06-06 20:10:00,2025-06-06 22:30:00,14,2618.7633064041265
2025-06-07,2025-06-07 01:20:00,2025-06-07 02:40:00,8,670.7509306667057
2025-06-07,2025-06-07 03:10:00,2025-06-07 03:20:00,1,246.10072471365876
2025-06-07,2025-06-07 03:30:00,2025-06-07 03:50:00,2,91.75864190554975
2025-06-07,2025-06-07 20:10:00,2025-06-07 22:00:00,11,1888.5131587575997
2025-06-07,2025-06-07 23:50:00,2025-06-08 00:00:00,1,135.36363717674135
2025-06-09,2025-06-09 18:40:00,2025-06-09 19:00:00,2,79.58013746775794
2025-06-09,2025-06-09 19:30:00,2025-06-09 19:50:00,2,23.37601548710893
2025-06-09,2025-06-09 20:10:00,2025-06-09 20:40:00,3,75.2958137437322
2025-06-10,2025-06-10 18:30:00,2025-06-10 18:40:00,1,21.403583333333245
2025-06-10,2025-06-10 19:00:00,2025-06-10 19:20:00,2,27.839930207397515
2025-06-10,2025-06-10 19:50:00,2025-06-10 20:00:00,1,3.2793405587494817
2025-06-11,2025-06-11 18:50:00,2025-06-11 19:00:00,1,20.147479459425654
2025-06-11,2025-06-11 19:20:00,2025-06-11 19:30:00,1,23.414605008473018
2025-06-13,2025-06-13 20:50:00,2025-06-13 21:00:00,1,31.665939615447154
2025-06-15,2025-06-15 18:30:00,2025-06-15 18:50:00,2,42.80616689028568
2025-06-15,2025-06-15 20:20:00,2025-06-15 20:30:00,1,9.307225618012012
2025-06-16,2025-06-16 20:00:00,2025-06-16 20:10:00,1,18.695742189826547
2025-06-17,2025-06-17 19:20:00,2025-06-17 19:30:00,1,51.5064134323045
2025-06-17,2025-06-17 20:20:00,2025-06-17 20:40:00,2,34.28072117167335
2025-06-18,2025-06-18 19:50:00,2025-06-18 20:00:00,1,20.623451310761766
2025-06-18,2025-06-18 20:20:00,2025-06-18 20:30:00,1,14.675102699715808
2025-06-19,2025-06-19 19:10:00,2025-06-19 19:30:00,2,107.25054003215371
2025-06-21,2025-06-21 03:30:00,2025-06-21 03:40:00,1,119.56159582117942
2025-06-21,2025-06-21 04:00:00,2025-06-21 04:20:00,2,34.09148753570594
2025-06-22,2025-06-22 19:10:00,2025-06-22 19:30:00,2,13.823718147142813
2025-06-22,2025-06-22 19:50:00,2025-06-22 20:00:00,1,7.127385432303868
2025-06-23,2025-06-23 20:20:00,2025-06-23 20:40:00,2,13.896888486500643
2025-06-24,2025-06-24 19:00:00,2025-06-24 19:20:00,2,13.54829941972821
2025-06-25,2025-06-25 18:40:00,2025-06-25 19:00:00,2,49.50589804394133
2025-06-25,2025-06-25 20:00:00,2025-06-25 20:10:00,1,3.9252179061259085
2025-06-26,2025-06-26 19:00:00,2025-06-26 19:10:00,1,22.204038862983793
2025-06-26,2025-06-26 19:30:00,2025-06-26 19:50:00,2,30.87402371211192
2025-06-27,2025-06-27 04:50:00,2025-06-27 05:00:00,1,88.83760128041348
2025-06-29,2025-06-29 18:30:00,2025-06-29 18:40:00,1,7.777300000000082
2025-06-30,2025-06-30 18:50:00,2025-06-30 19:00:00,1,62.51746021769259
2025-06-30,2025-06-30 19:30:00,2025-06-30 19:40:00,1,20.933316863047025
2025-07-01,2025-07-01 09:30:00,2025-07-01 10:10:00,4,435.9039186363307
2025-07-01,2025-07-01 19:00:00,2025-07-01 19:20:00,2,144.5954194157856
2025-07-01,2025-07-01 20:00:00,2025-07-01 21:50:00,11,2047.8654189742815
2025-07-02,2025-07-02 08:30:00,2025-07-02 09:50:00,8,917.2273132545411
2025-07-02,2025-07-02 19:00:00,2025-07-02 19:30:00,3,369.7321369552801
2025-07-02,2025-07-02 19:50:00,2025-07-02 20:10:00,2,232.2253619292236
2025-07-02,2025-07-02 20:30:00,2025-07-02 21:50:00,8,1386.643959215488
2025-07-03,2025-07-03 18:50:00,2025-07-03 19:00:00,1,110.1444678989294
2025-07-03,2025-07-03 19:20:00,2025-07-03 20:00:00,4,200.2733341171362
2025-07-03,2025-07-03 20:10:00,2025-07-03 21:50:00,10,1793.1166864897887
2025-07-04,2025-07-04 01:50:00,2025-07-04 05:10:00,20,3616.221918405287
2025-07-04,2025-07-04 06:20:00,2025-07-04 07:20:00,6,467.72840553667504
2025-07-04,2025-07-04 20:20:00,2025-07-04 21:50:00,9,2567.1211433864373
2025-07-05,2025-07-05 02:10:00,2025-07-05 02:40:00,3,1215.1491926523681
2025-07-05,2025-07-05 03:10:00,2025-07-05 05:10:00,12,1116.9547577303777
2025-07-05,2025-07-05 07:00:00,2025-07-05 07:30:00,3,220.30506009799737
2025-07-05,2025-07-05 20:10:00,2025-07-05 21:50:00,10,2059.849991307895
2025-07-06,2025-07-06 09:00:00,2025-07-06 09:40:00,4,486.37897887266575
2025-07-06,2025-07-06 09:50:00,2025-07-06 10:10:00,2,195.78462166666685
2025-07-06,2025-07-06 18:50:00,2025-07-06 19:10:00,2,233.51386788198363
2025-07-06,2025-07-06 19:30:00,2025-07-06 19:50:00,2,227.10841331872973
2025-07-06,2025-07-06 20:10:00,2025-07-06 22:00:00,11,1517.3826775850994
2025-07-07,2025-07-07 08:10:00,2025-07-07 09:20:00,7,1367.2159353370548
2025-07-07,2025-07-07 18:50:00,2025-07-07 19:10:00,2,166.15903135642293
2025-07-07,2025-07-07 19:30:00,2025-07-07 20:20:00,5,507.29263768739554
2025-07-07,2025-07-07 20:30:00,2025-07-07 21:50:00,8,1473.344791013486
2025-07-08,2025-07-08 18:50:00,2025-07-08 19:00:00,1,62.75368943830472
2025-07-08,2025-07-08 20:30:00,2025-07-08 20:40:00,1,19.744558338746174
2025-07-09,2025-07-09 19:20:00,2025-07-09 19:40:00,2,57.39544017273147
2025-07-10,2025-07-10 18:50:00,2025-07-10 19:30:00,4,101.83894340743257
2025-07-10,2025-07-10 20:20:00,2025-07-10 20:30:00,1,17.48034449383715
2025-07-11,2025-07-11 21:20:00,2025-07-11 21:30:00,1,4.627019128822235
2025-07-13,2025-07-13 19:10:00,2025-07-13 19:20:00,1,38.38732410249338
2025-07-13,2025-07-13 19:50:00,2025-07-13 20:00:00,1,29.91997170765444
2025-07-14,2025-07-14 18:50:00,2025-07-14 19:00:00,1,48.250670011913826
2025-07-14,2025-07-14 19:20:00,2025-07-14 19:40:00,2,14.317890106167056
2025-07-15,2025-07-15 19:10:00,2025-07-15 19:20:00,1,10.273711394486213
2025-07-16,2025-07-16 18:50:00,2025-07-16 19:00:00,1,27.97877739743501
2025-07-16,2025-07-16 20:00:00,2025-07-16 20:20:00,2,108.46300803995348
2025-07-17,2025-07-17 20:00:00,2025-07-17 20:10:00,1,6.312191563245619
2025-07-17,2025-07-17 20:30:00,2025-07-17 20:40:00,1,16.925703507279422
2025-07-18,2025-07-18 02:40:00,2025-07-18 03:10:00,3,639.1651145439112
2025-07-18,2025-07-18 03:30:00,2025-07-18 03:50:00,2,39.83556778435218
2025-07-18,2025-07-18 20:40:00,2025-07-18 20:50:00,1,0.46350223962713244
2025-07-21,2025-07-21 20:30:00,2025-07-21 20:40:00,1,14.066149855268009
2025-07-22,2025-07-22 19:20:00,2025-07-22 19:30:00,1,2.6082381520014906
2025-07-22,2025-07-22 19:40:00,2025-07-22 20:10:00,3,66.14701108487361
2025-07-23,2025-07-23 19:00:00,2025-07-23 19:10:00,1,5.796932836521364
2025-07-23,2025-07-23 19:30:00,2025-07-23 19:50:00,2,10.498966643389508
2025-07-24,2025-07-24 19:50:00,2025-07-24 20:00:00,1,7.8390279259637055
2025-07-25,2025-07-25 04:10:00,2025-07-25 04:20:00,1,267.22113776022655
2025-07-25,2025-07-25 04:30:00,2025-07-25 05:20:00,5,740.6419665059858
2025-07-25,2025-07-25 20:40:00,2025-07-25 20:50:00,1,135.41879272855513
2025-07-25,2025-07-25 21:10:00,2025-07-25 21:50:00,4,137.98670130583986
2025-07-27,2025-07-27 18:50:00,2025-07-27 19:00:00,1,7.385553789115761
2025-07-28,2025-07-28 20:10:00,2025-07-28 20:30:00,2,12.49522739296458
2025-07-29,2025-07-29 18:50:00,2025-07-29 19:10:00,2,57.92038091257814
2025-07-29,2025-07-29 20:30:00,2025-07-29 20:40:00,1,7.541042359198627
2025-07-31,2025-07-31 19:10:00,2025-07-31 19:20:00,1,8.914883537935111
2025-07-31,2025-07-31 20:20:00,2025-07-31 20:40:00,2,19.97292377102724
2025-08-01,2025-08-01 04:50:00,2025-08-01 05:20:00,3,612.8127072137261
2025-08-01,2025-08-01 20:40:00,2025-08-01 20:50:00,1,124.87563923898279
2025-08-03,2025-08-03 19:10:00,2025-08-03 20:00:00,5,100.55336396355779
2025-08-03,2025-08-03 21:40:00,2025-08-03 21:50:00,1,3.030002304631603
2025-08-04,2025-08-04 18:50:00,2025-08-04 19:00:00,1,38.31575585593396
2025-08-05,2025-08-05 19:40:00,2025-08-05 20:20:00,4,82.78296443260399
2025-08-06,2025-08-06 20:00:00,2025-08-06 20:10:00,1,14.87868299508466
2025-08-06,2025-08-06 21:10:00,2025-08-06 21:50:00,4,120.12994469239668
2025-08-07,2025-08-07 18:50:00,2025-08-07 19:00:00,1,18.67204069362583
2025-08-07,2025-08-07 19:20:00,2025-08-07 19:40:00,2,15.587524627865491
2025-08-07,2025-08-07 20:00:00,2025-08-07 20:20:00,2,68.28728665866731
2025-08-07,2025-08-07 20:30:00,2025-08-07 20:40:00,1,14.05257480030582
2025-08-08,2025-08-08 20:30:00,2025-08-08 21:10:00,4,210.52976286959006
2025-08-08,2025-08-08 21:40:00,2025-08-08 21:50:00,1,23.221684577553653
2025-08-09,2025-08-09 03:50:00,2025-08-09 04:00:00,1,76.43627148224738
2025-08-09,2025-08-09 04:20:00,2025-08-09 04:30:00,1,15.765330103666576
2025-08-09,2025-08-09 21:10:00,2025-08-09 21:50:00,4,239.81830661097788
2025-08-10,2025-08-10 20:20:00,2025-08-10 20:40:00,2,50.41466729043259
2025-08-11,2025-08-11 18:50:00,2025-08-11 19:40:00,5,197.30079711453016
