date,slot_id,interval_end,interval_start,load_actual_kwh,pv_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,plan_load_kwh,plan_pv_kwh,risk_delta_kwh,reserve_internal_kwh,risk_history_start,risk_history_end,risk_sample_count,risk_history_days,risk_cold_start,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-01,18,2025-02-01T03:00:00,2025-02-01T02:50:00,476.94166666666666,0.0,2025-02-01T03:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T03:00:00,2025-02-01T03:00:00,0.4357,514.0583333333333,0.0,514.0583333333333,0.0,0.0,0.0,,,0,0,False,514.0583333333333,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,37.11666666666662,0.0,0.0,0.0,0.0,0.0,10585.285726629128,10620.497688375104,223.9752158333333,0.0,223.9752158333333
2025-02-01,19,2025-02-01T03:10:00,2025-02-01T03:00:00,483.39955000000003,0.0,2025-02-01T03:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T03:10:00,2025-02-01T03:10:00,0.4374,521.0511333333333,0.0,521.0511333333333,0.0,0.0,0.0,,,0,0,False,521.0511333333333,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,37.651583333333235,0.0,0.0,0.0,0.0,0.0,10620.497688375104,10656.217116628595,227.90776572,0.0,227.90776572
2025-02-01,20,2025-02-01T03:20:00,2025-02-01T03:10:00,486.6019166666667,0.0,2025-02-01T03:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T03:20:00,2025-02-01T03:20:00,0.4371,519.49595,0.0,519.49595,0.0,0.0,0.0,,,0,0,False,519.49595,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,32.89403333333331,0.0,0.0,0.0,0.0,0.0,10656.217116628595,10687.423136657446,227.07167974499998,0.0,227.07167974499998
2025-02-01,21,2025-02-01T03:30:00,2025-02-01T03:20:00,498.84833333333336,0.0,2025-02-01T03:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T03:30:00,2025-02-01T03:30:00,0.4356,512.11,0.0,512.11,0.0,0.0,0.0,,,0,0,False,512.11,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,13.261666666666656,0.0,0.0,0.0,0.0,0.0,10687.423136657446,10700.004258328427,223.075116,0.0,223.075116
2025-02-01,22,2025-02-01T03:40:00,2025-02-01T03:30:00,518.3097333333334,0.0,2025-02-01T03:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T03:40:00,2025-02-01T03:40:00,0.4353,505.44893333333334,0.0,505.44893333333334,0.0,0.0,0.0,,,0,0,False,505.44893333333334,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,0.0,12.86080000000004,0.0,0.0,0.0,0.0,10700.004258328427,10686.447784817796,220.02192068000002,0.0,220.02192068000002
2025-02-01,23,2025-02-01T03:50:00,2025-02-01T03:40:00,509.13346666666666,0.0,2025-02-01T03:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T03:50:00,2025-02-01T03:50:00,0.436,513.3439333333333,0.0,513.3439333333333,0.0,0.0,0.0,,,0,0,False,513.3439333333333,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,4.210466666666662,0.0,0.0,0.0,0.0,0.0,10686.447784817796,10690.442184221462,223.81795493333334,0.0,223.81795493333334
2025-02-01,24,2025-02-01T04:00:00,2025-02-01T03:50:00,483.6166666666666,0.0,2025-02-01T04:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T04:00:00,2025-02-01T04:00:00,0.4378,526.1366666666667,0.0,526.1366666666667,0.0,0.0,0.0,,,0,0,False,526.1366666666667,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,42.52000000000004,0.0,0.0,0.0,0.0,0.0,10690.442184221462,10730.78019805457,230.34263266666667,0.0,230.34263266666667
2025-02-01,25,2025-02-01T04:10:00,2025-02-01T04:00:00,491.1868,0.0,2025-02-01T04:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T04:10:00,2025-02-01T04:10:00,0.4401,520.9297333333333,0.0,520.9297333333333,0.0,0.0,0.0,,,0,0,False,520.9297333333333,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,29.74293333333327,0.0,0.0,0.0,0.0,0.0,10730.78019805457,10758.996822142934,229.26117563999998,0.0,229.26117563999998
2025-02-01,26,2025-02-01T04:20:00,2025-02-01T04:10:00,504.64528333333334,0.0,2025-02-01T04:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T04:20:00,2025-02-01T04:20:00,0.4389,521.74715,0.0,521.74715,0.0,0.0,0.0,,,0,0,False,521.74715,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,17.101866666666695,0.0,0.0,0.0,0.0,0.0,10758.996822142934,10775.221077415086,228.99482413500002,0.0,228.99482413500002
2025-02-01,27,2025-02-01T04:30:00,2025-02-01T04:20:00,505.5783333333333,0.0,2025-02-01T04:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T04:30:00,2025-02-01T04:30:00,0.4364,535.505,0.0,535.505,0.0,0.0,0.0,,,0,0,False,535.505,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,26.119277777771483,0.0,0.0,3.8073888888951934,3.8073888888951934,0.0,10775.221077415086,10800.0,233.694382,0.0,233.694382
2025-02-01,28,2025-02-01T04:40:00,2025-02-01T04:30:00,503.2309666666667,0.0,2025-02-01T04:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T04:40:00,2025-02-01T04:40:00,0.4393,545.0267,0.0,545.0267,0.0,0.0,0.0,,,0,0,False,545.0267,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,0.0,0.0,0.0,41.79573333333332,41.79573333333332,0.0,10800.0,10800.0,239.43022931000002,0.0,239.43022931000002
2025-02-01,29,2025-02-01T04:50:00,2025-02-01T04:40:00,502.84698333333336,0.00023333333333333333,2025-02-01T04:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T04:50:00,2025-02-01T04:50:00,0.4422,552.6250666666666,0.0002833333333333333,552.6250666666666,0.0002833333333333333,0.0,0.0,,,0,0,False,552.6247833333333,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,0.0,0.0,0.0,49.77803333333327,49.77803333333327,0.0,10800.0,10800.0,244.37067918999998,0.0,244.37067918999998
2025-02-01,30,2025-02-01T05:00:00,2025-02-01T04:50:00,499.64166666666665,0.0,2025-02-01T05:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T05:00:00,2025-02-01T05:00:00,0.4395,552.055,0.0,552.055,0.0,0.0,0.0,,,0,0,False,552.055,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,0.0,0.0,0.0,52.4133333333333,52.4133333333333,0.0,10800.0,10800.0,242.62817249999998,0.0,242.62817249999998
2025-02-01,31,2025-02-01T05:10:00,2025-02-01T05:00:00,488.78358333333335,0.0,2025-02-01T05:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T05:10:00,2025-02-01T05:10:00,0.4333,534.5888666666666,0.0,534.5888666666666,0.0,0.0,0.0,,,0,0,False,534.5888666666666,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,0.0,0.0,0.0,45.80528333333325,45.80528333333325,0.0,10800.0,10800.0,231.63735592666666,0.0,231.63735592666666
2025-02-01,32,2025-02-01T05:20:00,2025-02-01T05:10:00,498.51875,0.003316666666666667,2025-02-01T05:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T05:20:00,2025-02-01T05:20:00,0.4439,534.8818666666667,0.003966666666666667,534.8818666666667,0.003966666666666667,0.0,0.0,,,0,0,False,534.8779000000001,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,0.0,0.0,0.0,36.36246666666676,36.36246666666676,0.0,10800.0,10800.0,237.43229981000005,0.0,237.43229981000005
2025-02-01,33,2025-02-01T05:30:00,2025-02-01T05:20:00,529.2233333333334,0.0,2025-02-01T05:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T05:30:00,2025-02-01T05:30:00,0.4301,560.1850000000001,0.0,560.1850000000001,0.0,0.0,0.0,,,0,0,False,560.1850000000001,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0,0.0,0.0,0.0,30.9616666666667,30.9616666666667,0.0,10800.0,10800.0,240.93556850000002,0.0,240.93556850000002
2025-02-01,34,2025-02-01T05:40:00,2025-02-01T05:30:00,547.4103166666666,0.0,2025-02-01T05:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T05:40:00,2025-02-01T05:40:00,0.3713,579.5323999999999,0.0,579.5323999999999,0.0,0.0,0.0,,,0,0,False,1412.865733333333,833.3333333333333,0.0,10009.430584957905,10800.0,0.0,1.0,0.0,0.0,0.0,865.4554166666665,865.4554166666665,0.0,10800.0,10800.0,524.5970467866666,0.0,524.5970467866666
2025-02-01,35,2025-02-01T05:50:00,2025-02-01T05:40:00,531.2274,0.04623333333333333,2025-02-01T05:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T05:50:00,2025-02-01T05:50:00,0.5708,564.9387,0.055266666666666665,564.9387,0.055266666666666665,0.0,0.0,,,0,0,False,0.0,0.0,564.8834333333334,10800.0,10204.560579390261,0.0,0.0,0.0,531.1811666666666,0.0,0.0,0.0,0.0,10800.0,10240.08588771594,0.0,0.0,0.0
2025-02-01,36,2025-02-01T06:00:00,2025-02-01T05:50:00,510.98333333333335,0.0,2025-02-01T06:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T06:00:00,2025-02-01T06:00:00,0.9099,540.6216666666667,0.0,540.6216666666667,0.0,0.0,0.0,,,0,0,False,0.0,0.0,540.6216666666667,10204.560579390261,9634.695306355929,0.0,0.0,0.0,510.98333333333335,0.0,0.0,0.0,0.0,10240.08588771594,9701.46216114315,0.0,0.0,0.0
2025-02-01,37,2025-02-01T06:10:00,2025-02-01T06:00:00,535.1871833333333,0.0,2025-02-01T06:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T06:10:00,2025-02-01T06:10:00,0.9368,556.1276666666666,0.0,556.1276666666666,0.0,0.0,0.0,,,0,0,False,0.0,0.0,556.1276666666666,9634.695306355929,9048.485274188739,0.0,0.0,0.0,535.1871833333333,0.0,0.0,0.0,0.0,9701.46216114315,9137.325336522004,0.0,0.0,0.0
2025-02-01,38,2025-02-01T06:20:00,2025-02-01T06:10:00,533.9993499999999,0.6440166666666667,2025-02-01T06:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T06:20:00,2025-02-01T06:20:00,0.8758,561.1043333333333,0.7697166666666666,561.1043333333333,0.7697166666666666,0.0,0.0,,,0,0,False,0.0,0.0,560.3346166666666,9048.485274188739,8457.840727354069,0.0,0.0,0.0,533.3553333333333,0.0,0.0,0.0,0.0,9137.325336522004,8575.119451344784,0.0,0.0,0.0
2025-02-01,39,2025-02-01T06:30:00,2025-02-01T06:20:00,504.52,0.0,2025-02-01T06:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T06:30:00,2025-02-01T06:30:00,0.8759,546.345,0.0,546.345,0.0,0.0,0.0,,,0,0,False,0.0,0.0,546.345,8457.840727354069,7881.942531272504,0.0,0.0,0.0,504.52,0.0,0.0,0.0,0.0,8575.119451344784,8043.308676308734,0.0,0.0,0.0
2025-02-01,40,2025-02-01T06:40:00,2025-02-01T06:30:00,519.5536833333333,0.0,2025-02-01T06:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T06:40:00,2025-02-01T06:40:00,0.8601,560.0128666666667,0.0,560.0128666666667,0.0,0.0,0.0,,,0,0,False,0.0,0.0,560.0128666666667,7881.942531272504,7291.6371387168865,0.0,0.0,0.0,519.5536833333333,0.0,0.0,0.0,0.0,8043.308676308734,7495.651007621002,0.0,0.0,0.0
2025-02-01,41,2025-02-01T06:50:00,2025-02-01T06:40:00,566.415,14.934916666666666,2025-02-01T06:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T06:50:00,2025-02-01T06:50:00,0.8442,610.9114833333333,13.259183333333333,610.9114833333333,13.259183333333333,0.0,0.0,,,0,0,False,0.0,0.0,597.6523,7291.6371387168865,6661.656299770803,0.0,0.0,0.0,551.4800833333333,0.0,0.0,0.0,0.0,7495.651007621002,6914.339958436736,0.0,0.0,0.0
2025-02-01,42,2025-02-01T07:00:00,2025-02-01T06:50:00,608.7916666666666,56.75,2025-02-01T07:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T07:00:00,2025-02-01T07:00:00,0.8334,649.165,55.9375,649.165,55.9375,0.0,0.0,,,0,0,False,0.0,0.0,593.2275,6661.656299770803,6036.339609554958,0.0,0.0,0.0,552.0416666666666,0.0,0.0,0.0,0.0,6914.339958436736,6332.436948442697,0.0,0.0,0.0
2025-02-01,43,2025-02-01T07:10:00,2025-02-01T07:00:00,617.2140499999999,102.656,2025-02-01T07:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T07:10:00,2025-02-01T07:10:00,0.8092,618.7758,103.31348333333334,618.7758,103.31348333333334,0.0,0.0,,,0,0,False,0.0,0.0,515.4623166666667,6036.339609554958,5492.994620003745,0.0,0.0,0.0,514.5580499999999,0.0,0.0,0.0,0.0,6332.436948442697,5790.045139651096,0.0,0.0,0.0
2025-02-01,44,2025-02-01T07:20:00,2025-02-01T07:10:00,595.3964666666667,147.48791666666668,2025-02-01T07:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T07:20:00,2025-02-01T07:20:00,0.7972,625.5180166666667,150.46263333333334,625.5180166666667,150.46263333333334,0.0,0.0,,,0,0,False,0.0,0.0,475.05538333333334,5492.994620003745,4992.242277984503,0.0,0.0,0.0,447.90855,0.0,0.0,0.0,0.0,5790.045139651096,5317.908072496626,0.0,0.0,0.0
2025-02-01,45,2025-02-01T07:30:00,2025-02-01T07:20:00,579.5366666666666,190.11249999999998,2025-02-01T07:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T07:30:00,2025-02-01T07:30:00,0.7644,675.8149999999999,197.025,675.8149999999999,197.025,0.0,0.0,,,0,0,False,0.0,0.0,478.78999999999996,4992.242277984503,4487.553304347163,0.0,0.0,0.0,389.4241666666667,0.0,0.0,0.0,0.0,5317.908072496626,4907.418958303397,0.0,0.0,0.0
2025-02-01,46,2025-02-01T07:40:00,2025-02-01T07:30:00,609.0003666666667,231.34661666666668,2025-02-01T07:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T07:40:00,2025-02-01T07:40:00,0.6899,669.2161,241.96583333333334,669.2161,241.96583333333334,0.0,0.0,,,0,0,False,0.0,0.0,427.2502666666667,4487.553304347163,4037.191979820169,0.0,0.0,0.0,377.65374999999995,0.0,0.0,0.0,0.0,4907.418958303397,4509.336952668792,0.0,0.0,0.0
2025-02-01,47,2025-02-01T07:50:00,2025-02-01T07:40:00,640.2366833333333,279.07533333333333,2025-02-01T07:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T07:50:00,2025-02-01T07:50:00,0.86,637.9203333333334,280.73695000000004,637.9203333333334,280.73695000000004,0.0,0.0,,,0,0,False,0.0,0.0,357.1833833333333,4037.191979820169,3660.6876352540494,0.0,0.0,0.0,361.16134999999997,0.0,0.0,0.0,0.0,4509.336952668792,4128.639463061708,0.0,0.0,0.0
2025-02-01,48,2025-02-01T08:00:00,2025-02-01T07:50:00,633.9416666666667,334.01875,2025-02-01T08:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T08:00:00,2025-02-01T08:00:00,1.1617,622.8166666666667,321.28125,622.8166666666667,321.28125,0.0,0.0,,,0,0,False,0.0,0.0,301.5354166666667,3660.6876352540494,3342.841397962528,0.0,0.0,0.0,299.9229166666667,0.0,0.0,0.0,0.0,4128.639463061708,3812.4929500125268,0.0,0.0,0.0
2025-02-01,49,2025-02-01T08:10:00,2025-02-01T08:00:00,590.91065,388.68441666666666,2025-02-01T08:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T08:10:00,2025-02-01T08:10:00,1.1683,631.4833333333333,377.16546666666665,631.4833333333333,377.16546666666665,0.0,0.0,,,0,0,False,0.0,0.0,254.3178666666667,3342.841397962528,3074.766828515301,0.0,0.0,0.0,202.22623333333337,0.0,0.0,0.0,0.0,3812.4929500125268,3599.327783355861,0.0,0.0,0.0
2025-02-01,50,2025-02-01T08:20:00,2025-02-01T08:10:00,568.5581666666667,438.7655666666667,2025-02-01T08:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T08:20:00,2025-02-01T08:20:00,1.0956,643.00775,431.90816666666666,643.00775,431.90816666666666,0.0,0.0,,,0,0,False,0.0,0.0,211.09958333333333,3074.766828515301,2852.2483297000163,0.0,0.0,0.0,129.7926,0.0,0.0,0.0,0.0,3599.327783355861,3462.514370210804,0.0,0.0,0.0
2025-02-01,51,2025-02-01T08:30:00,2025-02-01T08:20:00,574.2283333333334,487.94374999999997,2025-02-01T08:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T08:30:00,2025-02-01T08:30:00,1.0849,645.4266666666666,482.98125,645.4266666666666,482.98125,0.0,0.0,,,0,0,False,0.0,0.0,162.44541666666663,2852.2483297000163,2681.015825659435,0.0,0.0,0.0,86.28458333333339,0.0,0.0,0.0,0.0,3462.514370210804,3371.562433446825,0.0,0.0,0.0
