date,interval_start,interval_end,intervals,emergency_kwh
2025-04-16,2025-04-16 20:10:00,2025-04-16 20:40:00,3,1501.9776039950762
2025-04-16,2025-04-16 21:00:00,2025-04-16 21:50:00,5,108.47056114378918
2025-04-17,2025-04-17 08:30:00,2025-04-17 09:10:00,4,193.18091318697182
2025-04-17,2025-04-17 19:50:00,2025-04-17 20:40:00,5,3009.4203800500622
2025-04-17,2025-04-17 21:20:00,2025-04-17 21:30:00,1,9.291219624056158
2025-04-18,2025-04-18 06:40:00,2025-04-18 07:10:00,3,194.91885410700675
2025-04-18,2025-04-18 21:30:00,2025-04-18 21:50:00,2,295.45889085752884
2025-04-19,2025-04-19 07:00:00,2025-04-19 07:30:00,3,106.00105327986485
2025-04-19,2025-04-19 20:40:00,2025-04-19 21:10:00,3,284.8480827054335
2025-04-19,2025-04-19 21:20:00,2025-04-19 21:40:00,2,471.20858270789785
2025-04-20,2025-04-20 20:10:00,2025-04-20 20:40:00,3,1788.884543809077
2025-04-21,2025-04-21 20:30:00,2025-04-21 21:30:00,6,266.88929394589763
2025-04-22,2025-04-22 19:50:00,2025-04-22 20:40:00,5,2962.847224908499
2025-04-22,2025-04-22 21:20:00,2025-04-22 21:40:00,2,70.58876877688037
2025-04-23,2025-04-23 08:50:00,2025-04-23 09:00:00,1,14.294300431489795
2025-04-23,2025-04-23 19:40:00,2025-04-23 20:40:00,6,3995.8100259051944
2025-04-23,2025-04-23 21:40:00,2025-04-23 21:50:00,1,20.172442287042124
2025-04-24,2025-04-24 20:20:00,2025-04-24 20:40:00,2,908.2789984705435
2025-04-24,2025-04-24 21:10:00,2025-04-24 21:50:00,4,99.67801638367094
2025-04-25,2025-04-25 06:30:00,2025-04-25 07:00:00,3,213.93678660729032
2025-04-25,2025-04-25 21:30:00,2025-04-25 21:50:00,2,452.16397540464334
2025-04-26,2025-04-26 06:40:00,2025-04-26 07:10:00,3,107.06575010848177
2025-04-26,2025-04-26 20:40:00,2025-04-26 21:10:00,3,232.47222958588696
2025-04-26,2025-04-26 21:30:00,2025-04-26 21:50:00,2,463.33763570291154
2025-04-27,2025-04-27 08:40:00,2025-04-27 09:10:00,3,216.72419627346324
2025-04-27,2025-04-27 20:00:00,2025-04-27 20:40:00,4,2264.5905364216896
2025-04-27,2025-04-27 21:00:00,2025-04-27 21:20:00,2,39.88019824902938
2025-04-27,2025-04-27 21:30:00,2025-04-27 21:50:00,2,15.824194170750639
2025-04-28,2025-04-28 20:30:00,2025-04-28 21:00:00,3,500.1276646251537
2025-04-29,2025-04-29 20:10:00,2025-04-29 20:40:00,3,2089.810063520139
2025-04-30,2025-04-30 08:10:00,2025-04-30 08:40:00,3,300.2498926237628
2025-04-30,2025-04-30 20:10:00,2025-04-30 21:20:00,7,1868.7364611433661
2025-05-01,2025-05-01 08:20:00,2025-05-01 09:10:00,5,547.2128880721166
2025-05-01,2025-05-01 20:10:00,2025-05-01 21:50:00,10,2762.635079910775
2025-05-02,2025-05-02 06:40:00,2025-05-02 07:30:00,5,443.4912041614645
2025-05-02,2025-05-02 20:30:00,2025-05-02 21:50:00,8,1874.6328826954339
2025-05-03,2025-05-03 20:20:00,2025-05-03 21:50:00,9,2368.9040008203315
2025-05-04,2025-05-04 20:10:00,2025-05-04 21:50:00,10,2336.2834262616784
2025-05-05,2025-05-05 20:10:00,2025-05-05 21:50:00,10,1909.3987928636402
2025-05-06,2025-05-06 07:40:00,2025-05-06 09:50:00,13,2323.2460104913216
2025-05-06,2025-05-06 19:50:00,2025-05-06 22:00:00,13,4061.3813414588717
2025-05-07,2025-05-07 08:10:00,2025-05-07 09:20:00,7,852.2739198463476
2025-05-07,2025-05-07 19:40:00,2025-05-07 22:00:00,14,4711.426979043445
2025-05-08,2025-05-08 20:00:00,2025-05-08 20:10:00,1,35.99924999999996
2025-05-08,2025-05-08 20:20:00,2025-05-08 20:40:00,2,1280.7747273704672
2025-05-09,2025-05-09 06:30:00,2025-05-09 07:30:00,6,449.6880803775924
2025-05-09,2025-05-09 20:30:00,2025-05-09 20:50:00,2,557.195129120895
2025-05-09,2025-05-09 21:20:00,2025-05-09 21:30:00,1,26.944894584984773
2025-05-10,2025-05-10 20:30:00,2025-05-10 21:00:00,3,526.4308190922824
2025-05-11,2025-05-11 19:10:00,2025-05-11 19:30:00,2,41.18071666666651
2025-05-11,2025-05-11 20:20:00,2025-05-11 20:40:00,2,1525.1334597002133
2025-05-12,2025-05-12 08:40:00,2025-05-12 09:00:00,2,31.6441810031529
2025-05-12,2025-05-12 19:40:00,2025-05-12 21:00:00,8,4266.770548756134
2025-05-13,2025-05-13 20:20:00,2025-05-13 20:40:00,2,1379.4239933218032
2025-05-15,2025-05-15 20:30:00,2025-05-15 20:40:00,1,399.56309034588867
2025-05-15,2025-05-15 20:50:00,2025-05-15 21:30:00,4,63.01720232719988
2025-05-16,2025-05-16 06:00:00,2025-05-16 07:10:00,7,537.0976181492866
2025-05-17,2025-05-17 06:10:00,2025-05-17 07:00:00,5,271.5410973202112
2025-05-17,2025-05-17 20:30:00,2025-05-17 20:50:00,2,632.4862231924644
2025-05-18,2025-05-18 20:20:00,2025-05-18 20:30:00,1,3.869818958106407
2025-05-19,2025-05-19 20:20:00,2025-05-19 20:40:00,2,800.0689765848683
2025-05-19,2025-05-19 21:30:00,2025-05-19 21:40:00,1,0.9876008224959154
2025-05-20,2025-05-20 19:50:00,2025-05-20 20:50:00,6,3317.313672952896
2025-05-21,2025-05-21 08:20:00,2025-05-21 09:10:00,5,295.16677508160103
2025-05-21,2025-05-21 19:50:00,2025-05-21 21:10:00,8,3359.1750779241956
2025-05-22,2025-05-22 20:20:00,2025-05-22 20:40:00,2,1390.3045749688367
2025-05-23,2025-05-23 06:00:00,2025-05-23 07:00:00,6,579.7629433296936
2025-05-23,2025-05-23 20:30:00,2025-05-23 21:00:00,3,595.10241521704
2025-05-24,2025-05-24 06:10:00,2025-05-24 06:50:00,4,195.57857080896764
2025-05-25,2025-05-25 20:20:00,2025-05-25 21:00:00,4,1524.470440054246
2025-05-26,2025-05-26 08:20:00,2025-05-26 09:10:00,5,555.1381539634308
2025-05-26,2025-05-26 19:30:00,2025-05-26 20:40:00,7,4712.856612705375
2025-05-27,2025-05-27 08:00:00,2025-05-27 08:50:00,5,716.531170992667
2025-05-27,2025-05-27 20:20:00,2025-05-27 20:40:00,2,1609.4420837423609
2025-05-28,2025-05-28 20:20:00,2025-05-28 20:40:00,2,902.1049554455432
2025-05-29,2025-05-29 19:10:00,2025-05-29 19:20:00,1,17.817433333333383
2025-05-29,2025-05-29 20:10:00,2025-05-29 20:40:00,3,2056.306003580373
2025-05-29,2025-05-29 21:10:00,2025-05-29 21:40:00,3,96.47487855207548
2025-05-30,2025-05-30 06:20:00,2025-05-30 07:10:00,5,263.5317979938968
2025-05-30,2025-05-30 20:40:00,2025-05-30 20:50:00,1,163.32342516818235
2025-05-31,2025-05-31 20:40:00,2025-05-31 20:50:00,1,22.92033823106823
2025-06-01,2025-06-01 09:50:00,2025-06-01 10:50:00,6,627.699512224608
2025-06-01,2025-06-01 18:50:00,2025-06-01 21:50:00,18,2769.928377018057
2025-06-02,2025-06-02 18:50:00,2025-06-02 21:50:00,18,3572.347705822726
2025-06-03,2025-06-03 18:50:00,2025-06-03 21:50:00,18,4849.784735899428
2025-06-04,2025-06-04 18:50:00,2025-06-04 19:20:00,3,119.05231666666646
2025-06-04,2025-06-04 19:30:00,2025-06-04 20:10:00,4,146.1253548039141
2025-06-04,2025-06-04 20:20:00,2025-06-04 21:50:00,9,2149.5141757096662
2025-06-05,2025-06-05 08:50:00,2025-06-05 10:00:00,7,886.4801174706079
2025-06-05,2025-06-05 18:50:00,2025-06-05 22:00:00,19,6228.731170903458
2025-06-05,2025-06-05 23:50:00,2025-06-06 00:00:00,1,3.2192140107910916
2025-06-06,2025-06-06 02:10:00,2025-06-06 03:30:00,8,276.9213747614723
2025-06-06,2025-06-06 03:50:00,2025-06-06 05:30:00,10,474.64837599667254
2025-06-06,2025-06-06 05:50:00,2025-06-06 07:40:00,11,1401.642298533303
2025-06-06,2025-06-06 20:00:00,2025-06-07 00:00:00,24,4446.44098044762
2025-06-07,2025-06-07 19:50:00,2025-06-07 23:00:00,19,3966.790752059352
2025-06-07,2025-06-07 23:10:00,2025-06-08 00:00:00,5,298.38959156847955
2025-06-08,2025-06-08 20:00:00,2025-06-08 20:40:00,4,1935.4713587871495
2025-06-09,2025-06-09 18:50:00,2025-06-09 19:10:00,2,49.69870143979972
2025-06-09,2025-06-09 19:30:00,2025-06-09 19:50:00,2,23.37601548710893
2025-06-09,2025-06-09 20:20:00,2025-06-09 20:40:00,2,71.334898486047
2025-06-10,2025-06-10 19:00:00,2025-06-10 19:20:00,2,27.839930207397515
2025-06-10,2025-06-10 19:50:00,2025-06-10 20:10:00,2,14.324667048082574
2025-06-10,2025-06-10 20:30:00,2025-06-10 21:10:00,4,629.1033425259794
2025-06-11,2025-06-11 09:50:00,2025-06-11 10:50:00,6,883.4225226394403
2025-06-11,2025-06-11 18:50:00,2025-06-11 19:00:00,1,18.423418348314726
2025-06-11,2025-06-11 19:20:00,2025-06-11 19:30:00,1,23.414605008473018
2025-06-12,2025-06-12 20:30:00,2025-06-12 20:40:00,1,142.353309827595
2025-06-12,2025-06-12 21:00:00,2025-06-12 21:20:00,2,14.40249221206966
2025-06-13,2025-06-13 20:50:00,2025-06-13 21:00:00,1,27.765431178947573
2025-06-15,2025-06-15 19:40:00,2025-06-15 20:40:00,6,3626.588261878572
2025-06-16,2025-06-16 09:30:00,2025-06-16 10:20:00,5,514.1283725495941
2025-06-16,2025-06-16 19:10:00,2025-06-16 19:20:00,1,11.411960815013913
2025-06-16,2025-06-16 20:00:00,2025-06-16 20:10:00,1,18.695742189826547
2025-06-16,2025-06-16 20:20:00,2025-06-16 20:50:00,3,902.0332460336814
2025-06-16,2025-06-16 21:00:00,2025-06-16 21:30:00,3,69.5583415166964
2025-06-17,2025-06-17 19:20:00,2025-06-17 19:40:00,2,54.24720530049365
2025-06-17,2025-06-17 20:00:00,2025-06-17 20:40:00,4,2047.1556516364399
2025-06-18,2025-06-18 19:50:00,2025-06-18 20:00:00,1,20.638449921872848
2025-06-18,2025-06-18 20:20:00,2025-06-18 20:30:00,1,14.675102699715808
2025-06-19,2025-06-19 19:10:00,2025-06-19 19:30:00,2,107.40260669882036
2025-06-19,2025-06-19 20:00:00,2025-06-19 21:10:00,7,1943.8257652648253
2025-06-20,2025-06-20 06:40:00,2025-06-20 07:10:00,3,274.77840164606505
2025-06-22,2025-06-22 19:10:00,2025-06-22 19:30:00,2,13.823718147142813
2025-06-22,2025-06-22 19:50:00,2025-06-22 21:10:00,8,2481.342565627161
2025-06-23,2025-06-23 20:20:00,2025-06-23 20:40:00,2,685.1627354300596
2025-06-24,2025-06-24 10:30:00,2025-06-24 10:50:00,2,85.21170430365973
2025-06-24,2025-06-24 19:00:00,2025-06-24 19:20:00,2,13.548299419728323
2025-06-25,2025-06-25 18:50:00,2025-06-25 19:00:00,1,20.891055794525414
2025-06-25,2025-06-25 20:00:00,2025-06-25 20:40:00,4,2309.6166464515563
2025-06-26,2025-06-26 19:00:00,2025-06-26 19:10:00,1,22.204038862983793
2025-06-26,2025-06-26 19:30:00,2025-06-26 19:50:00,2,30.874023712111807
2025-06-26,2025-06-26 20:20:00,2025-06-26 20:40:00,2,1139.420831730544
2025-06-29,2025-06-29 19:20:00,2025-06-29 20:40:00,8,5175.520154896745
2025-06-30,2025-06-30 18:50:00,2025-06-30 19:00:00,1,64.61696993991484
2025-06-30,2025-06-30 19:30:00,2025-06-30 19:40:00,1,20.956900196380275
2025-07-01,2025-07-01 07:50:00,2025-07-01 10:10:00,14,3872.6589676244876
2025-07-01,2025-07-01 18:30:00,2025-07-01 21:50:00,20,10546.888064743052
2025-07-02,2025-07-02 07:50:00,2025-07-02 09:50:00,12,2217.012143218366
2025-07-02,2025-07-02 18:50:00,2025-07-02 21:50:00,18,9172.043546270446
2025-07-03,2025-07-03 08:00:00,2025-07-03 10:30:00,15,2852.141368166139
2025-07-03,2025-07-03 18:50:00,2025-07-03 21:50:00,18,6985.450046826114
2025-07-04,2025-07-04 04:30:00,2025-07-04 07:20:00,17,4398.633419982354
2025-07-04,2025-07-04 19:50:00,2025-07-04 21:50:00,12,3918.048583359696
2025-07-05,2025-07-05 05:10:00,2025-07-05 07:30:00,14,2731.4290208534394
2025-07-05,2025-07-05 19:50:00,2025-07-05 21:50:00,12,3922.771780264208
2025-07-06,2025-07-06 08:00:00,2025-07-06 09:40:00,10,2326.316971539806
2025-07-06,2025-07-06 09:50:00,2025-07-06 10:10:00,2,195.78462166666685
2025-07-06,2025-07-06 15:50:00,2025-07-06 21:50:00,36,13216.018259336326
2025-07-07,2025-07-07 08:00:00,2025-07-07 09:20:00,8,1716.5759997516286
2025-07-07,2025-07-07 18:50:00,2025-07-07 22:00:00,19,6968.379131160979
2025-07-08,2025-07-08 18:50:00,2025-07-08 19:00:00,1,65.00203943830479
2025-07-08,2025-07-08 20:30:00,2025-07-08 20:40:00,1,100.02737869739747
2025-07-09,2025-07-09 19:20:00,2025-07-09 19:40:00,2,57.395440172731355
2025-07-09,2025-07-09 20:30:00,2025-07-09 20:40:00,1,156.871670658447
2025-07-10,2025-07-10 18:50:00,2025-07-10 19:30:00,4,103.33031146298788
2025-07-10,2025-07-10 20:20:00,2025-07-10 20:40:00,2,202.52257555942663
2025-07-10,2025-07-10 20:50:00,2025-07-10 21:00:00,1,42.97600342681953
2025-07-11,2025-07-11 06:50:00,2025-07-11 07:40:00,5,559.0328076339824
2025-07-12,2025-07-12 20:30:00,2025-07-12 20:40:00,1,465.1138672509517
2025-07-13,2025-07-13 19:10:00,2025-07-13 19:30:00,2,42.41044996907692
2025-07-13,2025-07-13 19:50:00,2025-07-13 20:00:00,1,29.919971707654327
2025-07-14,2025-07-14 18:50:00,2025-07-14 19:00:00,1,51.02667695635819
2025-07-14,2025-07-14 19:20:00,2025-07-14 19:40:00,2,14.31789010616717
2025-07-14,2025-07-14 20:20:00,2025-07-14 20:40:00,2,1476.8240147826314
2025-07-14,2025-07-14 21:00:00,2025-07-14 21:20:00,2,11.816838489838915
2025-07-15,2025-07-15 19:10:00,2025-07-15 19:20:00,1,10.273711394486213
2025-07-16,2025-07-16 18:50:00,2025-07-16 19:00:00,1,27.978777397434783
2025-07-16,2025-07-16 20:00:00,2025-07-16 20:10:00,1,50.67523123118701
2025-07-17,2025-07-17 20:00:00,2025-07-17 20:50:00,5,2117.803353438339
2025-07-17,2025-07-17 21:10:00,2025-07-17 21:20:00,1,26.8097599439737
2025-07-18,2025-07-18 06:30:00,2025-07-18 07:40:00,7,465.5372768312163
2025-07-18,2025-07-18 20:30:00,2025-07-18 20:40:00,1,79.26401252817084
2025-07-19,2025-07-19 20:30:00,2025-07-19 20:50:00,2,17.58389475657839
2025-07-19,2025-07-19 21:00:00,2025-07-19 21:20:00,2,18.173611727117738
2025-07-20,2025-07-20 20:20:00,2025-07-20 20:40:00,2,935.2576662707852
2025-07-21,2025-07-21 20:30:00,2025-07-21 20:40:00,1,14.066149855267895
2025-07-22,2025-07-22 19:20:00,2025-07-22 19:30:00,1,2.6082381520016042
2025-07-22,2025-07-22 19:40:00,2025-07-22 20:10:00,3,66.14701108487372
2025-07-22,2025-07-22 20:30:00,2025-07-22 20:40:00,1,562.0518088288812
2025-07-23,2025-07-23 19:00:00,2025-07-23 19:20:00,2,9.458360022597049
2025-07-23,2025-07-23 19:30:00,2025-07-23 19:50:00,2,10.498966643389508
2025-07-24,2025-07-24 19:50:00,2025-07-24 20:00:00,1,7.839027925963592
2025-07-25,2025-07-25 05:50:00,2025-07-25 07:10:00,8,1136.052603917578
2025-07-25,2025-07-25 07:30:00,2025-07-25 07:50:00,2,46.83441316666663
2025-07-25,2025-07-25 20:30:00,2025-07-25 20:40:00,1,198.92104865577312
2025-07-25,2025-07-25 21:20:00,2025-07-25 21:50:00,3,131.1879268900514
2025-07-26,2025-07-26 20:30:00,2025-07-26 20:50:00,2,179.47058227152536
2025-07-26,2025-07-26 21:20:00,2025-07-26 21:30:00,1,2.9743589037580467
2025-07-27,2025-07-27 18:50:00,2025-07-27 19:00:00,1,9.64428573356031
2025-07-27,2025-07-27 19:50:00,2025-07-27 20:40:00,5,3394.6409711909064
2025-07-28,2025-07-28 10:00:00,2025-07-28 10:30:00,3,68.49385440761296
2025-07-28,2025-07-28 20:20:00,2025-07-28 20:40:00,2,1404.3241336678389
2025-07-28,2025-07-28 20:50:00,2025-07-28 21:40:00,5,168.04705809750897
2025-07-29,2025-07-29 18:50:00,2025-07-29 19:10:00,2,59.936650357022586
2025-07-29,2025-07-29 20:20:00,2025-07-29 20:50:00,3,1472.3885911667558
2025-07-30,2025-07-30 09:20:00,2025-07-30 10:00:00,4,129.76540123191828
2025-07-30,2025-07-30 19:20:00,2025-07-30 20:40:00,8,5710.515742876312
2025-07-30,2025-07-30 20:50:00,2025-07-30 21:00:00,1,4.290679418771129
2025-07-31,2025-07-31 19:10:00,2025-07-31 19:20:00,1,8.914883537935111
2025-07-31,2025-07-31 19:50:00,2025-07-31 20:50:00,6,3459.9857635307317
2025-08-01,2025-08-01 05:50:00,2025-08-01 07:20:00,9,1001.2302407018504
2025-08-01,2025-08-01 20:30:00,2025-08-01 20:50:00,2,101.42317231620825
2025-08-03,2025-08-03 19:10:00,2025-08-03 20:10:00,6,107.4509381537257
2025-08-03,2025-08-03 20:20:00,2025-08-03 20:50:00,3,1169.5584043448596
2025-08-03,2025-08-03 21:30:00,2025-08-03 21:50:00,2,37.21611515517142
2025-08-04,2025-08-04 18:50:00,2025-08-04 19:00:00,1,38.31575585593407
2025-08-05,2025-08-05 19:40:00,2025-08-05 20:10:00,3,55.770037676451466
2025-08-05,2025-08-05 20:20:00,2025-08-05 20:40:00,2,1216.5529845560397
2025-08-05,2025-08-05 21:10:00,2025-08-05 21:20:00,1,70.0596054560896
2025-08-05,2025-08-05 21:40:00,2025-08-05 21:50:00,1,25.606291262217564
2025-08-06,2025-08-06 20:00:00,2025-08-06 20:10:00,1,14.878682995084546
2025-08-06,2025-08-06 21:10:00,2025-08-06 21:50:00,4,66.92962747726851
2025-08-07,2025-08-07 18:50:00,2025-08-07 19:00:00,1,20.843958749181297
2025-08-07,2025-08-07 19:20:00,2025-08-07 19:40:00,2,15.587524627865378
2025-08-07,2025-08-07 20:00:00,2025-08-07 20:10:00,1,34.40891557962914
2025-08-07,2025-08-07 20:20:00,2025-08-07 20:40:00,2,830.1010013197255
2025-08-08,2025-08-08 20:30:00,2025-08-08 21:10:00,4,287.11777161762836
2025-08-08,2025-08-08 21:40:00,2025-08-08 21:50:00,1,23.22168457755354
2025-08-09,2025-08-09 06:50:00,2025-08-09 07:20:00,3,229.40586736681888
2025-08-09,2025-08-09 20:30:00,2025-08-09 20:40:00,1,80.16364575930731
2025-08-09,2025-08-09 21:00:00,2025-08-09 21:50:00,5,299.8630941719899
2025-08-10,2025-08-10 20:20:00,2025-08-10 20:40:00,2,50.4146672904327
2025-08-11,2025-08-11 18:50:00,2025-08-11 19:40:00,5,199.3103082256414
2025-08-11,2025-08-11 20:00:00,2025-08-11 20:10:00,1,27.443909436059812
2025-08-11,2025-08-11 20:20:00,2025-08-11 20:50:00,3,1622.170824100508
2025-08-12,2025-08-12 18:50:00,2025-08-12 20:00:00,7,233.57541371298885
2025-08-12,2025-08-12 20:20:00,2025-08-12 21:00:00,4,1796.4566288969093
2025-08-13,2025-08-13 18:50:00,2025-08-13 19:30:00,4,174.82064315175955
2025-08-13,2025-08-13 19:50:00,2025-08-13 20:50:00,6,3429.457524364783
2025-08-14,2025-08-14 18:50:00,2025-08-14 19:20:00,3,135.3042394294664
2025-08-14,2025-08-14 20:20:00,2025-08-14 21:20:00,6,1648.7769923275237
2025-08-14,2025-08-14 21:30:00,2025-08-14 21:50:00,2,32.96842736180652
2025-08-15,2025-08-15 06:10:00,2025-08-15 07:20:00,7,1177.946878454623
2025-08-15,2025-08-15 20:30:00,2025-08-15 20:50:00,2,141.12750179078068
2025-08-15,2025-08-15 21:10:00,2025-08-15 21:50:00,4,165.51753765780305
2025-08-16,2025-08-16 06:00:00,2025-08-16 07:20:00,8,1030.955650347834
2025-08-16,2025-08-16 20:30:00,2025-08-16 20:40:00,1,510.59212694182804
2025-08-17,2025-08-17 19:00:00,2025-08-17 19:50:00,5,210.0649684263575
2025-08-17,2025-08-17 20:20:00,2025-08-17 20:40:00,2,1401.9505629117348
2025-08-18,2025-08-18 19:00:00,2025-08-18 19:20:00,2,65.21398465000357
2025-08-18,2025-08-18 19:40:00,2025-08-18 20:00:00,2,60.028595327639664
2025-08-18,2025-08-18 20:20:00,2025-08-18 21:50:00,9,471.88058333061883
2025-08-19,2025-08-19 19:20:00,2025-08-19 20:10:00,5,184.22552795530987
2025-08-19,2025-08-19 20:30:00,2025-08-19 20:40:00,1,259.25044181255385
2025-08-19,2025-08-19 20:50:00,2025-08-19 21:00:00,1,4.879464976939289
2025-08-19,2025-08-19 21:10:00,2025-08-19 21:50:00,4,183.2011531761415
2025-08-20,2025-08-20 09:10:00,2025-08-20 09:30:00,2,69.60842920951895
2025-08-20,2025-08-20 19:00:00,2025-08-20 19:20:00,2,15.592162384910694
2025-08-20,2025-08-20 19:30:00,2025-08-20 20:10:00,4,210.36970343026724
2025-08-20,2025-08-20 20:20:00,2025-08-20 20:40:00,2,1163.1334726756145
2025-08-20,2025-08-20 20:50:00,2025-08-20 21:00:00,1,61.843984505983755
2025-08-21,2025-08-21 19:10:00,2025-08-21 20:00:00,5,45.11744803266993
2025-08-21,2025-08-21 20:20:00,2025-08-21 20:40:00,2,659.9993284965741
2025-08-22,2025-08-22 06:00:00,2025-08-22 07:20:00,8,1052.0416651503926
2025-08-22,2025-08-22 20:30:00,2025-08-22 21:30:00,6,789.7112444872671
2025-08-22,2025-08-22 21:40:00,2025-08-22 21:50:00,1,0.41222085435351796
2025-08-23,2025-08-23 20:20:00,2025-08-23 20:50:00,3,1319.588117443608
2025-08-23,2025-08-23 21:20:00,2025-08-23 21:50:00,3,170.5162228749218
2025-08-24,2025-08-24 18:50:00,2025-08-24 19:00:00,1,15.486093238927083
2025-08-24,2025-08-24 19:40:00,2025-08-24 20:00:00,2,15.961859776901974
2025-08-24,2025-08-24 20:30:00,2025-08-24 21:40:00,7,718.1731874563493
2025-08-25,2025-08-25 19:20:00,2025-08-25 19:40:00,2,95.33134011323432
2025-08-25,2025-08-25 20:00:00,2025-08-25 20:10:00,1,7.468404911111293
2025-08-25,2025-08-25 20:30:00,2025-08-25 20:40:00,1,41.842654078943724
2025-08-25,2025-08-25 20:50:00,2025-08-25 21:00:00,1,2.905555956949388
2025-08-26,2025-08-26 19:00:00,2025-08-26 19:10:00,1,22.278716508664388
2025-08-26,2025-08-26 19:40:00,2025-08-26 20:00:00,2,9.57953328157464
2025-08-26,2025-08-26 20:30:00,2025-08-26 20:50:00,2,842.3544203822407
2025-08-26,2025-08-26 21:10:00,2025-08-26 21:20:00,1,13.710211182100874
2025-08-27,2025-08-27 18:50:00,2025-08-27 19:00:00,1,41.46127696312169
2025-08-27,2025-08-27 19:20:00,2025-08-27 19:30:00,1,15.992878265183435
2025-08-27,2025-08-27 20:00:00,2025-08-27 20:40:00,4,2304.0333868127236
2025-08-27,2025-08-27 21:40:00,2025-08-27 21:50:00,1,24.05921232321882
2025-08-28,2025-08-28 18:50:00,2025-08-28 19:00:00,1,80.01534432640415
2025-08-28,2025-08-28 19:20:00,2025-08-28 20:40:00,8,5757.541167262103
2025-08-28,2025-08-28 21:30:00,2025-08-28 21:50:00,2,82.41248369804252
2025-08-29,2025-08-29 20:40:00,2025-08-29 21:00:00,2,26.45655129563347
2025-08-30,2025-08-30 20:30:00,2025-08-30 20:50:00,2,444.2233126333693
2025-08-31,2025-08-31 19:00:00,2025-08-31 19:30:00,3,84.17209702148432
2025-08-31,2025-08-31 20:00:00,2025-08-31 20:50:00,5,2400.015950245838
2025-09-08,2025-09-08 19:50:00,2025-09-08 21:50:00,12,3838.7950307855235
2025-09-09,2025-09-09 08:10:00,2025-09-09 08:50:00,4,289.72276597366437
2025-09-09,2025-09-09 19:30:00,2025-09-09 19:40:00,1,2.352616666666563
2025-09-09,2025-09-09 19:50:00,2025-09-09 20:40:00,5,3476.697950426019
2025-09-09,2025-09-09 20:50:00,2025-09-09 21:50:00,6,192.87317156466196
2025-09-10,2025-09-10 08:40:00,2025-09-10 09:40:00,6,628.195747226777
2025-09-10,2025-09-10 20:00:00,2025-09-10 20:40:00,4,2651.4520283650672
2025-09-10,2025-09-10 20:50:00,2025-09-10 21:50:00,6,253.76491800973966
2025-09-11,2025-09-11 09:00:00,2025-09-11 09:20:00,2,54.44450653997353
2025-09-11,2025-09-11 19:50:00,2025-09-11 20:00:00,1,6.071666666666715
2025-09-11,2025-09-11 20:30:00,2025-09-11 21:50:00,8,1035.4454441765633
2025-09-12,2025-09-12 05:50:00,2025-09-12 07:40:00,11,2304.0881237189787
2025-09-12,2025-09-12 20:30:00,2025-09-12 21:50:00,8,1091.7982397213323
