date,grid_plan_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,selected_tau,selected_terminal
2025-02-18,80238.7405786662,49836.1884858114,44.999999999999886,202.89263333333284,50039.08111914473,21621.02312013391,17273.99719299557,3845.326868194523,3589.130470520023,256.1963976744998,1508.2380181881929,1773.828611869191,0.8,1200.0
2025-02-19,79573.92033020695,49444.92745312364,103.53882420665059,458.03828061302625,49902.965733736666,22587.105866141355,18790.5434039232,3001.5693088621156,2865.6369588621155,135.93235000000004,1773.828611869191,1223.84233148175,0.8,1200.0
2025-02-20,79817.8281896335,49301.50104999489,39.31574272402145,182.5581997526498,49484.059249747545,22424.340637565296,17816.343186904032,4256.01274836292,3864.1982650295868,391.81448333333344,1223.84233148175,1609.8120309527083,0.8,equal_initial
2025-02-21,34535.507949966974,18018.133578050278,143.22866316072498,818.2238598774044,18836.35743792768,18222.159414659574,14816.161696500905,5712.476861635696,467.1545283023626,5245.3223333333335,1609.8120309527083,1547.3536191453186,0.7,equal_initial
2025-02-22,34650.888767825,18040.486715528394,69.3070496643933,390.22376563955345,18430.710481167946,18239.95375210666,14675.353907499411,3310.8330895488193,187.62793954881795,3123.2051500000016,1547.3536191453186,1657.363209930854,0.7,equal_initial
2025-02-23,78602.19251849466,48477.03618025259,30.2356847067299,136.42752224079982,48613.46370249339,22852.91704305445,18392.92924247648,2640.5867192900832,2640.5867192900832,0.0,1657.363209930854,1788.4005014837755,0.8,1200.0
2025-02-24,77345.66493182672,47666.991374625344,47.33587531348621,213.73214621836945,47880.72352084371,21224.196770708655,17319.259849090588,5285.030268855471,4317.528368855471,967.5018999999999,1788.4005014837755,1646.5555405764658,0.8,1200.0
2025-02-25,77713.34549448702,47985.96023132604,91.74812004817215,410.1045604758259,48396.064791801866,20142.221029577635,16380.210814293887,8221.760165918104,6614.124724700378,1607.6354412177257,1646.5555405764658,1574.3202290920244,0.8,1200.0
2025-02-26,77048.10229441733,47521.71884542453,12.319999999999936,56.04983999999971,47577.76868542453,21885.871458930127,17211.192573485336,3570.895375639212,2808.973813934156,761.9215617050562,1574.3202290920244,2148.0572382565438,0.8,1200.0
2025-02-27,75342.97948212276,46472.58459606736,63.74118577430083,298.8464703236308,46771.43106639099,22636.37094436831,18638.530978733943,4452.296502262685,3945.732902262687,506.5635999999984,2148.0572382565438,1811.312222928087,0.8,1200.0
2025-02-28,33049.943168582126,17232.576244054864,88.00420863019362,512.6790074784797,17745.255251533345,17076.864745032948,14303.777851424686,7072.266933604057,569.0765836040546,6503.190350000003,1811.312222928087,1287.4039918747608,0.7,1200.0
2025-03-01,33800.34086132673,17563.126513502353,0.0,0.0,17563.126513502353,16815.93602676752,13408.239492237353,6733.878393463232,135.3134713804263,6598.564922082805,1287.4039918747608,1523.702535701804,0.7,equal_initial
2025-03-02,75267.83337056768,46142.34005064431,3024.226879922932,20487.276716674623,66629.61676731893,21169.647124454357,17055.13402826303,1819.2400876326114,1819.2400876326114,0.0,1523.702535701804,1626.2360274184705,0.8,1200.0
2025-03-03,73810.30713880675,45284.878417077074,2993.6479882342287,18232.53696916123,63517.4153862383,21855.743719526774,17939.658230202826,870.7230043836995,870.7230043836995,0.0,1626.2360274184705,1363.4517858783165,0.7,1200.0
2025-03-04,75945.16791331465,46572.099295736516,0.0,0.0,46572.099295736516,23308.879690114933,18555.846233537202,1992.67652340359,1768.9128857249134,223.76363767867662,1363.4517858783165,1723.836580829305,0.7,equal_initial
2025-03-05,76530.37322696736,47052.037437333,3.2866666666666333,14.95268999999985,47066.990127332996,20831.604380765093,17017.53753986769,6589.12103606997,6127.968555474151,461.15248059581916,1723.836580829305,1563.9054792204458,0.7,1200.0
2025-03-06,75968.76449866411,46813.83909143052,0.0,0.0,46813.83909143052,20717.807991630776,16848.513332867948,6158.815706567945,5144.617139901278,1014.1985666666665,1563.9054792204458,1489.3623018348815,0.7,1200.0
2025-03-07,32894.56420530578,17218.818195183332,0.0,0.0,17218.818195183332,15729.436969598559,12723.22874403837,8966.070446412255,651.4416542881053,8314.62879212415,1489.3623018348815,1508.9347477642827,0.7,1200.0
2025-03-08,31719.688194640283,16755.45151426073,127.95793594312632,520.6046527191473,17276.056166979877,16085.205978226708,12822.602988326722,9521.903624016757,775.7961406834245,8746.107483333333,1508.9347477642827,1738.2834744719603,0.7,1200.0
2025-03-09,73126.2954431369,44699.57805535729,0.0,0.0,44699.57805535729,21641.05408579662,17362.729392606874,5514.4456999471495,4520.476033280483,993.9696666666671,1738.2834744719603,1923.310604347949,0.7,1200.0
2025-03-10,71266.74448684786,43638.838807166496,615.887303520957,3462.3802342179206,47101.21904138442,21504.532079950906,17773.89332129762,109.92158171552887,109.92158171552887,0.0,1923.310604347949,1528.619119306402,0.7,1200.0
2025-03-11,71793.35987319442,43634.31695476269,0.0,0.0,43634.31695476269,21327.780086410385,16944.473306643795,3471.13429342783,2619.6949934278296,851.4393000000005,1528.619119306402,1896.4286341381946,0.7,1200.0
2025-03-12,70604.39737295914,43033.888909598114,0.0,0.0,43033.888909598114,20633.58928509783,17156.527463669223,4691.800868197198,3321.9533061751545,1369.8475620220433,1896.4286341381946,1403.850697760442,0.7,1200.0
2025-03-13,70132.80781590287,42562.08346698189,1925.823430809352,11748.873704167432,54310.95717114932,20978.395333503606,16896.64417767017,431.26207421212087,431.26207421212087,0.0,1403.850697760442,1510.3574116134982,0.7,1200.0
2025-03-14,29089.721391984785,15203.011884171849,668.6556303567749,2616.0834087835224,17819.09529295537,15241.34370128809,12624.810068495506,11112.417406215642,383.8739395489728,10728.54346666667,1510.3574116134982,1200.0,0.6,1200.0
2025-03-15,30299.974696661102,15710.100652778057,651.2297870357133,2518.3065332752776,18228.407186053333,15401.138084138265,12474.921848151995,7100.863097710545,484.0194477105434,6616.843650000002,1200.0,1200.0,0.6,equal_initial
2025-03-16,70526.98555677872,42624.10878636267,1.6399999999999864,7.461179999999938,42631.569966362666,22357.139712408843,17490.592719742097,2311.0316307786397,2138.969895020662,172.06173575797737,1200.0,1887.4338303434051,0.7,equal_initial
2025-03-17,69799.91931084378,42285.16642387926,0.0,0.0,42285.16642387926,19405.7660401493,15680.275825496677,8216.297662857822,6003.204829524489,2213.0928333333336,1887.4338303434051,1930.0945714814698,0.7,1200.0
2025-03-18,67810.18619787174,41024.91494575779,521.5689373870844,2563.4116138750396,43588.32655963283,21505.5204880761,17795.825862007947,3496.102142523997,2493.5762403871518,1002.525902136845,1930.0945714814698,1511.9231640744642,0.7,1200.0
2025-03-19,68552.98644059959,41440.87822979897,0.0,0.0,41440.87822979897,22065.699212578333,17397.909199983642,4419.725978004895,2917.0130936207975,1502.7128843840974,1511.9231640744642,2040.042233190918,0.7,1200.0
2025-03-20,67686.66539609167,41165.82703381063,0.0,0.0,41165.82703381063,21236.71877563124,17483.608476777204,1724.5932805709674,937.0519646659086,787.5413159050588,2040.042233190918,1726.8574903954677,0.7,1200.0
2025-03-21,28971.778535568792,15148.363524196957,558.7558954319271,1997.832481429091,17146.196005626047,14632.640816182497,12326.61080246374,15191.039900615297,922.2211339486308,14268.818766666665,1726.8574903954677,1200.0,0.7,1200.0
2025-03-22,30665.196338400237,15972.61127660458,0.0,0.0,15972.61127660458,15449.759012146058,11817.57525964952,11151.812852570367,524.5093389133073,10627.30351365706,1200.0,1974.1439335430944,0.7,equal_initial
2025-03-23,65383.87435320234,39388.29858738105,24.78904372467298,172.9283690233187,39561.22695640436,21312.838831302644,17524.4369370353,2850.5413859930045,2397.260587126937,453.28079886606736,1974.1439335430944,1684.1022850095765,0.7,1200.0
2025-03-24,64802.36506680715,39199.79064252134,0.0,0.0,39199.79064252134,21645.87992504037,17679.863897836112,2837.8519562695537,1203.6243568183872,1634.2275994511663,1684.1022850095765,1521.1009977280037,0.7,1200.0
2025-03-25,64534.56366424168,38870.430734966976,579.4922040282584,3176.34375935545,42046.774494322424,21777.000605194393,17811.620170761937,198.55071717081455,198.55071717081455,0.0,1521.1009977280037,1329.7124637785782,0.7,1200.0
2025-03-26,65002.22001442105,39025.93674819818,0.0,0.0,39025.93674819818,21225.96336190994,17051.680297000195,5235.382082844641,3057.7907417853294,2177.5913410593116,1329.7124637785782,1486.768048386198,0.7,equal_initial
2025-03-27,64594.284020951076,38968.9484067482,0.0,0.0,38968.9484067482,21323.711092305275,17204.70533832,1758.2888669657953,1557.0136617703545,201.27520519544072,1486.768048386198,1561.7687666609468,0.7,1200.0
2025-03-28,28889.56549834019,14917.066999719837,129.1063984981441,500.428959644348,15417.495959364183,14877.381424782316,12127.720826446752,15447.130531836106,718.4570485027702,14728.673483333336,1561.7687666609468,1476.1666862464183,0.7,1200.0
2025-03-29,28987.857319951476,14787.88014546369,0.0,0.0,14787.88014546369,14445.775095399385,11799.293012687252,18634.16605390601,174.3274512001426,18459.838602705866,1476.1666862464183,1367.0387024533634,0.7,1200.0
2025-03-30,62805.06168969163,37799.274491442106,0.0,0.0,37799.274491442106,21414.815591506973,16898.740404638025,2943.3668028226853,1527.9430618805868,1415.4237409420987,1367.0387024533634,1863.9945074340567,0.7,1200.0
2025-03-31,61243.841520679314,36916.63168835274,341.2631050842263,2371.292597414252,39287.924285766996,19519.9165211403,16032.854779063971,1146.6534003538752,503.46160305944903,643.1917972944261,1863.9945074340567,1617.6362886114734,0.7,1200.0
2025-04-01,61860.05991006641,37273.01503676597,1877.1086675421018,12795.364109000671,50068.379145766645,18239.420282182033,14801.608703080838,90.50548184065337,90.50548184065337,0.0,1617.6362886114734,1586.8826502632621,0.7,1200.0
2025-04-02,63932.176832500125,38341.62890882019,1261.7761740899819,6221.720222777773,44563.34913159796,21447.27225588293,17250.29207939195,561.6374300991272,561.6374300991272,0.0,1586.8826502632621,1722.4364812335155,0.8,1200.0
2025-04-03,62911.0639348614,37639.29806648485,16.4285998076911,79.67870906730182,37718.97677555215,21367.216105679967,17532.406127623464,3229.15228994592,1801.0911626301458,1428.0611273157742,1722.4364812335155,1472.4797234305283,0.7,1200.0
2025-04-04,28113.45465396862,14248.665707616467,0.0,0.0,14248.665707616467,14285.859872899573,11723.362470730739,19120.15500179979,551.6015306078134,18568.553471191975,1472.4797234305283,1303.7953082282124,0.7,1200.0
2025-04-05,29264.906324744443,14851.52025966447,0.0,0.0,14851.52025966447,14010.849048804675,11303.905118876542,14513.847411482979,454.5616771586255,14059.285734324352,1303.7953082282124,1353.6648756229297,0.7,1200.0
2025-04-06,63858.36896213534,37989.74797436841,0.0,0.0,37989.74797436841,20716.228696009566,16524.423185913725,5256.487185372835,2341.5407565327046,2914.9464288401305,1353.6648756229297,1637.8004954607338,0.7,1200.0
2025-04-07,62366.27160681677,37163.90176007868,0.0,0.0,37163.90176007868,19576.830604949097,16090.830370217773,5637.552088752113,3212.556744422203,2424.99534432991,1637.8004954607338,1378.247628561845,0.7,1200.0
2025-04-08,62973.76362005163,37537.95779244609,0.0,0.0,37537.95779244609,21486.583441092465,17537.444636210093,4671.431198502588,2852.439022461384,1818.9921760412035,1378.247628561845,1230.1231297560698,0.7,1200.0
2025-04-09,62392.843701832884,37302.41715215445,1629.9692958836392,11145.437650512858,48447.85480266731,19569.205654054073,15766.036428321922,1085.3327553177096,1085.3327553177096,0.0,1230.1231297560698,1324.5899647137114,0.7,equal_initial
2025-04-10,62578.487923879,37365.84788320532,0.0,0.0,37365.84788320532,21482.771539823887,17019.170911495617,3654.249395550728,2375.2012918113533,1279.0481037393747,1324.5899647137114,1748.8944488934096,0.7,1200.0
2025-04-11,27820.34125137392,14113.248807189699,0.0,0.0,14113.248807189699,13510.81811101213,11322.061274029202,20314.934247724326,556.1893053392805,19758.744942385045,1748.8944488934096,1328.5626665496568,0.7,1200.0
2025-04-12,29004.49954383406,14699.92550801092,0.0,0.0,14699.92550801092,13426.864052657394,10451.023631529302,17003.498572705965,508.1208376436676,16495.3777350623,1328.5626665496568,1800.4918344643065,0.7,1200.0
2025-04-13,62334.5299128844,37191.536567520314,0.0,0.0,37191.536567520314,20417.13290096761,16304.539592261803,3945.5781208452618,2302.5566688290537,1643.021452016208,1800.4918344643065,2059.7563428220387,0.8,1200.0
2025-04-14,59311.94864300846,35313.20077265673,18.872207308320867,117.80664445861427,35431.00741711535,19617.06946338313,16366.643614849318,3552.3632017829636,1981.9885566511216,1570.374645131842,2059.7563428220387,1529.9592878120593,0.7,1200.0
2025-04-15,60767.46529866927,36337.680549051314,0.0,0.0,36337.680549051314,19254.430849367553,15268.56349420066,6642.169110169039,3466.28066016904,3175.8884499999995,1529.9592878120593,1893.8765031310138,0.7,1200.0
2025-04-16,59592.644598268125,35646.407088578984,0.0,0.0,35646.407088578984,19494.74190646705,16177.82071393886,496.1314557399314,496.1314557399314,0.0,1893.8765031310138,1463.7878701303998,0.7,1200.0
2025-04-17,59797.232462770044,35716.25759981753,0.0,0.0,35716.25759981753,20120.36687286307,16055.68243940615,2864.205679313122,1450.9540225710025,1413.2516567421196,1463.7878701303998,1732.4709008114387,0.7,1200.0
2025-04-18,27132.461069254303,13587.397443648038,0.0,0.0,13587.397443648038,13491.377607958722,10788.567939203002,18075.53421716525,554.0546488213436,17521.479568343904,1732.4709008114387,1887.4130377487334,0.7,1200.0
2025-04-19,26241.141268676252,13113.631626673288,0.0,0.0,13113.631626673288,12904.443599904725,10692.450391729913,17244.468810501443,496.79665178470054,16747.67215871674,1887.4130377487334,1620.9118424075205,0.7,1200.0
2025-04-20,58684.919614555736,34942.45401152264,0.0,0.0,34942.45401152264,20453.95814417799,16311.518854020282,2584.735441064698,1058.153916750482,1526.5815243142158,1620.9118424075205,1905.5643343673983,0.7,1200.0
2025-04-21,58832.35089888083,35052.35129424278,0.0,0.0,35052.35129424278,18208.638631700916,15122.233753761555,7229.035637608135,3070.909542358665,4158.12609524947,1905.5643343673983,1490.8571542742775,0.7,1200.0
2025-04-22,57820.75961489303,34626.99620774041,0.0,0.0,34626.99620774041,19720.642665361327,15914.739347341547,1861.9269802065814,735.3492070102764,1126.5777731963053,1490.8571542742775,1556.391833831091,0.7,1200.0
2025-04-23,58731.58583303947,34935.91084423418,0.0,0.0,34935.91084423418,18914.477248167936,14965.394383848432,3382.5862520533005,1548.5289783071235,1834.057273746177,1556.391833831091,1951.2053751284193,0.7,1200.0
2025-04-24,57195.57012622802,34208.92926837134,0.0,0.0,34208.92926837134,17972.793096099882,14920.7641297216,7053.43445984974,2215.099226516407,4838.335233333333,1951.2053751284193,1548.0923508165367,0.7,1200.0
2025-04-25,25436.78259431342,12467.642849937729,163.01838808619794,346.30766092513977,12813.95051086287,12621.058321542538,10528.86920811235,21507.25421896943,325.98975059214933,21181.264468377278,1548.0923508165367,1208.3012756355445,0.7,1200.0
2025-04-26,26233.41777725439,12798.926893486303,56.02792991576375,136.09980917098065,12935.026702657284,13182.65411432673,10685.420980676643,23722.018940186736,99.2947509093982,23622.724189277338,1208.3012756355445,1200.0,0.7,equal_initial
2025-04-27,55100.60512220099,32529.358191388375,952.3258454733444,6587.301319403305,39116.65951079168,20343.878955047963,16216.683707744944,3352.2645370379805,1129.1913825112301,2223.0731545267504,1200.0,1490.953606493233,0.7,equal_initial
2025-04-28,55969.70725522558,33419.62945399347,4487.958236401396,30327.205405199322,63746.83485919279,15567.3732207668,12499.08364538073,767.408599574236,767.408599574236,0.0,1490.953606493233,1613.718788093655,0.7,1200.0
2025-04-29,56449.74105644254,33556.851661700166,503.45072891284786,3512.0722848960268,37068.923946596195,18353.138346714593,14696.726248991985,5863.565970966112,1463.7550281677557,4399.810942798357,1613.718788093655,1801.8474679234766,0.7,1200.0
2025-04-30,55661.327270722366,33283.39108580626,0.0,0.0,33283.39108580626,18170.368680812247,15037.740748592732,4271.844905169518,2299.5526484660545,1972.2922567034632,1801.8474679234766,1446.5784488847946,0.7,1200.0
2025-05-01,54702.70270128274,32929.21736742262,2530.973832581678,13418.041477539286,46347.25884496191,19877.407961469467,16319.679926067973,2664.569698462926,573.170417478661,2091.399280984265,1446.5784488847946,1203.2679185762304,0.7,1200.0
2025-05-02,26029.44081951493,13049.199500891169,2609.498549297893,13021.013410276786,26070.212911167953,13107.693082507569,10620.172523549742,11861.098726521663,5.849376521663885,11855.24935,1203.2679185762304,1200.0,0.7,equal_initial
2025-05-03,26941.802741432908,13499.666577504333,1262.1757224819244,6714.064498483865,20213.7310759882,13296.660083808467,10770.29466788486,16810.441397991224,48.955180241998406,16761.486217749225,1200.0,1200.0,0.7,equal_initial
2025-05-04,57838.62634854333,34608.39676416671,1362.1274555449145,7463.487927436727,42071.88469160344,18040.24351327849,14571.389709943027,3997.2326674194455,1349.9734174194464,2647.259249999999,1200.0,1245.7861509028378,0.7,equal_initial
2025-05-05,58766.75916869129,35070.575492462,1402.7348735806686,8259.191094391826,43329.766586853824,20992.558131285747,17040.346606843243,1141.2757178294626,1141.2757178294626,0.0,1245.7861509028378,1205.37001701196,0.7,equal_initial
2025-05-06,57817.88504340809,34673.19735691124,1536.7154025501086,7478.734949036011,42151.93230594725,20942.54935506601,16968.297992914228,2510.266717139747,1515.6894032444684,994.5773138952786,1205.37001701196,1200.0,0.7,equal_initial
2025-05-07,58804.48415122041,35191.29928596099,1833.6175819149805,11256.947723465284,46448.24700942627,19889.070928241057,16035.184335751908,1716.3691906462418,705.4826606884382,1010.8865299578038,1200.0,1283.2923512481484,0.7,equal_initial
2025-05-08,62558.749360882415,38723.692144303786,35.99924999999996,243.22893262499974,38966.92107692878,20313.367839091552,15310.044438701401,1764.912810492262,1723.1057379738754,41.80707251838665,1283.2923512481484,2554.162918984547,0.7,equal_initial
2025-05-09,28392.248802908245,15617.494806971532,0.0,0.0,15617.494806971532,12973.862925479587,10257.97222133496,17176.972248763614,592.9823851292424,16583.98986363437,2554.162918984547,2832.892639321777,0.7,1200.0
2025-05-10,28227.570939890997,15595.795303994197,0.0,0.0,15595.795303994197,11717.809990834918,9839.445102375565,14228.160768098309,471.3636020441354,13756.797166054173,2832.892639321777,2446.204850655905,0.7,1200.0
2025-05-11,62203.42542621403,38370.6169397399,41.18071666666651,277.3610394583323,38647.97797919823,18483.42120618261,14710.045081911,2987.1509352757525,1872.9286540474693,1114.2222812282835,2446.204850655905,2736.7894007635937,0.7,1200.0
2025-05-12,62601.78855631513,38540.991542259464,0.0,0.0,38540.991542259464,16054.289154347907,13019.957161596427,7636.261330230317,4626.579030230317,3009.6823000000004,2736.7894007635937,2719.0305712362333,0.7,1200.0
2025-05-13,62271.18745620124,38316.53604753556,0.0,0.0,38316.53604753556,18009.88929842891,14646.594695441447,5778.680086547105,3358.5466361050635,2420.1334504420415,2719.0305712362333,2653.936833776204,0.7,1200.0
2025-05-14,62636.39987495722,38625.204159699526,0.0,0.0,38625.204159699526,17525.743961960405,14196.57189473858,6293.079024402061,3601.3691216812413,2691.7099027208196,2653.936833776204,2653.137627608812,0.7,1200.0
2025-05-15,61333.19579866935,37844.65369746602,0.0,0.0,37844.65369746602,18278.65352588596,14536.286486513161,4825.770475963224,2500.398409296557,2325.372066666667,2653.137627608812,2952.4963714471055,0.7,1200.0
2025-05-16,26233.417093675875,14521.496875025505,0.0,0.0,14521.496875025505,10900.844687471325,9877.80607712685,22494.87194999807,838.1570447140336,21656.714905284036,2952.4963714471055,1787.9165044747954,0.7,1200.0
2025-05-17,29313.263165778408,15771.003117181035,0.0,0.0,15771.003117181035,13466.47978754321,9892.53947946012,15290.523774361984,238.54679321232805,15051.976981149655,1787.9165044747954,2916.0377805302237,0.7,equal_initial
2025-05-18,59845.24222108852,37148.69734642891,0.0,0.0,37148.69734642891,18392.259082155266,14853.603931500647,2630.4189704338996,2630.4189704338996,0.0,2916.0377805302237,2965.0665861359075,0.7,1200.0
2025-05-19,59239.79779404187,36452.04560974202,67.00333333333333,451.90398166666665,36903.94959140868,16864.81684632243,14405.462894803502,9332.23062585628,4635.938442522948,4696.292183333333,2965.0665861359075,2137.331864711095,0.7,1200.0
2025-05-20,59582.16276289446,36651.06704116778,0.0,0.0,36651.06704116778,18277.409341353614,14844.438513036424,1621.7971179106023,1210.2505168678679,411.5466010427345,2137.331864711095,2093.179701888879,0.7,1200.0
2025-05-21,59979.27853500674,36845.94268139864,0.0,0.0,36845.94268139864,17646.954815567486,14126.82836547678,5096.536801582705,1519.8312164363172,3576.705585146388,2093.179701888879,2278.9630742587533,0.7,1200.0
2025-05-22,58607.02908737182,36038.30961857525,2.5699999999999363,17.33336499999957,36055.64298357525,18280.34898334887,14503.037630250386,4015.6569176066696,1479.8695803161906,2535.7873372904787,2278.9630742587533,2616.7909034389686,0.7,1200.0
2025-05-23,26399.293707800396,14468.88814199171,244.16030398701983,1046.53338617782,15515.42152816953,11806.484157814333,9595.822174048884,18011.843144688635,624.4756113553015,17387.367533333334,2616.7909034389686,2580.6020076397785,0.7,1200.0
2025-05-24,27607.786231031343,15226.013152918495,0.0,0.0,15226.013152918495,11437.643456674788,8995.360521264913,21411.001912288135,947.1661616492645,20463.83575063887,2580.6020076397785,2879.6360950194107,0.7,1200.0
2025-05-25,58696.55767963342,36075.59167634864,0.0,0.0,36075.59167634864,16758.54407520128,13739.598725979535,7132.602147078343,3324.6496104528314,3807.952536625511,2879.6360950194107,2696.1049560566366,0.7,1200.0
2025-05-26,57022.35235481236,35454.59534647116,642.009109685243,4478.655549164255,39933.25089563541,17062.188867128098,14516.12003061075,538.4596779802532,538.4596779802532,0.0,2696.1049560566366,1923.052680237764,0.7,1200.0
2025-05-27,60332.996331143186,37019.792387310365,0.0,0.0,37019.792387310365,18718.72101670602,14052.854425630376,6276.76244006754,3249.7193771045795,3027.043062962961,1923.052680237764,3155.61890012832,0.7,equal_initial
2025-05-28,57367.54944601705,35594.35581720724,0.0,0.0,35594.35581720724,18014.74577270466,15020.879614076242,2099.859187388636,1507.423667002308,592.4355203863283,3155.61890012832,2679.02385770002,0.7,1200.0
2025-05-29,57653.674920168014,35456.864072808465,17.817433333333383,119.77769558333367,35576.6417683918,19139.70525185283,16018.41925942636,440.0828610748739,440.0828610748739,0.0,2679.02385770002,2106.5149627827286,0.7,1200.0
2025-05-30,27736.28388870405,14811.915299477347,0.0,0.0,14811.915299477347,13281.518421779312,9858.416660272924,17716.948860530996,40.87426106000066,17676.074599470994,2106.5149627827286,3106.085253191973,0.7,equal_initial
2025-05-31,26131.50469866008,14143.512356081726,0.0,0.0,14143.512356081726,11888.904645068324,10318.623511682743,16172.0420152745,536.0432858225676,15635.99872945193,3106.085253191973,2340.9621985504145,0.7,1200.0
2025-06-01,59398.14004102261,36258.95682301346,13147.430425789616,78150.23141328662,114409.18823630008,12081.896491920103,10813.202137150656,52.04981204278465,52.04981204278465,0.0,2340.9621985504145,1200.0,0.7,1200.0
2025-06-02,62662.60934330593,37944.30922205892,9781.532489080064,60139.50824246668,98083.81746452561,17872.778926450916,14476.950930425242,407.506386360315,407.506386360315,0.0,1200.0,1200.0,0.7,equal_initial
2025-06-03,64947.10708657744,39289.41201864643,6893.345662202968,41169.78541207898,80459.19743072541,18570.37013743194,15041.999811319873,119.71558933500955,119.71558933500955,0.0,1200.0,1200.0,0.7,equal_initial
2025-06-04,70283.63285216484,42526.585530848475,3374.496114295456,19622.2083104874,62148.79384133588,20281.751432230765,16428.21866010692,159.33537766978407,159.33537766978407,0.0,1200.0,1200.0,0.8,equal_initial
2025-06-05,72194.28395689391,43921.22509181978,3377.6565985742664,18175.988082542954,62097.21317436274,21986.324474207624,17808.922824108173,245.22088870206017,245.22088870206017,0.0,1200.0,1200.0,0.8,equal_initial
2025-06-06,31109.531321508115,17135.84111924722,4418.321509412428,23825.99519673787,40961.836315985085,13191.779460985308,10685.341363398102,2166.419333333338,0.0,2166.419333333338,1200.0,1200.0,0.8,equal_initial
