date,available_time,s_kwh,x1,x2
2025-05-21,2025-05-22 00:00:00,0.0,0.13282903374582483,0.9049398102120656
2025-05-22,2025-05-23 00:00:00,216.58713813602287,0.12626837114862283,0.9046408604498888
2025-05-23,2025-05-24 00:00:00,682.9093381563342,-0.32141944354828883,0.9090090132248614
2025-05-24,2025-05-25 00:00:00,0.0,-0.3158953977796141,0.8993302006279462
2025-05-25,2025-05-26 00:00:00,0.0,0.1018080084459636,0.9165242891958618
2025-05-26,2025-05-27 00:00:00,1148.8027075589603,0.10649603581140127,0.9238796605562883
2025-05-27,2025-05-28 00:00:00,0.0,0.11908394366019548,0.9089264622589549
2025-05-28,2025-05-29 00:00:00,542.601852436447,0.10302376021200456,0.9223319210971671
2025-05-29,2025-05-30 00:00:00,179.36820839919812,0.0958856303799857,0.9283482756413561
2025-05-30,2025-05-31 00:00:00,842.3797532336214,-0.3357584974035235,0.9306941884318023
2025-05-31,2025-06-01 00:00:00,1465.7728931774782,-0.3573136976037773,0.932607823765808
2025-06-01,2025-06-02 00:00:00,7839.694043175441,0.09417970620808959,0.923558954554385
2025-06-02,2025-06-03 00:00:00,8087.784138723261,0.12879884197990937,0.8981739546491202
2025-06-03,2025-06-04 00:00:00,3949.0634122206593,0.15264225336424095,0.8783454545161495
2025-06-04,2025-06-05 00:00:00,5485.741882776202,0.17436663566362404,0.863272312894277
2025-06-05,2025-06-06 00:00:00,4432.057664771536,0.20955896486745734,0.8373255114756575
2025-06-06,2025-06-07 00:00:00,7378.37816402473,-0.20016420409327954,0.8135301247804466
2025-06-07,2025-06-08 00:00:00,5152.509590614072,-0.19307215622076124,0.7790065494967112
2025-06-08,2025-06-09 00:00:00,154.0779440846096,0.33642295438266717,0.7536461355827093
2025-06-09,2025-06-10 00:00:00,0.0,0.36197401026067544,0.7578012940099236
2025-06-10,2025-06-11 00:00:00,225.08620432058115,0.3621675714802278,0.7568362296726244
2025-06-11,2025-06-12 00:00:00,1694.516333493269,0.36715406666222394,0.7409968360183805
2025-06-12,2025-06-13 00:00:00,910.6427486605929,0.3839836208524765,0.728933590782206
2025-06-13,2025-06-14 00:00:00,0.0,-0.021908333120453635,0.7206648496521876
2025-06-14,2025-06-15 00:00:00,302.85685117296975,-0.06037022137299965,0.733527095227048
2025-06-15,2025-06-16 00:00:00,659.5784602552444,0.3655089930619476,0.734999070145647
2025-06-16,2025-06-17 00:00:00,334.3928521824347,0.3889377041034437,0.7278292433842702
2025-06-17,2025-06-18 00:00:00,2394.0191251249494,0.3755380755300279,0.7224101881217054
2025-06-18,2025-06-19 00:00:00,341.9902274639553,0.40081524127689344,0.7117482052852016
2025-06-19,2025-06-20 00:00:00,0.0,0.39642339691905665,0.7173934950096732
2025-06-20,2025-06-21 00:00:00,116.84871498121447,-0.042805604724268635,0.7301913610511656
2025-06-21,2025-06-22 00:00:00,0.0,-0.07239758980392308,0.7340758462856954
2025-06-22,2025-06-23 00:00:00,953.6060253942593,0.34164731346740956,0.7517353656145638
2025-06-23,2025-06-24 00:00:00,98.90573437961166,0.3566869850025434,0.749290919435854
2025-06-24,2025-06-25 00:00:00,2045.853899559902,0.3362867083455583,0.7555307474771052
2025-06-25,2025-06-26 00:00:00,402.89365615334,0.3391406971503918,0.7619165327926142
2025-06-26,2025-06-27 00:00:00,8.103660339496287,0.3359789506891546,0.7663682199215901
2025-06-27,2025-06-28 00:00:00,0.0,-0.09407427688051843,0.7708639879568503
2025-06-28,2025-06-29 00:00:00,0.0,-0.11379990315237394,0.7753534020392691
2025-06-29,2025-06-30 00:00:00,892.4106952147373,0.3112237205340405,0.7662430414337575
2025-06-30,2025-07-01 00:00:00,584.0072232465778,0.3301575739964377,0.7702740164359267
2025-07-01,2025-07-02 00:00:00,536.1915415289757,0.326311715976047,0.7710860732534057
2025-07-02,2025-07-03 00:00:00,0.0,0.3122345473836499,0.7945792994686163
2025-07-03,2025-07-04 00:00:00,2251.1283524042256,0.2955330851184011,0.8177265819281496
2025-07-04,2025-07-05 00:00:00,0.0,-0.13606480600837217,0.8198638844551014
2025-07-05,2025-07-06 00:00:00,1481.046663507244,-0.16674495130112713,0.832036579767389
2025-07-06,2025-07-07 00:00:00,6701.17003456944,0.2332577124656637,0.8467254410049311
2025-07-07,2025-07-08 00:00:00,841.7096120119006,0.2613551436478176,0.8474573868483004
2025-07-08,2025-07-09 00:00:00,0.0,0.37153931268601514,0.8678831545874185
2025-07-09,2025-07-10 00:00:00,0.0,0.3523658956809781,0.8711216118443859
2025-07-10,2025-07-11 00:00:00,0.0,0.3581829024004579,0.8659624030895834
2025-07-11,2025-07-12 00:00:00,922.2672368739543,-0.0695427113320256,0.8746231853705422
2025-07-12,2025-07-13 00:00:00,0.0,-0.10025302586215509,0.8722920328240236
2025-07-13,2025-07-14 00:00:00,0.0,0.29771939419128307,0.8700258504696344
2025-07-14,2025-07-15 00:00:00,0.0,0.3094012194757407,0.8973955068087259
2025-07-15,2025-07-16 00:00:00,1441.2645708290106,0.3232622777141359,0.9025965015520341
2025-07-16,2025-07-17 00:00:00,535.019957805104,0.3049860572151821,0.9007858590803736
2025-07-17,2025-07-18 00:00:00,0.0,0.3115127193086758,0.901030062895832
2025-07-18,2025-07-19 00:00:00,286.4157458228336,-0.10927905030491758,0.9004998268834135
2025-07-19,2025-07-20 00:00:00,0.0,-0.13864926341737016,0.8987610899265072
2025-07-20,2025-07-21 00:00:00,493.72536232518996,0.25774636354652253,0.9048727291314114
2025-07-21,2025-07-22 00:00:00,978.9033131634399,0.3122454165323446,0.8971014637877434
2025-07-22,2025-07-23 00:00:00,622.2778731337394,0.31729975744017064,0.8837499006978602
2025-07-23,2025-07-24 00:00:00,0.0,0.3238039754274537,0.8837710234774836
2025-07-24,2025-07-25 00:00:00,1878.0829962272705,0.3162562820492425,0.8800812425330155
2025-07-25,2025-07-26 00:00:00,0.0,-0.0807421864552188,0.8691587638237447
2025-07-26,2025-07-27 00:00:00,295.17448289746096,-0.11223942736220131,0.8740031815776425
2025-07-27,2025-07-28 00:00:00,35.716190053314904,0.29509926668323666,0.868993188062561
2025-07-28,2025-07-29 00:00:00,2171.4903437041767,0.3129581339951044,0.8649723036871014
2025-07-29,2025-07-30 00:00:00,285.21896695434657,0.337609578065655,0.8599115631071332
2025-07-30,2025-07-31 00:00:00,0.0,0.3380105264367731,0.8584341105550969
2025-07-31,2025-08-01 00:00:00,220.50178009690615,0.33473656914956024,0.8631509799442965
2025-08-01,2025-08-02 00:00:00,0.0,-0.09138158731787117,0.8665964082757852
2025-08-02,2025-08-03 00:00:00,0.0,-0.11370120390833313,0.878265298950599
2025-08-03,2025-08-04 00:00:00,0.0,0.28330983638799684,0.8879707908700105
2025-08-04,2025-08-05 00:00:00,0.0,0.28446509683792404,0.9084586774599556
2025-08-05,2025-08-06 00:00:00,0.0,0.2439336416547598,0.9323544473405337
2025-08-06,2025-08-07 00:00:00,2055.0043009869205,0.23320653214371442,0.9506690765616178
2025-08-07,2025-08-08 00:00:00,0.0,0.22737701501913216,0.946692242514702
2025-08-08,2025-08-09 00:00:00,0.0,-0.2225133085718423,0.9688348613309832
2025-08-09,2025-08-10 00:00:00,915.0883939292778,-0.2559422136867083,0.9789043883914268
2025-08-10,2025-08-11 00:00:00,2122.3399476015024,0.17336155377032866,0.9825353604809927
2025-08-11,2025-08-12 00:00:00,353.72883503247454,0.21317558748652085,0.970726146581299
2025-08-12,2025-08-13 00:00:00,2394.035531411709,0.1799848157941192,0.9714900222816207
2025-08-13,2025-08-14 00:00:00,646.2781599054174,0.20192920940284254,0.9610078181012572
2025-08-14,2025-08-15 00:00:00,721.457904494245,0.1812936350585649,0.9749705978468677
2025-08-15,2025-08-16 00:00:00,0.0,-0.24560862764419347,0.973344530668923
2025-08-16,2025-08-17 00:00:00,75.70759799741586,-0.2592165788703766,0.9660220658770343
2025-08-17,2025-08-18 00:00:00,301.52589570758255,0.18673518445252324,0.964880590024984
2025-08-18,2025-08-19 00:00:00,633.9585709720792,0.17668179108410892,0.9724366151096216
2025-08-19,2025-08-20 00:00:00,226.55531181938375,0.18814545971222604,0.9708313593639729
2025-08-20,2025-08-21 00:00:00,2007.3385330955352,0.1856609458399388,0.9753001747415257
2025-08-21,2025-08-22 00:00:00,2027.7119958956778,0.1885468117820838,0.9684563156272569
2025-08-22,2025-08-23 00:00:00,1559.0564374543633,-0.24230851863299152,0.95948240758958
2025-08-23,2025-08-24 00:00:00,675.9813265546558,-0.24414052496985808,0.9456386416945807
2025-08-24,2025-08-25 00:00:00,0.0,0.20133394903288804,0.9409526622580747
2025-08-25,2025-08-26 00:00:00,3558.983707855083,0.2206465298743959,0.9334933298053311
2025-08-26,2025-08-27 00:00:00,460.61978952047457,0.2220668035318387,0.9119146023517092
2025-08-27,2025-08-28 00:00:00,31.884725085839136,0.24659681921057855,0.90986764123266
2025-08-28,2025-08-29 00:00:00,685.9062424956885,0.23627230180806277,0.9056242036140582
2025-08-29,2025-08-30 00:00:00,9.555011673990293,-0.18547202143482971,0.9036440467166237
2025-08-30,2025-08-31 00:00:00,0.0,-0.2081430683050252,0.905535672872294
2025-08-31,2025-09-01 00:00:00,506.91043362213,0.22876319087185962,0.9029239238708672
2025-09-01,2025-09-02 00:00:00,65.36793867013989,0.24099070216057714,0.8972247616184468
2025-09-02,2025-09-03 00:00:00,0.0,0.22907450293140608,0.9110789651981546
2025-09-03,2025-09-04 00:00:00,0.0,0.2108606149684537,0.9121007405832922
2025-09-04,2025-09-05 00:00:00,0.0,0.22255820092023523,0.9069150106868519
2025-09-05,2025-09-06 00:00:00,267.63600074390763,-0.21985935874187287,0.9008769562153951
2025-09-06,2025-09-07 00:00:00,0.0,-0.24364561733398038,0.903122984457566
2025-09-07,2025-09-08 00:00:00,927.3733373420355,0.1648097853251885,0.9125421148102895
2025-09-08,2025-09-09 00:00:00,5523.6554439839965,0.0842474835004446,0.9112326809215057
2025-09-09,2025-09-10 00:00:00,831.402708789344,0.12069611595955525,0.8939106817466084
2025-09-10,2025-09-11 00:00:00,4074.366350574306,0.1229123935025656,0.8863226020802906
2025-09-11,2025-09-12 00:00:00,0.0,0.1290812222602819,0.8785531359902982
2025-09-12,2025-09-13 00:00:00,560.8235934958012,-0.30586384864404065,0.8860332477398721
2025-09-13,2025-09-14 00:00:00,503.76871133477295,-0.31824596790744736,0.8801582989517103
2025-09-14,2025-09-15 00:00:00,3884.09223479063,0.10626140829285288,0.8681718767495956
2025-09-15,2025-09-16 00:00:00,495.73377060170367,0.15551014989069342,0.8596822255680074
2025-09-16,2025-09-17 00:00:00,2092.7045236066565,0.14362056739981505,0.8677135021610652
2025-09-17,2025-09-18 00:00:00,954.8248683892892,0.1536083499521494,0.8605205271798407
2025-09-18,2025-09-19 00:00:00,1845.224141644797,0.14028573402838526,0.8670849507062033
2025-09-19,2025-09-20 00:00:00,885.8139498069154,-0.2581295606427847,0.8563241003185198
2025-09-20,2025-09-21 00:00:00,1483.0625978126864,-0.2749551466985006,0.8460445326594477
2025-09-21,2025-09-22 00:00:00,966.4035152316893,0.1586738518917123,0.8356664911599107
2025-09-22,2025-09-23 00:00:00,2279.6511996529616,0.1615408819540844,0.837416570783102
2025-09-23,2025-09-24 00:00:00,1824.9429120116376,0.18481744133301004,0.8313477706518442
2025-09-24,2025-09-25 00:00:00,666.7724859656166,0.18332435861220311,0.8267294437283107
2025-09-25,2025-09-26 00:00:00,1467.2566819695146,0.1803607023526987,0.8248238097102374
2025-09-26,2025-09-27 00:00:00,430.08511055264773,-0.22399850737322446,0.8202956750586373
2025-09-27,2025-09-28 00:00:00,3097.082374990655,-0.23646669421270342,0.8169207558879044
2025-09-28,2025-09-29 00:00:00,2587.720043660628,0.18733292100942703,0.8047691763888216
2025-09-29,2025-09-30 00:00:00,1129.3311791091205,0.2089089454877096,0.7944277334671238
2025-09-30,2025-10-01 00:00:00,2011.6793668348632,0.21838493332866118,0.7929138230700497
2025-10-01,2025-10-02 00:00:00,0.0,0.2192711996865678,0.785717686854651
2025-10-02,2025-10-03 00:00:00,0.0,0.20830847301395697,0.7905881269423324
2025-10-03,2025-10-04 00:00:00,0.0,-0.23345631818028106,0.8044633977735827
2025-10-04,2025-10-05 00:00:00,464.94289438731755,-0.24716766130084872,0.8157364551144849
2025-10-05,2025-10-06 00:00:00,69.2432808975442,0.16483570658507365,0.8267060645530461
2025-10-06,2025-10-07 00:00:00,936.6480781160965,0.19537593723768304,0.838315073592831
2025-10-07,2025-10-08 00:00:00,457.9923448633772,0.18660212675899038,0.8392028658526219
2025-10-08,2025-10-09 00:00:00,1038.6811763162693,0.15590496450998367,0.8502406829867446
2025-10-09,2025-10-10 00:00:00,74.94546553733983,0.15628570925461385,0.8457539436716259
2025-10-10,2025-10-11 00:00:00,0.0,-0.27287678602449494,0.8383425706858851
2025-10-11,2025-10-12 00:00:00,1128.1080638621418,-0.2880585642739484,0.8402544037477233
2025-10-12,2025-10-13 00:00:00,2161.3427227366265,0.15172088455361224,0.8402174841729577
2025-10-13,2025-10-14 00:00:00,1124.044465450599,0.17165396160785373,0.8331525998191472
2025-10-14,2025-10-15 00:00:00,2072.560109952954,0.16485792148278833,0.8350063291375514
2025-10-15,2025-10-16 00:00:00,3331.8492088215207,0.17113800994014292,0.8299377329780223
2025-10-16,2025-10-17 00:00:00,4072.4877512807184,0.18616098283479487,0.8161245611307361
2025-10-17,2025-10-18 00:00:00,1014.9166905320315,-0.2251048927925564,0.79561662868046
2025-10-18,2025-10-19 00:00:00,1854.6683833632087,-0.22684666990823735,0.7771239910050334
2025-10-19,2025-10-20 00:00:00,3126.206808993901,0.22846789049091018,0.7657953472275651
2025-10-20,2025-10-21 00:00:00,638.5688893950819,0.25186120677606255,0.7513231397302489
2025-10-21,2025-10-22 00:00:00,1797.6231585240057,0.2584365182817406,0.7414360594126967
2025-10-22,2025-10-23 00:00:00,282.2502837290291,0.27173873880690774,0.7297535329333055
2025-10-23,2025-10-24 00:00:00,819.6781425386913,0.2751141048368882,0.7287044127833147
2025-10-24,2025-10-25 00:00:00,88.88933453737076,-0.17088377318159365,0.7309067873765867
2025-10-25,2025-10-26 00:00:00,996.1317454211046,-0.17459210079873436,0.7274366844224701
2025-10-26,2025-10-27 00:00:00,1055.4443871025658,0.2767080906360399,0.7241577142002537
2025-10-27,2025-10-28 00:00:00,1242.303792870332,0.28065700390174997,0.725939769881771
2025-10-28,2025-10-29 00:00:00,1509.0432922247965,0.2850797969752371,0.7195173843594291
2025-10-29,2025-10-30 00:00:00,2178.8384684269263,0.2841448439325854,0.7180080724710195
2025-10-30,2025-10-31 00:00:00,486.46562181633305,0.3025195489310278,0.7076636300309109
2025-10-31,2025-11-01 00:00:00,1982.2479821104853,-0.1413704680215876,0.703410373792851
2025-11-01,2025-11-02 00:00:00,1644.944448765679,-0.14016875922497257,0.6916511916388288
2025-11-02,2025-11-03 00:00:00,1178.170735399964,0.31759501540474144,0.6839911077984108
2025-11-03,2025-11-04 00:00:00,1251.1716830285359,0.3277509180640221,0.6770801952513775
2025-11-04,2025-11-05 00:00:00,0.0,0.33742523340977965,0.6707207270642569
2025-11-05,2025-11-06 00:00:00,509.67197782718677,0.34541116913442993,0.6694096372287299
2025-11-06,2025-11-07 00:00:00,791.9436912821782,0.3442294548836844,0.667199737528643
2025-11-07,2025-11-08 00:00:00,55.289556261715916,-0.10526828977283315,0.6624589255758924
2025-11-08,2025-11-09 00:00:00,540.0769230618782,-0.11789522888087049,0.6733557952387381
2025-11-09,2025-11-10 00:00:00,2275.5658131244463,0.32921217602432096,0.6758133014004664
2025-11-10,2025-11-11 00:00:00,2475.872289648459,0.34451480620342256,0.6700961386836487
2025-11-11,2025-11-12 00:00:00,1331.623504097396,0.3462369267380353,0.6634416186482022
2025-11-12,2025-11-13 00:00:00,565.676816226429,0.3562677284943945,0.6564205645473417
2025-11-13,2025-11-14 00:00:00,2534.5962989673835,0.3578843519125572,0.6546307255919593
2025-11-14,2025-11-15 00:00:00,1678.9303460741576,-0.08068081739660073,0.6448064716585223
2025-11-15,2025-11-16 00:00:00,838.4277644834369,-0.06685377540231767,0.6275141808439266
2025-11-16,2025-11-17 00:00:00,507.79661186114424,0.3950185695779312,0.618832416105638
2025-11-17,2025-11-18 00:00:00,0.0,0.40301008590496556,0.6164715563969673
2025-11-18,2025-11-19 00:00:00,2134.389070948217,0.3963475472908046,0.6182220667809206
2025-11-19,2025-11-20 00:00:00,398.74847020159285,0.4016563401795854,0.6083515420788719
2025-11-20,2025-11-21 00:00:00,1540.1786261239167,0.41409937705211347,0.6025786155992829
2025-11-21,2025-11-22 00:00:00,486.330882063471,-0.0339376163376106,0.5980413829861447
2025-11-22,2025-11-23 00:00:00,245.91801575590807,-0.033653391090546735,0.5960418720605863
2025-11-23,2025-11-24 00:00:00,20.25842177427512,0.4234549906566111,0.5935560455871128
2025-11-24,2025-11-25 00:00:00,712.0169063907158,0.41356852475866,0.5949558377528955
2025-11-25,2025-11-26 00:00:00,419.23908888855226,0.4257521166261825,0.588813793195119
2025-11-26,2025-11-27 00:00:00,1378.414715564093,0.42074184114522667,0.591053315740849
2025-11-27,2025-11-28 00:00:00,1138.9683450492544,0.43098314161749396,0.5851668138742154
2025-11-28,2025-11-29 00:00:00,291.48047364714444,-0.02130605958118847,0.5822386845059925
2025-11-29,2025-11-30 00:00:00,2918.883787163954,-0.0237201684250655,0.5819934996751449
2025-11-30,2025-12-01 00:00:00,2573.048168163185,0.43591680447607767,0.5689317643164218
2025-12-01,2025-12-02 00:00:00,2801.5647910695334,0.4549263044147353,0.553573354629279
2025-12-02,2025-12-03 00:00:00,2824.1125478509457,0.4678476107078441,0.5448312645137042
2025-12-03,2025-12-04 00:00:00,2924.340766879409,0.4802746911977942,0.5340993720713008
2025-12-04,2025-12-05 00:00:00,1297.183476633485,0.4868982335194402,0.5247203665880046
2025-12-05,2025-12-06 00:00:00,1413.7183247346215,0.05428028727589014,0.5228562155159454
