date,slot_id,interval_end,interval_start,load_actual_kwh,pv_actual_kwh,available_time,issue_time,history_end,load_forecast_kwh,pv_forecast_kwh,net_residual_kwh,residual_available_time
2025-01-02,15,2025-01-02T02:30:00,2025-01-02T02:20:00,675.9966666666667,0.0,2025-01-02T02:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,705.77,0.0,-29.773333333333312,2025-01-03 00:00:00
2025-01-02,16,2025-01-02T02:40:00,2025-01-02T02:30:00,694.1636666666667,0.0,2025-01-02T02:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,684.9959166666666,0.0,9.16775000000007,2025-01-03 00:00:00
2025-01-02,17,2025-01-02T02:50:00,2025-01-02T02:40:00,677.9054333333333,0.0,2025-01-02T02:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,666.1490833333334,0.0,11.756349999999998,2025-01-03 00:00:00
2025-01-02,18,2025-01-02T03:00:00,2025-01-02T02:50:00,653.24,0.0,2025-01-02T03:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,683.6983333333333,0.0,-30.458333333333258,2025-01-03 00:00:00
2025-01-02,19,2025-01-02T03:10:00,2025-01-02T03:00:00,678.0538333333333,0.0,2025-01-02T03:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,681.0096166666666,0.0,-2.955783333333329,2025-01-03 00:00:00
2025-01-02,20,2025-01-02T03:20:00,2025-01-02T03:10:00,690.0798666666666,0.0,2025-01-02T03:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,688.9604333333333,0.0,1.1194333333332906,2025-01-03 00:00:00
2025-01-02,21,2025-01-02T03:30:00,2025-01-02T03:20:00,676.8533333333334,0.0,2025-01-02T03:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,696.5300000000001,0.0,-19.676666666666733,2025-01-03 00:00:00
2025-01-02,22,2025-01-02T03:40:00,2025-01-02T03:30:00,689.7840166666666,0.0,2025-01-02T03:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,658.8951833333333,0.0,30.88883333333331,2025-01-03 00:00:00
2025-01-02,23,2025-01-02T03:50:00,2025-01-02T03:40:00,713.8835166666667,0.0,2025-01-02T03:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,651.7916,0.0,62.091916666666634,2025-01-03 00:00:00
2025-01-02,24,2025-01-02T04:00:00,2025-01-02T03:50:00,721.8299999999999,0.0,2025-01-02T04:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,683.2183333333334,0.0,38.611666666666565,2025-01-03 00:00:00
2025-01-02,25,2025-01-02T04:10:00,2025-01-02T04:00:00,704.1930833333332,0.0,2025-01-02T04:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,687.3103833333333,0.0,16.882699999999886,2025-01-03 00:00:00
2025-01-02,26,2025-01-02T04:20:00,2025-01-02T04:10:00,700.3314999999999,0.0,2025-01-02T04:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,694.8344666666667,0.0,5.497033333333206,2025-01-03 00:00:00
2025-01-02,27,2025-01-02T04:30:00,2025-01-02T04:20:00,712.3166666666666,0.0,2025-01-02T04:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,710.04,0.0,2.2766666666666424,2025-01-03 00:00:00
2025-01-02,28,2025-01-02T04:40:00,2025-01-02T04:30:00,703.1725333333334,0.0,2025-01-02T04:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,702.8703666666667,0.0,0.30216666666672154,2025-01-03 00:00:00
2025-01-02,29,2025-01-02T04:50:00,2025-01-02T04:40:00,678.2314166666666,0.0,2025-01-02T04:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,710.3095,0.0,-32.078083333333325,2025-01-03 00:00:00
2025-01-02,30,2025-01-02T05:00:00,2025-01-02T04:50:00,671.8249999999999,0.0,2025-01-02T05:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,723.65,0.0,-51.825000000000045,2025-01-03 00:00:00
2025-01-02,31,2025-01-02T05:10:00,2025-01-02T05:00:00,710.4925499999999,0.00036666666666666667,2025-01-02T05:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,701.3701333333333,0.00035,9.122399999999944,2025-01-03 00:00:00
2025-01-02,32,2025-01-02T05:20:00,2025-01-02T05:10:00,721.7514333333334,0.0,2025-01-02T05:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,717.0205500000001,0.0,4.730883333333281,2025-01-03 00:00:00
2025-01-02,33,2025-01-02T05:30:00,2025-01-02T05:20:00,691.5216666666666,0.0,2025-01-02T05:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,742.765,0.0,-51.24333333333334,2025-01-03 00:00:00
2025-01-02,34,2025-01-02T05:40:00,2025-01-02T05:30:00,688.3891,0.005116666666666667,2025-01-02T05:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,691.4395,0.0049833333333333335,-3.0505333333333433,2025-01-03 00:00:00
2025-01-02,35,2025-01-02T05:50:00,2025-01-02T05:40:00,773.6214333333334,0.0,2025-01-02T05:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,749.6888833333334,0.0,23.932549999999992,2025-01-03 00:00:00
2025-01-02,36,2025-01-02T06:00:00,2025-01-02T05:50:00,901.9316666666667,0.0,2025-01-02T06:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,894.8966666666666,0.0,7.035000000000082,2025-01-03 00:00:00
2025-01-02,37,2025-01-02T06:10:00,2025-01-02T06:00:00,956.4668499999999,0.07131666666666667,2025-01-02T06:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,906.8165166666666,0.06948333333333333,49.648499999999906,2025-01-03 00:00:00
2025-01-02,38,2025-01-02T06:20:00,2025-01-02T06:10:00,949.2315166666667,0.0,2025-01-02T06:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,886.1488333333333,0.0,63.08268333333342,2025-01-03 00:00:00
2025-01-02,39,2025-01-02T06:30:00,2025-01-02T06:20:00,922.9433333333333,0.0,2025-01-02T06:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,899.9699999999999,0.0,22.973333333333358,2025-01-03 00:00:00
2025-01-02,40,2025-01-02T06:40:00,2025-01-02T06:30:00,910.2624333333333,0.9932666666666666,2025-01-02T06:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,907.9001166666667,0.9676999999999999,2.3367500000000154,2025-01-03 00:00:00
2025-01-02,41,2025-01-02T06:50:00,2025-01-02T06:40:00,913.9334166666666,0.0,2025-01-02T06:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,907.4001666666667,0.0,6.533249999999953,2025-01-03 00:00:00
2025-01-02,42,2025-01-02T07:00:00,2025-01-02T06:50:00,923.48,1.10625,2025-01-02T07:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,905.605,0.5125000000000001,17.281249999999954,2025-01-03 00:00:00
2025-01-02,43,2025-01-02T07:10:00,2025-01-02T07:00:00,929.2227833333333,32.09305,2025-01-02T07:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,908.2136333333333,29.299216666666666,18.215316666666695,2025-01-03 00:00:00
2025-01-02,44,2025-01-02T07:20:00,2025-01-02T07:10:00,944.9938833333334,74.27036666666667,2025-01-02T07:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,918.3340333333334,70.24933333333333,22.6388166666667,2025-01-03 00:00:00
2025-01-02,45,2025-01-02T07:30:00,2025-01-02T07:20:00,927.7766666666666,116.89375,2025-01-02T07:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,912.6666666666666,112.85000000000001,11.066250000000068,2025-01-03 00:00:00
2025-01-02,46,2025-01-02T07:40:00,2025-01-02T07:30:00,846.9908999999999,162.76158333333333,2025-01-02T07:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,888.2369166666667,158.46853333333334,-45.5390666666668,2025-01-03 00:00:00
2025-01-02,47,2025-01-02T07:50:00,2025-01-02T07:40:00,956.2591166666666,209.64165,2025-01-02T07:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1014.0193833333333,209.26175,-58.14016666666669,2025-01-03 00:00:00
2025-01-02,48,2025-01-02T08:00:00,2025-01-02T07:50:00,1200.9583333333333,256.05625000000003,2025-01-02T08:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1219.3333333333333,265.38124999999997,-9.050000000000125,2025-01-03 00:00:00
2025-01-02,49,2025-01-02T08:10:00,2025-01-02T08:00:00,1253.2699833333334,303.3820666666667,2025-01-02T08:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1244.9157833333334,322.92019999999997,27.892333333333283,2025-01-03 00:00:00
2025-01-02,50,2025-01-02T08:20:00,2025-01-02T08:10:00,1208.9710833333334,355.49646666666666,2025-01-02T08:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1204.2818333333332,370.85435,20.04713333333342,2025-01-03 00:00:00
2025-01-02,51,2025-01-02T08:30:00,2025-01-02T08:20:00,1192.77,411.95625,2025-01-02T08:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1202.6883333333333,415.01875,-6.855833333333237,2025-01-03 00:00:00
2025-01-02,52,2025-01-02T08:40:00,2025-01-02T08:30:00,1225.2615666666668,466.2322,2025-01-02T08:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1226.9500666666665,471.05243333333334,3.1317333333336705,2025-01-03 00:00:00
2025-01-02,53,2025-01-02T08:50:00,2025-01-02T08:40:00,1238.3733166666666,507.9592666666667,2025-01-02T08:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1212.5855,520.35525,38.183799999999906,2025-01-03 00:00:00
2025-01-02,54,2025-01-02T09:00:00,2025-01-02T08:50:00,1215.875,544.5437499999999,2025-01-02T09:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1179.5483333333334,558.49375,50.27666666666664,2025-01-03 00:00:00
2025-01-02,55,2025-01-02T09:10:00,2025-01-02T09:00:00,1201.27615,591.1414166666667,2025-01-02T09:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1203.6460333333332,600.2996166666667,6.788316666666674,2025-01-03 00:00:00
2025-01-02,56,2025-01-02T09:20:00,2025-01-02T09:10:00,1185.6470833333333,621.1148333333333,2025-01-02T09:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1204.9252166666668,645.9392,5.546233333333248,2025-01-03 00:00:00
2025-01-02,57,2025-01-02T09:30:00,2025-01-02T09:20:00,1170.52,640.7062500000001,2025-01-02T09:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1183.2216666666666,691.6374999999999,38.22958333333327,2025-01-03 00:00:00
2025-01-02,58,2025-01-02T09:40:00,2025-01-02T09:30:00,1174.6586166666666,682.7234666666667,2025-01-02T09:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1216.1920166666666,733.9133666666667,9.656499999999937,2025-01-03 00:00:00
2025-01-02,59,2025-01-02T09:50:00,2025-01-02T09:40:00,1188.16985,713.9437166666667,2025-01-02T09:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1218.8626,770.79175,26.155283333333387,2025-01-03 00:00:00
2025-01-02,60,2025-01-02T10:00:00,2025-01-02T09:50:00,1191.8500000000001,726.0187500000001,2025-01-02T10:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1183.2433333333333,806.1062499999999,88.69416666666666,2025-01-03 00:00:00
2025-01-02,61,2025-01-02T10:10:00,2025-01-02T10:00:00,1175.57585,748.6046833333334,2025-01-02T10:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1187.5869,846.7837333333333,86.16799999999989,2025-01-03 00:00:00
2025-01-02,62,2025-01-02T10:20:00,2025-01-02T10:10:00,1171.4651000000001,794.4014999999999,2025-01-02T10:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1182.7184,889.7921333333334,84.13733333333357,2025-01-03 00:00:00
2025-01-02,63,2025-01-02T10:30:00,2025-01-02T10:20:00,1185.9233333333334,836.5749999999999,2025-01-02T10:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1164.3616666666667,915.7875,100.77416666666682,2025-01-03 00:00:00
2025-01-02,64,2025-01-02T10:40:00,2025-01-02T10:30:00,1193.1336,836.6437500000001,2025-01-02T10:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1183.1616999999999,906.3296333333333,79.65778333333321,2025-01-03 00:00:00
2025-01-02,65,2025-01-02T10:50:00,2025-01-02T10:40:00,1184.0274666666667,846.2285833333334,2025-01-02T10:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1198.9988333333333,899.3687666666666,38.168816666666544,2025-01-03 00:00:00
2025-01-02,66,2025-01-02T11:00:00,2025-01-02T10:50:00,1164.7416666666666,879.59375,2025-01-02T11:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1189.1966666666667,895.35,-8.698750000000132,2025-01-03 00:00:00
2025-01-02,67,2025-01-02T11:10:00,2025-01-02T11:00:00,1150.8726,898.2831666666666,2025-01-02T11:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1173.8245,863.8287,-57.4063666666666,2025-01-03 00:00:00
2025-01-02,68,2025-01-02T11:20:00,2025-01-02T11:10:00,1153.1421,894.8198333333333,2025-01-02T11:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1178.1945833333332,855.2501833333334,-64.62213333333307,2025-01-03 00:00:00
2025-01-02,69,2025-01-02T11:30:00,2025-01-02T11:20:00,1175.575,888.3312500000001,2025-01-02T11:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1188.195,882.4625,-18.488749999999982,2025-01-03 00:00:00
2025-01-02,70,2025-01-02T11:40:00,2025-01-02T11:30:00,1204.0395333333333,902.1055166666666,2025-01-02T11:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1161.8398833333333,905.7907333333333,45.88486666666665,2025-01-03 00:00:00
2025-01-02,71,2025-01-02T11:50:00,2025-01-02T11:40:00,1176.9122833333333,904.8863666666666,2025-01-02T11:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1108.0822833333334,909.2501833333334,73.19381666666675,2025-01-03 00:00:00
2025-01-02,72,2025-01-02T12:00:00,2025-01-02T11:50:00,1104.6466666666668,888.0500000000001,2025-01-02T12:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1078.5483333333334,888.61875,26.667083333333267,2025-01-03 00:00:00
2025-01-02,73,2025-01-02T12:10:00,2025-01-02T12:00:00,1064.25525,874.8249166666666,2025-01-02T12:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1113.5309166666666,854.4422166666667,-69.65836666666655,2025-01-03 00:00:00
2025-01-02,74,2025-01-02T12:20:00,2025-01-02T12:10:00,1063.2235833333334,869.8719833333333,2025-01-02T12:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1097.5452333333333,853.0815833333332,-51.112049999999954,2025-01-03 00:00:00
2025-01-02,75,2025-01-02T12:30:00,2025-01-02T12:20:00,1086.18,870.475,2025-01-02T12:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1047.3283333333334,883.7624999999999,52.1391666666666,2025-01-03 00:00:00
2025-01-02,76,2025-01-02T12:40:00,2025-01-02T12:30:00,1112.9026333333334,873.7157000000001,2025-01-02T12:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1091.3220333333334,899.9666000000001,47.831500000000005,2025-01-03 00:00:00
2025-01-02,77,2025-01-02T12:50:00,2025-01-02T12:40:00,1123.3765,884.69285,2025-01-02T12:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1124.61315,896.2748,10.34530000000018,2025-01-03 00:00:00
2025-01-02,78,2025-01-02T13:00:00,2025-01-02T12:50:00,1129.3816666666667,898.88125,2025-01-02T13:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1113.7266666666667,876.96875,-6.25750000000005,2025-01-03 00:00:00
2025-01-02,79,2025-01-02T13:10:00,2025-01-02T13:00:00,1153.9178166666668,902.25435,2025-01-02T13:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1131.8271333333334,849.6027333333333,-30.560933333333423,2025-01-03 00:00:00
2025-01-02,80,2025-01-02T13:20:00,2025-01-02T13:10:00,1141.8495166666667,889.5512666666667,2025-01-02T13:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1152.6694166666666,838.2422333333334,-62.12893333333329,2025-01-03 00:00:00
2025-01-02,81,2025-01-02T13:30:00,2025-01-02T13:20:00,1103.6916666666666,861.36875,2025-01-02T13:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1139.1299999999999,840.6437500000001,-56.163333333333185,2025-01-03 00:00:00
2025-01-02,82,2025-01-02T13:40:00,2025-01-02T13:30:00,1109.1362666666666,826.7602499999999,2025-01-02T13:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1091.0875333333333,828.9307333333333,20.219216666666625,2025-01-03 00:00:00
2025-01-02,83,2025-01-02T13:50:00,2025-01-02T13:40:00,1124.2132333333334,812.2506666666667,2025-01-02T13:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1089.9788333333333,794.9587333333334,16.942466666666746,2025-01-03 00:00:00
2025-01-02,84,2025-01-02T14:00:00,2025-01-02T13:50:00,1128.1216666666667,798.5749999999999,2025-01-02T14:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1128.9950000000001,746.4375,-53.01083333333338,2025-01-03 00:00:00
2025-01-02,85,2025-01-02T14:10:00,2025-01-02T14:00:00,1130.9200666666668,740.0843166666667,2025-01-02T14:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1122.80195,701.56515,-30.40104999999994,2025-01-03 00:00:00
2025-01-02,86,2025-01-02T14:20:00,2025-01-02T14:10:00,1108.5780166666666,683.8292499999999,2025-01-02T14:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1103.8968833333333,676.7386,-2.4095166666666046,2025-01-03 00:00:00
2025-01-02,87,2025-01-02T14:30:00,2025-01-02T14:20:00,1086.6216666666667,649.63125,2025-01-02T14:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1091.4966666666667,655.7375000000001,1.2312500000000455,2025-01-03 00:00:00
2025-01-02,88,2025-01-02T14:40:00,2025-01-02T14:30:00,1116.5649,612.0712,2025-01-02T14:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1066.4271166666667,608.0204833333333,46.087066666666715,2025-01-03 00:00:00
2025-01-02,89,2025-01-02T14:50:00,2025-01-02T14:40:00,1124.2048166666666,568.6041666666666,2025-01-02T14:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1032.7642333333333,571.8360666666666,94.67248333333328,2025-01-03 00:00:00
2025-01-02,90,2025-01-02T15:00:00,2025-01-02T14:50:00,1103.5233333333333,523.3625000000001,2025-01-02T15:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1025.7816666666665,554.55625,108.9354166666667,2025-01-03 00:00:00
2025-01-02,91,2025-01-02T15:10:00,2025-01-02T15:00:00,1114.42305,479.6929666666667,2025-01-02T15:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1076.5969666666667,523.18625,81.31936666666661,2025-01-03 00:00:00
2025-01-02,92,2025-01-02T15:20:00,2025-01-02T15:10:00,1085.0556666666666,436.3165833333333,2025-01-02T15:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1103.8142833333334,476.73755,21.662350000000004,2025-01-03 00:00:00
2025-01-02,93,2025-01-02T15:30:00,2025-01-02T15:20:00,1036.7983333333334,393.33125,2025-01-02T15:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1082.2683333333332,417.5,-21.301249999999754,2025-01-03 00:00:00
2025-01-02,94,2025-01-02T15:40:00,2025-01-02T15:30:00,1067.7117166666667,353.22523333333334,2025-01-02T15:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1062.5086,348.2825,0.2603833333334933,2025-01-03 00:00:00
2025-01-02,95,2025-01-02T15:50:00,2025-01-02T15:40:00,1079.0997,317.45385,2025-01-02T15:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1059.0188333333333,293.6927,-3.680283333333307,2025-01-03 00:00:00
2025-01-02,96,2025-01-02T16:00:00,2025-01-02T15:50:00,1048.3733333333332,277.09999999999997,2025-01-02T16:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1067.375,254.29999999999998,-41.801666666666705,2025-01-03 00:00:00
2025-01-02,97,2025-01-02T16:10:00,2025-01-02T16:00:00,1051.2218333333333,221.01760000000002,2025-01-02T16:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1074.162,208.20041666666668,-35.75735000000009,2025-01-03 00:00:00
2025-01-02,98,2025-01-02T16:20:00,2025-01-02T16:10:00,1052.0362,168.58335,2025-01-02T16:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1066.5764333333334,161.37031666666667,-21.75326666666672,2025-01-03 00:00:00
2025-01-02,99,2025-01-02T16:30:00,2025-01-02T16:20:00,1039.8799999999999,126.28750000000001,2025-01-02T16:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1048.6916666666666,117.76875,-17.33041666666675,2025-01-03 00:00:00
2025-01-02,100,2025-01-02T16:40:00,2025-01-02T16:30:00,1046.0812833333332,82.42743333333333,2025-01-02T16:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1039.4858833333333,73.40638333333334,-2.4256500000000187,2025-01-03 00:00:00
2025-01-02,101,2025-01-02T16:50:00,2025-01-02T16:40:00,1055.9239666666667,35.64405,2025-01-02T16:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1049.9906166666667,30.147499999999997,0.43680000000002295,2025-01-03 00:00:00
2025-01-02,102,2025-01-02T17:00:00,2025-01-02T16:50:00,1052.9583333333333,1.1125,2025-01-02T17:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1064.8433333333335,0.49374999999999997,-12.503750000000172,2025-01-03 00:00:00
2025-01-02,103,2025-01-02T17:10:00,2025-01-02T17:00:00,1035.95475,0.0,2025-01-02T17:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1054.1972166666667,0.0,-18.242466666666587,2025-01-03 00:00:00
2025-01-02,104,2025-01-02T17:20:00,2025-01-02T17:10:00,1022.8493,1.1207666666666667,2025-01-02T17:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1028.2455666666667,0.9929666666666667,-5.524066666666749,2025-01-03 00:00:00
2025-01-02,105,2025-01-02T17:30:00,2025-01-02T17:20:00,1030.8716666666667,0.0,2025-01-02T17:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1031.9983333333332,0.0,-1.1266666666665515,2025-01-03 00:00:00
2025-01-02,106,2025-01-02T17:40:00,2025-01-02T17:30:00,1045.9988666666666,0.0,2025-01-02T17:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,1077.4177833333333,0.0,-31.418916666666746,2025-01-03 00:00:00
2025-01-02,107,2025-01-02T17:50:00,2025-01-02T17:40:00,958.2307500000001,0.08046666666666667,2025-01-02T17:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,960.6718166666666,0.07128333333333334,-2.4502499999998624,2025-01-03 00:00:00
2025-01-02,108,2025-01-02T18:00:00,2025-01-02T17:50:00,804.215,0.0,2025-01-02T18:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,754.9083333333333,0.0,49.30666666666673,2025-01-03 00:00:00
2025-01-02,109,2025-01-02T18:10:00,2025-01-02T18:00:00,743.7868,0.0,2025-01-02T18:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,748.4221333333334,0.0,-4.635333333333392,2025-01-03 00:00:00
2025-01-02,110,2025-01-02T18:20:00,2025-01-02T18:10:00,747.9326666666666,0.005783333333333334,2025-01-02T18:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,774.0034333333333,0.005116666666666667,-26.07143333333333,2025-01-03 00:00:00
2025-01-02,111,2025-01-02T18:30:00,2025-01-02T18:20:00,755.225,0.0,2025-01-02T18:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,744.8683333333333,0.0,10.356666666666683,2025-01-03 00:00:00
2025-01-02,112,2025-01-02T18:40:00,2025-01-02T18:30:00,738.8777833333334,0.0,2025-01-02T18:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,745.0775,0.0,-6.199716666666632,2025-01-03 00:00:00
