candidate,reference,date,saving_yuan
q2_reserve,q2_greedy,2025-04-14,26.170320644356252
q2_reserve,q2_greedy,2025-04-15,-25.652447189000668
q2_reserve,q2_greedy,2025-04-16,-561.6835085710482
q2_reserve,q2_greedy,2025-04-17,19.739260622256552
q2_reserve,q2_greedy,2025-04-18,-319.85387019388145
q2_reserve,q2_greedy,2025-04-19,-11.386841186413221
q2_reserve,q2_greedy,2025-04-20,-78.06416026964871
q2_reserve,q2_greedy,2025-04-21,41.9219302431884
q2_reserve,q2_greedy,2025-04-22,-197.75237343549088
q2_reserve,q2_greedy,2025-04-23,52.246360871591605
q2_reserve,q2_greedy,2025-04-24,94.85089710809552
q2_reserve,q2_greedy,2025-04-25,-183.47228997997263
q2_reserve,q2_greedy,2025-04-26,-58.253302240975245
q2_reserve,q2_greedy,2025-04-27,90.09429812932649
q2_reserve,q2_greedy,2025-04-28,46.737063806642254
q2_reserve,q2_greedy,2025-04-29,-436.02499754230666
q2_reserve,q2_greedy,2025-04-30,-4.109886418918904
q2_reserve,q2_greedy,2025-05-01,34.818312229072035
q2_reserve,q2_greedy,2025-05-02,0.004097790377272759
q2_reserve,q2_greedy,2025-05-03,54.22368550944884
q2_reserve,q2_greedy,2025-05-04,475.3441299939077
q2_reserve,q2_greedy,2025-05-05,-624.3493637712381
q2_reserve,q2_greedy,2025-05-06,-1349.0014068998935
q2_reserve,q2_greedy,2025-05-07,378.39044632897276
q2_reserve,q2_greedy,2025-05-08,-663.4464063680498
q2_reserve,q2_greedy,2025-05-09,-42.5542771409946
q2_reserve,q2_greedy,2025-05-10,-19.56815253966124
q2_reserve,q2_greedy,2025-05-11,-1.541519014252117
q2_reserve,q2_greedy,2025-05-12,305.6209231554167
q2_reserve,q2_greedy,2025-05-13,344.97046979107836
q2_reserve,q2_greedy,2025-05-14,404.45182542229304
q2_reserve,q2_greedy,2025-05-15,70.51365156321117
q2_reserve,q2_greedy,2025-05-16,-262.4717060372659
q2_reserve,q2_greedy,2025-05-17,-114.88497027424091
q2_reserve,q2_greedy,2025-05-18,521.6974453975345
q2_reserve,q2_greedy,2025-05-19,352.84108487823687
q2_reserve,q2_greedy,2025-05-20,19.680535344348755
q2_reserve,q2_greedy,2025-05-21,82.45343406679604
q2_reserve,q2_greedy,2025-05-22,301.24214432012377
q2_reserve,q2_greedy,2025-05-23,-494.83779793172107
q2_reserve,q2_greedy,2025-05-24,55.413063784062615
q2_reserve,q2_greedy,2025-05-25,387.23651540213905
q2_reserve,q2_greedy,2025-05-26,-2587.13454315783
q2_reserve,q2_greedy,2025-05-27,639.7122263218407
q2_reserve,q2_greedy,2025-05-28,291.00862140099343
q2_reserve,q2_greedy,2025-05-29,-2155.131301411224
q2_reserve,q2_greedy,2025-05-30,11.546086572438071
q2_reserve,q2_greedy,2025-05-31,39.61471989375241
q2_reserve,q2_greedy,2025-06-01,5968.923410599935
q2_reserve,q2_greedy,2025-06-02,12485.749569846012
q2_reserve,q2_greedy,2025-06-03,5171.20070323415
q2_reserve,q2_greedy,2025-06-04,6264.6148011265905
q2_reserve,q2_greedy,2025-06-05,8465.62186795687
q2_reserve,q2_greedy,2025-06-06,4487.439076279537
q2_reserve,q2_greedy,2025-06-07,980.5242211608602
q2_reserve,q2_greedy,2025-06-08,122.89819807545427
q2_reserve,q2_greedy,2025-06-09,229.8492016362652
q2_reserve,q2_greedy,2025-06-10,77.15949082664883
q2_reserve,q2_greedy,2025-06-11,-1266.394498327667
q2_reserve,q2_greedy,2025-06-12,-3.2772357135254424
q2_reserve,q2_greedy,2025-06-13,675.1324364618667
q2_reserve,q2_greedy,2025-06-14,495.8178557334504
q2_reserve,q2_greedy,2025-06-15,58.21626446714072
q2_reserve,q2_greedy,2025-06-16,286.12033870275627
q2_reserve,q2_greedy,2025-06-17,-1482.3717972376326
q2_reserve,q2_greedy,2025-06-18,185.7767907834059
q2_reserve,q2_greedy,2025-06-19,-19.43130420598027
q2_reserve,q2_greedy,2025-06-20,168.17799009011287
q2_reserve,q2_greedy,2025-06-21,169.97884841408813
q2_reserve,q2_greedy,2025-06-22,262.21959964875714
q2_reserve,q2_greedy,2025-06-23,261.1981423475081
q2_reserve,q2_greedy,2025-06-24,142.2959078559361
q2_reserve,q2_greedy,2025-06-25,362.037971624457
q2_reserve,q2_greedy,2025-06-26,189.00563243460783
q2_reserve,q2_greedy,2025-06-27,-556.7906740356048
q2_reserve,q2_greedy,2025-06-28,348.81808287027525
q2_reserve,q2_greedy,2025-06-29,91.74385091644217
q2_reserve,q2_greedy,2025-06-30,-486.3483779819071
q2_reserve,q2_greedy,2025-07-01,4495.255746273411
q2_reserve,q2_greedy,2025-07-02,-4995.787430145996
q2_reserve,q2_greedy,2025-07-03,3971.2282572127297
q2_reserve,q2_greedy,2025-07-04,-381.95526149438956
q2_reserve,q2_greedy,2025-07-05,-40.37802780122729
q2_reserve,q2_greedy,2025-07-06,9458.742994727436
q2_reserve,q2_greedy,2025-07-07,-5238.888723004406
q2_reserve,q2_greedy,2025-07-08,685.3918332543253
q2_reserve,q2_greedy,2025-07-09,607.2682663725282
q2_reserve,q2_greedy,2025-07-10,662.8569762652187
q2_reserve,q2_greedy,2025-07-11,114.44423251367698
q2_reserve,q2_greedy,2025-07-12,647.7671099773943
q2_reserve,q2_greedy,2025-07-13,431.95038862281217
q2_reserve,q2_greedy,2025-07-14,406.5056766452617
q2_reserve,q2_greedy,2025-07-15,460.71839011889097
q2_reserve,q2_greedy,2025-07-16,597.1245781410107
q2_reserve,q2_greedy,2025-07-17,149.3599412254771
q2_reserve,q2_greedy,2025-07-18,293.10028454144776
q2_reserve,q2_greedy,2025-07-19,641.6127905149806
q2_reserve,q2_greedy,2025-07-20,875.9757915964437
q2_reserve,q2_greedy,2025-07-21,498.4772506485897
q2_reserve,q2_greedy,2025-07-22,540.6793932630098
q2_reserve,q2_greedy,2025-07-23,547.446118514672
q2_reserve,q2_greedy,2025-07-24,-184.39466278796317
q2_reserve,q2_greedy,2025-07-25,-285.957266204543
q2_reserve,q2_greedy,2025-07-26,576.9415485688078
q2_reserve,q2_greedy,2025-07-27,-1905.069980236498
q2_reserve,q2_greedy,2025-07-28,-5434.827574514064
q2_reserve,q2_greedy,2025-07-29,855.3151537895101
q2_reserve,q2_greedy,2025-07-30,461.9314551286225
q2_reserve,q2_greedy,2025-07-31,607.0154060530404
q2_reserve,q2_greedy,2025-08-01,-48.995116837624664
q2_reserve,q2_greedy,2025-08-02,602.2160073546365
q2_reserve,q2_greedy,2025-08-03,351.38245908725366
q2_reserve,q2_greedy,2025-08-04,421.1244925610372
q2_reserve,q2_greedy,2025-08-05,635.2119846119385
q2_reserve,q2_greedy,2025-08-06,-1374.5341597133738
q2_reserve,q2_greedy,2025-08-07,1293.5895777671249
q2_reserve,q2_greedy,2025-08-08,548.9644468353727
q2_reserve,q2_greedy,2025-08-09,458.38461990886935
q2_reserve,q2_greedy,2025-08-10,791.6247266584687
q2_reserve,q2_greedy,2025-08-11,1010.8275692837778
q2_reserve,q2_greedy,2025-08-12,-1149.7138961826568
q2_reserve,q2_greedy,2025-08-13,1159.7995619481007
q2_reserve,q2_greedy,2025-08-14,881.2414745901697
q2_reserve,q2_greedy,2025-08-15,-393.86698711771896
q2_reserve,q2_greedy,2025-08-16,-104.60744380610049
q2_reserve,q2_greedy,2025-08-17,952.1223519646082
q2_reserve,q2_greedy,2025-08-18,952.0829621707744
q2_reserve,q2_greedy,2025-08-19,792.8965645545177
q2_reserve,q2_greedy,2025-08-20,-6377.8548353057995
q2_reserve,q2_greedy,2025-08-21,1037.8229620762795
q2_reserve,q2_greedy,2025-08-22,-97.06167873478262
q2_reserve,q2_greedy,2025-08-23,198.26870990712632
q2_reserve,q2_greedy,2025-08-24,428.690054940118
q2_reserve,q2_greedy,2025-08-25,-2794.9542414590906
q2_reserve,q2_greedy,2025-08-26,491.5606403194615
q2_reserve,q2_greedy,2025-08-27,1135.2988187566225
q2_reserve,q2_greedy,2025-08-28,-1754.902307402568
q2_reserve,q2_greedy,2025-08-29,57.22082571424107
q2_reserve,q2_greedy,2025-08-30,225.70176953812916
q2_reserve,q2_greedy,2025-08-31,954.0889825860868
q2_reserve,q2_greedy,2025-09-01,644.9918118471323
q2_reserve,q2_greedy,2025-09-02,995.71592565217
q2_reserve,q2_greedy,2025-09-03,799.5921578545895
q2_reserve,q2_greedy,2025-09-04,845.344722843467
q2_reserve,q2_greedy,2025-09-05,172.2748186235185
q2_reserve,q2_greedy,2025-09-06,324.5403984498953
q2_reserve,q2_greedy,2025-09-07,966.8631899406319
q2_reserve,q2_greedy,2025-09-08,-473.40682737354655
q2_reserve,q2_greedy,2025-09-09,-993.0017732424822
q2_reserve,q2_greedy,2025-09-10,-1061.0888529090225
q2_reserve,q2_greedy,2025-09-11,228.5133033246093
q2_reserve,q2_greedy,2025-09-12,79.76906712934579
q2_reserve,q2_greedy,2025-09-13,-1236.7865024977436
q2_reserve,q2_greedy,2025-09-14,317.66009984938864
q2_reserve,q2_greedy,2025-09-15,423.9662928358739
q2_reserve,q2_greedy,2025-09-16,790.0826756700408
q2_reserve,q2_greedy,2025-09-17,622.3076920683379
q2_reserve,q2_greedy,2025-09-18,888.0105695202801
q2_reserve,q2_greedy,2025-09-19,124.22028168360339
q2_reserve,q2_greedy,2025-09-20,-99.07559592105827
q2_reserve,q2_greedy,2025-09-21,304.3147383970936
q2_reserve,q2_greedy,2025-09-22,-845.3036395157542
q2_reserve,q2_greedy,2025-09-23,-872.5587863788533
q2_reserve,q2_greedy,2025-09-24,489.59373067881825
q2_reserve,q2_greedy,2025-09-25,476.04966503894684
q2_reserve,q2_greedy,2025-09-26,-270.97337370148307
q2_reserve,q2_greedy,2025-09-27,-1134.2515368659479
q2_reserve,q2_greedy,2025-09-28,-3665.3025736401833
q2_reserve,q2_greedy,2025-09-29,504.2944970019016
q2_reserve,q2_greedy,2025-09-30,-1464.998371133479
q2_reserve,q2_greedy,2025-10-01,379.2832716718549
q2_reserve,q2_greedy,2025-10-02,318.9416508084032
q2_reserve,q2_greedy,2025-10-03,-884.2509776174866
q2_reserve,q2_greedy,2025-10-04,196.81111033510751
q2_reserve,q2_greedy,2025-10-05,364.9005158648579
q2_reserve,q2_greedy,2025-10-06,345.6187452622762
q2_reserve,q2_greedy,2025-10-07,379.4194092256148
q2_reserve,q2_greedy,2025-10-08,385.72680480954295
q2_reserve,q2_greedy,2025-10-09,344.2530026404056
q2_reserve,q2_greedy,2025-10-10,-231.72178240860012
q2_reserve,q2_greedy,2025-10-11,78.68122655839397
q2_reserve,q2_greedy,2025-10-12,378.96203447369044
q2_reserve,q2_greedy,2025-10-13,279.42381669944007
q2_reserve,q2_greedy,2025-10-14,-857.3980452981705
q2_reserve,q2_greedy,2025-10-15,-2225.337701075201
q2_reserve,q2_greedy,2025-10-16,-409.3947348650472
q2_reserve,q2_greedy,2025-10-17,135.50443079867182
q2_reserve,q2_greedy,2025-10-18,114.4997083924718
q2_reserve,q2_greedy,2025-10-19,-655.6207134578435
q2_reserve,q2_greedy,2025-10-20,344.1012373190533
q2_reserve,q2_greedy,2025-10-21,-1201.482236473843
q2_reserve,q2_greedy,2025-10-22,-150.30973698604794
q2_reserve,q2_greedy,2025-10-23,154.17630251280207
q2_reserve,q2_greedy,2025-10-24,105.45195949488698
q2_reserve,q2_greedy,2025-10-25,44.85942810094275
q2_reserve,q2_greedy,2025-10-26,247.03465523957857
q2_reserve,q2_greedy,2025-10-27,183.69019349042355
q2_reserve,q2_greedy,2025-10-28,-10.149558997247368
q2_reserve,q2_greedy,2025-10-29,-589.7361328228726
q2_reserve,q2_greedy,2025-10-30,323.13574726528896
q2_reserve,q2_greedy,2025-10-31,-73.72465821325386
q2_reserve,q2_greedy,2025-11-01,-140.82964484848708
q2_reserve,q2_greedy,2025-11-02,261.0735108049048
q2_reserve,q2_greedy,2025-11-03,217.9990924573649
q2_reserve,q2_greedy,2025-11-04,47.4161474120192
q2_reserve,q2_greedy,2025-11-05,163.89689494814957
q2_reserve,q2_greedy,2025-11-06,1211.0425144684923
q2_reserve,q2_greedy,2025-11-07,-34.93745690369906
q2_reserve,q2_greedy,2025-11-08,13.132307612180739
q2_reserve,q2_greedy,2025-11-09,305.1044850063263
q2_reserve,q2_greedy,2025-11-10,-787.6252939382612
q2_reserve,q2_greedy,2025-11-11,65.46916001084901
q2_reserve,q2_greedy,2025-11-12,20.435091764476965
q2_reserve,q2_greedy,2025-11-13,-13.644758616530453
q2_reserve,q2_greedy,2025-11-14,54.798542716307566
q2_reserve,q2_greedy,2025-11-15,30.853455365053378
q2_reserve,q2_greedy,2025-11-16,75.2023418724275
q2_reserve,q2_greedy,2025-11-17,113.58903900401492
q2_reserve,q2_greedy,2025-11-18,83.84947889069008
q2_reserve,q2_greedy,2025-11-19,174.06257161655958
q2_reserve,q2_greedy,2025-11-20,51.766070250632765
q2_reserve,q2_greedy,2025-11-21,-91.70168571450267
q2_reserve,q2_greedy,2025-11-22,108.09594170253331
q2_reserve,q2_greedy,2025-11-23,116.57799548528419
q2_reserve,q2_greedy,2025-11-24,147.83274539830745
q2_reserve,q2_greedy,2025-11-25,51.080399687663885
q2_reserve,q2_greedy,2025-11-26,176.1218307120289
q2_reserve,q2_greedy,2025-11-27,115.51626765235414
q2_reserve,q2_greedy,2025-11-28,146.74061835179236
q2_reserve,q2_greedy,2025-11-29,-416.08426478373076
q2_reserve,q2_greedy,2025-11-30,-1472.2252604035457
q2_reserve,q2_greedy,2025-12-01,1027.4450984315918
q2_reserve,q2_greedy,2025-12-02,2216.273939422259
q2_reserve,q2_greedy,2025-12-03,2168.1974522592645
q2_reserve,q2_greedy,2025-12-04,2466.206195085586
q2_reserve,q2_greedy,2025-12-05,2196.049802085785
q2_reserve,q2_greedy,2025-12-06,3135.6227484648043
q2_reserve,q2_greedy,2025-12-07,-480.36334391358105
q2_reserve,q2_greedy,2025-12-08,292.849338305532
q2_reserve,q2_greedy,2025-12-09,203.68485671932285
q2_reserve,q2_greedy,2025-12-10,225.9083865435896
q2_reserve,q2_greedy,2025-12-11,165.0006334114587
q2_reserve,q2_greedy,2025-12-12,169.2051617636971
q2_reserve,q2_greedy,2025-12-13,232.23113644306795
q2_reserve,q2_greedy,2025-12-14,219.67917135775497
q2_reserve,q2_greedy,2025-12-15,184.71075051743537
q2_reserve,q2_greedy,2025-12-16,269.70120648882585
q2_reserve,q2_greedy,2025-12-17,168.69606503035902
q2_reserve,q2_greedy,2025-12-18,295.3128328654857
q2_reserve,q2_greedy,2025-12-19,277.85815302404444
q2_reserve,q2_greedy,2025-12-20,231.95463533483417
q2_reserve,q2_greedy,2025-12-21,236.85839030490752
q2_reserve,q2_greedy,2025-12-22,348.73810439457884
q2_reserve,q2_greedy,2025-12-23,295.90583573614276
q2_reserve,q2_greedy,2025-12-24,330.32480640333233
q2_reserve,q2_greedy,2025-12-25,356.6690955040831
q2_reserve,q2_greedy,2025-12-26,182.49259697002708
q2_reserve,q2_greedy,2025-12-27,286.2612500753785
q2_reserve,q2_greedy,2025-12-28,290.5690329168865
q2_reserve,q2_greedy,2025-12-29,279.18929780399776
q2_reserve,q2_greedy,2025-12-30,308.9345291466816
q2_reserve,q2_greedy,2025-12-31,231.1326799499293
q3_no_update_reserve,q3_no_update_greedy,2025-02-01,143.83263917203294
q3_no_update_reserve,q3_no_update_greedy,2025-02-02,54.57427031133557
q3_no_update_reserve,q3_no_update_greedy,2025-02-03,154.49836361131747
q3_no_update_reserve,q3_no_update_greedy,2025-02-04,144.4753187686656
q3_no_update_reserve,q3_no_update_greedy,2025-02-05,87.44222298223758
q3_no_update_reserve,q3_no_update_greedy,2025-02-06,142.18307837710745
q3_no_update_reserve,q3_no_update_greedy,2025-02-07,176.4678416772731
q3_no_update_reserve,q3_no_update_greedy,2025-02-08,821.955583286046
q3_no_update_reserve,q3_no_update_greedy,2025-02-09,18.357446989663003
q3_no_update_reserve,q3_no_update_greedy,2025-02-10,203.08799151075073
q3_no_update_reserve,q3_no_update_greedy,2025-02-11,695.3517588892646
q3_no_update_reserve,q3_no_update_greedy,2025-02-12,143.2715193568656
q3_no_update_reserve,q3_no_update_greedy,2025-02-13,178.25900924872985
q3_no_update_reserve,q3_no_update_greedy,2025-02-14,-995.701119291829
q3_no_update_reserve,q3_no_update_greedy,2025-02-15,261.7234560179604
q3_no_update_reserve,q3_no_update_greedy,2025-02-16,-36.85505538294092
q3_no_update_reserve,q3_no_update_greedy,2025-02-17,83.7506394021184
q3_no_update_reserve,q3_no_update_greedy,2025-02-18,-810.0598627042928
q3_no_update_reserve,q3_no_update_greedy,2025-02-19,-271.35927323565556
q3_no_update_reserve,q3_no_update_greedy,2025-02-20,-628.887137723199
q3_no_update_reserve,q3_no_update_greedy,2025-02-21,-636.667003220362
q3_no_update_reserve,q3_no_update_greedy,2025-02-22,278.45880760169166
q3_no_update_reserve,q3_no_update_greedy,2025-02-23,-151.05258405303903
q3_no_update_reserve,q3_no_update_greedy,2025-02-24,182.3744739941103
q3_no_update_reserve,q3_no_update_greedy,2025-02-25,94.54389447052381
q3_no_update_reserve,q3_no_update_greedy,2025-02-26,177.5602040018639
q3_no_update_reserve,q3_no_update_greedy,2025-02-27,64.72229127384344
q3_no_update_reserve,q3_no_update_greedy,2025-02-28,190.37962640815385
q3_no_update_reserve,q3_no_update_greedy,2025-03-01,65.46936548698795
q3_no_update_reserve,q3_no_update_greedy,2025-03-02,69.38827707572636
q3_no_update_reserve,q3_no_update_greedy,2025-03-03,-470.1091082971907
q3_no_update_reserve,q3_no_update_greedy,2025-03-04,210.571214188436
q3_no_update_reserve,q3_no_update_greedy,2025-03-05,71.58292724249623
q3_no_update_reserve,q3_no_update_greedy,2025-03-06,168.83348582351755
q3_no_update_reserve,q3_no_update_greedy,2025-03-07,72.85860455400689
q3_no_update_reserve,q3_no_update_greedy,2025-03-08,-20.084787102925475
q3_no_update_reserve,q3_no_update_greedy,2025-03-09,101.70051551167853
q3_no_update_reserve,q3_no_update_greedy,2025-03-10,825.9387080885572
q3_no_update_reserve,q3_no_update_greedy,2025-03-11,-37.75763676134375
q3_no_update_reserve,q3_no_update_greedy,2025-03-12,43.94621395418653
q3_no_update_reserve,q3_no_update_greedy,2025-03-13,-41.990626582592085
q3_no_update_reserve,q3_no_update_greedy,2025-03-14,-255.23366148526293
q3_no_update_reserve,q3_no_update_greedy,2025-03-15,-232.54722564847543
q3_no_update_reserve,q3_no_update_greedy,2025-03-16,-11.368310072124586
q3_no_update_reserve,q3_no_update_greedy,2025-03-17,46.02233518660796
q3_no_update_reserve,q3_no_update_greedy,2025-03-18,283.12551933989016
q3_no_update_reserve,q3_no_update_greedy,2025-03-19,475.9007580607431
q3_no_update_reserve,q3_no_update_greedy,2025-03-20,496.115484375885
q3_no_update_reserve,q3_no_update_greedy,2025-03-21,552.6132401355462
q3_no_update_reserve,q3_no_update_greedy,2025-03-22,80.4705502013312
q3_no_update_reserve,q3_no_update_greedy,2025-03-23,91.41934493208828
q3_no_update_reserve,q3_no_update_greedy,2025-03-24,145.376479929997
q3_no_update_reserve,q3_no_update_greedy,2025-03-25,129.72322041184816
q3_no_update_reserve,q3_no_update_greedy,2025-03-26,-844.5851545241312
q3_no_update_reserve,q3_no_update_greedy,2025-03-27,240.69452334359812
q3_no_update_reserve,q3_no_update_greedy,2025-03-28,-219.70082910215933
q3_no_update_reserve,q3_no_update_greedy,2025-03-29,72.4203829300859
q3_no_update_reserve,q3_no_update_greedy,2025-03-30,116.21552160183637
q3_no_update_reserve,q3_no_update_greedy,2025-03-31,837.7245880329356
q3_no_update_reserve,q3_no_update_greedy,2025-04-01,169.33083873317082
q3_no_update_reserve,q3_no_update_greedy,2025-04-02,8.343851860503491
q3_no_update_reserve,q3_no_update_greedy,2025-04-03,243.718765478181
q3_no_update_reserve,q3_no_update_greedy,2025-04-04,-330.2927958762266
q3_no_update_reserve,q3_no_update_greedy,2025-04-05,-12.450598322491714
q3_no_update_reserve,q3_no_update_greedy,2025-04-06,248.6766195749151
q3_no_update_reserve,q3_no_update_greedy,2025-04-07,-781.6720091500174
q3_no_update_reserve,q3_no_update_greedy,2025-04-08,295.7363458674372
q3_no_update_reserve,q3_no_update_greedy,2025-04-09,270.77785248024884
q3_no_update_reserve,q3_no_update_greedy,2025-04-10,213.8886180625559
q3_no_update_reserve,q3_no_update_greedy,2025-04-11,-988.3048540886903
q3_no_update_reserve,q3_no_update_greedy,2025-04-12,38.04280578829275
q3_no_update_reserve,q3_no_update_greedy,2025-04-13,-299.4297077618394
q3_no_update_reserve,q3_no_update_greedy,2025-04-14,318.7691358207521
q3_no_update_reserve,q3_no_update_greedy,2025-04-15,-438.7859160128937
q3_no_update_reserve,q3_no_update_greedy,2025-04-16,236.8394252017897
q3_no_update_reserve,q3_no_update_greedy,2025-04-17,-1996.1180822012684
q3_no_update_reserve,q3_no_update_greedy,2025-04-18,-267.2305670050064
q3_no_update_reserve,q3_no_update_greedy,2025-04-19,-353.8495999621846
q3_no_update_reserve,q3_no_update_greedy,2025-04-20,189.64019258479675
q3_no_update_reserve,q3_no_update_greedy,2025-04-21,435.8108254560866
q3_no_update_reserve,q3_no_update_greedy,2025-04-22,33.42067621136084
q3_no_update_reserve,q3_no_update_greedy,2025-04-23,426.49390231214056
q3_no_update_reserve,q3_no_update_greedy,2025-04-24,128.9473698948168
q3_no_update_reserve,q3_no_update_greedy,2025-04-25,38.829229448696424
q3_no_update_reserve,q3_no_update_greedy,2025-04-26,-1.4722239639086183
q3_no_update_reserve,q3_no_update_greedy,2025-04-27,458.62646680820035
q3_no_update_reserve,q3_no_update_greedy,2025-04-28,474.27953053618694
q3_no_update_reserve,q3_no_update_greedy,2025-04-29,-27.293050890431914
q3_no_update_reserve,q3_no_update_greedy,2025-04-30,-271.0779454307958
q3_no_update_reserve,q3_no_update_greedy,2025-05-01,384.5912649717502
q3_no_update_reserve,q3_no_update_greedy,2025-05-02,-509.2658395946273
q3_no_update_reserve,q3_no_update_greedy,2025-05-03,-95.59847685979548
q3_no_update_reserve,q3_no_update_greedy,2025-05-04,-820.5091765382385
q3_no_update_reserve,q3_no_update_greedy,2025-05-05,214.84250162541866
q3_no_update_reserve,q3_no_update_greedy,2025-05-06,1044.0583945897233
q3_no_update_reserve,q3_no_update_greedy,2025-05-07,-279.12501628165046
q3_no_update_reserve,q3_no_update_greedy,2025-05-08,460.1728609712809
q3_no_update_reserve,q3_no_update_greedy,2025-05-09,-325.2423196068303
q3_no_update_reserve,q3_no_update_greedy,2025-05-10,-956.9588791557253
q3_no_update_reserve,q3_no_update_greedy,2025-05-11,522.0942801075071
q3_no_update_reserve,q3_no_update_greedy,2025-05-12,79.07678228495206
q3_no_update_reserve,q3_no_update_greedy,2025-05-13,560.0809636672275
q3_no_update_reserve,q3_no_update_greedy,2025-05-14,493.0731237879736
q3_no_update_reserve,q3_no_update_greedy,2025-05-15,238.0920632603811
q3_no_update_reserve,q3_no_update_greedy,2025-05-16,-226.72306390123958
q3_no_update_reserve,q3_no_update_greedy,2025-05-17,-165.27760140959435
q3_no_update_reserve,q3_no_update_greedy,2025-05-18,691.2199444142097
q3_no_update_reserve,q3_no_update_greedy,2025-05-19,50.29822700772638
q3_no_update_reserve,q3_no_update_greedy,2025-05-20,-527.916039934411
q3_no_update_reserve,q3_no_update_greedy,2025-05-21,-103.63312908668013
q3_no_update_reserve,q3_no_update_greedy,2025-05-22,121.46689042070648
